coreid,compositedepth,TOC_mg_g,Weighted_mean_SR,Weighted_mean_age,Mean_OCAR,Min_OCAR,Max_OCAR
PG1111,960.0,0.97,0.3074453243294701,10943.333333333332,4.184712178182312,0.30152424835828584,17.978032688209915
PG1111,970.0,0.89,0.3131489647980211,11034.666666666664,3.9536130373765257,0.28175072482550145,16.729300216913217
PG1111,980.0,1.03,0.3026203957923166,11126.0,4.480669483900552,0.3331676700373591,19.028917563503974
PG1111,990.0,1.27,0.3045002081834903,11217.333333333332,5.614802544016952,0.40064974482832866,23.360566077573903
PG1111,1000.0,0.85,0.2942610720057997,11309.0,3.687757728460392,0.30455655101734114,16.039532908896252
PG1111,1010.0,0.84,0.3034940390191152,11402.333333333332,3.7990368698334693,0.2682150036279106,15.838517926837902
PG1111,1020.0,0.91,0.31577590559230106,11494.666666666664,4.33283384656411,0.29415120493519664,17.754550501140592
PG1111,1030.0,0.78,0.3195609484005507,11587.0,3.80821971775321,0.25250786801182307,15.61632781348366
PG1111,1040.0,0.83,0.3028905414715369,11680.0,3.8733430656994856,0.2724695659923916,16.57605764720536
PG1111,1050.0,0.58,0.3129897418302061,11773.333333333332,2.833228602141804,0.19211819396393034,11.501422299026048
PG1111,1060.0,0.96,0.3386482680627446,11865.666666666664,5.129371363078461,0.32318554532079574,19.349266725569514
PG1111,1070.0,1.19,0.3101422873426061,11959.0,5.881299123250355,0.3974384413651861,24.34611007795443
PG1111,1080.0,1.01,0.3052675839521767,12052.666666666664,4.9851008409431286,0.35511471944883705,21.59862749883605
PG1111,1090.0,1.19,0.3154539627580609,12145.0,6.120011210187707,0.4141445742478037,24.515017863018873
PG1111,1100.0,0.49,0.30958805187623845,12237.333333333332,2.513348403295803,0.17799458123679435,10.67987677772866
PG1111,1110.0,1.18,0.3097592817629121,12330.333333333332,6.09811920855384,0.41597456916302694,25.423204899781364
PG1205,6.0,20.1,0.06938317904080236,93.4,4.9042151989822385,1.1219532857142858,25.101141363599282
PG1205,10.0,18.9,0.06991127850828882,190.00000000000003,4.658456946316756,1.061296832220281,25.823766727511558
PG1205,14.0,13.3,0.0680503447917546,289.8,7.4735940027765375,1.7307895873191979,41.18691013279615
PG1205,18.0,18.8,0.0677157119236708,390.8,5.353159698752346,1.2282320441988945,28.21875671527199
PG1205,22.0,18.8,0.06861723937479677,491.0,5.447364814314554,1.297036286699234,30.9545941941392
PG1205,26.0,14.6,0.0721798310024799,588.0,5.29711726932785,1.1292581353981368,27.729810733298798
PG1205,30.0,17.2,0.07895528479847791,679.0000000000001,6.24436187454836,1.0271080519480522,28.016238562334824
PG1205,34.0,13.4,0.09203698474276377,768.2,6.221285634031549,1.0740593568561643,23.664824935144264
PG1205,38.0,19.0,0.08551716573719291,857.8,6.517827614125336,1.1796190134218225,27.44437602849041
PG1205,42.0,19.4,0.05998295763532525,964.8,5.961664411236462,0.4622758325581395,21.626304245652324
PG1205,46.0,24.7,0.04533130763470177,1117.8000000000004,4.1652218707069375,0.6610359712230216,17.592558908956516
PG1205,50.0,20.6,0.035569598309437366,1287.8000000000004,2.9574598615489522,0.6069030656934306,15.712923434531987
PG1205,54.0,21.5,0.036072879136945735,1481.6,3.235083437649675,0.6952083333333332,18.016729614079107
PG1205,58.0,23.8,0.03551198889479547,1684.4,3.55048836560574,0.7297809635036497,18.592384894754893
PG1205,62.0,22.5,0.03658505116559101,1891.6,3.606642148026758,0.7583261538461539,19.171808908897624
PG1205,66.0,22.9,0.034858991511667,2098.600000000001,3.112538088091924,0.6764347727272728,17.88466923451316
PG1205,70.0,18.8,0.03455503824404666,2306.4,2.565498454144575,0.5582243007518797,13.799224948840896
PG1205,74.0,14.6,0.03637431722102088,2512.2000000000007,2.752515368535962,0.5483474347826087,15.101588549669152
PG1205,78.0,23.7,0.03573343616381484,2711.0000000000005,3.572556623183411,0.7690613538461538,18.086100844988383
PG1205,82.0,23.6,0.03771834476099403,2900.2,3.731966185687033,0.7329111111111113,19.523432736572822
PG1205,86.0,19.9,0.045598151487372486,3077.600000000001,3.7140920976739893,0.47913347058823524,15.18786837988359
PG1205,90.0,21.0,0.050935228782238766,3262.4000000000005,4.67983459033885,0.5104341666666667,19.50985492597496
PG1205,94.0,25.1,0.040738275287319665,3430.4,4.2032760871835935,0.8670383697478992,21.24170909412681
PG1205,102.0,22.7,0.04101725493798775,3778.4,4.0598856378130055,0.8758744591043026,20.498386719324902
PG1205,106.0,22.5,0.039328958982094736,3956.0000000000014,4.078360935572572,0.9214056280210416,21.46819375033853
PG1205,110.0,21.9,0.03978907469762216,4133.6,3.885608694582692,0.8619928148998149,19.559746908462063
PG1205,114.0,23.0,0.04106625808205415,4309.200000000002,4.3377261755621745,0.9177897105718186,21.06529538578711
PG1205,118.0,24.5,0.04161829977261036,4475.6,6.433981053346699,1.2776446280991736,31.09768731129065
PG1205,122.0,24.7,0.049823341801460835,4637.4000000000015,5.445566700545166,0.6746759259259258,23.369396722222653
PG1205,126.0,27.1,0.031435364794477234,4839.200000000002,3.733674688903886,0.67870324,18.948391733563763
PG1205,130.0,24.2,0.02765196355084637,5066.2,3.288338323110389,0.795864035175777,17.92057722562845
PG1205,134.0,23.3,0.027069446946859376,5312.8,2.6727247721197243,0.6640382473602815,15.438041503405518
PG1205,138.0,25.1,0.027746472410657985,5566.4,3.1560898450388333,0.7671020555428163,16.3586982064702
PG1205,142.0,22.7,0.027790054856326463,5817.000000000001,2.664303201395462,0.6319460945224439,14.857441153725942
PG1205,146.0,23.5,0.03163196066080387,6044.4,3.0375183323799306,0.5394768258426966,14.072861633606998
PG1205,150.0,25.1,0.0595441964690871,6235.000000000001,6.027856695297964,0.6748888,23.152486243439252
PG1205,154.0,21.4,0.04596429046752254,6371.800000000001,4.477195470993558,0.9947929956146019,22.742990030118957
PG1205,158.0,21.1,0.04988060525959357,6515.200000000002,4.582038185296476,0.9279090153328023,21.659400347079753
PG1205,162.0,24.6,0.04509406537227275,6666.6,4.770937686285538,1.104250542472544,24.285978592463092
PG1205,166.0,24.8,0.04463122744325397,6820.6,4.586528088205994,1.041916969057295,23.747625584068196
PG1205,170.0,24.4,0.04484935980050559,6974.8,4.64352475148466,1.0651285322184372,25.34665883274807
PG1205,174.0,25.0,0.045901781499019835,7126.4000000000015,4.812434575920237,1.0651243451042691,24.641918667238745
PG1205,178.0,21.7,0.051858756316317256,7270.0,5.401608057907605,0.8979310344827586,25.97823674214643
PG1205,182.0,20.1,0.06484567081425326,7421.000000000001,5.983965311534727,0.4394290714285714,18.921722432508503
PG1205,186.0,19.7,0.0442696721891919,7577.6,3.8842933302543825,0.6499380222222222,17.010719811087792
PG1205,190.0,19.5,0.041188353166786366,7739.000000000001,3.5863275739265217,0.6802453124999999,17.618121667695746
PG1205,194.0,19.4,0.04167392407302015,7909.4000000000015,3.711187293691877,0.723460992907802,18.366817501207077
PG1205,198.0,25.6,0.038797206156859186,8088.0,4.800454670689904,0.9886298429946813,24.23436983414099
PG1205,202.0,21.3,0.03846795584607567,8273.0,4.005330339727708,0.8134469999999999,20.905859676175073
PG1205,206.0,19.8,0.0405715375176915,8460.6,3.9530880826085713,0.738144,18.646849164061916
PG1205,210.0,17.8,0.04058861355200962,8650.2,3.869292316783528,0.7750366016260163,18.648217621711066
PG1205,214.0,18.6,0.038533785205917916,8839.400000000001,3.257387254271717,0.6817200000000001,16.63323882027507
PG1205,218.0,17.5,0.03731501417047015,9027.6,3.268374514548413,0.6951486111111109,16.718596106122664
PG1205,222.0,14.6,0.038290265124238027,9215.2,2.76450935571911,0.56405275,13.86405920555086
PG1205,226.0,15.6,0.040087540471345114,9398.2,3.498620531916895,0.6988446238108965,17.27575284301848
PG1205,230.0,12.8,0.04117163671442791,9575.2,3.225938049513349,0.626827264,14.83227256120615
PG1205,234.0,17.7,0.043874770174691054,9744.2,4.010851515063,0.7086503720930232,17.518060777481825
PG1205,238.0,14.9,0.052038724603338096,9905.6,4.115794143137918,0.47359873053892226,15.180000038388268
PG1214,44.0,23.1,0.08899039779505813,676.6000000000001,12.89169239996106,2.2163371589874243,74.21837603553729
PG1214,48.0,87.5,0.0606087814000367,780.8000000000002,14.24866236519045,1.8813232298109483,75.45604887630627
PG1214,52.0,127.1,0.06330451067613581,899.2,18.102139620045758,2.5170471358332662,88.33601360472686
PG1214,56.0,20.8,0.05886031511614717,1014.8,6.689569931219354,0.9160539312455861,32.347951420414724
PG1214,60.0,74.6,0.06287667394668353,1141.0,13.006845833324787,2.7041892742570646,72.37596644006548
PG1214,64.0,40.8,0.06437828448210749,1266.6,10.378776549385783,2.0573304514058677,60.466389618185666
PG1214,68.0,43.7,0.04452441582270865,1415.8000000000004,7.676320424452739,0.9578166000000001,36.32832989169259
PG1214,72.0,41.4,0.04393962018474381,1596.0,6.5172905575655,1.1773036686615983,26.976101878022
PG1214,76.0,36.4,0.04524236353063976,1769.4,6.9603427250868375,1.2336770137524564,27.35433289830684
PG1214,80.0,89.4,0.04308362173199727,1940.0,7.896705689979707,1.5282650168428769,33.34719950512539
PG1214,84.0,128.3,0.04195765607279098,2114.6,10.441621898302099,2.0547830868692913,44.63601215351994
PG1214,88.0,104.8,0.024616163804748542,2307.8,6.081662340145998,1.0649125517241378,30.83813418211295
PG1214,92.0,122.5,0.021197299398413787,2581.8,4.994719127315755,0.9097682432432432,23.37158422519534
PG1214,96.0,113.0,0.018865649396373668,2912.2,4.807250450936956,1.0908736750175514,20.987283179863976
PG1214,100.0,158.6,0.018194929570262253,3230.8,5.401194318718253,1.2627094189058712,21.92599196383684
PG1214,104.0,113.9,0.026821072106217547,3548.8,8.18620832813099,1.7848862690058478,43.87802645198307
PG1214,108.0,95.0,0.028795925857055555,3772.6,6.782459915111923,1.631640054033459,34.88488237934043
PG1214,112.0,155.9,0.02820256805265638,3987.400000000001,9.512258436367278,2.373096180907349,52.57378133655878
PG1214,116.0,169.7,0.036182983359817886,4217.8,11.012726664863207,1.9386117261146494,70.0776708931873
PG1214,120.0,142.1,0.042179052485530916,4395.8,12.813690262615667,2.947870049973332,70.0259198900853
PG1214,124.0,164.8,0.043425120396587455,4544.4000000000015,13.69030767651711,3.136845666298527,74.68248459622932
PG1214,128.0,136.5,0.04729281983678465,4688.8,12.635162140984363,2.5739789587267263,68.55700879900695
PG1214,132.0,156.8,0.04801914252936699,4832.6,14.587688442313292,3.0047775909477332,68.99372357000657
PG1214,136.0,124.9,0.0435062928798582,4979.4,11.43843523936148,2.5629191686812796,59.61415060756729
PG1214,140.0,171.9,0.04256552163050308,5130.2,11.901560939003176,2.349627428571428,62.90539274578381
PG1214,144.0,105.9,0.04205599476433422,5305.0,10.812364483323183,1.2480315000000002,60.496806613144464
PG1214,148.0,70.6,0.044355836722225685,5468.8,10.544930851133019,2.0147026271186443,55.5348998556358
PG1214,152.0,11.8,0.046790063950777436,5621.8,3.333374876282707,0.6677891678071289,16.64277998411419
PG1214,156.0,134.5,0.04794459354076401,5771.8,14.798385505026188,2.9228232419840574,75.8096555044115
PG1214,160.0,122.6,0.04743834674484385,5921.4000000000015,12.085235247021757,2.459136163558449,55.24569214154212
PG1214,164.0,129.3,0.04986124394885856,6069.8,13.647134157989033,2.6769777882104298,66.23275893359656
PG1214,168.0,140.9,0.04747455294209955,6215.6,12.625664228470006,2.515735358943561,59.09686345182182
PG1214,172.0,121.1,0.051741221698225016,6361.6,15.792979721825597,2.907978316168561,67.6677177922782
PG1214,176.0,51.4,0.049616221226235116,6508.6,14.514628140431517,2.800022588703738,65.25859349729338
PG1214,180.0,65.1,0.04226506348943113,6666.2,8.918238114655217,2.1147064260441444,50.81391626831959
PG1214,184.0,94.1,0.04150132313161955,6833.000000000001,12.294585201946973,2.5593643254028673,67.74998570654516
PG1214,188.0,109.9,0.04174952938468515,7002.4000000000015,15.395216865224482,3.1237194804047994,94.99262371518334
PG1214,192.0,64.8,0.0403951434788785,7174.200000000002,11.275491875003286,2.537544436363636,68.66123404798591
PG1214,196.0,71.3,0.0386713082685265,7351.200000000002,10.339741048297274,1.7475490196078431,64.02627382052951
PG1214,200.0,38.0,0.027114161268380267,7574.000000000001,4.835747757361477,0.5809370684039087,26.829205478135083
PG1214,204.0,45.3,0.027158580546203542,7825.2,6.337092909529399,1.458051539458873,33.81563535287353
PG1214,208.0,49.3,0.02774618699133229,8063.4000000000015,6.690896242005742,1.5268042256018028,34.0121541436477
PG1214,212.0,34.8,0.027502030028349642,8289.2,6.1798530082105145,1.3883812489573348,31.555927233512364
PG1214,216.0,49.3,0.02887442811906258,8511.6,6.877258160450586,1.5175319685761703,36.03153275131396
PG1214,220.0,36.0,0.02763267212294177,8737.0,4.904485394666846,1.1095050977989789,24.70355781837409
PG1214,224.0,59.0,0.027150284016539832,8968.2,7.160552646360456,1.2098058256880735,39.43451919037824
PG1214,228.0,41.3,0.057235704527750786,9195.0,13.077725801113205,2.6581030812220736,67.84697791673568
PG1214,237.0,13.9,0.07482977449491413,9473.4,7.0399796470782094,1.1885036186982416,31.359975333333338
PG1214,245.0,22.0,0.08286068408653123,9690.6,11.566559350339892,1.8802211701002787,42.981057480332716
PG1214,253.0,2.0,0.09326687824208503,9886.8,2.1384826751366,0.31931014889955395,7.642879999999999
PG1214,261.0,6.8,0.06554482280989292,10115.25,4.849107717040878,0.45110702439024386,23.631743954487167
PG1214,269.0,1.5,0.06280080625979577,10410.5,1.8438699802794225,0.21757947859080343,7.3401525
PG1214,277.0,0.2,0.05882477988607297,10731.25,0.2524759552710252,0.03247947330583863,1.073
PG1214,285.0,0.2,0.058762834481493935,11053.25,0.2206704269689887,0.027740799290832372,1.2517573333333334
PG1214,293.0,0.1,0.05912434442823551,11373.5,0.1118004696044388,0.014269076365831527,0.6303126666666666
PG1228,121.0,38.9,0.28246190437743923,1109.0,94.57748844523262,11.95831151785714,334.83272249999993
PG1228,141.0,37.5,0.2781935630433263,1255.0,110.79061151942535,15.317311153846152,398.25008999999994
PG1228,161.0,31.3,0.2618961271225528,1472.0,64.32039882573521,8.18650248,245.59507440000002
PG1228,181.0,32.0,0.2888304720379926,1620.0,78.1911622370612,10.026535466666665,270.71645759999996
PG1228,201.0,29.2,0.10198154505459048,1898.0,27.691219849742463,3.157345069767442,90.51055866666665
PG1228,221.0,35.8,0.2888718620620567,2120.0,73.38016397708745,10.160929272,254.02323179999996
PG1228,241.0,31.7,0.2396761535661265,2272.0,64.54746226294814,8.4159736615625,269.31115717
PG1228,261.0,26.7,0.28118569406353805,2499.0,65.70544348040723,8.987414704615384,233.67278231999995
PG1228,301.0,37.2,0.1997466740737042,2818.0,73.83268025568304,6.4847646947368425,184.81579380002103
PG1228,321.0,47.6,0.2961909841101631,3020.0,117.5343354123971,14.697015666666665,396.819423
PG1228,341.0,33.9,0.2669506944950039,3166.0,72.88402324755283,9.750867422142857,273.02428782
PG1228,361.0,35.0,0.26470805570713635,3389.0,65.86744381156585,9.215945277777777,248.8305225
PG1228,381.0,30.8,0.28719360395743904,3538.0,71.70618849939329,9.247367359999998,249.67891871999998
PG1228,401.0,37.4,0.0687623360011941,3793.0,19.771863731063043,2.4162953885714282,71.88478780999999
PG1228,421.0,34.7,0.26631605127662217,4061.0,79.5236241239805,11.484853853846156,298.6062002
PG1228,441.0,34.1,0.2389215159738471,4222.0,64.58310740574134,9.321068027586206,270.3109728
PG1228,461.0,34.3,0.14919227802577867,4495.0,41.15069813465864,7.661756783333332,137.9116221
PG1228,481.0,33.5,0.208889618800024,4930.0,58.27765708230839,7.971080258571428,139.493904525
PG1228,501.0,43.7,0.24130511901352794,5127.0,85.88853603331866,9.619819895135137,355.93333612000004
PG1228,521.0,31.8,0.2434024463526346,5315.0,62.64718255019139,7.7994264218181835,257.38107192
PG1228,541.0,35.2,0.2032239832386506,5515.0,57.76574558845079,8.121334143999999,142.12334752
PG1228,561.0,39.3,0.20461614942404827,5819.0,66.53641641926443,10.161773735624998,162.58837976999996
PG1228,581.0,43.1,0.22253518750714332,6018.0,78.51602648994908,12.166386896551721,352.82521999999994
PG1228,601.0,37.7,0.05628155428936022,6342.0,17.738542107650034,2.3346300553333337,63.03501149400001
PG1228,621.0,34.0,0.2083852427459072,6681.0,55.25206746197864,8.2857456,132.5719296
PG1228,646.0,37.2,0.16064072334231158,6958.0,53.126209740029275,7.036477828085108,165.35722896000001
PG1228,661.0,34.4,0.19912868222827476,7208.0,54.69653134556449,7.847980617142855,137.3396608
PG1228,681.0,30.9,0.2209203857978368,7412.0,63.163931784859045,8.934770148749998,285.9126447599999
PG1228,701.0,26.3,0.1400691135927263,7650.0,32.42085361826339,2.929914680000034,115.73162986
PG1228,721.0,28.4,0.2141080506595543,7932.0,55.95402823831351,8.430176479999998,130.6677354400594
PG1228,761.0,29.4,0.19692637510289546,8436.0,47.515208527546356,7.311640216363638,120.64206356999999
PG1228,801.0,31.0,0.11010785090993948,9024.0,28.715468312619603,2.834717533695652,86.9313377
PG1228,821.0,25.8,0.2300876915155109,9288.0,49.56090709963356,6.527275143636364,215.40007973999997
PG1228,841.0,25.2,0.2486251402273189,9483.0,51.85417163045922,6.320111203636364,208.56366971999998
PG1228,861.0,22.7,0.2473062836182056,9673.0,54.147178327992975,6.255652769142855,218.94784691999996
PG1228,921.0,24.4,0.2576601371387827,10494.0,66.8715098004285,8.651126058666666,259.53378175999995
PG1228,941.0,22.6,0.282588356500732,10663.0,70.92448979245628,8.366054741333333,250.98164223999999
PG1228,961.0,19.9,0.28035397589158023,10827.0,53.52076554695683,6.363475005333331,190.90425015999998
PG1228,981.0,18.9,0.2627053678298371,10995.0,50.72518109448461,6.436257407999999,193.08772223999998
PG1228,1001.0,28.1,0.1634702220227058,11205.0,42.50420611440217,3.4668255856,130.00595945999999
PG1228,1021.0,21.8,0.2453267175381989,11463.0,52.369930573663616,7.36103956827586,213.47014747999998
PG1228,1041.0,19.4,0.2713092262245839,11640.0,60.325373776243815,6.948410699999998,222.34914239999995
PG1228,1061.0,16.7,0.2714751030767269,11811.0,43.82186175417038,5.207138436129033,161.42129152
PG1228,1081.0,18.2,0.25012414024952473,11983.0,51.57073486094458,6.650985749032258,206.18055822000002
PG1228,1101.0,15.9,0.10289905046114056,12311.0,17.170430372407278,1.6359485526470587,55.622250789999995
PG1228,1121.0,15.1,0.2559939270830425,12589.0,40.63334499511832,5.290925642666667,158.72776928000002
PG1228,1141.0,14.5,0.2740848452322107,12758.0,43.22345006669219,5.087128548387097,157.70098500000003
PG1228,1161.0,16.9,0.2772987217880108,12922.0,53.04497622059462,6.596269536551722,191.29181655999994
PG1228,1181.0,13.8,0.2500772371075446,13090.0,36.3445620273984,4.844444920000001,145.33334760000002
PG1228,1201.0,13.9,0.10727847456671524,13405.0,15.772293051304741,1.4556631045544552,49.00732451999999
PG1228,1221.0,13.6,0.2600604797836472,13676.0,29.794030257249084,3.818859146666666,114.56577439999998
PG1228,1261.0,16.2,0.2918410883106893,14002.0,55.36609844326925,5.928536609999999,189.71317151999997
PG1228,1281.0,15.3,0.269748441396017,14165.0,53.576211950953656,6.406950463548387,198.61546437
PG1228,1301.0,14.8,0.19958551753875176,14375.0,33.49563908242539,3.2274230784615385,83.91300004
PG1228,1321.0,15.7,0.2739739480522307,14598.0,52.26819769710445,6.154128541935483,190.77798479999998
PG1228,1341.0,19.8,0.2940884941210717,14756.0,68.82614477706288,7.549422241935484,234.03208950000004
PG1228,1361.0,14.0,0.29918870651731244,14910.0,46.04082493916804,5.129519033333333,153.88557099999997
PG1228,1381.0,14.3,0.2745713381141425,15067.0,24.235765056619925,3.0437118534482748,88.26764374999999
PG1228,1401.0,13.4,0.1163798963011776,15367.0,18.037792003943473,1.5978414185567011,77.4953088
PG1228,1421.0,15.1,0.29133962393460583,15619.0,48.64577989375035,5.565758528000336,166.97275584
PG1228,1441.0,13.4,0.3169139392614323,15769.0,49.80884456389155,4.91151129625,157.16836148
PG1228,1461.0,13.4,0.31703932260928386,15915.0,48.51634888089963,4.78216989,153.02943648
PG1228,1481.0,13.4,0.2973721696921349,16063.0,39.33007316113335,4.408625192,132.25875576
PG1228,1501.0,20.1,0.2051772076577448,16235.0,39.71802169385418,3.7226752338461533,193.57911215999997
PG1228,1601.0,13.3,0.10931516531654704,17264.0,18.423108460880698,1.7023438981818184,84.26602296
PG1228,1621.0,13.9,0.2681225644376374,17531.0,40.853274230958,4.915093806451613,152.367908
PG1228,1642.0,12.2,0.2946270600760434,17702.0,21.068984476560136,2.166990618181818,71.51069039999999
PG1228,1661.0,11.0,0.28973966777420035,17853.0,35.79761807301696,3.9855152806451613,123.5509737
PG1228,1681.0,12.0,0.2719266999638744,18014.0,36.99064441892293,4.690747406896551,136.0316748
PG1228,1701.0,11.8,0.1286107878287883,18251.0,16.113936820475768,2.1981099,62.64613215000001
PG1228,1721.0,11.6,0.17911111633012905,18548.0,22.571113730593638,2.291225103272727,63.00869034
PG1228,1741.0,13.8,0.06780945311149231,18858.0,9.974206573341855,1.0506548777142857,29.418336575999998
PG1228,1761.0,22.6,0.22646281652478345,19256.0,47.47602212399495,6.76263153548387,209.6415776
PG1228,1781.0,19.2,0.2445165087693248,19434.0,48.609622481983976,7.09996210285714,198.79893887999995
PG1228,1801.0,20.4,0.04231968135307136,19703.0,8.467630277731367,1.5631819387499997,25.010911019999995
PG1228,1821.0,15.2,0.12986988818888706,20185.0,23.51361637742328,2.5146553199999997,90.52759152
PG1228,1841.0,14.3,0.17323587807226054,20447.0,28.16730364719566,4.394461963783784,81.29754632999999
PG1228,1861.0,19.1,0.2039737852168121,20756.0,46.77744147083885,6.745019222058825,114.66532677500001
PG1228,1881.0,14.8,0.2207053590857828,20957.0,43.227028306018575,6.528617834666666,195.85853504000002
PG1228,1901.0,16.2,0.14881893520772452,21232.0,25.933187110573524,2.6403029754545453,87.12999818999998
PG1228,1921.0,16.0,0.23648177436563925,21455.0,41.80561509207152,6.095915586206895,176.781552
PG1228,1941.0,15.6,0.2086090083088264,21644.0,38.658540872823274,5.9779283535483865,92.65788948
PG1228,1961.0,15.5,0.2131239993068638,21932.0,35.40024204659035,5.358116849999999,83.05081117499999
PG1228,1981.0,27.9,0.23428662399865455,22120.0,86.04053942258471,13.115884959642852,367.2447788699999
PG1228,2001.0,17.6,0.09185245589438873,22450.0,18.379806105438515,1.8357927691743121,66.70047061333334
PG1228,2021.0,15.7,0.208953270471423,22786.0,36.39463650875321,4.838221115,87.08798007
PG1228,2041.0,18.0,0.2260103193481391,23000.0,44.52011588153671,5.62807625142857,196.98266879999997
PG1228,2061.0,16.7,0.22688246628454906,23206.0,40.74044290692841,5.130465449999999,179.56629075
PG1228,2081.0,19.3,0.2083955186268686,23418.0,51.471589733607715,7.05685448142857,123.494953425
PG1228,2101.0,19.3,0.14761822669223393,23733.0,36.90983115496441,3.2472172800000005,125.01786528000001
PG1228,2121.0,18.2,0.2316297817538109,23976.0,49.05941442056601,6.4182114690909104,211.80097848
PG1228,2141.0,17.0,0.24621901721158584,24171.0,45.74079722552056,5.62947890909091,185.77280399999998
PG1228,2161.0,17.6,0.24652912544298586,24362.0,47.179983692011106,5.980528619999999,191.37691583999998
PG1228,2181.0,16.7,0.2266074383247492,24559.0,14.056397496930263,1.8244037302941176,62.029726829999994
PG1228,2201.0,17.7,0.16737558018195053,24852.0,34.32700130381811,3.4181610469999995,102.54483141
PG1228,2221.0,15.8,0.2549624267971288,25066.0,43.96417658477553,5.562385260000001,172.43394306000002
PG1238,10.0,3.6,0.1666589147120088,495.2000000000001,4.73488376213095,0.10445082352941173,61.22944748919119
PG1238,18.0,3.7,0.18529557934430368,943.6,6.30877786067576,0.06411883992467043,84.30188661017395
PG1238,58.0,4.0,0.35756758091315444,1650.8000000000004,14.949943466088698,0.8300171124778128,126.06157392310975
PG1238,74.0,4.3,0.3582410511683972,1863.8,17.156981446533308,0.9456953461921246,144.39988327422023
PG1238,90.0,4.1,0.3719277734189037,2072.8,17.36170152923754,0.936366488407823,141.47452175627794
PG1238,108.0,4.2,0.3768165011122926,2300.4,18.51315446984341,0.9876534136368573,150.9384540765643
PG1238,126.0,4.4,0.3765099733829052,2513.600000000001,19.991053063547255,1.0637134030780109,163.1205107723837
PG1238,150.0,4.2,0.3770195081493745,2793.8,20.249012756222665,1.0778683112540874,165.15651802719003
PG1238,158.0,4.7,0.3775325190414556,2886.0,21.7775654416313,1.1576589514751783,177.3824496855217
PG1238,168.0,4.0,0.3764371949890261,3000.600000000001,18.204141369962112,0.976849657914036,148.5686086940055
PG1238,178.0,4.1,0.3782723311205777,3114.0000000000005,19.04840368787076,0.9968726281468756,155.01400067155222
PG1238,186.0,5.2,0.3640357189771629,3204.2000000000007,22.63320003668153,1.2478453284842883,191.06815250293698
PG1238,194.0,5.0,0.35899572856816514,3295.0,21.50124142220097,1.2209654337296294,184.28614411391507
PG1238,202.0,4.3,0.3570955851164689,3393.600000000001,19.14086650462769,0.6700190125,192.2768353057559
PG1238,210.0,4.4,0.37683354237577743,3494.4,20.795284701188425,1.1686754836455238,198.21925557978042
PG1238,218.0,4.4,0.3837500790280596,3581.4000000000005,21.192486059301512,1.1695318247757776,198.59910928197553
PG1238,225.0,4.2,0.3895595991195211,3655.2,19.92693648629253,1.0674867796638476,185.51100019940614
PG1238,233.0,4.1,0.3875249144403039,3738.4,18.94070647067573,1.0479258503284647,178.3885273526858
PG1238,241.0,3.9,0.3925061664230515,3820.8,18.107464995249313,0.9999662725292325,168.39178839036748
PG1238,249.0,4.2,0.3893040412196533,3902.8,19.917101520381948,1.108948574277382,189.36753632185398
PG1238,257.0,4.2,0.39059252094619024,3990.0000000000014,19.847024654570557,0.8329935737704918,190.1434108860093
PG1238,265.0,4.2,0.4113948301477519,4094.2,20.65582011606839,0.8368206,199.56091776951945
PG1238,273.0,4.6,0.4134167623491413,4189.6,21.353164293376782,1.081734781497784,205.984231492789
PG1238,281.0,4.8,0.42396129364998736,4279.200000000002,24.127637221620773,1.1583483105130683,227.59662915732434
PG1238,289.0,4.2,0.4318755760824721,4367.4,20.194441475035745,0.951751973832852,187.00380453116156
PG1238,305.0,4.1,0.4422019022483945,4551.2,21.632141186374543,0.6522553333333333,196.27258510505504
PG1238,313.0,4.3,0.4487353194204561,4673.4000000000015,21.859524074503316,0.616628164556962,206.7327475148173
PG1238,321.0,4.5,0.4564157413734361,4782.200000000002,23.960600945839804,0.9464415583010766,222.27878564464112
PG1238,329.0,4.3,0.4746347112682687,4883.800000000001,22.97849597224723,0.8728081906537263,205.52301968364046
PG1238,337.0,4.1,0.4906875045708658,4983.6,21.878327928176603,0.820345491209091,188.78611640668333
PG1238,345.0,4.2,0.51083834800801,5084.000000000001,23.88728747096185,0.8425457480774623,198.44591904970963
PG1238,353.0,3.8,0.5181863361301074,5188.4,22.467523161929197,0.6569393939393939,183.87142334708338
PG1238,361.0,3.9,0.5549635438672385,5310.2,23.97911509197392,0.24690543428571426,183.4286064534182
PG1238,371.0,4.4,0.5839837436589933,5434.6,29.01288001717762,0.8661680137803182,220.872905596337
PG1238,379.0,4.1,0.5613000750818709,5522.0,26.03771136891434,0.8087601905253343,205.8792283312631
PG1238,387.0,4.3,0.5403197365877759,5608.0,26.45192490325561,0.863498703589386,217.27575770442985
PG1238,403.0,4.2,0.5093198648330889,5778.6,23.91558079023388,0.799689293007047,208.11036126623858
PG1238,411.0,3.9,0.5012226572044332,5864.4000000000015,24.07686238058568,0.8067938031263013,213.45462235653713
PG1238,419.0,4.0,0.4884606960868282,5951.800000000001,23.496288094869794,0.8079100163420462,213.19303912820527
PG1238,427.0,4.0,0.4785843873153224,6039.4000000000015,23.81114302572768,0.8519251382681694,220.81396728197947
PG1238,435.0,4.1,0.4692096571449231,6127.8,23.79959944485107,0.8625054838918338,223.78209538438006
