"Full hydrological years [yr BP]","Average yearly mean temperature [degree C]"
21998,-0.470671081542946
21997,0.249317423502627
21996,0.782090759277366
21995,1.18987935384117
21994,1.15987548828127
21993,1.77086029052737
21992,1.00466054280601
21991,0.793753560384137
21990,0.171955362955752
21989,-0.3397761027018
21988,0.866977945963564
21987,0.898301696777366
21986,1.36604715983075
21985,-0.47606760660805
21984,0.407640075683616
21983,1.07036743164065
21982,1.73025410970054
21981,1.65592854817711
21980,1.42335408528648
21979,1.99627838134768
21978,2.03697865804039
21977,0.899181620279971
21976,1.02130533854169
21975,2.19767150878909
21974,1.57594960530601
21973,1.4822708129883
21972,1.03289947509768
21971,1.9715031941732
21970,1.1580520629883
21969,1.41820933024091
21968,0.654354349772158
21967,1.96897277832034
21966,0.837869262695335
21965,-0.443736775716123
21964,1.01597747802737
21963,1.25252431233726
21962,1.22577056884768
21961,1.22904357910159
21960,0.419557189941429
21959,0.191578165690127
21958,1.06384429931643
21957,1.48768005371096
21956,2.01671244303388
21955,1.78238830566409
21954,0.183704630533877
21953,0.487379964192731
21952,1.28861134847007
21951,0.869910176595075
21950,1.25924072265627
21949,1.55181020100914
21948,1.65018361409507
21947,2.08823801676435
21946,1.88982035319013
21945,2.25619150797528
21944,2.28353780110679
21943,0.362156168619814
21942,1.5407908121745
21941,0.262796020507835
21940,2.09423980712893
21939,2.03797302246096
21938,1.95024007161461
21937,1.64150390625002
21936,0.608015950520856
21935,1.84178822835289
21934,2.13253682454429
21933,1.98848368326825
21932,1.71252593994143
21931,1.60871276855471
21930,1.82321573893231
21929,1.1675735473633
21928,1.5174270629883
21927,0.864951070149762
21926,1.80134735107424
21925,1.26136678059898
21924,1.48900248209638
21923,1.31411132812502
21922,0.0530054728190332
21921,1.09429575602216
21920,0.648901875813825
21919,1.52903645833336
21918,1.17987976074221
21917,1.15238087972007
21916,1.61985422770185
21915,1.66755065917971
21914,1.91615956624351
21913,0.489294942220075
21912,1.29080352783205
21911,2.07977447509768
21910,1.19957122802737
21909,2.07375742594403
21908,1.65938975016278
21907,2.21197153727216
21906,2.06115875244143
21905,2.19614308675132
21904,1.37847290039065
21903,1.34456024169924
21902,1.00300242106122
21901,0.887295023600283
21900,0.053773498535179
21899,1.16596628824872
21898,0.651872253417991
21897,1.34786122639976
21896,2.08953755696617
21895,2.1752131144206
21894,2.19379577636721
21893,0.991448974609398
21892,-1.55738677978513
21891,1.05799763997398
21890,-0.69555002848305
21889,0.531157430013044
21888,-2.74373474121091
21887,-1.25429128011065
21886,0.895532226562523
21885,1.82713979085289
21884,1.7244328816732
21883,1.34299621582034
21882,-1.13658498128253
21881,1.09132537841799
21880,1.80964304606122
21879,0.7918156941732
21878,1.03265787760419
21877,2.00039062500002
21876,1.45282135009768
21875,0.63031921386721
21874,-0.779597981770811
21873,-0.694799804687477
21872,0.439294433593773
21871,1.71444600423179
21870,1.67528432210289
21869,-1.33207295735675
21868,1.37102406819664
21867,1.46038208007815
21866,1.15599721272789
21865,1.0996032714844
21864,0.932786560058616
21863,1.15320994059247
21862,1.2881281534831
21861,1.42978820800784
21860,0.135415649414085
21859,1.15893198649091
21858,1.51858164469403
21857,1.23677978515627
21856,0.4223088582357
21855,1.5608840942383
21854,1.28724822998049
21853,0.933023071289085
21852,2.17128143310549
21851,2.09331410725914
21850,1.73621266682945
21849,1.61388041178388
21848,1.69908803304039
21847,1.26869354248049
21846,0.761125183105491
21845,1.44814961751304
21844,0.551568603515648
21843,0.987397766113304
21842,0.200166320800804
21841,1.65533854166669
21840,1.33543039957685
21839,0.417296346028669
21838,0.540444946289085
21837,0.885621643066429
21836,1.23971455891929
21835,1.80557912190757
21834,2.16660461425784
21833,1.86191711425784
21832,1.62646128336591
21831,1.96629740397138
21830,1.92965596516929
21829,1.44698740641278
21828,1.01109466552737
21827,0.503355916341169
21826,1.30892333984377
21825,0.86524353027346
21824,1.36653289794924
21823,0.835582987467471
21822,1.20994211832685
21821,0.295897420247419
21820,0.797031656901064
21819,1.00808105468752
21818,1.0729919433594
21817,1.70024261474612
21816,0.823986307779971
21815,1.40005900065106
21814,1.62569071451825
21813,0.763513183593773
21812,0.790834045410179
21811,1.4161315917969
21810,0.637531534830752
21809,0.647375996907575
21808,1.42273864746096
21807,1.4557306925456
21806,0.890629069010439
21805,0.648184712727887
21804,0.211172993977887
21803,1.39698944091799
21802,1.88447469075523
21801,1.37090454101565
21800,1.51646575927737
21799,1.43299001057945
21798,2.04690704345705
21797,-0.0819610595702898
21796,1.62446238199872
21795,1.75186564127606
21794,2.36708730061851
21793,2.32919718424481
21792,2.073871866862
21791,1.47595876057945
21790,1.88268686930341
21789,1.72635294596356
21788,1.14688008626304
21787,1.4705012003581
21786,-1.24377288818357
21785,0.571855163574241
21784,0.300190226237002
21783,0.656838989257835
21782,1.80394388834638
21781,1.05462290445966
21780,1.63854115804039
21779,1.92444508870445
21778,1.18957417805992
21777,0.996993001302106
21776,2.34709828694664
21775,1.75703582763674
21774,1.01839345296226
21773,2.31009572347007
21772,1.70781097412112
21771,1.02547098795575
21770,0.645316060384137
21769,0.657044982910179
21768,1.5843215942383
21767,1.41778717041018
21766,1.14375966389976
21765,1.93036295572919
21764,1.21563873291018
21763,0.757752990722679
21762,1.33936716715497
21761,1.50009816487632
21760,0.577986653645856
21759,1.46781819661461
21758,1.43503214518231
21757,1.66946055094403
21756,1.493793741862
21755,1.08977915445966
21754,1.47688954671226
21753,2.04275919596356
21752,2.04789123535159
21751,2.52188771565757
21750,2.26659037272138
21749,1.70994974772138
21748,1.94557088216148
21747,1.40652618408205
21746,1.8344919840495
21745,1.45126241048179
21744,2.12183532714846
21743,1.20795084635419
21742,1.7208190917969
21741,1.83974863688153
21740,1.48932291666669
21739,1.62096303304039
21738,0.43689880371096
21737,0.889512634277366
21736,1.64566446940106
21735,1.50147654215497
21734,1.64865773518882
21733,2.34254099527997
21732,1.74131673177086
21731,1.47107849121096
21730,-0.23894348144529
21729,1.17864125569664
21728,1.38721872965497
21727,1.4434015909831
21726,1.8878595987956
21725,1.55282999674481
21724,2.05344543457034
21723,-0.555092875162738
21722,1.51385904947919
21721,1.79659678141278
21720,1.70814158121747
21719,1.31250661214195
21718,1.01212463378909
21717,1.27129516601565
21716,1.41648508707685
21715,-0.293900553385394
21714,1.24967346191409
21713,0.619955952962262
21712,0.996860758463564
21711,1.37816518147789
21710,0.349392191569033
21709,1.00046183268231
21708,0.927964782714866
21707,1.76357167561851
21706,1.91577809651695
21705,2.11965840657554
21704,2.09400838216148
21703,0.244503275553408
21702,0.72388356526695
21701,0.215623474121116
21700,0.590564982096377
21699,1.35461578369143
21698,1.5563420613607
21697,1.40662027994794
21696,1.71311594645185
21695,1.67142384847007
21694,-1.99787241617836
21693,-0.540973409016904
21692,0.68836364746096
21691,0.640222167968773
21690,-1.01590321858722
21689,1.27079925537112
21688,1.04318135579429
21687,1.52774454752606
21686,1.26637929280601
21685,0.955476379394554
21684,1.1803400675456
21683,0.887719726562523
21682,1.05139567057294
21681,1.53105061848961
21680,1.91676228841148
21679,1.95293833414716
21678,1.53720753987632
21677,-0.0273320515950293
21676,-0.228435262044248
21675,0.512162780761741
21674,1.4078791300456
21673,1.47272644042971
21672,0.515776570638044
21671,1.01796112060549
21670,0.874998982747419
21669,1.75369669596356
21668,0.896679178873721
21667,0.0493103027343977
21666,1.29231923421226
21665,0.786373392740908
21664,0.237486775716169
21663,1.5594421386719
21662,-0.351148986816384
21661,0.544961547851585
21660,-0.9574518839518
21659,0.0858703613281477
21658,1.04552866617841
21657,1.29787597656252
21656,1.35107574462893
21655,0.422298685709658
21654,0.525916035970075
21653,-0.26293029785154
21652,1.37435811360679
21651,1.02687733968101
21650,0.0467035929362207
21649,0.143724060058616
21648,0.637798563639346
21647,1.17020060221356
21646,1.18466847737632
21645,0.922148640950544
21644,1.77118835449221
21643,1.8355422973633
21642,2.13352101643882
21641,1.65039723714195
21640,1.5835154215495
21639,1.71607869466148
21638,2.28397521972659
21637,2.07085062662763
21636,1.19161122639976
21635,1.04439697265627
21634,1.33608907063804
21633,1.81441904703778
21632,1.80111083984377
21631,1.82392527262372
21630,1.31697743733726
21629,0.978700256347679
21628,1.2768010457357
21627,1.98230387369794
21626,1.1970408121745
21625,0.626285807291689
21624,2.59532063802086
21623,1.45797373453778
21622,0.431670125325544
21621,0.168939208984398
21620,0.811428324381533
21619,1.62211761474612
21618,1.25720367431643
21617,1.20581207275393
21616,1.60497945149742
21615,1.71199696858726
21614,2.13269704182945
21613,1.68770751953127
21612,1.97599182128909
21611,2.49614105224612
21610,1.5205754597982
21609,1.82006988525393
21608,1.57294108072919
21607,1.95707855224612
21606,1.83830159505211
21605,0.444749450683616
21604,-0.369917297363259
21603,0.845262145996116
