"Full hydrological years [yr BP]","Average yearly mean temperature [degree C]"
6052,-9.71436920166013
6051,-12.6263526916504
6050,-9.03746897379555
6049,-10.8706141153971
6048,-12.8676602681478
6047,-12.2259137471517
6046,-15.0835072835286
6045,-10.9385373433431
6044,-15.1577463785807
6043,-14.0451365152995
6042,-12.6784779866536
6041,-12.6444267272949
6040,-13.6683359781901
6039,-12.7997116088867
6038,-12.8714012145996
6037,-14.3073842366536
6036,-12.9836601257324
6035,-12.4167427062988
6034,-13.1189203898112
6033,-10.0014137268066
6032,-9.73836237589516
6031,-12.463362121582
6030,-10.9825576782226
6029,-13.2082555135091
6028,-12.9864919026692
6027,-13.0624641418457
6026,-12.2789240519205
6025,-12.9842157999674
6024,-11.7302307128906
6023,-10.8813181559245
6022,-13.9786374409993
6021,-12.4522816975911
6020,-13.0561991373698
6019,-12.3507548014323
6018,-14.5604499816894
6017,-12.8892031351725
6016,-11.8684753417969
6015,-10.5325543721517
6014,-11.9681978861491
6013,-13.6253074645996
6012,-12.740456644694
6011,-9.86649932861326
6010,-9.55909703572589
6009,-12.0255315144857
6008,-9.99332275390623
6007,-13.7475341796875
6006,-9.19747390747068
6005,-7.11998087565102
6004,-12.0074663798014
6003,-9.16159540812172
6002,-10.0066157023112
6001,-10.2389739990234
6000,-11.8043566385905
5999,-10.1469075520833
5998,-9.1263488769531
5997,-10.5714007059733
5996,-9.33643951416013
5995,-10.6971089680989
5994,-11.1454744974772
5993,-13.1577768961588
5992,-10.8276313781738
5991,-12.861732228597
5990,-16.6125434875488
5989,-13.4766855875651
5988,-13.835245513916
5987,-14.3013214111328
5986,-10.0743850708008
5985,-11.9245641072591
5984,-12.4351587931315
5983,-13.809117380778
5982,-13.0099548339844
5981,-13.1259991963704
5980,-10.4625368754069
5979,-11.0532605489095
5978,-10.1118263244629
5977,-10.5365648905436
5976,-11.7943951924642
5975,-13.4984153747558
5974,-8.82175292968748
5973,-8.46552505493162
5972,-8.87122573852537
