"Calendar years [yr BP]","Average yearly mean temperature [degree C]"
21999,-30.1069994608561
21998,-27.3037539164225
21997,-27.4097414652506
21996,-28.8125645955403
21995,-27.0323636372884
21994,-26.9330746968587
21993,-29.2164621988932
21992,-26.6387301127116
21991,-28.2359743754069
21990,-28.2711446126302
21989,-29.2017514546712
21988,-28.0894200642903
21987,-27.6108345031738
21986,-27.5030069986979
21985,-27.7497746785482
21984,-23.9741958618164
21983,-26.2357632954915
21982,-26.8930775960286
21981,-27.4951703389485
21980,-27.7701388041178
21979,-27.92587890625
21978,-27.3011116027832
21977,-28.0462287902832
21976,-28.7960418701172
21975,-28.7343035380045
21974,-27.5627922058105
21973,-28.0181920369466
21972,-27.7639640808105
21971,-29.856844329834
21970,-29.6475891113281
21969,-29.04954884847
21968,-27.5553624471028
21967,-28.6115084330241
21966,-28.9678164164225
21965,-28.9805168151855
21964,-27.1069778442383
21963,-31.0311632792155
21962,-30.087375386556
21961,-29.0986147562663
21960,-28.5097119649251
21959,-29.1187995910644
21958,-29.3367548624674
21957,-27.768226369222
21956,-26.74734471639
21955,-25.4220909118652
21954,-25.6432874043782
21953,-28.0734275817871
21952,-26.2472607930501
21951,-29.4270500183105
21950,-30.5761512756347
21949,-25.7063863118489
21948,-29.6861493428548
21947,-27.0087608337402
21946,-27.6547175089518
21945,-27.0241073608398
21944,-28.8795748392741
21943,-26.6275314331054
21942,-28.7440055847168
21941,-28.637060546875
21940,-29.8938023885091
21939,-29.0594085693359
21938,-28.9654322306315
21937,-29.0434733072916
21936,-28.6164128621419
21935,-27.8107716878255
21934,-26.452682240804
21933,-30.4520146687825
21932,-27.7549079895019
21931,-27.2690414428711
21930,-29.3675776163737
21929,-27.8955902099609
21928,-28.1253583272298
21927,-26.9987141927083
21926,-25.680642191569
21925,-26.2722394307454
21924,-27.9963172912597
21923,-28.899579111735
21922,-28.4484949747721
21921,-26.0325225830078
21920,-26.8626935323079
21919,-25.9896110534668
21918,-29.2469200134277
21917,-28.7747851053873
21916,-28.2653717041015
21915,-27.5749903361002
21914,-30.1558619181315
21913,-29.3256108601888
21912,-29.2862101236979
21911,-27.8261067708333
21910,-29.9479303995768
21909,-28.4506744384765
21908,-29.8356218973795
21907,-29.4414123535156
21906,-28.851732635498
21905,-27.888602956136
21904,-27.0848386128743
21903,-29.1493158976237
21902,-29.0222801208496
21901,-27.90910059611
21900,-28.5347236633301
21899,-27.2899396260579
21898,-25.4031191507975
21897,-27.3968973795573
21896,-27.9691630045573
21895,-29.2872985839844
21894,-26.9928560892741
21893,-26.1799898783366
21892,-27.6089767456054
21891,-28.2094813028971
21890,-25.7802541097005
21889,-29.1461420694987
21888,-29.6162132263183
21887,-26.5368014017741
21886,-29.3930674235026
21885,-29.3102884928385
21884,-30.4497957865397
21883,-30.7014780680338
21882,-27.2347396850586
21881,-27.4109837849935
21880,-27.9245577494303
21879,-28.1029698689778
21878,-27.2380076090495
21877,-26.5132952372233
21876,-28.3457461039225
21875,-28.4058835347493
21874,-28.6629686991373
21873,-25.7895200093587
21872,-27.4042101542155
21871,-28.9541203816732
21870,-28.9304145812988
21869,-28.0249173482259
21868,-28.359410349528
21867,-27.3831937154134
21866,-29.0512654622396
21865,-28.1522036234538
21864,-31.0271845499674
21863,-27.8862353006998
21862,-27.0313781738281
21861,-28.1209192911784
21860,-28.7423093159993
21859,-29.5998087565104
21858,-28.1724545796712
21857,-27.6048238118489
21856,-28.0456235249837
21855,-28.3463500976562
21854,-29.0251258850097
21853,-26.9682411193847
21852,-29.0929702758789
21851,-28.3604314168294
21850,-28.3584706624349
21849,-28.245230102539
21848,-28.3587745666504
21847,-28.9358924865722
21846,-28.2342208862304
21845,-25.7737042744954
21844,-28.6006721496582
21843,-29.2559023539225
21842,-27.4097363789876
21841,-29.3907404581706
21840,-28.3506454467773
21839,-27.2005816141764
21838,-26.6544644673665
21837,-28.801927947998
21836,-29.4220082600911
21835,-29.6262382507324
21834,-28.4871505737304
21833,-29.6555427551269
21832,-26.8891077677409
21831,-28.8845822652181
21830,-28.7849970499674
21829,-28.0566645304362
21828,-26.510595703125
21827,-27.1887369791666
21826,-27.22439549764
21825,-27.0701469421386
21824,-28.9623296101888
21823,-28.4039227803548
21822,-27.0284001668294
21821,-29.5243591308594
21820,-27.3333000183105
21819,-27.5286328633626
21818,-24.8307034810384
21817,-28.5558787027995
21816,-28.0265411376953
21815,-27.7968200683594
21814,-27.9952733357747
21813,-28.7763224283854
21812,-27.7500251770019
21811,-30.3826901753743
21810,-28.5488444010416
21809,-28.617830657959
21808,-28.1175623575846
21807,-30.3541231791178
21806,-28.3755681355794
21805,-29.6528800964355
21804,-29.3125569661458
21803,-29.7491668701172
21802,-30.665864054362
21801,-30.873461151123
21800,-29.1120933532715
21799,-30.1227605183919
21798,-31.1348264058431
21797,-29.9757280985514
21796,-28.4123964945475
21795,-28.5675287882487
21794,-29.1695223490397
21793,-29.0901677449544
21792,-30.4205968221028
21791,-27.0624145507812
