"Full hydrological years [yr BP]","Average yearly mean temperature [degree C]"
2315,-4.19372406005857
2314,-3.72251739501951
2313,-4.38008728027341
2312,-4.62562917073565
2311,-3.91581192016599
2310,-3.92927017211912
2309,-3.32788187662758
2308,-3.29094289143878
2307,-5.27120183308917
2306,-3.50172907511391
2305,-5.62170003255206
2304,-5.7703180948893
2303,-4.38474884033201
2302,-2.23721796671547
2301,-4.85369593302407
2300,-4.03510894775388
2299,-3.17626291910805
2298,-5.76953989664711
2297,-2.69790115356443
2296,-3.999858601888
2295,-4.32579778035479
2294,-3.43845469156899
2293,-5.39558385213214
2292,-6.15557327270506
2291,-6.78180541992185
2290,-2.53609313964841
2289,-2.2650207519531
2288,-5.2223190307617
2287,-3.6712224324544
2286,-4.78322957356769
2285,-4.22017389933266
2284,-3.74159596761065
2283,-3.79378484090167
2282,-4.41713562011716
2281,-3.55776443481443
2280,-4.62537740071612
2279,-5.34946034749347
2278,-4.19566701253253
2277,-3.96969324747719
2276,-4.45881245930987
2275,-4.52063980102537
2274,-4.99703826904295
2273,-2.85754369099933
2272,-5.08868637084959
2271,-3.65586827596026
2270,-3.72403437296547
2269,-4.31214625040688
2268,-6.59709014892576
2267,-4.40540924072263
2266,-5.15745519002276
2265,-3.87739410400388
2264,-4.35044708251951
2263,-4.34800059000649
2262,-5.49804789225258
2261,-3.72446416219073
2260,-3.75629526774086
2259,-3.5783383687337
2258,-4.32423884073891
2257,-2.45241266886391
2256,-4.63371378580727
2255,-3.46028874715167
2254,-4.7765068054199
2253,-3.50873540242511
2252,-3.75014724731443
2251,-4.86877797444659
2250,-4.29620463053383
2249,-3.73474985758461
2248,-4.98984756469724
2247,-1.77161000569659
2246,-3.98266830444334
2245,-6.24476725260414
2244,-3.72643000284828
2243,-4.34604746500649
2242,-1.65872294108071
2241,-4.31720962524412
2240,-3.58364079793292
2239,-2.74217071533201
2238,-5.2432553609212
2237,-3.00034434000649
2236,-4.92540206909177
2235,-2.00204060872394
2234,-2.93479003906248
2233,-3.81240819295245
2232,-3.11994145711261
2231,-6.48965047200519
2230,-4.67073287963865
2229,-4.56379165649412
2228,-2.19233551025388
2227,-4.21864802042641
2226,-3.63485819498696
2225,-5.53159815470375
2224,-3.70874379475909
2223,-3.30846506754555
2222,-4.6179743448893
2221,-4.43581619262693
2220,-4.65668843587237
2219,-5.47320149739581
2218,-5.07908477783201
2217,-4.50769780476886
2216,-3.40662867228188
2215,-4.22867940266925
2214,-3.02423960367836
2213,-4.98081944783526
2212,-5.74668095906573
2211,-6.07333221435545
2210,-4.56825230916339
2209,-2.91441192626951
2208,-4.23362452189125
2207,-3.06648737589516
2206,-2.54678446451821
2205,-2.64038187662758
2204,-5.2946584065755
2203,-4.46875991821287
2202,-4.13233413696287
2201,-2.99390767415362
2200,-5.98801396687823
2199,-3.2641662597656
2198,-5.54429473876951
2197,-3.49043884277341
2196,-3.71261189778644
2195,-5.61700668334959
2194,-3.77008794148761
2193,-2.88602422078448
2192,-4.15936253865558
2191,-4.47728322347003
2190,-4.74646733601886
2189,-5.98747863769529
2188,-3.96244786580401
2187,-4.81795476277667
2186,-4.93673299153644
2185,-5.04671834309894
2184,-4.21724802652993
2183,-4.22233428955076
2182,-4.04513905843097
2181,-5.50623677571612
2180,-4.26905543009438
2179,-4.55556716918943
2178,-5.29066823323565
2177,-2.76892064412433
2176,-4.75181299845375
2175,-4.96226857503253
2174,-3.57199452718097
2173,-3.09275792439776
2172,-2.43221130371091
2171,-4.2958562215169
2170,-3.73912531534828
2169,-5.37606658935545
2168,-4.71686909993487
2167,-4.60071156819659
2166,-4.90977579752602
2165,-4.34631322224933
2164,-3.36808369954425
2163,-4.36687952677407
2162,-3.49966913859047
2161,-4.95003738403318
2160,-4.63974100748696
2159,-3.89400583902993
2158,-5.68423563639321
2157,-4.40429407755532
2156,-4.67381642659503
2155,-5.36396764119464
2154,-6.1251879374186
2153,-2.81749191284177
2152,-4.24485753377276
2151,-2.90869878133136
2150,-4.04128748575844
2149,-3.26825688680011
2148,-5.71313832600909
2147,-4.44736582438149
2146,-5.52578074137368
2145,-5.36369806925453
2144,-3.89106852213539
2143,-4.6368698120117
2142,-4.82969385782875
2141,-4.93245671590167
2140,-4.98449935913084
2139,-4.7185602823893
2138,-3.56547648111977
2137,-2.30347798665362
2136,-5.16850891113279
2135,-4.11291605631508
2134,-5.18374354044594
2133,-5.40457636515297
2132,-4.75787073771157
2131,-3.61916834513344
2130,-4.39764124552407
2129,-5.96269454956052
2128,-4.49799702962237
2127,-3.81922632853188
2126,-3.90768534342446
2125,-2.93833389282224
2124,-3.71069437662758
2123,-6.02215169270831
2122,-5.13272450764972
2121,-3.49572474161782
2120,-4.83083572387693
2119,-4.99060414632159
2118,-3.90534693400063
2117,-4.53626352945961
2116,-4.64515279134112
2115,-5.52398529052732
2114,-4.11208445231118
2113,-3.99255091349282
2112,-5.40615310668943
2111,-3.58249384562172
2110,-4.46527709960935
2109,-4.28253275553383
2108,-5.69893875122068
2107,-3.3698651631673
2106,-5.24832636515297
2105,-5.6508850097656
2104,-5.60362599690753
2103,-6.2571230570475
2102,-4.22775115966795
2101,-5.17007039388019
2100,-1.98450953165688
2099,-4.27970097859698
2098,-4.60445632934568
2097,-4.58686930338539
2096,-5.32783737182615
2095,-5.100262705485
2094,-3.69957199096677
2093,-3.76687978108722
2092,-2.75993448893227
2091,-4.47198079427081
2090,-3.07506281534828
2089,-3.96111145019529
2088,-3.54011637369789
