"Calendar years [yr BP]","Average yearly mean temperature [degree C]"
11756,-25.8310111999511
11755,-24.5580645243327
11754,-23.7369051615397
11753,-24.1686487833659
11752,-24.2693339029948
11751,-24.9069974263509
11750,-22.852086130778
11749,-24.0926205952962
11748,-22.8878273010254
11747,-22.3932200113932
11746,-23.4608889261881
11745,-20.6489433288574
11744,-23.708100382487
11743,-22.5475296020508
11742,-24.1046254475911
11741,-22.3708137512207
11740,-24.6289670308431
11739,-23.5282641092936
11738,-22.4967864990234
11737,-22.2689778645833
11736,-23.2566474914551
11735,-23.5625938415527
11734,-23.8466730753581
11733,-24.3552332560221
11732,-22.4397198994954
11731,-24.9723940531413
11730,-23.883460744222
11729,-23.4991274515788
11728,-22.3341799418131
11727,-22.5140899658203
11726,-22.2484827677409
11725,-24.5986935933431
11724,-23.6376899719238
11723,-23.8348284403483
11722,-24.640732828776
11721,-23.412825012207
11720,-24.1060788472493
11719,-22.1400029500325
11718,-23.6298634847005
11717,-23.2749758402506
11716,-22.7516387939453
11715,-22.1477518717448
11714,-24.3212913513183
11713,-25.3142570495605
11712,-23.3453430175781
11711,-24.0119842529297
11710,-24.785632832845
11709,-24.4909156799316
11708,-23.3349581400553
11707,-22.6369537353515
11706,-22.9371704101562
11705,-24.0798960367838
11704,-23.6805964152018
11703,-23.1186660766601
11702,-22.6935740152995
11701,-24.2065579732259
11700,-24.4927352905273
11699,-23.5539891560872
11698,-24.2226661682129
11697,-22.53587697347
11696,-22.9355580647786
11695,-23.8695103963216
11694,-23.9142351786295
11693,-22.6245407104492
11692,-22.3976069132487
11691,-23.3547042846679
11690,-22.0680246988932
11689,-23.2041865030924
11688,-23.6233912150065
11687,-22.2741455078125
11686,-21.3326006571452
11685,-21.9334269205729
11684,-22.8095497131347
11683,-23.4306116739909
11682,-24.3873135884603
11681,-24.7541679382324
11680,-22.7861287434896
11679,-23.1153053283691
11678,-24.025560760498
11677,-23.0317392985026
11676,-24.3771334330241
11675,-24.4098635355631
11674,-23.8140357971191
11673,-23.5049563090006
11672,-23.1900581359863
11671,-22.3269154866536
11670,-22.0913579305013
11669,-22.3623743693034
11668,-24.0157493591308
11667,-24.8224433898926
11666,-23.2913701375325
11665,-23.5564598083496
11664,-21.6989323933919
11663,-22.7797709147135
11662,-22.4517717997233
11661,-21.1695782979329
11660,-23.2958218892415
11659,-22.3924189249674
11658,-24.7636754353841
11657,-24.1938512166341
11656,-24.5419868469238
11655,-23.845858001709
11654,-24.4093193054199
11653,-23.4905723571777
11652,-20.4022328694661
11651,-22.1139015197754
11650,-21.2870048522949
11649,-22.6927335103353
11648,-22.4775210062663
11647,-21.6385660807291
11646,-23.4154393513997
11645,-22.9187505086263
11644,-22.4682640075683
11643,-22.5149457295735
11642,-21.6027931213379
11641,-23.6273712158203
11640,-21.8304517110189
11639,-22.4722834269206
11638,-21.6441991170247
11637,-23.5861203511556
11636,-23.5714172363281
11635,-24.7545188903808
11634,-23.8894472757975
11633,-22.3807573954264
11632,-22.5005541483561
11631,-21.9081609090169
11630,-22.4810686747233
11629,-22.7215929667155
11628,-22.7041801452636
11627,-22.4153745015462
11626,-22.9084864298502
11625,-22.8972496032715
11624,-24.3780680338541
11623,-23.8390017191569
11622,-22.2320503234863
11621,-23.3105148315429
11620,-23.0804949442545
11619,-22.1073554992676
11618,-22.5884180704752
11617,-22.6739270528157
11616,-23.9174522399902
11615,-22.3343732198079
11614,-22.0924972534179
11613,-23.2670654296875
11612,-21.3598286946614
11611,-22.6931594848633
11610,-23.0367047627767
11609,-23.3787165323893
11608,-20.9788981119791
11607,-22.7100077311198
11606,-22.5723200480143
11605,-21.9441563924153
11604,-21.6230758666992
11603,-21.0776212056478
11602,-22.4718065897623
11601,-23.7172187805176
11600,-23.159957631429
11599,-22.8456125895182
11598,-23.5853930155436
11597,-24.5805725097656
11596,-22.68626759847
11595,-23.6100779215495
11594,-23.4957565307617
11593,-22.2322270711263
11592,-22.0806195576985
11591,-21.4163637797038
11590,-21.9522969563802
11589,-22.1723375956217
11588,-22.8848289489746
11587,-23.0699447631836
11586,-22.9067698160807
11585,-23.0372858683268
11584,-23.8374211629232
11583,-22.2291829427083
11582,-22.7771896362304
11581,-20.7040097554525
11580,-22.2085746765136
11579,-19.8366200764974
11578,-22.1135772705078
11577,-23.2515917460123
11576,-21.58177541097
11575,-23.0022656758626
11574,-24.4274175008138
11573,-22.7791821797689
11572,-22.965912882487
11571,-21.2484331766764
11570,-22.6868843078613
11569,-22.1348950703939
11568,-21.647989654541
11567,-22.2797327677409
11566,-22.7258870442708
11565,-24.0144676208496
11564,-21.993702952067
11563,-22.4249392191569
11562,-23.5603355407715
11561,-24.1463035583496
11560,-21.9936533610026
