"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
2105,-26.6178192138672
2104,-33.0581268310547
2103,-25.9031636555989
2102,-17.3418487548828
2101,-28.7917999267578
2100,-19.7684488932291
2099,-27.4302073160807
2098,-24.3382985432942
2097,-30.5297302246094
2096,-23.4457305908203
2095,-29.9872497558594
2094,-21.0296234130859
2093,-32.6339426676432
2092,-26.3058430989583
2091,-33.0731669108073
2090,-31.2998057047526
2089,-20.8251708984375
2088,-28.7698069254557
2087,-31.8094950358073
2086,-33.7371480305989
2085,-32.3367472330729
2084,-31.9966084798177
2083,-24.3854329427083
2082,-34.9015818277995
2081,-26.129258219401
2080,-24.688818359375
2079,-36.7125
2078,-30.7969167073567
2077,-24.9659383138021
2076,-31.7614451090495
2075,-27.769394938151
2074,-27.7205413818359
2073,-27.3695434570312
2072,-31.4672709147135
2071,-25.3082590738932
2070,-24.1152099609375
2069,-23.1975158691406
2068,-26.3819691975911
2067,-32.0377716064453
2066,-23.7252766927083
2065,-26.8048360188802
2064,-32.4981852213541
2063,-26.798691813151
2062,-24.1075958251953
2061,-29.3625854492187
2060,-20.7874918619791
2059,-30.9919952392578
2058,-27.1234954833984
2057,-30.9291849772135
2056,-27.7919830322265
2055,-30.1569325764974
2054,-30.2594512939453
2053,-28.8745737711588
2052,-27.1731424967448
2051,-30.9404866536458
2050,-26.7720143636067
2049,-28.2545888264974
2048,-27.9358784993489
2047,-26.5501108805338
2046,-34.6991790771484
2045,-37.1280578613281
2044,-23.9105387369791
2043,-22.3427947998047
2042,-25.7504689534505
2041,-28.6682139078776
2040,-28.6923787434896
2039,-38.5884155273437
2038,-29.2411712646484
2037,-29.6042795817057
2036,-29.0081848144531
2035,-29.6981719970703
2034,-32.7676554361979
2033,-35.354096476237
2032,-17.611680094401
2031,-23.3874216715495
2030,-23.0491190592448
2029,-31.2849232991536
2028,-30.8786885579427
2027,-33.086528523763
2026,-25.5245829264323
2025,-17.8674784342448
2024,-27.7190511067708
2023,-30.6521413167317
2022,-34.1483113606771
2021,-27.9357055664062
2020,-36.5440226236979
2019,-26.6803141276041
2018,-35.1691446940104
2017,-22.2671620686849
2016,-27.9141092936198
2015,-33.0924438476562
2014,-34.2821207682291
2013,-34.7274739583333
2012,-28.1631327311198
2011,-29.4059865315755
2010,-24.3621022542317
2009,-24.8540710449219
2008,-37.0545206705729
2007,-26.6137145996094
2006,-24.9055389404297
2005,-30.1347717285156
2004,-29.9781606038411
2003,-20.6882130940755
2002,-30.2037923177083
2001,-28.7609924316406
2000,-31.9204569498698
1999,-25.8942474365234
1998,-25.7975118001302
1997,-29.0119740804036
1996,-32.7084818522135
1995,-29.7095245361328
1994,-28.5874643961588
1993,-33.0222585042318
1992,-28.2965250651041
1991,-27.2371429443359
1990,-33.1242584228515
1989,-29.7930867513021
1988,-24.8584350585937
1987,-36.6501068115234
1986,-33.7543955485026
1985,-28.6095336914062
1984,-35.0687367757161
1983,-39.6845815022786
1982,-29.9360361735026
1981,-25.5888987223307
1980,-30.2181915283203
1979,-28.203949991862
1978,-17.3667409261067
1977,-30.8642944335937
1976,-27.8459431966146
1975,-29.3707590738932
1974,-21.5669158935547
1973,-24.1537180582682
1972,-25.0392059326172
1971,-29.2349812825521
1970,-32.4471801757812
1969,-29.6157643636067
1968,-32.9690765380859
1967,-28.695160929362
1966,-26.9952453613281
1965,-24.1047932942708
1964,-27.1935740152995
1963,-27.5518402099609
1962,-32.170258585612
1961,-32.4770517985026
1960,-28.0996663411458
1959,-29.9781911214192
1958,-31.9470682779948
1957,-34.1566630045573
1956,-27.2116811116536
1955,-30.4201619466146
1954,-20.6458038330078
1953,-19.9077362060547
1952,-22.7145853678385
1951,-24.931489054362
1950,-25.0336517333984
1949,-27.1761688232422
1948,-29.4994974772135
1947,-32.5263478597005
1946,-27.9574900309245
1945,-29.8656524658203
1944,-21.8189147949219
1943,-28.3900563557942
1942,-28.7879954020182
1941,-25.799180094401
1940,-31.9475107828776
1939,-22.980581665039
1938,-26.6527516682942
1937,-31.1664489746094
1936,-23.195659383138
1935,-31.1539672851562
1934,-24.4049489339192
1933,-23.3383900960286
1932,-24.3819997151692
1931,-24.4931905110677
1930,-23.6142028808594
1929,-28.3862874348958
1928,-34.4646514892578
1927,-26.6293141682942
1926,-35.6659556070963
1925,-35.0798400878906
1924,-22.8418792724609
1923,-33.2582763671875
1922,-37.4109659830729
1921,-33.5316782633463
1920,-29.7471171061198
1919,-21.9543721516927
1918,-30.7940734863281
1917,-27.7392435709635
1916,-33.4686543782552
1915,-31.5605885823567
1914,-32.5651662190755
1913,-28.394639078776
1912,-22.2068695068359
1911,-27.5472524007161
1910,-23.3651234944661
1909,-34.854828898112
1908,-27.0650238037109
1907,-29.8865976969401
1906,-32.0358896891276
1905,-29.1891540527344
1904,-24.3491577148437
1903,-25.0631266276041
1902,-27.8035390218099
1901,-25.788432820638
1900,-32.7172403971354
1899,-25.568472290039
1898,-32.7669993082682
1897,-37.963959757487
1896,-25.2369394938151
1895,-32.7151295979818
1894,-26.3750010172526
1893,-22.5029917399088
1892,-19.840424601237
1891,-21.1967224121094
1890,-24.6377726236979
1889,-29.2942413330078
1888,-26.3123789469401
1887,-22.9638834635416
1886,-29.4723775227864
1885,-22.5661275227864
1884,-28.8961598714192
1883,-25.1765452067057
1882,-27.6330576578776
1881,-22.1362009684245
1880,-30.1144978841146
1879,-31.3058481852213
1878,-15.1933959960937
1877,-25.6401123046875
1876,-31.5410420735677
1875,-27.7915710449219
1874,-23.9786336263021
