"Summer months (Jule-July-August) of each years [yr BP]","Average summer mean temperature [degree C]"
12472,-5.96243896484373
12471,-4.85909627278644
12470,-5.41837158203123
12469,-7.01747233072914
12468,-5.32632039388019
12467,-5.29018758138019
12466,-5.71049601236977
12465,-6.37072347005206
12464,-3.54853922526039
12463,-4.70034383138019
12462,-6.0767883300781
12461,-5.32524210611977
12460,-7.41884969075519
12459,-5.33900553385414
12458,-6.45096435546873
12457,-5.35750935872394
12456,-5.62533162434894
12455,-6.54902750651039
12454,-6.50096232096352
12453,-4.85743815104164
12452,-6.34106038411456
12451,-5.18227742513019
12450,-4.70687459309894
12449,-5.74574381510414
12448,-5.40666300455727
12447,-5.86801757812498
12446,-5.10464070638019
12445,-4.91000976562498
12444,-4.8054260253906
12443,-5.07293294270831
12442,-4.37745768229164
12441,-4.49657796223956
12440,-6.10081583658852
12439,-6.23386230468748
12438,-4.95284627278644
12437,-3.66049804687498
12436,-4.94606119791664
12435,-4.82661539713539
12434,-6.54280192057289
12433,-5.43968302408852
12432,-5.42573649088539
12431,-5.93559366861977
12430,-4.18418986002602
12429,-6.26097208658852
12428,-6.12618611653644
12427,-4.81532389322914
12426,-3.81369628906248
12425,-6.44761759440102
12424,-5.6257385253906
12423,-5.30148925781248
12422,-4.66421101888019
12421,-4.21184895833331
12420,-5.14452718098956
12419,-4.73834838867185
12418,-5.28875325520831
12417,-6.17555338541664
12416,-7.10494588216144
12415,-4.90275675455727
12414,-6.38482259114581
12413,-5.94571533203123
12412,-4.84841512044269
12411,-4.43633626302081
12410,-4.19863484700519
12409,-4.27394205729164
12408,-5.77699381510414
12407,-5.69583740234373
12406,-3.95441284179685
12405,-4.85934041341144
12404,-6.60035807291664
12403,-5.54763387044269
12402,-5.87851562499998
12401,-6.0170959472656
12400,-4.4825500488281
12399,-5.82329915364581
12398,-7.07931111653644
12397,-4.82333984374998
12396,-5.48426920572914
12395,-6.88020426432289
12394,-6.55585327148435
12393,-5.86101888020831
12392,-4.18560384114581
12391,-6.5711730957031
12390,-4.63050944010414
12389,-3.73033243815102
12388,-6.16259358723956
12387,-4.20724080403644
12386,-4.72206217447914
12385,-6.04125569661456
12384,-5.37802734374998
12383,-6.24461466471352
12382,-5.52426757812498
12381,-5.57639160156248
12380,-5.20164591471352
12379,-5.28356526692706
12378,-4.96666056315102
12377,-4.70119832356769
12376,-4.92864583333331
12375,-5.38285929361977
12374,-5.37729492187498
12373,-5.44157511393227
12372,-5.69250081380206
12371,-5.93012084960935
12370,-4.49026082356769
12369,-5.56832478841144
12368,-5.97862345377602
12367,-5.64328613281248
12366,-6.9233459472656
12365,-4.81288248697914
12364,-6.47930501302081
12363,-5.2994445800781
12362,-5.21762695312498
12361,-5.08089803059894
12360,-6.46489054361977
12359,-4.73165486653644
12358,-5.12858683268227
12357,-4.38137410481769
12356,-7.48964029947914
12355,-5.29722696940102
12354,-4.97198079427081
12353,-6.45383300781248
12352,-5.34809977213539
12351,-6.99748331705727
12350,-6.96199137369789
12349,-4.41623535156248
12348,-6.61849568684894
12347,-5.13711140950519
12346,-5.34927978515623
12345,-6.37247314453123
12344,-6.13979695638019
12343,-5.11596272786456
12342,-5.14900309244789
12341,-5.05331013997394
12340,-6.31950480143227
12339,-5.57164103190102
12338,-5.14202473958331
12337,-5.39067179361977
12336,-5.13237101236977
12335,-5.79610799153644
12334,-5.59324747721352
12333,-5.37945149739581
12332,-5.13191324869789
12331,-5.28923136393227
12330,-6.13092651367185
12329,-6.31892496744789
12328,-4.97770792643227
12327,-5.78353474934894
12326,-4.88767089843748
12325,-6.20460611979164
12324,-6.07387898763019
12323,-5.01060587565102
12322,-6.27443033854164
12321,-6.26292521158852
12320,-4.93002929687498
12319,-5.87701009114581
12318,-3.86631876627602
