"Summer months (Jule-July-August) of each years [yr BP]","Average summer mean temperature [degree C]"
11808,-8.44498291015623
11807,-9.57091878255206
11806,-10.8537862141927
11805,-9.69585774739581
11804,-9.15692749023435
11803,-10.4810139973958
11802,-11.080674235026
11801,-9.10212809244789
11800,-9.93289794921873
11799,-8.92073160807289
11798,-9.63547363281248
11797,-9.78509114583331
11796,-10.598252360026
11795,-10.162949625651
11794,-9.99764607747394
11793,-11.2097534179687
11792,-10.561387125651
11791,-9.51506144205727
11790,-10.6516479492187
11789,-9.41007080078123
11788,-9.7055725097656
11787,-9.20116780598956
11786,-10.4908915201823
11785,-8.89876912434894
11784,-9.64910481770831
11783,-10.9094807942708
11782,-9.98947753906248
11781,-9.1937316894531
11780,-9.3773254394531
11779,-11.6292175292969
11778,-8.61705118815102
11777,-9.59293212890623
11776,-10.0834208170573
11775,-10.0189778645833
11774,-8.78532511393227
11773,-9.5435852050781
11772,-9.03196818033852
11771,-10.3372253417969
11770,-9.61239217122394
11769,-9.37340901692706
11768,-9.31939290364581
11767,-10.6675984700521
11766,-9.15729370117185
11765,-10.2824157714844
11764,-11.2079427083333
11763,-10.7627115885416
11762,-9.16084391276039
11761,-9.98298746744789
11760,-8.6438049316406
11759,-10.099462890625
11758,-10.0138814290364
11757,-9.3547424316406
11756,-11.442724609375
11755,-11.0472981770833
11754,-9.70624389648435
11753,-11.9494689941406
11752,-10.5670227050781
11751,-10.3921773274739
11750,-10.2511962890625
11749,-11.1152201334635
11748,-9.79996337890623
11747,-8.32180379231769
11746,-9.37962443033852
11745,-10.0933492024739
11744,-10.4125122070312
11743,-10.4682576497396
11742,-11.0961975097656
11741,-9.33141682942706
11740,-10.4497029622396
11739,-9.14619547526039
11738,-8.65217692057289
11737,-9.62612508138019
11736,-9.91053873697914
11735,-10.2282267252604
11734,-9.18524780273435
11733,-9.71126912434894
11732,-9.69901123046873
11731,-9.40133260091144
11730,-10.6610880533854
11729,-10.0106974283854
11728,-11.2590901692708
11727,-9.18279622395831
11726,-8.10834350585935
11725,-8.80405273437498
11724,-9.73878580729164
11723,-10.1601420084635
11722,-9.05540568033852
11721,-9.75172526041664
11720,-9.01303710937498
11719,-9.04465332031248
11718,-10.9395711263021
11717,-9.92628580729164
11716,-8.47345581054685
11715,-11.0309712727864
11714,-9.50124715169269
11713,-10.3698791503906
11712,-9.07328898111977
11711,-8.93049723307289
11710,-9.05660603841144
11709,-10.0527099609375
11708,-10.1000223795573
11707,-9.75581461588539
11706,-9.71653849283852
11705,-8.71248982747394
11704,-8.34921874999998
11703,-9.30308634440102
