"Full hydrological years [yr BP]","Average yearly mean temperature [degree C]"
21998,-1.22627868652341
21997,-0.337591552734352
21996,-0.81426086425779
21995,0.0527104695638248
21994,-0.483091735839821
21993,-0.535228474934873
21992,-0.106459045410134
21991,-0.395780944824196
21990,-0.0504262288411231
21989,0.265494283040387
21988,-0.784086608886696
21987,-0.350228373209613
21986,-0.295703633626279
21985,-0.741957092285134
21984,-0.221034749348936
21983,0.363463338216169
21982,0.820375061035179
21981,0.451872762044294
21980,0.441237386067731
21979,0.115797932942731
21978,0.614739990234398
21977,0.146719868977887
21976,0.0996439615885644
21975,0.651368713378929
21974,0.173987325032575
21973,-0.612753295898415
21972,-0.374957784016904
21971,-0.196348571777321
21970,-0.666410827636696
21969,-0.815181477864561
21968,-0.406037394205706
21967,-0.415393575032529
21966,-1.28569132486977
21965,-0.552882893880186
21964,-0.382798258463519
21963,-0.400129699707009
21962,-0.968346659342425
21961,-0.594984436035134
21960,-0.162364705403623
21959,0.0370905558268457
21958,-0.0951497395833106
21957,-0.1563044230143
21956,1.26936238606773
21955,-0.145452880859352
21954,-0.181003316243467
21953,-0.0564509073893002
21952,0.265229797363304
21951,0.183376566569033
21950,-0.428912862141904
21949,-0.604689025878884
21948,-0.261279805501279
21947,-0.461228434244769
21946,-0.340945943196592
21945,-0.970299784342425
21944,-0.469224039713519
21943,-0.626442972818988
21942,-0.798307800292946
21941,-0.324802144368467
21940,-0.104833984374977
21939,-0.0170628865559668
21938,-0.343290710449196
21937,-1.03047790527341
21936,-0.270602925618467
21935,0.499805704752627
21934,-0.242427571614561
21933,-0.286182149251279
21932,0.145969645182314
21931,0.264680480957054
21930,0.0191004435221582
21929,-0.456027730305967
21928,0.0288431803385644
21927,-0.460574849446592
21926,-0.190555318196592
21925,0.278639729817731
21924,0.159295654296898
21923,-0.156464640299456
21922,-0.369904581705706
21921,-0.194125874837217
21920,0.127153015136741
21919,-1.18124237060545
21918,-0.311483764648415
21917,-0.424752298990863
21916,0.395588175455752
21915,-0.858310445149717
21914,0.160768127441429
21913,-0.14342346191404
21912,0.00676879882814774
21911,0.179765319824241
21910,-0.255745951334613
21909,-0.723966979980446
21908,-0.800685628255186
21907,-1.5702931722005
21906,-1.72792409261065
21905,-0.468873087565081
21904,-0.775617980957009
21903,-0.15178527832029
21902,0.0788131713867415
21901,-0.898476664225238
21900,-1.4709762573242
21899,-0.608277384440081
21898,-0.476759338378884
21897,0.382625834147158
21896,-0.075407409667946
21895,-0.362888081868467
21894,-0.2302790323893
21893,-1.08238321940102
21892,-0.362895711262998
21891,0.750927225748721
21890,0.287171936035179
21889,0.0900029500325748
21888,-0.180502319335915
21887,0.616372680664085
21886,0.161866760253929
21885,0.209156290690127
21884,0.481629943847679
21883,-0.278885904947894
21882,0.426784769694033
21881,-0.149074300130186
21880,-0.4097223917643
21879,0.0699834187825748
21878,-0.662814839680967
21877,-0.942818705240863
21876,-0.0888605753580502
21875,0.317976888020856
21874,-0.838743591308571
21873,-0.319993082682269
21872,-0.222596232096331
21871,-0.10582834879555
21870,-0.647726440429665
21869,-0.253327433268206
21868,-0.196379089355446
21867,-1.11728261311847
21866,-0.672349039713519
21865,-0.375354512532529
21864,-0.317940775553363
21863,-0.831864420572894
21862,-0.861708068847634
21861,0.0622777303060123
21860,-0.354043070475238
21859,-0.168719991048154
21858,-0.00327402750648768
21857,0.0245859781901269
21856,-0.277980550130186
21855,-0.795851135253884
21854,-0.748920186360654
21853,-0.904508972167946
21852,-1.46042226155597
21851,-0.414577229817686
21850,-0.211017354329404
21849,0.445784505208356
21848,0.192292785644554
21847,-0.156187438964821
21846,-0.737259928385394
21845,-0.331859334309873
21844,0.183188374837262
21843,-0.4313288370768
21842,-0.492885335286436
21841,-0.416914367675759
21840,-0.527072652180967
21839,-1.06911824544269
21838,-0.658201599121071
21837,0.0687474568685123
21836,-0.169465128580706
21835,-0.169660949707009
21834,-0.370319112141904
21833,0.393220520019554
21832,-0.485820515950498
21831,0.0478785196940332
21830,0.0860890706380436
21829,-0.503810628255186
