"Calendar years [yr BP]","Average yearly mean temperature [degree C]"
21999,-1.55819295247394
21998,-0.866484069824196
21997,-0.919803365071592
21996,-1.01014556884763
21995,-0.53295237223305
21994,-1.46878407796222
21993,-0.191979471842425
21992,-0.650343322753884
21991,-1.75845947265623
21990,-0.760379536946592
21989,-0.352883402506488
21988,-1.37140502929685
21987,0.109671529134137
21986,-0.434657796223936
21985,-0.649448140462217
21984,0.68897145589195
21983,-0.240904235839821
21982,0.585562642415387
21981,0.0791717529297102
21980,-0.061369323730446
21979,-0.180543009440081
21978,0.833037312825544
21977,-0.322966003417946
21976,-0.447859191894509
21975,0.835247294108096
21974,0.495273844401064
21973,-0.891404215494769
21972,-0.196249389648415
21971,-1.28006591796873
21970,-1.34772084554034
21969,-1.09867197672524
21968,-0.137467447916644
21967,-1.01231231689451
21966,-1.64334208170571
21965,-0.0648661295572689
21964,-0.602974955240863
21963,-0.454257710774717
21962,-0.275312805175759
21961,-1.14554951985675
21960,-0.176194254557269
21959,0.0325688680013248
21958,-0.924922688802061
21957,-0.12309875488279
21956,0.614175415039085
21955,0.293506876627627
21954,-0.0260401407877377
21953,0.194782511393252
21952,-0.308152262369769
21951,-0.562595113118467
21950,-0.184375508626279
21949,0.1072453816732
21948,-0.431832377115863
21947,-0.152741495768206
21946,-1.3460983276367
21945,-2.04656829833982
21944,-1.24250386555987
21943,-0.561043802897113
21942,-1.2342819213867
21941,-1.30902455647784
21940,-1.3457321166992
21939,0.322488403320335
21938,-0.761424763997373
21937,-0.784305318196592
21936,-0.547974650065081
21935,0.282022094726585
21934,-0.346581522623675
21933,-1.85494842529295
21932,0.55103200276695
21931,-0.183910115559873
21930,-1.01289215087888
21929,-0.739530944824196
21928,-0.2804499308268
21927,-0.506506347656227
21926,-0.182338460286436
21925,-0.0542383829752377
21924,0.251936848958356
21923,-1.32799123128253
21922,-0.69090881347654
21921,-0.0953074137369564
21920,-0.494670613606748
21919,-1.93109741210935
21918,-0.955918375651019
21917,-1.0221008300781
21916,-0.591357930501279
21915,-1.65470987955727
21914,-0.926176452636696
21913,-0.357031249999977
21912,-0.390928649902321
21911,0.259456888834658
21910,-0.730858866373675
21909,-1.48659871419269
21908,-1.22649739583331
21907,-1.463237508138
21906,-1.70453745524086
21905,-0.199207051595029
21904,-1.35555114746091
21903,-0.574222310384092
21902,-0.647965494791644
21901,-1.02318674723305
21900,-2.02446085611977
21899,-0.381178283691384
21898,-0.0411285400390398
21897,-0.0370595296223731
21896,-0.61229553222654
21895,-0.634059651692686
21894,-0.4943171183268
21893,-0.419660949707009
21892,-0.513273620605446
21891,0.194909667968773
21890,-0.335162862141904
21889,-0.34770812988279
21888,-0.42192687988279
21887,0.601724243164085
21886,-0.385404968261696
21885,0.0597625732422102
21884,0.578215535481794
21883,-0.725592041015602
21882,0.616723632812523
21881,-0.372597757975238
21880,-0.667601013183571
21879,-0.318739318847634
21878,-1.09825998942055
21877,-1.35326232910154
21876,-0.692950948079404
21875,0.258650716145856
21874,-0.156579081217425
21873,-0.901073201497373
21872,-0.168895467122373
21871,-0.675479634602842
21870,-1.05286763509112
21869,0.0451497395833561
21868,-0.838822428385394
21867,-2.23676910400388
21866,-0.36473948160805
21865,-1.10608774820961
21864,-1.31788991292315
21863,-1.21246185302732
21862,-1.09113922119138
21861,-0.208631896972634
21860,-0.0186421712239356
21859,-0.405798339843727
21858,-0.156459554036436
21857,0.173059082031273
21856,-0.267177327473936
21855,-0.624553426106748
21854,-1.30706380208331
21853,-0.92760569254555
21852,-1.0289850870768
21851,-0.160398864746071
21850,-0.287059529622373
21849,-0.152527872721331
21848,0.0474182128906477
21847,-0.68150939941404
21846,-0.596390787760394
21845,0.390496826171898
21844,-1.04794158935545
21843,-1.92961476643878
21842,-1.59693501790362
21841,-0.927598063151019
21840,-0.489360555012998
21839,-0.962423706054665
21838,-2.16454925537107
21837,-0.504700724283831
21836,-1.32024739583331
21835,-0.558579508463519
21834,-0.468603515624977
21833,-0.144166056315081
21832,0.251664733886741
21831,-0.476828002929665
21830,-0.448553466796852
21829,-0.639209493001279
21828,-0.0488011678059668
21827,-1.40376892089841
21826,-0.717904154459613
21825,-0.442701721191384
21824,-0.792468770345029
21823,0.0921442667643457
21822,-0.914254252115863
21821,-1.21900533040362
21820,0.159087117513044
21819,-0.764499409993467
21818,1.03289693196617
21817,-0.377724711100238
21816,0.194932556152366
21815,-0.525971476236956
21814,-1.10589955647784
21813,-1.73117167154946
21812,-1.0056213378906
21811,-0.480617268880186
21810,-0.31493225097654
21809,-0.604643249511696
21808,-0.421102905273415
21807,-0.933114115397113
21806,0.7593449910482
21805,-0.0713994344075293
21804,-0.581833902994769
21803,-1.13442586263019
21802,-2.55515899658201
21801,-1.3112854003906
21800,-1.68029378255206
21799,-1.48708445231118
21798,-1.89861145019529
21797,-1.78125864664711
21796,-1.26405436197914
21795,-0.264166259765602
21794,-1.37193654378253
21793,-1.14455006917315
21792,-2.62922007242836
21791,-0.905218505859352
21790,-2.46923675537107
21789,-2.84101715087888
21788,-2.00051981608071
21787,-0.927127583821592
21786,-0.962494913736956
21785,-2.03341522216795
21784,-2.04321136474607
21783,-0.969203694661436
21782,-1.1742741902669
21781,0.0808756510416894
21780,-0.0589406331379981
21779,-0.327655537923154
21778,-0.320410156249977
21777,0.584456380208356
