"Full hydrological years [yr BP]","Average yearly mean temperature [degree C]"
21998,-14.9142682393392
21997,-13.7610458374023
21996,-16.4772171020508
21995,-13.7255958557129
21994,-13.5132977803548
21993,-14.2781954447428
21992,-13.1812932332357
21991,-14.2099721272786
21990,-13.7155301411946
21989,-13.7868904113769
21988,-14.1986170450846
21987,-15.3054807027181
21986,-14.6099825541178
21985,-13.9811640421549
21984,-14.6323951721191
21983,-12.2752136230469
21982,-14.0417554219564
21981,-12.8670537312825
21980,-12.4453542073567
21979,-15.294598642985
21978,-12.8007085164388
21977,-13.0500574747721
21976,-15.3760106404622
21975,-15.7370895385742
21974,-13.5707102457682
21973,-14.5118710835775
21972,-15.2599217732747
21971,-14.812846883138
21970,-14.091401163737
21969,-16.3536933898926
21968,-14.8639778137207
21967,-14.776900990804
21966,-13.5917966206868
21965,-16.2775939941406
21964,-14.0499722798665
21963,-15.9053049723307
21962,-16.8502614339192
21961,-15.20632909139
21960,-15.2234519958496
21959,-14.0725425720215
21958,-12.9627276102702
21957,-14.0582527160644
21956,-13.0556091308594
21955,-12.9640678405761
21954,-11.1438151041666
21953,-13.3153938293457
21952,-12.8946161905924
21951,-16.1190144856771
21950,-14.7751309712728
21949,-14.5404863993327
21948,-13.940220896403
21947,-13.5363042195638
21946,-12.679857635498
21945,-15.8325167338053
21944,-13.265249633789
21943,-13.5978543599446
21942,-14.632795715332
21941,-14.4990613301595
21940,-15.367165629069
21939,-15.020610555013
21938,-15.4368982950846
21937,-17.1321484883626
21936,-14.6274627685547
21935,-14.9268211364746
21934,-14.0046053568522
21933,-13.7679517110189
21932,-14.7628374735514
21931,-13.6207298278808
21930,-13.8834620157877
21929,-15.2003730773926
21928,-13.5200243631998
21927,-14.5729876200358
21926,-14.0678682963053
21925,-13.1844556172689
21924,-13.449082438151
21923,-15.0129213968913
21922,-15.8126040140788
21921,-14.9950202941894
21920,-12.9555330912272
21919,-13.5375033060709
21918,-15.1525647481282
21917,-14.9043118794759
21916,-15.1648022969564
21915,-13.7190333048502
21914,-15.2654632568359
21913,-14.6298393249511
21912,-15.564566040039
21911,-14.2082033793131
21910,-14.5997807820638
21909,-14.3294624328613
21908,-15.0518694559733
21907,-15.5952781677246
21906,-17.0148478190104
21905,-15.5461461385091
21904,-14.0946919759114
21903,-13.9634409586588
21902,-13.993194325765
21901,-13.3769503275553
21900,-16.1321675618489
21899,-14.5075223286946
21898,-14.1411397298177
21897,-14.1080599466959
21896,-13.7829739888509
21895,-14.4210202534993
21894,-14.9604883829752
21893,-13.6835591634114
21892,-14.0370836893717
21891,-13.2171081542969
21890,-13.7065592447916
21889,-14.4986035664876
21888,-13.4540911356608
21887,-12.3838854471842
21886,-14.4946273803711
21885,-14.9399093627929
21884,-14.6474632263183
21883,-14.7669687906901
21882,-13.740337117513
21881,-15.1127723693847
21880,-14.2562914530436
21879,-13.7339538574219
21878,-14.3303270975748
21877,-15.0996040344238
21876,-12.7004302978515
21875,-14.4498911539713
21874,-15.945789082845
21873,-13.8413248697916
21872,-13.09793065389
21871,-13.2603693644205
21870,-16.8392471313476
21869,-14.3474245707194
21868,-15.1804361979166
21867,-14.4873591105143
21866,-15.3862009684245
21865,-14.8233144124349
21864,-15.2236389160156
21863,-15.3543304443359
21862,-14.9256627400716
21861,-13.878448232015
21860,-13.6265612284342
21859,-15.7906186421712
21858,-14.7200085957845
21857,-13.6545928955078
21856,-14.6656059265136
21855,-14.6371610005696
21854,-15.2289527893066
21853,-14.1898635864258
21852,-14.9928916931152
21851,-14.8262962341308
21850,-14.492233022054
21849,-13.1970428466797
21848,-14.4419794718424
21847,-13.9426432291666
21846,-15.0446901957194
21845,-14.4515899658203
21844,-11.6025210062663
21843,-14.7246510823567
21842,-15.1809270222982
21841,-15.0096801757812
21840,-15.85849609375
21839,-15.2103523254394
21838,-13.7347396850586
21837,-12.9503997802734
21836,-14.9721130371094
21835,-15.6670656840006
21834,-15.753349049886
21833,-14.6135798136393
21832,-13.4761057535807
21831,-14.204209391276
21830,-13.9365956624349
21829,-14.7742853800455
21828,-12.8400952657064
21827,-14.4279960632324
21826,-15.0070556640625
21825,-13.0917444864909
21824,-13.6218640645345
21823,-16.1688547770182
21822,-12.5942545572916
21821,-14.3861145019531
21820,-15.8957669576009
21819,-13.4773442586263
21818,-13.6137692769368
21817,-12.3717508951823
21816,-14.6032457987467
21815,-14.6810363769531
21814,-14.2032976786295
21813,-14.9881601969401
21812,-14.7166948954264
21811,-16.4071080525716
21810,-14.5897633870442
21809,-16.850865427653
21808,-14.3716529846191
21807,-15.368074798584
21806,-14.2834838867187
21805,-15.7968607584635
21804,-16.1716903686523
21803,-14.9292332967122
21802,-17.2346900939941
21801,-17.7797531127929
21800,-15.2539237976074
21799,-16.3393030802409
21798,-16.3026056925456
21797,-14.2565533955892
21796,-13.2961957295735
21795,-16.0169891357422
21794,-14.92783203125
21793,-15.3547576904297
21792,-16.5163622538248
21791,-15.4224049886067
21790,-14.5943028767903
21789,-17.7435236612956
21788,-13.534033203125
21787,-14.1037061055501
21786,-13.8208374023437
21785,-13.50950978597
21784,-15.381819152832
21783,-15.1091217041015
21782,-14.9862579345703
21781,-14.7622652689616
21780,-14.5338106791178
21779,-15.4853322347005
21778,-15.7882954915364
21777,-13.966224416097
21776,-13.5021944681803
21775,-13.0989606221517
21774,-14.1887331644694
21773,-14.32738087972
21772,-14.5557070414225
21771,-14.5265665690104
21770,-14.431374613444
21769,-15.9713857014974
21768,-15.0649436950683
21767,-14.3700088500976
21766,-14.5055196126302
21765,-14.4060056050618
21764,-16.4096321105957
21763,-14.6739168802897
21762,-14.6100423177083
21761,-13.4086263020833
21760,-13.9334498087565
21759,-13.7357772827148
21758,-15.1642720540364
21757,-15.1032826741536
21756,-12.7981119791666
21755,-14.074020131429
21754,-14.8894854227702
21753,-13.9096855163574
21752,-16.0617546081543
21751,-15.0730321248372
21750,-14.6378819783528
21749,-13.0682637532552
21748,-13.7675498962402
21747,-14.3830678304036
21746,-14.5429367065429
21745,-13.3329414367676
21744,-15.7692410786946
21743,-14.6367350260416
21742,-14.7313051859538
21741,-13.7385162353515
21740,-15.8145698547363
21739,-15.5386082967122
21738,-16.1015419006347
21737,-15.6498766581217
21736,-15.92161916097
21735,-14.753775024414
21734,-13.4234438578288
21733,-16.5100794474284
21732,-14.8073359171549
21731,-14.1656949361165
21730,-13.3509862263997
21729,-13.4082639058431
21728,-15.0843007405599
21727,-16.3476547241211
21726,-14.6860717773437
21725,-15.7080978393554
21724,-14.3744695027669
21723,-14.9539016723633
21722,-15.5412162780761
21721,-16.0337471008301
21720,-15.8599622090657
21719,-15.6026227315267
21718,-14.1755177815755
21717,-16.6792383829752
21716,-14.4671997070312
21715,-15.036531829834
21714,-14.691025797526
21713,-16.1102063496907
21712,-14.6502619425455
21711,-15.6137044270833
21710,-14.3405364990234
21709,-15.0662267049153
21708,-14.7316535949707
21707,-15.8374313354492
21706,-13.0422449747721
21705,-13.4082842508952
21704,-13.5691589355469
21703,-14.7359260559082
21702,-15.5949094136556
21701,-13.762559000651
21700,-15.5577453613281
21699,-14.9880788167317
21698,-16.9362930297851
21697,-12.6092501322428
21696,-13.736420694987
21695,-14.3969291687011
21694,-14.3844957987467
21693,-14.0426836649577
21692,-13.0551043192545
21691,-14.4775108337402
21690,-14.7846626281738
21689,-15.7992830912272
21688,-15.3272689819336
21687,-15.5014188130696
21686,-14.4154698689778
21685,-14.9885899861653
21684,-13.3577878316243
21683,-14.5989504496256
21682,-14.5068204243978
21681,-14.0626408894857
21680,-15.5443926493327
21679,-14.5039301554362
21678,-13.7454806009928
21677,-14.5061261494954
21676,-14.0926180521647
21675,-15.4213050842285
21674,-15.0775449117025
21673,-14.2524424235026
21672,-14.8175720214844
21671,-13.8251454671224
21670,-14.6636222839355
21669,-14.8700711568196
21668,-14.2822504679362
21667,-14.2129158020019
21666,-15.2641510009765
21665,-14.6728652954101
21664,-14.9055185953776
21663,-13.9660031636556
21662,-15.7304977416992
21661,-14.0163063049316
21660,-16.0797205607096
21659,-15.7193740844726
21658,-13.1809079488118
21657,-15.5967951456705
21656,-13.8600067138672
21655,-14.2671938578288
21654,-15.6138697306315
21653,-12.587260945638
21652,-13.5232541402181
21651,-14.1530237833659
21650,-14.3342155456543
21649,-14.0725476582845
21648,-15.5581954956054
21647,-14.6456092834472
21646,-15.3425481160482
21645,-14.9364265441894
21644,-14.2037694295247
21643,-15.911547088623
21642,-13.1600059509277
21641,-14.0512769063314
21640,-13.9728505452474
21639,-13.3327061971028
21638,-14.7745918273926
21637,-15.1979532877604
21636,-13.836466217041
21635,-13.3450988769531
21634,-12.2923823038737
21633,-11.8951438903808
21632,-13.0437085469564
21631,-14.6395579020182
21630,-14.4472297668457
21629,-15.3892717997233
21628,-14.9797259012858
21627,-13.9033073425293
21626,-13.1525444030761
21625,-14.974639638265
21624,-14.5811612447103
21623,-14.0678276062011
21622,-14.3145876566569
21621,-15.6906913757324
21620,-14.7740005493164
21619,-16.3036610921224
21618,-15.5921043395996
21617,-15.1102928161621
21616,-14.24730275472
21615,-14.1897198994954
21614,-13.840912882487
21613,-14.3707476298014
21612,-14.2578198750814
21611,-13.7970756530761
21610,-14.2432464599609
21609,-14.5294148763021
21608,-14.5174799601237
21607,-15.1743352254232
21606,-14.8913419087728
21605,-14.0591707865397
21604,-13.0337229410807
21603,-16.4657348632812
21602,-16.0955579121907
21601,-14.2087247212728
21600,-14.2540573120117
21599,-14.2447011311849
21598,-14.0114234924316
21597,-14.2193600972493
21596,-12.8067866007487
21595,-14.2077913920084
21594,-14.3383252461751
21593,-12.4317675272623
21592,-14.6693570454915
21591,-16.6881647745768
21590,-13.7217010498047
21589,-15.6867355346679
21588,-15.8836756388346
21587,-13.5359901428222
21586,-13.7958346048991
21585,-14.6108052571614
21584,-13.8948972066243
21583,-12.7405685424804
21582,-13.6233619689941
21581,-14.3561398824056
21580,-14.8853960673014
21579,-14.6565282185872
21578,-14.0332918802897
21577,-14.4762557983398
21576,-14.8972190856933
21575,-14.6079111735026
21574,-13.8910939534505
21573,-15.1258669535319
21572,-15.0308670043945
21571,-14.9044174194336
21570,-15.5844965616862
21569,-13.9500996907552
21568,-14.1721150716146
21567,-16.4843213399251
21566,-15.5968841552734
21565,-16.0350835164388
21564,-13.8453570048014
21563,-13.2195673624674
21562,-14.5968053181966
21561,-13.1911796569824
21560,-14.5647758483886
21559,-15.4498072306315
21558,-14.2397420247396
21557,-14.6600072224935
21556,-14.5711540222168
21555,-15.3545313517252
21554,-14.3045728047689
21553,-14.6817764282226
21552,-13.3618059794108
21551,-13.7575884501139
21550,-14.1558720906575
21549,-13.3700406392415
21548,-13.2499234517415
21547,-13.817724609375
21546,-13.6231356302897
21545,-14.5461067199707
21544,-14.2752848307291
21543,-13.6532018025716
21542,-13.3142977396647
21541,-14.5891301472982
21540,-14.4405120849609
21539,-13.7767687479655
21538,-15.5063969930013
21537,-14.3635836283366
21536,-13.4564524332682
21535,-13.2510106404622
21534,-13.841099802653
21533,-13.6405865987142
21532,-14.3194297790527
21531,-14.0453196207682
21530,-13.4870717366536
21529,-15.2301417032877
21528,-14.8432042439778
21527,-12.124863688151
21526,-14.3059677124023
21525,-13.4302403767903
21524,-13.8265365600586
21523,-13.1581481933594
21522,-13.4283966064453
21521,-15.1239570617676
21520,-14.5687138875325
21519,-12.8938977559407
21518,-13.5695696512858
21517,-13.4485547383626
21516,-14.0051419576009
21515,-13.9603586832682
21514,-14.4998789469401
21513,-12.1905184427897
21512,-14.1836507161458
21511,-12.7735834757487
21510,-14.6643674214681
21509,-13.5154073079427
21508,-13.5962966918945
21507,-13.9901120503743
21506,-15.1183227539062
21505,-16.5487744649251
21504,-14.2224258422851
21503,-14.9557250976562
21502,-14.5313858032226
21501,-15.5851717631022
21500,-13.593613688151
21499,-14.5758778889974
21498,-15.1862866719564
21497,-14.6231877644857
21496,-14.4695088704427
21495,-13.0975606282552
21494,-13.1292747497558
21493,-15.0700973510742
21492,-14.1217585245768
21491,-14.9748875935872
21490,-13.9911776224772
21489,-15.0494928995768
21488,-15.3283218383789
21487,-13.3095815022786
21486,-15.692973836263
21485,-13.6202440897623
21484,-13.149641418457
21483,-13.6930272420247
21482,-14.5184628804525
21481,-15.5652666727702
21480,-14.771768951416
21479,-14.7456675211588
21478,-13.285450998942
21477,-14.3520823160807
21476,-15.2254508972168
21475,-14.4802472432454
21474,-15.6140655517578
21473,-15.245593770345
21472,-14.8016939798991
21471,-13.3205487569173
21470,-15.1603073120117
21469,-14.0165529886881
21468,-14.5815338134765
21467,-14.4706481933594
21466,-13.8424870808919
21465,-13.1923113505045
21464,-14.0343409220377
21463,-14.1548751831054
21462,-13.6621434529622
21461,-14.9658493041992
21460,-11.941700998942
21459,-12.5468734741211
21458,-12.7592936197916
21457,-15.0087875366211
21456,-14.9201098124186
21455,-14.0715596516927
21454,-14.1971852620442
21453,-13.7538449605306
21452,-14.2986384073893
21451,-14.8852917989095
21450,-15.8192848205566
21449,-14.6893142700195
21448,-15.9877354939778
21447,-15.057470703125
21446,-14.5483523050944
21445,-15.877725982666
21444,-13.9851567586263
21443,-15.0954981486002
21442,-13.8007174173991
21441,-14.5659571329752
21440,-16.0180191040039
21439,-16.2953348795573
21438,-14.3478378295898
21437,-16.0506856282552
21436,-12.7387349446614
21435,-15.6463874816894
21434,-16.2273188273112
21433,-14.1410799662272
21432,-15.0299006144205
21431,-14.1554143269857
21430,-14.5663068135579
21429,-14.644036356608
21428,-14.7360824584961
21427,-14.1569974263509
21426,-16.5830673217773
21425,-14.0960411071777
21424,-14.3320678710937
21423,-15.9490913391113
21422,-14.4275853474935
21421,-12.789175415039
21420,-14.4595448811849
21419,-13.2964564005534
21418,-13.7230959574381
21417,-15.8764417012532
21416,-14.2981742858886
21415,-14.6677714029948
21414,-14.3949289957682
21413,-15.8395116170247
21412,-13.3229774475097
21411,-14.2394966125488
21410,-14.4269826253255
21409,-13.6705256144205
21408,-15.4397237141927
21407,-13.377003733317
21406,-12.9992329915364
21405,-13.5871770222982
21404,-15.7977470397949
21403,-14.17459081014
21402,-13.4466855367025
21401,-14.4825678507487
21400,-12.8629211425781
21399,-15.9874849955241
21398,-13.5176033020019
21397,-13.9074373881022
21396,-15.4661849975586
21395,-14.3345308939616
21394,-14.0930732727051
21393,-13.7889401753743
21392,-12.8092318216959
21391,-14.9245068868001
21390,-11.6078793843587
21389,-15.341775004069
21388,-14.5510073343913
21387,-13.0693789164225
21386,-12.8720738728841
21385,-15.8377708435058
21384,-13.0510988871256
21383,-13.7361409505208
21382,-14.9187047322591
21381,-14.4221290588379
21380,-13.5942354838053
21379,-13.0453653971354
21378,-13.1358805338541
21377,-13.8928741455078
21376,-15.7075459798177
21375,-13.81273244222
21374,-14.5201477050781
21373,-13.0166839599609
21372,-12.685280863444
21371,-14.0558787027995
21370,-14.6496604919433
21369,-13.7260548909505
21368,-15.30203221639
21367,-14.3040692647298
21366,-14.6966969807942
21365,-13.8618721008301
21364,-13.1327804565429
21363,-13.6249298095703
21362,-14.354532623291
21361,-15.8181709289551
21360,-13.4127894083659
21359,-13.7652076721191
21358,-13.2042691548665
21357,-13.0142985026041
21356,-14.1144546508789
21355,-13.2251647949219
21354,-13.5198412577311
21353,-13.2888791402181
21352,-15.2942502339681
21351,-16.2740196228027
21350,-14.8800860087077
21349,-14.8092025756836
21348,-15.9519269307454
21347,-14.213304901123
21346,-15.2921534220377
21345,-14.4759798685709
21344,-14.9926348368327
21343,-16.03916015625
21342,-14.0587867736816
21341,-16.3227689107259
21340,-15.707492574056
21339,-13.7874053955078
21338,-12.8766604105631
21337,-16.266828918457
21336,-15.5720021565755
21335,-13.9313466389974
21334,-15.8591026306152
21333,-13.8009234110514
21332,-13.7604469299316
21331,-13.5750857035319
21330,-14.1186075846354
21329,-14.6092170715332
21328,-13.0939977010091
21327,-13.8805997212728
21326,-15.5343854268392
21325,-15.5606966654459
21324,-13.9730438232422
21323,-14.8409637451172
21322,-15.1783521016439
21321,-13.6621231079101
21320,-14.1729988098144
21319,-14.0106135050455
21318,-16.1158724466959
21317,-15.2967170715332
21316,-13.7414179484049
21315,-15.0824048360189
21314,-15.5954040527344
21313,-12.6567812601725
21312,-15.8904988606771
21311,-14.6586034138997
21310,-14.6303339640299
21309,-13.1847175598144
21308,-13.3645843505859
21307,-12.5583239237467
21306,-13.6668749491373
21305,-13.6683906555176
21304,-13.2138109842936
21303,-15.3924799601237
21302,-15.0660855611165
21301,-14.0573994954427
21300,-12.8938176472982
21299,-13.6749493916829
21298,-12.3017639160156
21297,-14.5146850585937
21296,-14.3598147074381
21295,-14.5782201131185
21294,-15.2427874247233
21293,-14.5167182922363
21292,-14.5072565714518
21291,-15.0852785746256
21290,-16.0255874633789
21289,-14.0555595397949
21288,-13.0146074930827
21287,-16.0189155578613
21286,-14.6173563639323
21285,-13.6821858723958
21284,-13.1854334513346
21283,-13.1568766276041
21282,-14.612646484375
21281,-13.6768999735514
21280,-14.6526270548502
21279,-15.3979680379232
21278,-13.8361534118652
21277,-13.8351234436035
21276,-14.8410095214844
21275,-14.4135269165039
21274,-14.3362856547038
21273,-14.5506690979004
21272,-14.2962478637695
21271,-14.0613057454427
21270,-13.3872347513834
21269,-14.6801958719889
21268,-16.9112597147623
21267,-14.3825922648112
21266,-15.7323911031087
21265,-15.045933787028
21264,-15.2994000752767
21263,-13.5961212158203
21262,-13.100932820638
21261,-13.7209025065104
21260,-11.9914128621419
21259,-13.693098449707
21258,-16.0858406066894
21257,-14.5628061930338
21256,-13.9128974914551
21255,-13.0642583211263
21254,-14.1867202758789
21253,-14.9517743428548
21252,-14.5943422953288
21251,-13.726914469401
21250,-13.1671585083008
21249,-14.6466608683268
21248,-15.0464131673177
21247,-14.3320704142252
21246,-15.332014465332
21245,-13.7790740966797
21244,-13.1064437866211
21243,-14.9490951538086
21242,-14.8219576517741
21241,-15.1134017944336
21240,-15.4825614929199
21239,-14.6909673055013
21238,-13.3917513529459
21237,-14.0809094746907
21236,-16.013213857015
21235,-15.3692916870117
21234,-13.3699058532715
21233,-15.2182843526204
21232,-14.5406173706054
21231,-14.4084737141927
21230,-14.3740269978841
21229,-14.1130343119303
21228,-13.5747919718424
21227,-14.7500111897786
21226,-15.5134847005208
21225,-14.6479260762532
21224,-16.5260859171549
21223,-12.7107515970866
21222,-13.5693547566732
21221,-13.4993169148763
21220,-13.9946706136067
21219,-16.4356241861979
21218,-14.3449501037597
21217,-13.9023625691732
21216,-14.571204884847
21215,-13.3561017354329
21214,-13.9640869140625
21213,-14.0531550089518
21212,-16.6247479756673
21211,-15.212816619873
21210,-14.0944274902344
21209,-15.4822677612304
21208,-14.5270510355631
21207,-13.3769706726074
21206,-14.2099606831868
21205,-15.8698473612467
21204,-13.8835662841797
21203,-14.5562423706054
21202,-15.6725346883138
21201,-15.6283210754394
21200,-14.3021161397298
21199,-14.0769269307454
21198,-13.1315635681152
21197,-14.2675587972005
21196,-13.9275268554687
21195,-13.5394297281901
21194,-14.1076772054036
21193,-15.4169881184896
21192,-13.8729181925455
21191,-13.770496114095
21190,-15.1320416768392
21189,-13.4511296590169
21188,-14.9139389038086
21187,-14.0363436381022
21186,-15.4731480916341
21185,-14.9654767354329
21184,-14.9406074523926
21183,-15.7786328633626
21182,-15.0562296549479
21181,-15.4470339457194
21180,-15.2504524230957
21179,-15.2638407389323
21178,-14.2347180684407
21177,-15.1728614807129
21176,-13.953539276123
21175,-13.4071055094401
21174,-15.4438728332519
21173,-14.9813852945963
21172,-13.1629432678222
21171,-13.1214876810709
21170,-12.8505755106608
21169,-13.1531382242838
21168,-15.1823346455892
21167,-14.1037150065104
21166,-14.6891489664713
21165,-14.7136367797851
21164,-13.6961438496907
21163,-15.5768099466959
21162,-13.6495091756185
21161,-14.3443028767903
21160,-14.9332819620768
21159,-13.1195854187011
21158,-15.055091603597
21157,-15.753391011556
21156,-13.6829653422038
21155,-14.8836006164551
21154,-13.2313128153483
21153,-12.8360338846842
21152,-14.2006312052409
21151,-15.432356262207
21150,-15.6182591756185
21149,-13.6313245137532
21148,-14.7000361124674
21147,-14.283358001709
21146,-14.155615234375
21145,-14.223008219401
21144,-14.6685038248698
21143,-14.9749893188476
21142,-14.0177075703939
21141,-14.4183296203613
21140,-14.7795636494954
21139,-15.1307319641113
21138,-14.6284952799479
21137,-13.3545873006185
21136,-13.9619570414225
21135,-14.5916465759277
21134,-13.4485534667969
21133,-15.0064122517903
21132,-15.3749234517415
21131,-14.9372695922851
21130,-14.2129997253418
21129,-14.3397404988607
21128,-16.2213437398275
21127,-15.5901893615722
21126,-14.5867942810058
21125,-14.3680035909017
21124,-13.7660354614258
21123,-15.5037762959798
21122,-16.2002586364746
21121,-14.3470049540202
21120,-15.8044659932454
21119,-14.4200449625651
21118,-14.2618812561035
21117,-13.9092658996582
21116,-15.3511744181315
21115,-14.6599360148112
21114,-15.9426355997721
21113,-13.9333633422851
21112,-14.4832888285319
21111,-14.6461179097493
21110,-13.8111340840657
21109,-13.3024696350097
21108,-13.5412010192871
21107,-14.2833770751953
21106,-15.6270177205403
21105,-14.6207349141439
21104,-14.2017450968424
21103,-13.945783996582
21102,-14.8038429260254
21101,-14.5959953308105
21100,-13.9604769388834
21099,-14.1331949869791
21098,-16.7080711364746
21097,-14.9704905192057
21096,-17.0318270365397
21095,-13.9589027404785
21094,-12.9316874186198
21093,-13.8031715393066
21092,-15.5986440022786
21091,-14.2153597513834
21090,-14.0998252868652
21089,-13.3113604227702
21088,-13.8365539550781
21087,-14.8824867248535
21086,-12.6716979980469
21085,-13.3197629292806
21084,-13.7578033447265
21083,-13.0736106872558
21082,-14.3821230570475
21081,-13.4727462768554
21080,-12.9511690775553
21079,-14.5940256754557
21078,-14.3924825032552
21077,-14.710728708903
21076,-14.1840805053711
21075,-13.6963383992513
21074,-15.0943448384603
21073,-13.7941040039062
21072,-15.6304280598958
21071,-16.0902275085449
21070,-14.6393328348795
21069,-13.4776608784993
21068,-15.9515645345052
21067,-15.7062311808268
21066,-13.9867754618327
21065,-15.0290804545084
21064,-13.8247042338053
21063,-16.0064529418945
21062,-14.2162053426107
21061,-13.8983558654785
21060,-16.3348627726237
21059,-15.1025871276855
21058,-15.9223757425944
21057,-15.5778678894043
21056,-16.090611521403
21055,-14.6196629842122
21054,-14.6508252461751
21053,-15.3351615905761
21052,-15.0333440144857
21051,-14.651843770345
21050,-15.5538365681966
21049,-15.3795977274577
21048,-13.3157231648763
21047,-13.5153271993001
21046,-15.1607701619466
21045,-15.4367037455241
21044,-15.5110954284668
21043,-14.6643826802571
21042,-13.8948463439941
21041,-14.8873924255371
21040,-14.0733474731445
21039,-13.9883712768554
21038,-15.1013320922851
21037,-15.2932991027832
21036,-13.322545115153
21035,-12.4612564086914
21034,-14.0895866394043
21033,-12.9657107035319
21032,-14.2545837402344
21031,-14.2349100748698
21030,-14.2642883300781
21029,-13.6547378540039
21028,-13.3503796895345
21027,-13.5201032002767
21026,-16.4101788838704
21025,-15.567174021403
21024,-13.786843363444
21023,-13.9794690450032
21022,-16.156955464681
21021,-14.856236521403
21020,-14.9744145711263
21019,-14.9883255004883
21018,-14.0544456481933
21017,-13.3283981323242
21016,-14.56273244222
21015,-15.120334370931
21014,-14.6890841166178
21013,-14.4244547526041
21012,-14.3524943033854
21011,-13.9151545206705
21010,-14.8311943054199
21009,-16.5410204569498
21008,-14.1234865824381
21007,-14.8257354736328
21006,-14.2360176086426
21005,-13.4153414408366
21004,-15.6397715250651
21003,-14.6221743265788
21002,-14.1678451538086
21001,-13.0924769083659
21000,-14.6892634073893
20999,-15.1461687723795
20998,-14.047164662679
20997,-13.3663327534993
20996,-14.6300656636556
20995,-13.5773986816406
20994,-12.501577758789
20993,-13.7141962687174
20992,-14.9255025227864
20991,-13.5554209391276
20990,-13.6341245015462
20989,-14.9999348958333
20988,-14.0391906738281
20987,-15.7942133585612
20986,-14.4082778930664
20985,-14.2495890299479
20984,-14.8123204549153
20983,-15.5655616760254
20982,-15.0118456522623
20981,-13.4257403055827
20980,-13.2546880086263
20979,-12.5349283854166
20978,-14.82626953125
20977,-14.1558784484863
20976,-13.8996604919433
20975,-13.6813059488932
20974,-14.0043001810709
20973,-13.4542500813802
20972,-15.7078002929687
20971,-11.6357343037923
20970,-15.1430432637532
20969,-15.7554763793945
20968,-16.5895434061686
20967,-14.6808100382487
20966,-15.6883618672689
20965,-13.2349355061849
20964,-15.7326377868652
20963,-15.725272878011
20962,-15.7204358418782
20961,-14.7283437093099
20960,-16.086216990153
20959,-13.4937919616699
20958,-15.1312253316243
20957,-16.0465632120768
20956,-14.6557932535807
20955,-14.7954620361328
20954,-15.2010762532552
20953,-14.196765645345
20952,-16.2075968424479
20951,-14.1711995442708
20950,-13.5612434387207
20949,-13.2872629801432
20948,-13.7741073608398
20947,-15.5080843607584
20946,-12.5794217427571
20945,-14.4971323649088
20944,-13.4726992289225
20943,-13.3407196044922
20942,-14.3893760681152
20941,-15.6861289978027
20940,-13.6400296529134
20939,-14.8603830973307
20938,-14.2454449971517
20937,-15.6005043029785
20936,-14.8823989868164
20935,-12.2749020894368
20934,-15.5188265482584
20933,-15.2646278381347
20932,-13.6784830729166
20931,-14.5625099182129
20930,-14.9683352152506
20929,-13.0716219584147
20928,-15.3644584655761
20927,-14.2386294047038
20926,-11.9914497375488
20925,-14.5201362609863
20924,-15.2695526123047
20923,-13.9636660257975
20922,-14.0138216654459
20921,-13.018724822998
20920,-13.2163363138834
20919,-14.3928766886393
20918,-11.7326530456543
20917,-13.2349202473958
20916,-13.8994061787923
20915,-15.146342976888
20914,-14.042765045166
20913,-14.5509068806966
20912,-15.3225171407064
20911,-15.4012817382812
20910,-13.5982167561849
20909,-12.3977989196777
20908,-13.6323404947916
20907,-13.8521840413411
20906,-12.437431081136
20905,-13.5689999898275
20904,-14.9111223856608
20903,-13.3617411295573
20902,-14.7323504130045
20901,-14.2486747741699
20900,-13.3234008789062
20899,-14.832201385498
20898,-15.2795178731282
20897,-13.1206344604492
20896,-15.5632219950358
20895,-15.320051574707
