"Full hydrological years [yr BP]","Average yearly mean temperature [degree C]"
13271,-19.6064679463704
13270,-21.3985211690267
13269,-18.094330851237
13268,-20.5737022399902
13267,-19.3120839436849
13266,-19.2704999287923
13265,-18.2798751831054
13264,-21.7196233113607
13263,-18.3158083597819
13262,-18.504502360026
13261,-18.4247675577799
13260,-22.4949401855469
13259,-17.8911410013834
13258,-18.4763079325358
13257,-18.447253926595
13256,-16.9468063354492
13255,-22.2422012329101
13254,-17.8927101135254
13253,-19.8836756388346
13252,-18.7012008666992
13251,-19.9329996744791
13250,-17.05589650472
13249,-21.3395357767741
13248,-19.1080904642741
13247,-15.6275403340657
13246,-17.0143557230631
13245,-15.8618581136067
13244,-20.4554504394531
13243,-21.3441897074381
13242,-21.2497111002604
13241,-20.5045684814453
13240,-21.0858406066894
13239,-21.6798678080241
13238,-20.2001225789388
13237,-17.5824824015299
13236,-19.2914858500163
13235,-19.1796948750814
13234,-18.7058497111002
13233,-17.7008715311686
13232,-21.8835459391276
13231,-18.3566497802734
13230,-20.6920087178548
13229,-21.4666262308756
13228,-17.8535268147786
13227,-19.6892824808756
13226,-19.4474650065104
13225,-19.5360600789388
13224,-17.2750381469726
13223,-18.9442555745442
13222,-20.3449628194173
13221,-17.7787307739258
13220,-16.8110336303711
13219,-18.8386177062988
13218,-20.0790453592936
13217,-18.7535385131836
13216,-19.0446011861165
13215,-20.1794532775879
13214,-21.3688720703125
13213,-20.3383608500163
13212,-20.4329564412435
13211,-20.5403846740722
13210,-19.6552159627278
13209,-20.8345537821452
13208,-19.8913673400879
13207,-17.9739135742187
13206,-18.2668174743652
13205,-20.4643005371094
13204,-20.7206011454264
13203,-21.034225209554
13202,-17.7346328735351
13201,-19.4263557434082
13200,-19.9856450398763
13199,-20.301496887207
13198,-22.0854807535807
13197,-16.8586219787597
13196,-21.0929791768392
13195,-21.3946581522623
13194,-21.3496243794759
13193,-22.8079488118489
13192,-18.2174654642741
13191,-18.2541870117187
13190,-20.1131258646647
13189,-20.0089134216308
13188,-20.7478279113769
13187,-18.1607650756836
13186,-21.3875895182291
13185,-15.6702509562174
13184,-18.471657816569
