"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
15614,-51.7123245239258
15613,-49.2599192301432
15612,-52.1533696492513
15611,-48.4125122070312
15610,-50.2085301717122
15609,-50.668674214681
15608,-48.8108581542969
15607,-51.1092920939127
15606,-50.3513702392578
15605,-46.3140853881836
15604,-51.0788101196289
15603,-50.9389328002929
15602,-53.6576599121094
15601,-48.2858108520508
15600,-52.5979548136393
15599,-50.0524225870768
15598,-52.2711929321289
15597,-50.1340977986653
15596,-49.672092183431
15595,-50.4211385091146
15594,-51.056992594401
15593,-48.6218399047851
15592,-46.6564468383789
15591,-47.0349563598633
15590,-49.6913080851237
15589,-49.0815872192383
15588,-51.0428349812825
15587,-49.2839467366536
15586,-52.5386184692383
15585,-47.6947082519531
15584,-49.1238286336263
15583,-51.7038838704427
15582,-50.0299107869466
15581,-50.0037928263346
15580,-49.1155990600586
15579,-51.1240422566732
15578,-52.0201553344726
15577,-47.7760884602864
15576,-51.5024729410807
15575,-53.1468948364258
15574,-51.2655649820963
15573,-49.9571467081705
15572,-47.9403340657552
15571,-48.8260787963867
15570,-48.9324554443359
15569,-50.2489913940429
15568,-47.4090052286784
15567,-49.4638427734375
15566,-50.9635019938151
15565,-47.2174107869466
15564,-50.2843765258789
15563,-52.1300542195638
15562,-50.101800028483
15561,-49.3025217692057
15560,-48.4046895345052
15559,-49.1181065877278
15558,-49.3097061157226
15557,-51.9494486490885
15556,-50.0014938354492
15555,-48.0695404052734
15554,-52.8186172485351
15553,-47.5025619506836
15552,-49.8489491780599
15551,-48.4260569254557
15550,-51.5004486083984
15549,-50.5322580973307
15548,-49.54808400472
15547,-51.0624247233073
15546,-51.3528706868489
15545,-49.4052185058594
15544,-49.1295277913411
15543,-49.2173370361328
15542,-48.5878712972005
15541,-50.8687016805013
15540,-50.4969060262044
15539,-49.9270487467448
15538,-50.1935511271159
15537,-50.8568913777669
15536,-51.0942621866862
15535,-50.5604868570963
15534,-49.8412053426107
15533,-48.7202133178711
15532,-49.0050160725911
15531,-50.2233744303385
15530,-50.3619471232096
15529,-49.5836471557617
15528,-50.0414642333984
15527,-48.0830469767252
15526,-49.3216740926107
15525,-49.5970138549804
15524,-48.7512903849284
15523,-52.8404525756836
15522,-48.8454930623372
15521,-48.7955052693685
15520,-50.4479787190755
15519,-47.9392176310221
15518,-49.7146794637044
15517,-51.4674972534179
15516,-51.0209945678711
15515,-52.079926554362
15514,-50.6037633260091
15513,-48.7749135335286
15512,-48.3703089396159
15511,-48.3275741577148
15510,-50.9703481038411
15509,-49.7979110717773
15508,-51.72435353597
15507,-48.0644210815429
15506,-50.2766072591146
15505,-52.1068583170573
15504,-50.8324289957682
15503,-51.5352767944336
15502,-48.1118759155273
15501,-48.5397603352864
15500,-51.7773396809896
15499,-49.2824361165364
15498,-47.5863810221354
15497,-48.6874526977539
15496,-51.7568420410156
15495,-49.1080841064453
15494,-49.4681126912435
15493,-49.7975194295247
15492,-50.0193313598633
15491,-47.8025370279948
15490,-51.6655843098958
15489,-51.3313863118489
15488,-50.0692886352539
15487,-48.7378728230794
15486,-52.3889017740885
15485,-49.1479095458984
