"Summer months (April to September) of hydrological
 years [yr BP]","Average summer mean temperature [degree C]"
21998,-8.81640218098956
21997,-9.86032206217446
21996,-9.36454366048175
21995,-8.39165344238279
21994,-9.16457722981769
21993,-9.71158447265623
21992,-7.95195109049477
21991,-9.39638621012367
21990,-8.39826558430987
21989,-8.17812703450519
21988,-9.78136291503904
21987,-8.48600362141925
21986,-10.2336461385091
21985,-9.54497375488279
21984,-8.94726155598956
21983,-8.39569193522133
21982,-8.93576660156248
21981,-8.50869344075519
21980,-8.06160074869789
21979,-10.205793762207
21978,-8.50424804687498
21977,-9.34190470377602
21976,-11.0360473632812
21975,-9.09784545898435
21974,-9.76239624023435
21973,-10.7032735188802
21972,-8.70954488118487
21971,-9.40487263997394
21970,-8.78140869140623
21969,-10.0040598551432
21968,-9.06307576497394
21967,-8.55946451822914
21966,-10.0320343017578
21965,-9.38996988932289
21964,-8.22406616210935
21963,-9.79928436279295
21962,-11.6562561035156
21961,-9.59501749674477
21960,-9.28499450683591
21959,-8.82602284749347
21958,-8.59490559895831
21957,-9.71251525878904
21956,-9.2200988769531
21955,-8.12356160481769
21954,-7.38889160156248
21953,-8.03326517740883
21952,-9.34872029622394
21951,-9.56941324869789
21950,-8.76415608723956
21949,-9.01365763346352
21948,-10.247427368164
21947,-9.07528788248696
21946,-7.6949523925781
21945,-10.0930135091146
21944,-8.00116577148435
21943,-9.13683675130206
21942,-9.65939941406248
21941,-8.67401224772133
21940,-9.65830078124998
21939,-10.3569142659505
21938,-9.5917775472005
21937,-10.5637827555338
21936,-10.4682373046875
21935,-9.16251220703123
21934,-9.12806294759112
21933,-8.85100402832029
21932,-8.49059651692706
21931,-8.42416992187498
21930,-8.72224019368487
21929,-8.92658335367836
21928,-8.7121388753255
21927,-9.44905192057289
21926,-8.37407531738279
21925,-7.43997802734373
21924,-9.10720418294269
21923,-8.78854471842446
21922,-8.8888966878255
21921,-8.62067260742185
21920,-9.43393554687498
21919,-8.25869344075519
21918,-9.88103841145831
21917,-9.78808695475258
21916,-9.94500834147133
21915,-8.12537740071612
21914,-9.86368662516274
21913,-11.1569783528646
21912,-9.41074218749998
21911,-8.64955749511716
21910,-9.4455373128255
21909,-9.77374877929685
21908,-8.90670369466144
21907,-10.1205352783203
21906,-10.4379994710286
21905,-9.96742858886716
21904,-9.48292134602862
21903,-7.931499226888
21902,-8.88838297526039
21901,-9.04512125651039
21900,-10.6910817464192
21899,-7.79570617675779
21898,-8.42756754557289
21897,-9.51290486653644
21896,-8.48345031738279
21895,-9.11750895182289
21894,-9.12894795735675
21893,-7.87774251302081
21892,-9.56705322265623
21891,-9.35616149902341
21890,-10.5615447998047
21889,-8.86635437011716
21888,-8.39632263183591
21887,-7.65721232096352
21886,-9.47997639973956
21885,-9.47695007324216
21884,-8.6952931722005
21883,-9.0998596191406
21882,-7.71387837727862
21881,-9.10367431640623
21880,-9.03138834635414
21879,-6.80379333496091
21878,-9.72677714029946
21877,-8.63910522460935
21876,-8.38347981770831
21875,-9.33708292643227
21874,-9.23244832356769
21873,-8.84530741373696
21872,-7.91661682128904
21871,-8.75333251953123
21870,-9.1115783691406
21869,-8.9548400878906
21868,-8.90170389811196
21867,-9.18820800781248
21866,-10.4794525146484
21865,-8.87034708658852
21864,-10.8292958577474
21863,-9.51310831705727
21862,-9.08773905436196
21861,-7.15539652506508
21860,-8.93185526529946
21859,-10.0059010823567
21858,-10.2072458902995
21857,-9.12367858886716
21856,-9.70821736653644
21855,-9.45691019694008
21854,-9.68339640299477
21853,-8.74970092773435
21852,-10.1108027140299
21851,-8.96701151529946
21850,-8.01030069986977
21849,-7.36162414550779
21848,-9.04716339111326
21847,-9.18727722167966
21846,-9.53287607828774
21845,-9.93880310058591
21844,-8.18779602050779
21843,-9.73022816975909
21842,-9.68927103678383
21841,-8.63156738281248
21840,-9.61007792154946
21839,-9.21204732259112
21838,-9.57654927571612
21837,-8.34424947102862
21836,-8.09355773925779
21835,-9.73204650878904
21834,-9.58995157877602
21833,-9.63403422037758
21832,-8.47692464192706
21831,-9.02247721354164
21830,-7.99113057454425
21829,-9.89522399902341
21828,-7.75010782877602
21827,-9.64681599934894
21826,-8.51211140950519
21825,-7.79776611328123
21824,-9.1174377441406
