"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
12404,-17.0570434570312
12403,-20.0710866292317
12402,-23.1468007405599
12401,-15.7908894856771
12400,-9.13324584960935
12399,-10.3556681315104
12398,-10.5537577311198
12397,-21.0726277669271
12396,-19.7911387125651
12395,-25.9341491699219
12394,-27.8137980143229
12393,-25.903173828125
12392,-24.8183349609375
12391,-20.2169759114583
12390,-20.3014485677083
12389,-18.8981333414713
12388,-12.2118693033854
12387,-20.6338358561198
12386,-18.7163350423177
12385,-21.8923299153646
12384,-22.0891937255859
12383,-23.27646484375
12382,-16.8972229003906
12381,-18.1738393147786
12380,-10.756211344401
12379,-18.6897135416666
12378,-16.2563334147135
12377,-14.4430145263672
12376,-10.3080301920573
12375,-16.0098175048828
12374,-20.5021474202474
12373,-18.4672353108724
12372,-27.8660186767578
12371,-21.9625864664713
12370,-18.8640553792317
12369,-23.1533162434896
12368,-15.3663848876953
12367,-20.5695149739583
12366,-19.915146891276
12365,-13.9906473795573
12364,-17.9018768310547
12363,-18.8041086832682
12362,-26.143418375651
12361,-22.2092244466146
12360,-22.073100789388
12359,-19.7778533935547
12358,-14.9927327473958
12357,-8.30694173177081
12356,-12.9828552246094
12355,-14.2063252766927
12354,-16.6001495361328
12353,-20.7820241292317
12352,-24.628281656901
12351,-24.3553476969401
12350,-17.4727132161458
12349,-10.7976643880208
12348,-18.7137766520182
12347,-16.4945383707682
12346,-12.4515747070312
12345,-21.004731241862
12344,-20.6698364257812
12343,-18.5509195963541
12342,-18.4965881347656
12341,-10.7973286946614
12340,-18.7507944742838
12339,-22.2908996582031
12338,-20.2641052246094
12337,-21.3246826171875
12336,-14.9464680989583
12335,-8.14508666992185
12334,-17.7912963867187
12333,-11.6331746419271
12332,-17.2070170084635
12331,-13.8945170084635
12330,-14.5217600504557
12329,-15.3483947753906
12328,-15.7170369466146
12327,-18.8272816975911
12326,-18.9236002604166
12325,-16.1744140625
12324,-20.7616180419922
12323,-22.5783447265625
12322,-17.2692016601562
12321,-15.6899983723958
12320,-19.8730478922526
12319,-15.2700103759765
12318,-17.7288218180338
12317,-15.3317982991536
12316,-9.36689860026039
12315,-17.469086710612
12314,-22.3303080240885
12313,-18.3289805094401
12312,-16.4309753417969
12311,-14.6886861165364
12310,-16.9186004638672
12309,-27.8125010172526
12308,-19.1131551106771
12307,-12.933940633138
12306,-13.7120880126953
12305,-22.5994425455729
12304,-15.6952219645182
12303,-12.5979777018229
12302,-18.3156494140625
12301,-15.7358764648437
12300,-12.7743998209635
12299,-23.9686950683594
12298,-10.8808959960937
12297,-10.6835083007812
12296,-11.9232493082682
12295,-10.4500386555989
12294,-19.5387329101562
12293,-24.6197570800781
12292,-23.5749776204427
12291,-26.821641031901
12290,-24.9109608968099
12289,-21.512075805664
12288,-21.0224263509114
12287,-13.8029235839844
12286,-17.3828084309896
12285,-8.84146728515623
12284,-15.2917134602864
12283,-23.2302205403646
12282,-25.4003204345703
12281,-27.1597452799479
12280,-25.8431610107422
12279,-16.5179046630859
12278,-15.2687896728515
12277,-19.7008422851562
12276,-25.9911458333333
12275,-21.9856272379557
12274,-18.5099446614583
12273,-18.2446909586588
12272,-23.1352244059245
12271,-16.9825500488281
12270,-19.0690979003906
12269,-17.6083994547526
12268,-22.2438924153646
12267,-22.3388224283854
12266,-21.9654500325521
12265,-22.4774536132812
12264,-25.4012105305989
12263,-19.4531056722005
12262,-23.5935323079427
12261,-21.3047648111979
12260,-22.0297607421875
12259,-24.1728474934896
12258,-16.1409159342448
12257,-16.074565633138
12256,-16.8395853678385
12255,-14.8024963378906
12254,-17.4542449951172
12253,-18.7290761311849
12252,-15.9740152994791
12251,-16.2253936767578
12250,-20.0779429117838
12249,-26.0705932617187
12248,-25.4672251383463
12247,-24.0542816162109
12246,-19.4098114013672
12245,-19.4608723958333
12244,-22.1623748779297
12243,-17.4664825439453
12242,-24.5613362630208
12241,-19.6490488688151
12240,-17.3169158935547
12239,-22.6146606445312
12238,-25.165869140625
12237,-22.9168050130208
12236,-21.9958964029948
12235,-22.3036153157552
12234,-19.1072041829427
12233,-24.932475789388
12232,-16.6072194417317
12231,-21.8254760742187
12230,-20.5007741292317
12229,-21.2027547200521
12228,-18.0355285644531
12227,-21.2792622884114
12226,-20.9486399332682
12225,-15.7664754231771
12224,-11.5103515625
12223,-10.9325215657552
12222,-10.2562520345052
12221,-11.7662363688151
12220,-16.8792378743489
12219,-17.8147084554036
12218,-18.1934773763021
12217,-19.0387837727864
12216,-24.6074178059896
12215,-23.5041208902995
12214,-27.36142578125
12213,-24.1075703938802
12212,-14.3335530598958
12211,-18.8292297363281
12210,-10.7918863932291
12209,-17.0578318277995
12208,-9.63769124348956
12207,-26.9601908365885
12206,-20.7758799235026
12205,-17.5714935302734
12204,-17.3319458007812
12203,-14.9439046223958
12202,-13.1083028157552
12201,-16.0073201497396
12200,-22.4183970133463
12199,-20.9364023844401
12198,-26.6468821207682
12197,-19.6711893717448
12196,-31.0076863606771
12195,-21.0702931722005
12194,-23.3935607910156
12193,-19.5516571044922
12192,-19.7397674560547
12191,-17.2975728352864
12190,-25.1328948974609
12189,-18.3808298746745
12188,-22.6542572021484
12187,-16.0237691243489
12186,-19.3928181966146
12185,-20.0754659016927
12184,-18.5413879394531
12183,-22.9317077636719
12182,-23.8892781575521
12181,-23.0116231282552
12180,-21.3647471110026
12179,-22.6250671386719
12178,-21.2850962320963
12177,-23.9359802246094
12176,-24.0459045410156
12175,-26.535248819987
12174,-19.2806508382161
12173,-25.9875701904297
12172,-25.4669860839844
12171,-21.4767873128255
12170,-23.7949381510416
12169,-20.8507904052734
12168,-25.2071695963541
12167,-20.2894856770833
12166,-27.2698170979817
12165,-21.3179890950521
12164,-22.7777669270833
12163,-20.5672871907552
12162,-22.7180491129557
12161,-15.8840189615885
12160,-14.9365447998047
12159,-26.4732981363932
12158,-28.5632639567057
12157,-22.0453043619791
12156,-15.030615234375
12155,-24.8202931722005
12154,-20.572846476237
12153,-22.1353413899739
12152,-24.2404541015625
12151,-24.956640625
12150,-20.9794321695963
12149,-21.3056294759114
12148,-25.6270151774088
