"Summer months (April to September) of hydrological
 years [yr BP]","Average summer mean temperature [degree C]"
16100,-9.88408253987628
16099,-9.00506439208982
16098,-9.91178232828774
16097,-9.2182678222656
16096,-9.03368479410805
16095,-10.6692082722982
16094,-10.6111689249674
16093,-10.3717254638672
16092,-10.5201451619466
16091,-11.1303059895833
16090,-10.2762105305989
16089,-10.6398198445638
16088,-9.39753061930336
16087,-10.0472244262695
16086,-10.4487365722656
16085,-10.4760014851888
16084,-10.6388636271159
16083,-10.8872716267903
16082,-12.4028635660807
16081,-10.2514149983724
16080,-9.77192026774086
16079,-9.07059326171873
16078,-11.2367080688476
16077,-9.83565877278644
16076,-10.8128239949544
16075,-10.6183685302734
16074,-8.90989532470701
16073,-11.2822606404622
16072,-10.0690419514974
16071,-10.1941157023112
16070,-9.80271759033201
16069,-10.7734944661458
16068,-10.4627721150716
16067,-10.5702143351237
16066,-11.0916936238607
16065,-10.9159454345703
16064,-11.4588785807291
16063,-9.12362518310545
16062,-8.83899027506508
16061,-9.26958058675128
16060,-9.91566060384112
16059,-10.5959660847982
16058,-9.39830627441404
16057,-10.9910898844401
16056,-8.87519175211586
16055,-9.5104787190755
16054,-10.0005579630534
16053,-10.7843129475911
16052,-8.90149027506508
16051,-8.4625788370768
16050,-10.3807408650716
16049,-10.9895055135091
16048,-10.4135421752929
16047,-10.5412404378255
16046,-9.39048105875649
16045,-9.49890238444008
16044,-9.59820404052732
16043,-9.03892873128253
16042,-10.4104853312174
16041,-9.88181406656899
16040,-10.7067677815755
16039,-10.4386912027995
16038,-10.0339543660482
16037,-10.7416035970052
16036,-10.1608693440755
16035,-10.0915918986002
16034,-9.78223012288409
16033,-10.5006342569987
16032,-10.7052139282226
16031,-11.2360290527344
16030,-10.5220041910807
16029,-11.3066441853841
16028,-9.62121938069659
16027,-10.4139770507812
16026,-9.62624715169269
16025,-11.065163675944
16024,-8.82505900065102
16023,-8.85404307047524
16022,-8.62772979736326
16021,-10.0063944498698
16020,-9.65949859619138
16019,-9.04143117268878
16018,-9.42411142985024
16017,-10.5960271199544
16016,-9.90473022460935
16015,-11.1221654256185
16014,-8.39133555094399
16013,-8.97212829589841
