"Calendar years [yr BP]","Average yearly mean temperature [degree C]"
21999,-40.7141924540202
21998,-40.6627805074056
21997,-40.9891367594401
21996,-40.0336682637532
21995,-40.7307838439941
21994,-42.1085393269857
21993,-38.4172131856282
21992,-39.8295171101888
21991,-41.4572751363118
21990,-40.2351554870605
21989,-42.296063486735
21988,-39.8228057861328
21987,-41.3596633911133
21986,-40.1888768513997
21985,-40.0731020609538
21984,-41.2860282897949
21983,-38.7967145284017
21982,-40.5787745157877
21981,-40.3656054178873
21980,-42.7378817240397
21979,-41.1182960510254
21978,-42.3669227600097
21977,-40.4620574951172
21976,-40.5297709147135
21975,-41.1315254211426
21974,-40.8196840922038
21973,-40.9788993835449
21972,-42.1716077168782
21971,-38.9650482177734
21970,-38.6148157755534
21969,-39.7760973612467
21968,-41.7379643758138
21967,-40.7801918029785
21966,-39.440101369222
21965,-40.2699951171875
21964,-39.528859202067
21963,-41.217564646403
21962,-38.905999247233
21961,-39.6694994608561
21960,-40.3397773742676
21959,-41.0432418823242
21958,-42.2158187866211
21957,-41.0429176330566
21956,-38.9203272501627
21955,-40.2351211547851
21954,-39.2962936401367
21953,-41.508154296875
21952,-41.2692372639974
21951,-40.7154703776041
21950,-40.1154795328776
21949,-40.4915756225586
21948,-36.9661977132161
21947,-40.3843788146972
21946,-40.6893269856771
21945,-41.3561131795247
21944,-41.07658106486
21943,-40.4080604553222
21942,-41.3330444335937
21941,-41.576399230957
21940,-40.0518338521321
21939,-39.6592913309733
21938,-40.6113711039225
21937,-39.5235148111979
21936,-40.9081303914388
21935,-40.856251780192
21934,-40.9493253072103
21933,-39.7203035990397
21932,-41.7481267293294
21931,-40.7400344848633
21930,-43.5718101501465
21929,-41.278428141276
21928,-40.0061108907064
21927,-40.796987915039
21926,-41.1825571695963
21925,-41.9264078776041
21924,-41.8729385375976
21923,-41.1951240539551
21922,-40.6817827860514
21921,-41.0373291015625
21920,-42.0924972534179
21919,-41.3061419169108
21918,-39.9051663716634
21917,-40.5141853332519
21916,-40.9834452311198
21915,-39.6068099975586
21914,-41.2037948608398
21913,-38.8815584818522
21912,-40.3927736918131
21911,-37.9955619812011
21910,-40.3662793477376
21909,-41.1907180786133
21908,-39.5430384318034
21907,-41.3563547770182
21906,-42.5604881286621
21905,-40.3916229248047
21904,-40.4462226867676
21903,-38.954204305013
21902,-42.3447784423828
21901,-40.9315322875976
21900,-38.5547406514485
21899,-37.3044698079427
21898,-40.9665524800618
21897,-42.006455485026
21896,-39.1859090169271
21895,-41.7629468282064
21894,-41.7518409729004
21893,-39.8062563578288
21892,-43.2671658833821
21891,-40.1909774780273
21890,-39.7924471537272
21889,-39.629928334554
21888,-41.2386255900065
21887,-39.8164174397786
21886,-40.6009887695312
21885,-39.3772529602051
21884,-40.6838389078776
21883,-40.4040270487467
21882,-41.513889058431
21881,-41.2489151000976
21880,-39.418793741862
21879,-40.7455251057943
21878,-40.1195192972819
21877,-41.4062179565429
21876,-40.3459114074707
21875,-40.7570823669433
21874,-39.6169456481933
21873,-39.8203720092773
21872,-41.4977503458659
21871,-38.4139083862304
21870,-41.6335993448893
21869,-40.0310628255208
21868,-40.0825180053711
21867,-41.3646517435709
21866,-41.4423405965169
21865,-41.0172892252604
21864,-40.5580403645833
21863,-41.9715459187825
21862,-38.8142189025879
21861,-39.6300287882487
21860,-37.7759562174479
21859,-41.6246131896972
21858,-41.3397443135579
21857,-40.139579518636
21856,-40.5825396219889
21855,-40.5706428527832
21854,-40.7474807739258
21853,-42.007972462972
21852,-37.285684967041
21851,-40.4429128011068
21850,-40.5384455362955
21849,-40.9323257446289
21848,-40.7717600504557
21847,-41.3695905049642
21846,-39.6914047241211
21845,-40.463289642334
21844,-41.4725644429525
21843,-39.6838300069173
21842,-41.0298395792643
21841,-41.3189771016439
21840,-42.1178293863932
21839,-41.7005498250325
21838,-40.5204617818196
21837,-40.2650131225586
21836,-38.8170608520508
21835,-39.1450154622396
21834,-42.0062316894531
21833,-42.3452412923177
21832,-40.4931294759114
21831,-41.8388542175293
21830,-40.5974970499674
21829,-41.0011377970377
21828,-37.8448178609212
21827,-39.8693336486816
21826,-42.6760874430338
21825,-40.6595252990722
21824,-42.2860422770182
21823,-39.8695002237955
21822,-40.5657129923502
21821,-39.8893938700358
21820,-41.3334538777669
21819,-40.5619033813476
21818,-43.3684232076009
21817,-41.1421773274739
21816,-40.980748240153
21815,-40.3717864990234
21814,-40.4934944152832
21813,-41.1837155659993
21812,-38.2513793945312
21811,-40.3480501810709
21810,-39.8663060506185
21809,-39.8990412394205
21808,-41.2225301106771
21807,-40.14365234375
21806,-39.8819691975911
21805,-40.5940472920735
21804,-40.5374944051107
21803,-40.2246981302897
21802,-42.0549987792969
21801,-40.697684987386
21800,-42.1854194641113
21799,-41.1923342386881
21798,-39.7763236999511
21797,-42.2380699157715
21796,-39.5892992655436
21795,-40.1658335367838
21794,-39.648966217041
21793,-40.5287740071614
21792,-38.9971984863281
21791,-40.113752746582
21790,-41.276786549886
21789,-40.9728912353515
21788,-40.0724802652995
21787,-41.1821388244629
21786,-39.8531211853027
21785,-41.1518081665039
21784,-40.1129160563151
21783,-40.8015566507975
21782,-41.4167172749837
21781,-41.0609992980957
21780,-41.9852279663086
21779,-39.7896814982096
21778,-42.8756418863932
21777,-41.9153528849284
21776,-39.2549474080403
21775,-40.3330698649088
21774,-38.5917813618978
21773,-40.3269116719564
21772,-41.4360641479492
21771,-39.5200803120931
21770,-40.4494168599446
21769,-41.8752197265625
21768,-41.9641835530599
21767,-38.2695996602376
21766,-40.947866821289
21765,-41.1556482950846
21764,-40.8274978637695
21763,-40.5275698343913
21762,-39.2935127258301
21761,-40.3017168680827
21760,-40.8907239278157
21759,-40.8178988138834
21758,-40.7837776184082
21757,-42.5097551981608
21756,-40.101784769694
21755,-41.8961128234863
21754,-39.6345377604166
21753,-38.6077128092448
21752,-39.9151557922363
21751,-40.1448018391927
21750,-39.1739130655924
21749,-38.7859278361002
21748,-41.9001729329427
21747,-39.459939066569
21746,-40.0788914998372
21745,-40.7639361063639
21744,-38.6752545674642
21743,-40.1632115681966
21742,-40.7439852396647
21741,-39.9401395161946
21740,-41.7989944458008
21739,-43.1296638488769
21738,-37.6967007954915
21737,-39.426439666748
21736,-38.797600809733
21735,-40.6445551554362
21734,-39.2460311889648
21733,-41.7036155700683
21732,-41.5874885559082
21731,-40.4004488627116
21730,-42.183135732015
21729,-40.3638303120931
21728,-40.8277623494466
21727,-39.3359563191732
21726,-40.9443458557129
21725,-40.9734621683756
21724,-41.2169403076172
21723,-40.2982416788737
21722,-38.925629679362
21721,-39.8615529378255
21720,-40.9197995503743
21719,-39.4721549987793
21718,-41.7056907653808
21717,-39.9968157450358
21716,-40.6941856384277
21715,-39.4589078267415
21714,-41.4492515563965
21713,-38.259806060791
21712,-39.4206985473633
21711,-41.9412445068359
21710,-40.252367401123
21709,-39.3703369140625
21708,-38.3595171610514
21707,-39.7743693033854
21706,-39.8923731486002
21705,-39.8523213704427
21704,-41.0147346496582
21703,-40.8134572347005
21702,-40.1515513102213
21701,-42.9134722391764
21700,-42.3609718322754
21699,-40.2093617757161
21698,-42.2348401387532
21697,-42.3827880859375
21696,-41.821095530192
21695,-41.3408632914225
21694,-40.2963966369629
21693,-40.3598528544108
21692,-39.0925252278646
21691,-41.0172167460123
21690,-40.8500974019368
21689,-39.9231768290202
21688,-41.117845916748
21687,-40.2325309753418
21686,-39.6512639363607
21685,-39.5117197672526
21684,-39.6440859476725
21683,-41.903168741862
21682,-39.7879241943359
21681,-38.7700218200683
21680,-39.2052698771159
21679,-41.3362538655599
21678,-41.6427024841308
21677,-42.0768048604329
21676,-39.9663757324219
21675,-39.7689867655436
21674,-41.3513104756673
21673,-41.0238606770833
21672,-41.8004758199056
21671,-39.3155629475911
21670,-40.8388351440429
21669,-41.351368967692
21668,-39.8444224039713
21667,-40.8630648295084
21666,-40.9762367248535
21665,-40.8405174255371
21664,-41.6460797627767
21663,-40.4464948018392
21662,-41.9990206400553
21661,-40.2730583190918
21660,-40.562119547526
21659,-40.5423136393229
21658,-42.0858202616373
21657,-40.256808980306
21656,-39.9123761494954
21655,-40.1329622904459
21654,-40.8392725626627
21653,-40.5946347554525
21652,-41.6372309366862
21651,-37.530936940511
21650,-39.9458717346191
21649,-39.7285242716471
21648,-39.8962972005208
21647,-39.8688936869303
21646,-38.8819564819336
21645,-38.6130444844564
21644,-41.6468325297038
21643,-40.9381647745768
21642,-42.1879702250163
21641,-40.5848589579264
21640,-40.0423721313476
21639,-40.3295247395833
21638,-40.2967997233073
21637,-41.4160128275553
21636,-41.3722595214844
21635,-40.5433067321777
21634,-40.3108810424804
21633,-40.4114059448242
21632,-41.7522733052571
21631,-41.4445899963379
21630,-41.1706400553385
21629,-40.9284957885742
21628,-41.6563412984212
21627,-39.7556938171386
21626,-39.7081881205241
21625,-36.9039393107096
21624,-40.981974029541
21623,-40.4182685852051
21622,-39.1944348653157
21621,-39.1807960510254
21620,-39.705061340332
21619,-41.6528597513834
21618,-40.2526509602864
21617,-40.8613024393717
21616,-42.1604217529297
21615,-40.6992553710937
21614,-41.5004435221354
21613,-41.0480585734049
21612,-40.4556348164876
21611,-40.741609954834
21610,-40.282256825765
21609,-40.3163347880045
21608,-41.142000579834
21607,-39.2918787638346
21606,-41.713845316569
21605,-39.9316721598307
21604,-42.1477060953776
21603,-41.2540878295898
21602,-40.8474220275879
21601,-41.4794665018717
21600,-40.8610112508138
21599,-41.5466509501139
21598,-40.2126360575358
21597,-41.8354680379232
21596,-41.2493919372558
21595,-41.5568806966146
21594,-40.7185831705729
21593,-38.2057963053385
21592,-41.1296943664551
21591,-40.3234491984049
21590,-39.6334124247233
21589,-39.2839937845866
21588,-40.2849487304687
21587,-40.8680938720703
21586,-41.9010566711426
21585,-39.333531443278
21584,-40.5102396647135
21583,-41.7150469462077
21582,-39.7944664001465
21581,-41.5512387593587
21580,-41.6660395304362
21579,-39.7852831522623
21578,-41.2057645161946
21577,-41.6507108052571
21576,-40.1269783020019
21575,-39.8942461649577
21574,-40.0299260457357
21573,-39.2611704508463
21572,-42.7179359436035
21571,-40.6500330607096
21570,-41.3381434122721
21569,-39.4959091186523
21568,-39.7692626953125
21567,-40.2135375976562
21566,-40.4606791178385
21565,-39.5973139444987
21564,-39.0237996419271
21563,-39.7686714172363
21562,-39.9564804077148
21561,-40.5419982910156
21560,-42.1279853820801
21559,-41.2095614115397
21558,-39.5952018737793
21557,-40.1724024454752
21556,-41.0371955871582
21555,-40.5424763997396
21554,-39.2166516621907
21553,-38.8022878011068
21552,-40.580721282959
21551,-40.2450419108073
21550,-40.7226903279622
21549,-39.1051696777344
21548,-40.9752042134603
21547,-39.4446497599284
21546,-40.6717323303222
21545,-40.7953793843587
21544,-38.502720896403
21543,-40.1590662638346
21542,-39.9965003967285
21541,-41.9431912740071
21540,-39.0605898539225
21539,-41.4116246541341
21538,-39.1932828267415
21537,-40.9930264790853
21536,-39.5610209147135
21535,-41.1712771097819
21534,-40.2524322509765
21533,-40.4162620544433
21532,-41.2401590983073
21531,-41.9892448425293
21530,-38.9423240661621
21529,-38.9163714090983
21528,-40.3272766113281
21527,-40.5970494588216
21526,-40.0689542134603
21525,-40.9352706909179
21524,-38.3695472717285
21523,-42.1010536193847
21522,-40.3224637349446
21521,-40.5260846455892
21520,-39.5403274536133
21519,-40.0681073506673
21518,-42.7329429626465
21517,-39.9181973775228
21516,-39.4116577148437
21515,-38.0946665445963
21514,-41.178746287028
21513,-42.3659856160482
21512,-42.1028605143229
21511,-40.1848002115885
21510,-42.6453193664551
21509,-38.2066126505534
21508,-41.2360913594564
21507,-38.7133354187011
21506,-39.422585550944
21505,-38.4584411621094
21504,-39.8082272847493
21503,-42.1516835530599
21502,-43.0198170979818
21501,-42.0896845499674
21500,-40.2684844970703
21499,-40.4698585510254
21498,-40.8504127502441
21497,-41.5104850769043
21496,-40.675463104248
21495,-42.1201932271321
21494,-42.0474507649739
21493,-42.8461326599121
21492,-40.9193303426107
21491,-40.2264007568359
21490,-40.2451550801595
21489,-41.2183530171712
21488,-40.8518051147461
21487,-40.7010126749674
21486,-41.1553736368815
21485,-40.7207079569498
21484,-39.9790125528971
21483,-42.2059209187825
21482,-42.2020388285319
21481,-40.605010732015
21480,-39.2441212972005
21479,-41.0299667358398
21478,-41.0403732299804
21477,-41.3400583902995
21476,-40.1342058817545
21475,-39.3364585876465
21474,-41.2159306844075
21473,-36.3728050231933
21472,-38.9489616394043
21471,-40.0601384480794
21470,-41.0569379170735
21469,-41.3694506327311
21468,-41.6766202290853
21467,-40.9339622497558
21466,-41.9309562683105
21465,-40.6473526000976
21464,-39.6671254475911
21463,-42.2044357299804
21462,-40.6504247029622
21461,-42.2273696899414
21460,-39.7012911478678
21459,-39.3452285766601
21458,-40.639985148112
21457,-41.7953069051107
21456,-39.7558069864909
21455,-41.2032620747884
21454,-41.1723617553711
21453,-40.2467216491699
21452,-38.9297673543294
21451,-42.1646052042643
21450,-39.9671195983886
21449,-39.2931719462077
21448,-41.2716977437337
21447,-41.773488108317
21446,-40.2913701375325
21445,-41.6149759928385
21444,-42.7795636494954
21443,-40.0923294067383
21442,-41.3278259277344
21441,-39.1656377156575
21440,-40.3068400065104
21439,-42.7782768249511
21438,-39.9386568705241
21437,-40.5355234781901
21436,-41.4149955749511
21435,-40.548993174235
21434,-39.5608759562174
21433,-40.3183616638183
21432,-41.3591954549153
21431,-39.9105056762695
21430,-41.5837590535482
21429,-41.7189519246419
21428,-39.8648335774739
21427,-42.0938234965006
21426,-41.0875635782877
21425,-40.6803942362467
21424,-40.2822263081868
21423,-39.90501759847
21422,-40.1316830952962
21421,-40.5574440002441
21420,-40.4099118550618
21419,-39.96396484375
21418,-39.2119710286458
21417,-39.248876953125
21416,-40.007800801595
21415,-40.3498786926269
21414,-41.0168276468913
21413,-39.4772221883138
21412,-39.5915270487467
21411,-37.6058893839518
21410,-40.8589487711588
21409,-41.1334582010905
21408,-38.7425852457682
21407,-41.4498682657877
21406,-40.1180964152018
21405,-40.811813100179
21404,-41.4536041259765
21403,-40.8616444905599
21402,-39.7025105794271
21401,-41.1809397379557
21400,-39.1707557678222
21399,-40.5707674662272
21398,-38.6062454223633
21397,-39.4491002400716
21396,-41.1695706685384
21395,-40.8030736287435
21394,-41.953591410319
21393,-40.2460261027018
21392,-39.3594688415527
21391,-42.1427965799967
21390,-41.6205848693847
21389,-39.3576505025228
21388,-41.3723230997721
21387,-40.1536023457845
21386,-37.7278516133626
21385,-40.7093808492025
21384,-42.6277463277181
21383,-41.4782089233398
21382,-40.5856358846028
21381,-39.29124806722
21380,-42.5362635294596
21379,-40.7314844767252
21378,-40.3759890238444
21377,-38.7249320983886
21376,-39.6988624572754
21375,-40.9498428344726
21374,-41.1538935343424
21373,-42.3778340657552
21372,-40.125710550944
21371,-42.0146850585937
21370,-41.4140571594238
21369,-38.7853302001953
21368,-40.0514460245768
21367,-41.5376063028971
21366,-41.9112902323405
21365,-40.3646085103353
21364,-42.302530670166
21363,-42.2654340108235
21362,-39.8955088297526
21361,-39.902695719401
21360,-39.1972068786621
21359,-40.1246462504069
21358,-41.3054959615071
21357,-39.0921780904134
21356,-40.6586682637532
21355,-42.6553799947103
21354,-43.1257614135742
21353,-39.303512318929
21352,-41.5335538228353
21351,-41.0386528015136
21350,-40.9233167012532
21349,-41.5900355021159
21348,-41.2101615905761
21347,-39.8649022420247
21346,-36.9670382181803
21345,-41.090803527832
21344,-41.3515838623047
21343,-41.0987915039062
21342,-40.1008107503255
21341,-42.4925636291504
21340,-41.0491966247558
21339,-40.9006090799967
21338,-40.0997540791829
21337,-40.6666015625
21336,-40.4844395955403
21335,-40.9520579020182
21334,-41.1411931355794
21333,-41.9302136739095
21332,-40.3866015116373
21331,-41.2280512491862
21330,-40.2712539672851
21329,-40.7372955322265
21328,-40.4370343526204
21327,-40.1569465637207
21326,-41.6643114725748
21325,-39.8311319986979
21324,-41.0097221374511
21323,-41.5343460083008
21322,-41.282401784261
21321,-39.6716000874837
21320,-41.3288546244303
21319,-40.7278999328613
21318,-39.9706087748209
21317,-38.8577751159668
21316,-41.1849489847819
21315,-40.6894795735677
21314,-41.2544502258301
21313,-39.3582748413086
21312,-41.4495402018229
21311,-41.2681933085123
21310,-39.8173545837402
21309,-41.483246866862
21308,-43.326020304362
21307,-40.7106002807617
21306,-42.5905225118001
21305,-40.9893885294596
21304,-41.6115999857584
21303,-40.0516278584798
21302,-40.3010149637858
21301,-39.4963452657064
21300,-40.8173672993978
21299,-41.2352076212565
21298,-41.7977216084798
21297,-41.1402852376302
21296,-39.3227574666341
21295,-40.6827555338541
21294,-40.1798550923665
21293,-38.5249211629232
21292,-39.7568000793457
21291,-39.1881596883138
21290,-38.8266255696614
21289,-40.8047139485677
21288,-39.7667373657226
21287,-40.848491414388
21286,-39.7360239664713
21285,-41.8290860493978
21284,-40.8310595194498
21283,-39.0220054626465
21282,-41.9061403910319
21281,-41.0691563924153
21280,-41.2719100952148
21279,-40.9712699890136
21278,-39.7096783955892
21277,-40.5918118794759
21276,-39.1468821207682
21275,-40.7033930460612
21274,-42.3959106445312
21273,-41.8392369588216
21272,-40.7182741800944
21271,-41.4785280863444
21270,-40.1915420532226
21269,-39.9456008911133
21268,-39.8208653767903
21267,-41.3297358194987
21266,-40.4654106140136
21265,-40.0973139444987
21264,-38.5120529174804
21263,-41.3903882344564
21262,-38.4569610595703
21261,-40.5788469950358
21260,-40.5463203430176
21259,-40.2585726420084
21258,-41.8931144714355
21257,-38.6461001078288
21256,-42.2932113647461
21255,-38.3981079101562
21254,-39.6191632588704
21253,-42.0036224365234
21252,-40.1216529846191
21251,-41.5274147033691
21250,-38.7704668680827
21249,-38.7058052062988
21248,-41.4948371887207
21247,-40.2715082804362
21246,-40.3122314453125
21245,-41.2746859232584
21244,-39.6360903422038
21243,-39.1162907918294
21242,-41.1913767496745
21241,-39.8201545715332
21240,-39.7976453145345
21239,-39.5216405232747
21238,-40.1293434143066
21237,-40.5280326843261
21236,-39.9181579589844
21235,-41.6241541544596
21234,-40.7313357035319
21233,-39.4490786234538
21232,-41.2786951700846
21231,-39.9422821044922
21230,-39.9124104817708
21229,-42.2330777486165
21228,-42.4352363586426
21227,-40.1023518880208
21226,-41.2540255228678
21225,-42.6084808349609
21224,-43.0090698242187
21223,-41.5130765279134
21222,-41.5447321573893
21221,-42.1511990865071
21220,-41.8392127990722
21219,-39.2423436482747
21218,-39.4610605875651
21217,-40.1212994893392
21216,-40.3808820088704
21215,-39.2041877746582
21214,-41.9445861816406
21213,-40.5390838623047
21212,-41.9015627543131
21211,-39.672959391276
21210,-41.8650179545084
21209,-39.7234647115071
21208,-39.8754892985026
21207,-40.9834884643554
21206,-38.6058970133463
21205,-41.9717328389485
21204,-39.6844123840332
21203,-42.0587142944336
21202,-41.7587888081868
21201,-41.7943405151367
21200,-41.0268272399902
21199,-38.7455187479655
21198,-38.3039128621419
21197,-40.8675267537435
21196,-40.9367902119954
21195,-40.9538101196289
21194,-40.4678990681966
21193,-41.662222290039
21192,-39.3330088297526
21191,-41.1158050537109
21190,-39.1336883544922
21189,-40.1751375834147
21188,-39.3103546142578
21187,-38.6506395975748
21186,-41.7483225504557
21185,-40.1593981424967
21184,-40.0393585205078
21183,-40.5493250528971
21182,-39.2112602233886
21181,-40.9946159362793
21180,-40.3144070943196
21179,-40.4088539123535
21178,-41.8460957845052
21177,-43.8949035644531
21176,-44.0979128519694
21175,-39.5949119567871
21174,-40.0931737263997
21173,-40.6713190714518
21172,-41.7034756978353
21171,-39.7741162618001
21170,-41.0677360534668
21169,-41.1495206197103
21168,-41.6043291727702
21167,-40.6106018066406
21166,-41.7514760335286
21165,-41.3223912556966
21164,-40.9727233886719
21163,-40.9662740071614
21162,-38.8607404073079
21161,-40.6545928955078
21160,-39.9014190673828
21159,-39.7327929178873
21158,-38.7270924886068
21157,-41.631143951416
21156,-39.7516794840495
21155,-39.5949984232584
21154,-41.454152170817
21153,-41.015608215332
21152,-39.5183013916015
21151,-41.2038253784179
21150,-41.3952494303385
21149,-39.5067212422689
21148,-40.0045277913411
21147,-41.835178120931
21146,-42.8326604207357
21145,-41.7084208170573
21144,-41.1571271260579
21143,-39.8105491638183
21142,-40.9023384094238
21141,-41.3170850118001
21140,-39.7200251261393
21139,-40.1634569803873
21138,-40.6157821655273
21137,-41.3110107421875
21136,-40.1524579366048
21135,-40.8294993082682
21134,-42.845437113444
21133,-41.9592575073242
21132,-40.2347689310709
21131,-39.2196029663086
21130,-40.8219601949056
21129,-40.9471789042155
21128,-39.4306930541992
21127,-39.7807779947916
21126,-39.4361226399739
21125,-43.028308614095
21124,-39.4585568745931
21123,-39.1887344360351
21122,-42.0997566223144
21121,-42.208469136556
21120,-39.8902572631836
21119,-39.8539502461751
21118,-39.145662689209
21117,-39.7394355773926
21116,-41.815786743164
21115,-41.828586324056
21114,-40.5521441141764
21113,-40.1262357076009
21112,-41.6256800333659
21111,-40.0300290425618
21110,-41.1970631917318
21109,-40.5021957397461
21108,-40.3248962402344
21107,-39.9957043965657
21106,-41.8305725097656
21105,-39.1485872904459
21104,-42.2808250427246
21103,-42.1589060465495
21102,-41.8615313212077
21101,-40.9216433207194
21100,-39.079209391276
21099,-40.0500879923502
21098,-40.536173248291
21097,-42.1046203613281
21096,-39.7878389994303
21095,-42.6449226379394
21094,-41.786786142985
21093,-40.0569849650065
21092,-41.6369028727213
21091,-40.1139002482096
21090,-41.8490114847819
21089,-41.0773071289062
21088,-39.6449289957682
21087,-41.4912640889485
21086,-40.6522150675455
21085,-40.4119031270345
21084,-40.6143541971842
21083,-39.989474995931
21082,-41.5042900085449
21081,-40.9756072998047
21080,-37.3031651814778
21079,-42.3386711120605
21078,-40.3962539672851
21077,-41.5168047587077
21076,-41.5987088521321
21075,-40.0491470336914
21074,-41.2084538777669
21073,-40.4315170288086
21072,-39.3656130472819
21071,-38.8563458760579
21070,-40.1472318013509
21069,-40.5421610514323
21068,-40.8161745707194
21067,-39.9317840576172
21066,-39.7055419921875
21065,-40.6897249857584
21064,-40.1718505859375
21063,-40.7610331217448
21062,-40.3281946818034
21061,-40.8410095214844
21060,-38.9375696818034
21059,-40.0670455932617
21058,-40.1028656005859
21057,-40.5065419514974
21056,-42.7549474080403
21055,-41.1618217468261
21054,-39.6972412109375
21053,-40.4222994486491
21052,-39.9702412923177
21051,-40.7561744689941
21050,-40.2161519368489
21049,-40.7144175211588
21048,-40.4808792114258
21047,-40.9674997965495
21046,-41.4374552408854
21045,-41.9216280619303
21044,-39.6423985799153
21043,-40.7725522359212
21042,-40.7513437906901
21041,-40.4883725484212
21040,-40.1955881754557
21039,-40.3623095194498
21038,-41.8321975708008
21037,-40.7788108825683
21036,-41.8260266621907
21035,-39.6666244506836
21034,-42.9694351196289
21033,-40.2487129211426
21032,-40.0438967386881
21031,-41.8004033406575
21030,-40.9055414835612
21029,-40.2828468322754
21028,-40.4680135091146
21027,-41.0868120829264
21026,-40.7003056844075
21025,-39.4472475687663
21024,-40.4245526631673
21023,-41.904227956136
21022,-40.2339131673177
21021,-40.8712498982747
21020,-40.839884185791
21019,-41.0273295084635
21018,-38.4984535217285
21017,-41.6774874369303
21016,-40.1886962890625
21015,-41.3852358500163
21014,-38.8230677286784
21013,-40.0241277058919
21012,-40.9544993082682
21011,-40.6131729125976
21010,-39.53605372111
21009,-40.7806635538737
21008,-39.7172289530436
21007,-39.1604866027832
21006,-38.9774993896484
21005,-41.3767773946126
21004,-40.7988100687663
21003,-40.5311734517415
21002,-41.1203191121419
21001,-41.833053334554
21000,-42.9084788004557
20999,-39.088309987386
20998,-40.136270904541
20997,-40.3373842875163
20996,-39.474223836263
20995,-43.7375574747721
20994,-41.4550587972005
20993,-39.8569193522135
20992,-40.6525049845377
20991,-43.5231396993001
20990,-39.2173866271972
20989,-41.2324546813965
20988,-39.983386739095
20987,-42.0951281229655
20986,-38.6027931213379
20985,-40.644265238444
20984,-41.2686701456705
20983,-40.4327606201172
20982,-40.3206059773763
20981,-41.082066599528
20980,-40.5803919474284
20979,-39.9703137715657
20978,-39.4860951741536
20977,-41.4400377909342
20976,-41.0225433349609
20975,-39.5487032572428
20974,-42.210120900472
20973,-40.1638867696126
20972,-40.5479822794596
20971,-38.2059717814127
20970,-41.9625
20969,-39.0292444864909
20968,-40.6176437377929
20967,-40.0893768310547
20966,-42.2302803039551
20965,-42.3045041402181
20964,-41.0426188151041
20963,-39.5562182108561
20962,-41.6891031901041
20961,-42.0977322896321
20960,-41.2463223775228
20959,-39.488373819987
20958,-40.4532646179199
20957,-42.1856127421061
20956,-41.3161173502604
20955,-40.5134541829427
20954,-41.8494234720866
20953,-43.0434084574381
20952,-42.00480372111
20951,-41.4885696411133
20950,-41.7742396036784
20949,-41.7030853271484
20948,-41.1087898254394
20947,-40.0114285786946
20946,-39.9353889465332
20945,-41.1937151590983
20944,-39.708598836263
20943,-41.2991241455078
20942,-42.5533406575521
20941,-41.4352401733398
20940,-40.3569498697916
20939,-40.7273061116536
20938,-38.9150044759114
20937,-37.2908386230469
20936,-41.5616503397623
20935,-38.7900260925293
20934,-41.044484202067
20933,-41.6962570190429
20932,-39.3836451212565
20931,-38.6018877665202
20930,-40.9293401082357
20929,-39.2501942952474
20928,-40.7659222920735
20927,-40.8637705485026
20926,-40.7662541707357
20925,-41.2218599955241
20924,-38.4612665812174
20923,-42.3560203552246
20922,-40.3991518656413
20921,-39.8539833068847
20920,-39.1902730305989
20919,-40.4083084106445
20918,-41.0844927469889
20917,-37.1683423360189
20916,-38.6821782430013
20915,-42.8578666687011
20914,-40.2368021647135
20913,-41.7030268351237
20912,-41.5407432556152
20911,-41.2033078511556
20910,-40.5580594380696
20909,-41.1106208801269
20908,-41.1088381449381
20907,-41.931795501709
20906,-40.5783599853515
20905,-41.680460357666
20904,-41.7298454284668
20903,-41.2560282389323
20902,-42.3999402364095
