"Summer months (Jule-July-August) of each years [yr BP]","Average summer mean temperature [degree C]"
19961,-3.55187581380206
19960,-1.51398315429685
19959,-2.44045613606769
19958,-2.6876281738281
19957,-2.71185913085935
19956,-0.736812337239561
19955,-1.35991007486977
19954,-2.94083251953123
19953,-2.18350830078123
19952,-2.41200358072914
19951,-2.34255574544269
19950,-1.40443522135414
19949,-1.59039916992185
19948,-1.21796264648435
19947,-1.99261067708331
19946,-1.10609537760414
19945,-2.23032226562498
19944,-1.70677286783852
19943,-1.57292277018227
19942,-2.55302530924477
19941,-2.30138753255206
19940,-1.18635660807289
19939,-1.6326965332031
19938,-3.46160481770831
19937,-1.92238972981769
19936,-2.63964436848956
19935,-2.28008626302081
19934,-3.56161092122394
19933,-2.04826456705727
19932,-1.6284240722656
19931,-1.31959635416664
19930,-1.39548339843748
19929,-1.90999959309894
19928,-1.21886800130206
19927,-1.12628784179685
19926,-2.40834147135414
19925,-1.92592976888019
19924,-3.09915771484373
19923,-1.99875488281248
19922,-1.62275797526039
19921,-2.06687011718748
19920,-3.87255452473956
19919,-2.93019205729164
19918,-1.21553141276039
19917,-2.04589436848956
19916,-2.60033772786456
19915,-2.17437337239581
19914,-2.71197102864581
19913,-2.52377929687498
19912,-1.55509033203123
19911,-2.28133748372394
19910,-2.19524739583331
19909,-1.28014729817706
19908,-1.91696777343748
19907,-1.21175740559894
19906,-1.62826131184894
19905,-0.345668538411436
19904,-2.55138753255206
19903,-1.60133463541664
19902,-1.63216756184894
19901,-0.580735270182269
19900,-1.7170471191406
19899,-0.964900716145811
19898,-2.86860758463539
19897,-0.357977294921852
19896,-1.51698404947914
19895,-1.12188313802081
19894,-1.74358723958331
19893,-0.644333902994769
19892,-1.55862019856769
19891,-1.39584960937498
19890,-2.04635213216144
19889,-1.91111857096352
19888,-1.7242492675781
19887,-2.80218098958331
19886,-0.910274251302061
19885,-1.41131184895831
19884,-1.79792887369789
19883,-1.04863077799477
19882,-2.35777384440102
19881,-2.57381795247394
19880,-1.64268595377602
19879,-2.31557820638019
19878,-1.3530334472656
19877,-0.894201660156227
19876,-1.45309041341144
19875,-2.11972656249998
