"Calendar years [yr BP]","Average yearly mean temperature [degree C]"
4380,-14.1847887674967
4379,-17.5823310852051
4378,-19.6354303995768
4377,-18.6803967793782
4376,-21.2316688537597
4375,-20.758283996582
4374,-19.3933573404948
4373,-21.2478317260742
4372,-20.615648651123
4371,-18.3605484008789
4370,-15.0699778238932
4369,-16.29972559611
4368,-13.664643351237
4367,-15.8277076721191
4366,-17.4744183858235
4365,-19.0963729858398
4364,-19.375591023763
4363,-19.4455360412597
4362,-20.2415209452311
4361,-20.8748853047689
4360,-19.2804715474446
4359,-17.9034764607747
4358,-15.4296872456868
4357,-17.2705457051595
4356,-15.1486368815104
4355,-13.7889872233073
4354,-15.4135841369629
4353,-18.3585914611816
4352,-20.0913235982259
4351,-21.1762451171875
4350,-16.7518892923991
4349,-19.5095542907715
4348,-21.6820205688476
4347,-17.6202542622884
4346,-17.2363596598307
4345,-12.9858472188314
4344,-14.9925839742025
4343,-14.6362861633301
4342,-15.2448295593261
4341,-15.0286900838216
4340,-19.6471605936686
4339,-21.2412844340006
4338,-19.8089024861653
4337,-19.9806783040364
4336,-20.6652079264323
4335,-18.1718442281087
4334,-16.7323745727539
4333,-17.966099802653
4332,-18.2528429667155
4331,-15.877232615153
4330,-14.7393249511719
4329,-14.2378486633301
4328,-14.7187840779622
4327,-16.9132726033528
4326,-18.0244723002116
4325,-16.2529510498047
4324,-17.9004437764485
4323,-18.3702987670898
4322,-19.1420336405436
4321,-20.1914288838704
4320,-20.9005226135254
4319,-17.0551882425944
4318,-15.5249631245931
4317,-14.2178532918294
4316,-16.9191535949707
4315,-17.8130325317383
4314,-17.4416069030761
4313,-19.4598958333333
4312,-17.8742062886556
4311,-19.974457804362
4310,-18.8576009114583
4309,-19.9004895528157
4308,-19.2001187642415
4307,-22.5225458780924
4306,-21.0733245849609
4305,-17.3006843566894
4304,-15.818701171875
4303,-15.815594736735
4302,-14.6787831624349
4301,-13.6166760762532
4300,-15.8837392171224
4299,-16.3415168762207
4298,-16.9817311604817
4297,-18.3730542500814
4296,-18.4111872355143
4295,-20.9493431091308
4294,-20.0104799906413
4293,-19.221844736735
4292,-16.5299794514974
4291,-17.0164220174153
4290,-16.4380058288574
4289,-13.5985969543457
4288,-15.5711845397949
4287,-13.7584988911946
4286,-15.7235384623209
4285,-15.8340909322103
4284,-16.1050526936849
4283,-20.7818448384603
4282,-22.1898610432942
4281,-21.9488357543945
4280,-21.8384104410807
4279,-21.2108863830566
4278,-17.5035512288411
4277,-17.1523333231608
4276,-17.6134653727213
4275,-14.1092793782552
4274,-17.8288991292317
4273,-18.566763305664
4272,-21.0834907531738
4271,-21.6851270039876
4270,-21.1876637776692
4269,-22.5966145833333
4268,-21.4751113891601
4267,-21.6810414632161
4266,-18.7570175170898
4265,-16.391268157959
4264,-16.3644533793131
4263,-15.217990620931
4262,-16.1253303527832
4261,-15.9567932128906
4260,-18.7036270141601
4259,-15.7595708211263
4258,-17.8545694986979
4257,-18.6400856018066
4256,-21.3262987772623
4255,-21.1027180989583
4254,-22.2234545389811
4253,-20.5739285786946
