"Summer months (April to September) of hydrological
 years [yr BP]","Average summer mean temperature [degree C]"
10237,-3.92190653483071
10236,-4.75316975911456
10235,-3.62657775878904
10234,-3.17697245279946
10233,-5.3416809082031
10232,-3.34424947102862
10231,-4.23174133300779
10230,-4.75241699218748
10229,-4.13625183105466
10228,-5.15656127929685
10227,-4.85979309082029
10226,-4.46787109374998
10225,-2.92227274576821
10224,-3.8990539550781
10223,-2.80723673502602
10222,-4.50036214192706
10221,-4.31805521647133
10220,-4.326518758138
10219,-3.40736490885414
10218,-4.54517720540362
10217,-1.95787150065102
10216,-3.42232869466144
10215,-4.25085550944008
10214,-6.5373825073242
10213,-5.41466878255206
10212,-4.92155558268227
10211,-3.62650146484373
10210,-4.27547810872394
10209,-5.33950398763019
10208,-4.60513407389321
10207,-5.59327290852862
10206,-3.403667195638
10205,-2.27579345703123
10204,-3.49506225585935
10203,-3.23229064941404
10202,-4.20612691243487
10201,-2.32456054687498
10200,-2.33749491373696
10199,-3.0397755940755
10198,-3.96276957194008
10197,-3.20183919270831
10196,-3.23462015787758
10195,-3.98784993489581
10194,-4.48091735839841
10193,-3.485210164388
10192,-1.56572062174477
10191,-3.73950297037758
10190,-2.44720560709633
10189,-3.35554606119789
10188,-1.44961649576821
10187,-3.89195861816404
10186,-3.62775268554685
10185,-4.0622619628906
10184,-4.03781738281248
10183,-4.3024963378906
10182,-3.52231445312498
10181,-2.56954040527341
10180,-4.18082784016925
10179,-4.73345031738279
10178,-3.20582682291664
10177,-4.2756154378255
10176,-3.92215067545571
10175,-5.67901967366534
10174,-4.18232828776039
10173,-5.75931905110675
10172,-4.28880920410154
10171,-3.30933736165362
10170,-4.86794637044269
10169,-4.64509684244789
10168,-2.47301839192706
10167,-3.61417744954425
10166,-1.96808471679685
10165,-5.21967163085935
10164,-4.91116434733071
10163,-4.24903462727862
10162,-4.48926900227862
10161,-4.8836730957031
10160,-4.2099416097005
10159,-3.35744323730466
10158,-5.74346771240232
10157,-4.97230122884112
10156,-4.67142842610675
10155,-5.01490376790362
10154,-5.51757405598956
10153,-5.40520070393878
10152,-4.32520650227862
10151,-3.70929056803383
10150,-4.29292907714841
10149,-4.17094014485675
10148,-3.81822814941404
10147,-3.81678873697914
10146,-5.26520385742185
10145,-4.04537556966144
10144,-4.62944641113279
10143,-3.10023091634112
10142,-4.12798665364581
10141,-3.71015014648435
10140,-4.52604268391925
10139,-3.67870178222654
10138,-4.51964925130206
10137,-4.36730041503904
10136,-3.15862121582029
10135,-3.36976725260414
10134,-5.10504252115883
10133,-5.04579264322914
10132,-3.64110921223956
10131,-4.52796529134112
10130,-4.53600158691404
10129,-3.34571940104164
10128,-3.19812113444008
10127,-4.38645019531248
10126,-4.66464335123696
10125,-3.68182983398435
10124,-3.438823445638
10123,-5.42469889322914
10122,-4.07158508300779
10121,-5.1611134847005
10120,-4.58341573079425
10119,-5.32626953124998
10118,-2.81353861490883
10117,-4.6896779378255
10116,-5.51038716634112
10115,-3.63557027180987
10114,-4.58415832519529
10113,-4.99026082356769
10112,-4.25555013020831
10111,-5.3451955159505
10110,-5.46183878580727
10109,-5.14675496419269
10108,-5.658061726888
10107,-4.72798258463539
10106,-4.25932922363279
10105,-5.65789388020831
10104,-5.61984354654946
10103,-6.2996887207031
10102,-5.48183288574216
10101,-3.14463907877602
10100,-4.54301045735675
10099,-6.03997650146482
10098,-3.67071634928383
10097,-4.08157958984373
10096,-2.17326965332029
10095,-4.0478576660156
10094,-2.55264383951821
10093,-3.97881673177081
10092,-3.41058959960935
10091,-4.36459960937498
10090,-3.71293233235675
10089,-6.50425821940102
10088,-4.80043131510414
10087,-3.45666097005206
10086,-4.76269632975258
10085,-5.67385203043618
10084,-3.69715474446612
10083,-4.20716959635414
10082,-2.73411661783852
10081,-4.76540222167966
10080,-4.1871398925781
10079,-4.24409586588539
10078,-5.64080403645831
10077,-4.22978820800779
10076,-3.90287373860675
10075,-4.41067097981769
10074,-3.77870279947914
10073,-2.95144246419269
10072,-5.11201578776039
10071,-4.46159464518227
10070,-5.74550476074216
10069,-3.73440144856769
10068,-4.86088663736977
10067,-3.9062306722005
10066,-4.60777893066404
10065,-5.41841735839841
10064,-4.38274230957029
10063,-2.65652058919269
10062,-4.16627095540362
10061,-4.74121195475258
10060,-5.62851562499998
10059,-6.02928771972654
10058,-4.28304646809894
10057,-4.1398986816406
10056,-6.16205444335935
10055,-4.69174804687498
10054,-2.98656311035154
10053,-3.20140686035154
10052,-2.31301981608071
10051,-4.20635070800779
10050,-3.57553710937498
10049,-3.82508443196612
10048,-3.36476745605466
10047,-4.74085591634112
10046,-5.70280558268227
10045,-4.15804646809894
10044,-4.6767384847005
10043,-4.68837585449216
10042,-3.9794728597005
10041,-3.09265238444008
10040,-4.13559061686196
10039,-4.25006205240883
10038,-4.54254760742185
10037,-2.61629333496091
10036,-2.11335347493487
10035,-4.55256754557289
10034,-4.686382039388
10033,-4.09130452473956
10032,-4.31623433430987
10031,-4.01446126302081
10030,-5.40440470377602
10029,-4.6901916503906
10028,-4.40306193033852
10027,-4.56401672363279
10026,-4.99979756673175
10025,-5.97569885253904
10024,-3.82120869954425
10023,-5.37304789225258
10022,-3.51801147460935
10021,-3.43045654296873
10020,-3.51228434244789
10019,-4.23400472005206
10018,-5.57582702636716
10017,-5.42651468912758
10016,-6.55111033121743
10015,-5.28297526041664
10014,-5.48351135253904
10013,-4.47958475748696
10012,-4.28597615559894
10011,-3.27180074055987
10010,-3.66112365722654
10009,-4.4488586425781
10008,-3.89053446451821
10007,-4.62024027506508
10006,-3.67926127115883
10005,-3.38895263671873
10004,-4.82846171061196
10003,-3.84500223795571
10002,-4.42136230468748
10001,-3.51223856608071
10000,-3.91057434082029
9999,-3.97224019368487
9998,-5.38226928710935
9997,-4.90838216145831
9996,-6.41187388102211
9995,-5.52314351399737
9994,-5.10973714192706
9993,-4.61520487467446
9992,-4.589214070638
9991,-3.17641805013019
9990,-2.84674173990883
9989,-4.40869242350258
9988,-2.59503275553383
9987,-3.69463704427081
9986,-5.14643452962237
9985,-3.18553263346352
9984,-5.74890238444008
9983,-4.10890299479164
9982,-3.41120503743487
9981,-4.30406290690102
9980,-3.88038736979164
9979,-3.75550944010414
9978,-3.38093159993487
9977,-4.54459737141925
9976,-4.67563476562498
9975,-2.34437662760414
9974,-3.74324137369789
9973,-4.29007568359373
9972,-3.98315022786456
9971,-4.27354532877602
9970,-4.59357299804685
9969,-5.46361389160154
9968,-4.08510437011716
9967,-3.53911946614581
9966,-3.73710225423175
9965,-4.26431884765623
9964,-5.43920491536456
