"Full hydrological years [yr BP]","Average yearly mean temperature [degree C]"
21998,-31.3539311726888
21997,-32.2542086283366
21996,-33.428761545817
21995,-33.5926104227702
21994,-32.2996302286784
21993,-32.8679781595866
21992,-34.3299151102702
21991,-34.113638305664
21990,-32.669910176595
21989,-34.0922874450683
21988,-31.6575823465983
21987,-32.3793624877929
21986,-32.4287170410156
21985,-32.5446596781413
21984,-33.7558603922526
21983,-33.0865069071452
21982,-32.8116770426432
21981,-32.9598932902018
21980,-33.0778831481933
21979,-32.2365898132324
21978,-33.8893951416015
21977,-33.3160893758138
21976,-34.0399408976237
21975,-33.2298136393229
21974,-33.6571703592936
21973,-33.3820391337077
21972,-33.7684209187825
21971,-33.4250193277995
21970,-33.859181467692
21969,-33.3885177612304
21968,-33.1430826822916
21967,-31.786900583903
21966,-32.5297671000163
21965,-31.7490308125814
21964,-31.136946105957
21963,-32.1158571879069
21962,-32.6229042053222
21961,-31.584263865153
21960,-34.1295214335123
21959,-33.6181739807129
21958,-33.9269190470377
21957,-33.3929453531901
21956,-33.4965957641601
21955,-32.5906433105469
21954,-34.0013666788737
21953,-33.2926048278808
21952,-31.3117037455241
21951,-32.8035682678222
21950,-33.8554379781087
21949,-31.0775754292806
21948,-32.7463389078776
21947,-31.3450874328613
21946,-32.8449577331543
21945,-32.9923589070638
21944,-33.7414115905761
21943,-32.7903732299804
21942,-33.3753786722819
21941,-34.2049189249674
21940,-33.8198760986328
21939,-33.3653714497884
21938,-33.7428955078125
21937,-32.913916015625
21936,-33.772625986735
21935,-34.3953435262044
21934,-33.5845970153808
21933,-32.1564620971679
21932,-33.3597078959147
21931,-33.4542411804199
21930,-33.5275291442871
21929,-33.6332051595052
21928,-32.1054138183594
21927,-33.0670951843261
21926,-32.1421442667643
21925,-33.5781921386719
21924,-30.7719787597656
21923,-33.2116938273112
21922,-33.5798578898112
21921,-33.6744407653808
21920,-33.8247830708821
21919,-32.9640398661295
21918,-33.8079526265462
21917,-33.6949536641439
21916,-31.1513097127278
21915,-33.8692840576172
21914,-33.0412556966146
21913,-31.4463358561198
21912,-32.7759752909342
21911,-32.3805908203125
21910,-31.590444946289
21909,-32.1137247721354
21908,-32.4450948079427
21907,-31.9665143330892
21906,-30.6832781473795
21905,-32.2253135681152
21904,-32.203113301595
21903,-33.9562464396159
21902,-32.2957303365071
21901,-31.7069864908854
21900,-31.3262377421061
21899,-31.3184125264485
21898,-31.6941627502441
21897,-32.3514605204264
21896,-31.879866027832
21895,-32.487106068929
21894,-32.96378809611
21893,-32.0141751607259
21892,-33.8707463582357
21891,-34.0727854410807
21890,-31.0767946879069
21889,-32.8995536804199
21888,-32.8486274719238
21887,-33.2967615763346
21886,-32.8264984130859
21885,-32.7541933695475
21884,-33.2454348246256
21883,-33.4608698527018
21882,-32.7682009379069
21881,-31.9384991963704
21880,-32.0612345377604
21879,-32.7305638631185
21878,-32.8793790181478
21877,-33.4417709350586
21876,-33.0347198486328
21875,-30.9528335571289
21874,-35.11062596639
21873,-33.5898752848307
21872,-33.6422866821289
21871,-33.7119201660156
21870,-34.1205594380696
21869,-33.8381154378255
21868,-33.8561958312988
21867,-32.7683573404948
21866,-33.0277097066243
21865,-33.2083635965983
21864,-32.3498532613118
21863,-34.1006200154622
21862,-33.1030220031738
21861,-31.7652254740397
21860,-33.1168375651041
21859,-32.7847541809082
21858,-33.2842112223307
21857,-32.5489397684733
21856,-33.1062136332194
21855,-33.1833035786946
21854,-33.9273221333821
21853,-33.2819338480631
21852,-31.7990046183268
21851,-32.8945882161458
21850,-32.5818110148112
21849,-32.7417638142903
21848,-32.9407079060872
21847,-32.6217636108398
21846,-33.2948237101237
21845,-31.3552256266276
21844,-33.6626673380534
21843,-33.5074104309082
21842,-34.8150085449219
21841,-32.6849680582682
21840,-32.4290095011393
21839,-34.7170445760091
21838,-33.6245953877767
21837,-33.5763292948405
21836,-31.455233001709
21835,-32.6241134643554
21834,-31.3612248738607
21833,-33.3936663309733
21832,-33.1313016255696
21831,-32.1268269856771
21830,-32.6372233072916
21829,-33.8423039754232
21828,-31.3163691202799
21827,-31.4586764017741
21826,-32.5756960550944
21825,-32.7019561767578
21824,-33.8295578002929
21823,-34.0713409423828
21822,-33.6159144083659
21821,-32.3121335347493
21820,-31.8830830891927
21819,-34.0496353149414
21818,-34.2702494303385
21817,-32.9349617004394
21816,-32.2751881917318
21815,-31.628894551595
21814,-32.9124435424804
21813,-31.4795860290527
21812,-31.1297706604004
21811,-32.4144564310709
21810,-33.2340937296549
21809,-33.1775052388509
21808,-31.8098167419433
21807,-35.4808003743489
21806,-32.2482348124186
21805,-33.5312650044759
21804,-33.0157671610514
21803,-32.5936124165853
21802,-32.5546834309896
21801,-32.9240529378255
21800,-33.0139602661133
21799,-32.6803052266439
21798,-33.7813959757487
21797,-34.0379000345866
21796,-32.5439552307129
21795,-33.6916692097982
21794,-31.9711898803711
21793,-33.0617431640625
21792,-33.3155057271321
21791,-31.1834103902181
21790,-34.8995002746582
21789,-31.4597991943359
21788,-33.4710792541504
21787,-32.8121805826823
21786,-33.8027468363444
21785,-33.9070444742838
21784,-32.5822408040364
21783,-32.7353322347005
21782,-32.5904589335123
21781,-34.5479466756185
21780,-32.345083618164
21779,-33.354350789388
21778,-33.5205889383952
21777,-34.6981707255045
21776,-31.992524210612
21775,-32.7418731689453
21774,-33.1392463684082
21773,-31.8764620463053
21772,-33.8799410502116
21771,-33.1419649759928
21770,-33.2235257466634
21769,-34.4303243001302
21768,-30.9323855082194
21767,-31.8688987731933
21766,-32.3284896850586
21765,-33.6457618713379
21764,-32.5321322123209
21763,-33.3549547831217
21762,-32.4515543619791
21761,-33.0719093322754
21760,-33.5074930826823
21759,-33.8029947916666
21758,-31.8328740437825
21757,-32.6398490905761
21756,-32.9898653666178
21755,-33.3363174438476
21754,-32.1654507954915
21753,-31.0523017883301
21752,-32.9511881510416
21751,-32.0299235026041
21750,-32.0807187398275
21749,-33.1387771606445
21748,-32.5023292541504
21747,-33.2720614115397
21746,-32.3408175150553
21745,-30.9520896911621
21744,-34.2890431722005
21743,-31.6625885009765
21742,-32.2912798563639
21741,-33.7314590454101
21740,-33.5667900085449
21739,-33.4739237467448
21738,-31.8243520100911
21737,-33.7266894022623
21736,-32.8173405965169
21735,-33.002783203125
21734,-32.3508056640625
21733,-32.1110417683919
21732,-32.6770779927571
21731,-34.0143290201823
21730,-31.7882637023926
21729,-31.6707735697428
21728,-32.432304128011
21727,-33.1219759623209
21726,-31.95242284139
21725,-31.7442916870117
21724,-34.5528549194336
21723,-33.8819641113281
21722,-32.4107485453288
21721,-30.601597849528
21720,-32.5148287455241
21719,-33.0043408711751
21718,-32.5005579630534
21717,-32.7440653483073
21716,-34.0614659627278
21715,-33.1070770263672
21714,-33.0870104471842
21713,-35.0806221008301
21712,-32.7625297546386
21711,-32.0627362569173
21710,-32.2403549194336
21709,-31.7527603149414
21708,-34.0378046671549
21707,-33.4091120402018
21706,-31.7370819091797
21705,-32.7772557576497
21704,-30.9811767578125
21703,-34.5763865152995
21702,-32.5799507141113
21701,-33.1669995625814
21700,-34.190776570638
21699,-33.6768427530924
21698,-33.8802589416504
21697,-34.3885991414388
21696,-31.955923461914
21695,-32.3100023905436
21694,-33.3138170878092
