"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
21598,-47.3759012858073
21597,-46.4430628458659
21596,-48.0776987711588
21595,-48.1968063354492
21594,-46.6533213297526
21593,-48.8742914835612
21592,-47.1391688028971
21591,-46.9137939453125
21590,-46.4413640340169
21589,-47.4469360351562
21588,-46.8489974975586
21587,-45.1211100260416
21586,-47.4568059285482
21585,-44.7329544067383
21584,-46.4931981404622
21583,-46.935893758138
21582,-47.1584533691406
21581,-46.9615488688151
21580,-47.0537882486979
21579,-48.1941538492838
21578,-45.6050806681315
21577,-46.0931838989258
21576,-48.1747370402018
21575,-46.533664449056
21574,-46.6962086995443
21573,-48.5396993001302
21572,-47.6931009928385
21571,-46.8192682902018
21570,-49.434673055013
21569,-49.5236495971679
21568,-48.2677749633789
21567,-47.1724812825521
21566,-47.1090759277344
21565,-46.0689173380534
21564,-46.2955535888672
21563,-47.1704366048177
21562,-48.2742345174153
21561,-45.4556259155273
21560,-46.19359181722
21559,-48.2549168904622
21558,-46.9727513631185
21557,-48.1096099853515
21556,-47.5849924723307
21555,-46.1562204996745
21554,-45.2535614013672
21553,-48.7538589477539
21552,-49.5688563028971
21551,-47.0429977416992
21550,-49.0978251139323
21549,-47.345556640625
21548,-46.3395167032877
21547,-47.0560643513997
21546,-46.1523345947265
21545,-47.4834604899088
21544,-49.1591756184896
21543,-47.3440180460612
21542,-44.5600672403971
21541,-48.3104868570963
21540,-47.242913309733
21539,-46.8536870320638
21538,-49.766823832194
21537,-48.4047988891601
21536,-50.0305669148763
21535,-46.7220799763997
21534,-46.5650416056315
21533,-45.3137954711914
21532,-49.260610961914
21531,-47.846169535319
21530,-47.8153569539388
21529,-48.1385686238607
21528,-47.4858942667643
21527,-46.4094477335612
21526,-48.171120707194
21525,-46.4947825113932
21524,-46.3325612386068
21523,-46.5803639729818
21522,-46.7698705037435
21521,-46.056021118164
21520,-49.4152689615885
21519,-46.306634012858
21518,-47.8192530314127
21517,-48.5489461263021
21516,-47.0488418579101
21515,-46.8906794230143
21514,-47.6639592488607
21513,-46.5434249877929
21512,-48.0249567667643
21511,-45.0833852132161
21510,-45.7432388305664
21509,-48.0073099772135
21508,-48.4390752156575
21507,-47.3892272949219
21506,-48.4356318155924
21505,-49.5362050374349
21504,-47.8365463256836
21503,-47.6144597371419
21502,-47.2078460693359
21501,-46.5185607910156
21500,-43.8540074666341
21499,-47.7782552083333
21498,-47.3704132080078
21497,-48.3277191162109
21496,-47.1969563802083
21495,-44.9994364420573
21494,-46.5119689941406
21493,-46.1049280802409
21492,-46.4863825480143
21491,-46.8434814453125
21490,-47.8269307454427
21489,-46.1069778442383
21488,-49.3316202799479
21487,-45.2147659301758
21486,-48.4458628336588
21485,-46.6360356648763
21484,-46.3927037556966
21483,-48.1610168457031
21482,-45.8471969604492
21481,-46.8900360107422
21480,-49.5101531982422
21479,-46.0820831298828
21478,-45.733635965983
21477,-47.5612294514974
21476,-50.2318227132161
21475,-45.5522140502929
21474,-49.5688028971354
21473,-48.5022618611653
21472,-47.3865239461263
21471,-44.9297724405924
21470,-47.5334609985351
21469,-47.6693964640299
21468,-47.6031707763672
21467,-47.050141398112
21466,-45.9039749145508
21465,-47.2933868408203
21464,-45.2085530598958
21463,-48.7775431315104
21462,-48.0076507568359
21461,-47.5603749593099
21460,-45.0337000528971
21459,-48.5660029093424
21458,-46.2012186686198
21457,-48.8084752400716
21456,-48.2230539957682
21455,-47.7296457926432
21454,-46.1190856933594
21453,-44.5271006266276
21452,-45.575542195638
21451,-48.7530248006185
21450,-50.5395136515299
21449,-46.0375605265299
21448,-47.4226949055989
21447,-48.8958318074544
21446,-48.5838658650716
21445,-50.5098556518554
21444,-49.3903335571289
21443,-48.9982971191406
21442,-48.8965438842773
21441,-49.4432790120443
21440,-47.5671295166015
21439,-50.5954040527344
21438,-47.2616104125976
21437,-48.7508631388346
21436,-48.530869547526
21435,-46.7293431599935
21434,-45.0964492797851
21433,-47.3486694335937
21432,-48.3509582519531
21431,-48.7695500691732
21430,-48.9845718383789
21429,-48.5574681599935
21428,-48.0556320190429
21427,-48.2077697753906
21426,-50.7038558959961
21425,-47.1456410725911
21424,-46.3778849283854
21423,-49.8134826660156
21422,-52.2211822509765
21421,-47.0236394246419
21420,-49.1970174153646
21419,-46.6609837849935
21418,-47.0133829752604
21417,-48.4057271321614
21416,-48.6717844645182
21415,-48.1451858520508
21414,-48.9701599121094
21413,-46.4063298543294
21412,-47.4899327596028
21411,-46.0422017415364
21410,-49.8694341023763
21409,-48.8793904622396
21408,-48.589712524414
21407,-46.5550369262695
21406,-46.0098378499349
21405,-47.0742299397786
21404,-46.3244486490885
21403,-48.6534662882487
21402,-46.9717315673828
21401,-49.3761377970377
21400,-47.294292195638
21399,-47.1850824991862
21398,-46.1726796468099
21397,-46.876567586263
21396,-46.2327916463216
21395,-47.5551946004232
21394,-48.0612879435221
21393,-44.2810729980469
21392,-44.6029825846354
21391,-47.4727895100911
21390,-47.8978663126627
21389,-48.4994567871094
21388,-46.05101369222
21387,-47.535991414388
21386,-47.9097859700521
21385,-47.2255310058594
21384,-45.7762893676758
21383,-47.0365025838216
21382,-48.2857676188151
21381,-46.0577529907226
21380,-47.55443166097
21379,-45.9984827677409
21378,-46.5458791097005
21377,-47.5866048177083
21376,-48.4783004760742
21375,-47.4703887939453
21374,-48.4468571980794
21373,-49.6595036824544
21372,-45.7476435343424
21371,-47.1913513183594
21370,-46.921868387858
21369,-47.2438669840495
21368,-48.587151590983
21367,-48.7714040120443
21366,-48.0124954223633
21365,-47.24814453125
21364,-47.1023569742838
21363,-46.1391153971354
21362,-46.7631693522135
21361,-48.7151067097982
21360,-46.4889892578125
21359,-47.7238627115885
21358,-45.2188120524088
21357,-46.8095331827799
21356,-46.4168126424153
21355,-47.9214182535807
21354,-48.297471110026
21353,-48.8817759195963
21352,-46.9007120768229
21351,-49.3664764404297
21350,-48.2992640177409
21349,-50.1757288614909
21348,-48.5981709798177
21347,-49.5256790161133
21346,-46.5295801798502
21345,-48.4970764160156
21344,-48.6864634195963
21343,-50.6098719278971
21342,-47.0735585530599
21341,-46.3887008666992
21340,-47.8056549072265
21339,-49.1362798055013
21338,-46.2658243815104
21337,-46.4985565185547
21336,-47.9270563761393
21335,-46.2433685302734
21334,-47.0685409545898
21333,-48.0267598470052
21332,-46.591421508789
21331,-48.3558410644531
21330,-47.5137975056966
21329,-50.0359303792318
21328,-48.3251759847005
21327,-47.1320378621419
21326,-48.5275126139323
21325,-47.1879892985026
21324,-46.4355173746745
21323,-46.1865829467773
21322,-47.0157557169596
21321,-47.3553883870443
21320,-47.596528116862
21319,-48.84740041097
21318,-51.0651128133138
21317,-48.8927215576172
21316,-48.894753519694
21315,-47.7869120279948
21314,-48.0564178466797
21313,-46.631684366862
21312,-47.3682413736979
21311,-46.1412541707357
21310,-47.5106999715169
21309,-46.930891418457
21308,-46.8307327270508
21307,-48.2174489339193
21306,-46.2876927693685
21305,-48.4247904459635
21304,-47.4844294230143
21303,-46.0855723063151
21302,-48.9618616739909
21301,-46.4507558186849
21300,-46.4710576375325
21299,-47.544905090332
21298,-45.7097813924153
21297,-48.4588099161784
21296,-47.3513168334961
21295,-44.8403940836588
21294,-46.4672429402669
21293,-46.1254435221354
21292,-47.2616689046224
21291,-45.848974609375
21290,-48.2768056233724
21289,-48.1035319010416
21288,-46.9358734130859
21287,-50.4042622884114
21286,-48.4554377237955
21285,-47.0528981526693
21284,-46.4358276367187
21283,-43.9368423461914
21282,-47.5907958984375
21281,-45.2744557698568
21280,-50.7029530843099
21279,-49.776116434733
21278,-47.8690322875976
21277,-48.5143442789713
21276,-46.6494303385416
21275,-45.2855870564778
21274,-48.0280212402344
21273,-47.8337463378906
21272,-46.6927525838216
21271,-47.5412734985351
21270,-45.260590616862
21269,-47.2326466878255
21268,-47.8568099975586
21267,-47.1974700927734
21266,-46.8354578653971
21265,-46.1318547566732
21264,-48.7882751464844
21263,-48.8021301269531
21262,-47.6925694783528
21261,-48.95238087972
21260,-46.8055684407552
21259,-45.3657567342122
21258,-48.1242024739583
21257,-46.306504313151
21256,-47.9403366088867
21255,-45.7843027750651
21254,-47.6363993326823
21253,-47.7051172892252
21252,-47.8739151000976
21251,-47.5226043701172
21250,-48.2124542236328
21249,-50.5650238037109
21248,-49.7258463541666
21247,-48.0462148030599
21246,-50.1123769124349
21245,-46.1851994832357
21244,-46.2758494059245
21243,-47.728753153483
21242,-49.4159378051758
21241,-48.0895116170247
21240,-46.6479858398437
21239,-48.9010426839193
21238,-48.1897440592448
21237,-44.3142354329427
21236,-49.7197733561198
21235,-48.225444539388
21234,-47.4684331258138
21233,-48.954562886556
21232,-48.1992858886719
21231,-48.6211405436198
21230,-49.5217753092448
21229,-48.5053517659505
21228,-50.0171773274739
21227,-46.9304641723633
21226,-47.3497960408528
21225,-47.1189661661784
21224,-50.3207000732422
21223,-47.5973698933919
21222,-46.3531606038411
21221,-46.4248184204101
21220,-47.5345570882161
21219,-48.3063568115234
21218,-47.272075398763
21217,-46.7364613850911
21216,-50.2804473876953
21215,-48.1263870239258
21214,-45.73704884847
21213,-47.0638946533203
21212,-48.2376286824544
21211,-47.8263051350911
21210,-48.4761311848958
21209,-48.7405278523763
21208,-46.367051188151
21207,-45.8008763631185
21206,-46.1400817871094
21205,-47.5233851114909
21204,-45.0833470662435
21203,-46.3921696980794
21202,-50.2303833007812
21201,-46.9323206583659
21200,-48.5657028198242
21199,-47.8007161458333
21198,-47.137932840983
21197,-48.493391418457
21196,-45.7065007527669
21195,-47.6189687093099
21194,-48.021223449707
21193,-48.6086410522461
21192,-47.5609827677409
21191,-49.4702667236328
21190,-49.2349329630534
21189,-47.8365234375
21188,-48.4795466105143
21187,-44.3988606770833
21186,-47.1964045206705
21185,-49.1871322631836
21184,-46.6784983317057
21183,-47.3747975667318
21182,-47.6457377115885
21181,-48.135969543457
21180,-48.221039835612
21179,-46.77074025472
21178,-47.4619964599609
21177,-48.0974309285482
21176,-44.9129877726237
21175,-47.4119018554687
21174,-49.06064453125
21173,-47.1575149536133
21172,-47.1650248209635
21171,-46.7519846598307
21170,-47.6883783976237
21169,-47.1655843098958
21168,-49.1292887369791
21167,-46.2543446858724
21166,-47.3838155110677
21165,-47.6679926554362
21164,-46.7453877766927
21163,-47.1472407023112
21162,-45.8828592936198
21161,-46.8079971313476
21160,-47.6005208333333
21159,-46.3910125732422
21158,-48.1995503743489
21157,-47.8689483642578
21156,-46.9494232177734
21155,-49.366064453125
21154,-45.3312337239583
21153,-47.8796574910482
21152,-47.2062591552734
21151,-47.9088195800781
21150,-49.3227294921875
21149,-46.8212595621745
21148,-48.757561747233
21147,-47.2590087890625
21146,-45.8885075887044
21145,-46.2917999267578
21144,-46.3281107584635
21143,-49.989474995931
21142,-46.6185541788737
21141,-48.0271896362304
21140,-48.8898071289062
21139,-48.712749226888
21138,-48.0527786254883
21137,-48.1903823852539
21136,-48.7317209879557
21135,-48.8901962280273
21134,-48.3999491373698
21133,-47.7000691731771
21132,-46.9697835286458
21131,-49.4152689615885
21130,-47.711050415039
21129,-47.2228581746419
21128,-47.4214487711588
21127,-49.0003621419271
21126,-48.0067250569661
21125,-46.8804585774739
21124,-50.1777659098307
21123,-47.0119257609049
21122,-49.950791422526
21121,-48.1059097290039
21120,-46.4125986735026
21119,-49.4359242757161
21118,-48.5812388102213
21117,-44.8961446126302
21116,-46.2069915771484
21115,-48.5746597290039
21114,-48.3325561523437
21113,-46.2957443237304
21112,-47.3866867065429
21111,-47.9075988769531
21110,-48.0854400634765
21109,-47.8728037516276
21108,-45.1659327189127
21107,-47.7849411010742
21106,-48.6065226236979
21105,-47.373892211914
21104,-49.9639394124349
21103,-48.3473724365234
21102,-49.349602762858
21101,-47.7448944091797
21100,-48.3148305257161
21099,-49.8350255330403
21098,-46.7997065226237
21097,-48.1012634277344
21096,-49.6187347412109
21095,-45.9898361206054
21094,-47.4954767862955
21093,-47.5243998209635
21092,-47.1257893880208
21091,-48.2462193806966
21090,-45.5516571044922
21089,-47.0320164998372
21088,-48.2369166056315
21087,-45.6156346638997
21086,-47.0194788614909
21085,-48.9937042236328
21084,-46.4058339436849
21083,-46.6178573608398
21082,-49.1218424479166
21081,-48.2295211791992
21080,-47.6487487792969
21079,-46.2683166503906
21078,-47.8300206502278
21077,-47.86009572347
21076,-46.3311650594075
21075,-46.9239461263021
21074,-46.2933308919271
21073,-47.0098454793294
21072,-49.8240697224935
21071,-46.400862121582
21070,-46.4033721923828
21069,-47.2446197509765
21068,-48.6726949055989
21067,-49.529524230957
21066,-47.9571695963541
21065,-45.3522323608398
21064,-49.1382202148437
21063,-48.7455530802409
21062,-48.8912796020508
21061,-46.5422805786133
21060,-46.8208272298177
21059,-46.675894165039
21058,-48.0301930745443
21057,-48.2544692993164
21056,-50.5192677815755
21055,-47.7105926513672
21054,-47.3379043579101
21053,-48.5723225911458
21052,-48.1284851074219
21051,-47.446760559082
21050,-47.3846471150716
21049,-50.7718058268229
21048,-46.7400955200195
21047,-48.1329355875651
21046,-48.1582092285156
21045,-49.0298700968424
21044,-45.8941279093424
21043,-46.2230590820312
21042,-48.1286631266276
21041,-50.4638351440429
21040,-49.2048248291015
21039,-46.5764475504557
21038,-45.1781092325846
21037,-47.0312154134114
21036,-48.0710357666015
21035,-45.4029602050781
21034,-47.5131210327148
21033,-48.6021484375
21032,-48.2816604614258
21031,-45.7961232503255
21030,-50.3928232828776
21029,-46.376313273112
21028,-47.6837651570638
21027,-47.3575525919596
21026,-47.7212865193685
21025,-47.6509587605794
21024,-46.2880411783854
21023,-47.0912460327148
21022,-48.2058471679687
21021,-49.3050750732422
21020,-48.8747238159179
21019,-48.5873219807943
21018,-47.3567591349284
21017,-46.2628616333008
21016,-49.5112696329752
21015,-49.6793807983398
21014,-46.7429667154948
21013,-47.1362721761068
21012,-49.168191019694
21011,-48.3930369059245
21010,-49.5047566731771
21009,-48.7073984781901
21008,-48.3811706542969
21007,-47.6002741495768
21006,-46.7140487670898
21005,-47.7422749837239
21004,-47.0922047932943
21003,-46.9930913289388
21002,-46.7693415323893
21001,-46.4081609090169
21000,-48.879751586914
20999,-47.8715805053711
20998,-48.784272257487
20997,-46.101416015625
20996,-44.9166269938151
20995,-45.9397262573242
20994,-44.8711736043294
20993,-48.1504857381185
20992,-48.9875701904297
20991,-47.3104537963867
20990,-46.1706934611002
20989,-44.782687886556
20988,-45.3448750813802
20987,-46.4921732584635
20986,-49.3585774739583
20985,-44.78525390625
20984,-50.7240737915039
20983,-48.3326782226562
20982,-49.2482004801432
20981,-46.524028523763
20980,-47.3892552693685
20979,-44.6677281697591
20978,-48.2177286783854
20977,-44.6708409627278
20976,-48.2143895467122
20975,-46.6821604410807
20974,-47.8783477783203
20973,-46.064441426595
20972,-49.0627095540364
20971,-46.5092529296875
20970,-47.2973236083984
20969,-48.4425872802734
20968,-50.0918614705403
20967,-48.9684204101562
20966,-48.1093327840169
20965,-47.5912434895833
20964,-46.1723388671875
20963,-48.8029286702474
20962,-48.4973154703776
20961,-47.7763300577799
20960,-48.0308771769205
20959,-46.9118103027344
20958,-49.055657450358
20957,-47.6910461425781
20956,-47.6642491658528
20955,-47.9532760620117
20954,-48.671987915039
20953,-48.0359837849935
20952,-48.3945348103841
20951,-46.167333984375
20950,-47.1292709350586
20949,-47.3886779785156
20948,-49.1271194458008
20947,-47.5061375935872
20946,-47.3565200805664
20945,-49.4228525797526
20944,-46.0938323974609
20943,-47.2754247029622
20942,-46.8686787923177
20941,-47.5646931966146
20940,-46.6397893269857
20939,-49.2846486409505
20938,-48.2641103108724
20937,-47.598855082194
20936,-48.130359395345
20935,-48.5319452921549
20934,-46.5650644938151
20933,-48.9485127766927
20932,-46.4556818644205
20931,-49.1096455891927
20930,-47.7945973714193
20929,-47.8034322102864
20928,-48.9471649169922
20927,-47.9517603556315
20926,-47.3147542317708
20925,-49.7847351074219
20924,-48.0830647786458
20923,-49.360833231608
20922,-48.9998280843099
20921,-48.1088419596354
20920,-47.0203791300455
20919,-49.4548858642578
20918,-47.5549555460612
20917,-48.8594090779622
20916,-47.3260075887044
20915,-47.7677113850911
20914,-47.2812739054362
20913,-48.0148223876953
20912,-48.5146189371745
20911,-48.2848673502604
20910,-47.7809305826823
20909,-46.1717183430989
20908,-46.4252482096354
20907,-46.4303471883138
20906,-45.8691772460937
20905,-47.546853129069
20904,-49.5269276936849
20903,-47.7088073730469
20902,-47.462021891276
20901,-48.619477335612
20900,-47.9924072265625
20899,-48.5283671061198
20898,-48.8444961547851
20897,-46.7854904174804
20896,-49.2479309082031
20895,-49.5859588623047
20894,-48.8936650594075
20893,-47.2854014078776
20892,-46.1092666625976
20891,-49.0399790445963
20890,-47.314805094401
20889,-48.9040715535482
20888,-46.5025212605794
20887,-48.8511591593424
20886,-48.7578974405924
20885,-47.6418111165364
20884,-46.7778076171875
20883,-46.7565826416015
20882,-48.4683848063151
20881,-47.8886627197265
20880,-47.0204884847005
20879,-48.3652786254883
20878,-48.7014221191406
20877,-48.9692749023437
20876,-48.8135106404622
20875,-45.9099741617838
20874,-50.6659174601237
20873,-47.7461532592773
20872,-48.4856043497721
20871,-48.7567276000976
20870,-48.4633875528971
20869,-46.3435958862304
20868,-46.801008605957
20867,-46.9290959676107
20866,-47.1473551432291
20865,-45.7696467081705
20864,-48.0358973185221
20863,-45.7193181355794
20862,-44.6593612670898
20861,-46.8709701538086
20860,-46.1882944742838
20859,-48.617170715332
20858,-49.0914927164713
20857,-45.0631164550781
20856,-48.4751724243164
20855,-49.728493754069
20854,-47.8905954996745
20853,-48.7433329264323
20852,-47.2296178181966
20851,-49.1801310221354
20850,-46.0610590616862
20849,-47.2355865478515
20848,-47.5023076375325
20847,-46.3036356608073
20846,-49.0494115193685
20845,-45.2756357828776
20844,-46.254860941569
20843,-47.7639170328776
20842,-45.0623967488607
20841,-48.3646962483724
20840,-48.9918757120768
20839,-48.0388422648112
20838,-47.9431365966797
20837,-48.103982035319
20836,-47.2689905802409
20835,-45.9171534220377
20834,-48.9005315144857
20833,-47.9462315877278
20832,-47.1026062011719
20831,-47.6972666422526
20830,-49.3548212687174
20829,-47.5448872884114
