"Full hydrological years [yr BP]","Average yearly mean temperature [degree C]"
21998,-33.576144917806
21997,-32.1046953837077
21996,-31.5793441772461
21995,-31.1265523274739
21994,-32.4870577494303
21993,-30.9707588195801
21992,-28.8640884399414
21991,-31.0999702453613
21990,-28.4139923095703
21989,-31.1725690205892
21988,-29.3800885518392
21987,-32.2026262919108
21986,-32.4301806131998
21985,-31.1172915140788
21984,-31.1813084920247
21983,-31.1063458760579
21982,-33.3952608744303
21981,-31.905936940511
21980,-30.7448435465495
21979,-36.0526832580566
21978,-30.8033419291178
21977,-31.5918970743815
21976,-32.2344942728678
21975,-33.5044311523437
21974,-31.0877899169922
21973,-31.6054100036621
21972,-33.4723063151041
21971,-31.4353571573893
21970,-32.2657875061035
21969,-30.7180491129557
21968,-30.8881248474121
21967,-31.4760828653971
21966,-30.5857083638509
21965,-31.6003746032715
21964,-30.5372400919596
21963,-32.6286694844564
21962,-32.1594286600748
21961,-31.8899940490722
21960,-31.7673477172851
21959,-31.1595062255859
21958,-30.7923199971517
21957,-32.8313405354818
21956,-32.3497133890788
21955,-30.0349411010742
21954,-28.1776985168457
21953,-29.7023783365885
21952,-32.2926938374837
21951,-33.1693074544271
21950,-32.3873402913411
21949,-31.4008850097656
21948,-30.6302309672038
21947,-29.7785756429036
21946,-30.9811106363932
21945,-32.4646413167318
21944,-32.4393905639648
21943,-32.2734766642252
21942,-33.6961781819661
21941,-31.5274668375651
21940,-34.0062609354655
21939,-31.0364606221517
21938,-32.861378733317
21937,-31.5780331929525
21936,-32.9628776550293
21935,-34.5948877970377
21934,-32.0137110392252
21933,-32.708588663737
21932,-30.0285235087077
21931,-29.8651819864909
21930,-35.1600326538086
21929,-30.9054461161295
21928,-33.2813298543294
21927,-33.1319297790527
21926,-29.8425989786784
21925,-34.9132382710775
21924,-32.1588678995768
21923,-31.61546681722
21922,-33.5901461283366
21921,-31.2630688985189
21920,-33.4306040445963
21919,-35.4663897196452
21918,-31.787149810791
21917,-33.3654426574707
21916,-32.9671145121256
21915,-30.5732660929362
21914,-35.0541124979655
21913,-31.5858698527018
21912,-33.1133547465006
21911,-34.7823318481445
21910,-33.5107571919759
21909,-29.3927126566569
21908,-31.3192123413086
21907,-34.5916974385579
21906,-33.8016049702962
21905,-31.7095881144206
21904,-30.4965143839518
21903,-29.8014371236165
21902,-32.2579228719075
21901,-31.449020131429
21900,-31.8257621765136
21899,-29.931987508138
21898,-32.1863235473633
21897,-33.4691388448079
21896,-32.5886431376139
21895,-36.0258227030436
21894,-32.5212145487467
