"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
8885,-19.090793355306
8884,-15.7968760172526
8883,-19.7391189575195
8882,-21.9801188151041
8881,-19.2355204264323
8880,-22.2507690429687
8879,-21.6614644368489
8878,-25.1551472981771
8877,-21.1137552897135
8876,-20.1582524617513
8875,-16.0438573201497
8874,-21.1281951904297
8873,-22.7831990559896
8872,-20.8985733032226
8871,-17.5339594523112
8870,-19.6282079060872
8869,-16.1752100626627
8868,-17.8488830566406
8867,-19.4903778076172
8866,-18.6208455403646
8865,-19.2451843261719
8864,-14.8309972127278
8863,-17.6942276000976
8862,-18.9889612833659
8861,-21.4850194295247
8860,-18.5308237711588
8859,-17.0916809082031
8858,-21.2557154337565
8857,-22.5371027628581
8856,-19.0173400878906
8855,-20.4964889526367
8854,-21.6125727335612
8853,-23.9344746907552
8852,-22.9566889444987
8851,-20.8689203898112
8850,-20.0441141764323
8849,-18.4697301228841
8848,-19.9459721883138
8847,-14.8778162638346
8846,-16.7324508666992
8845,-21.1001571655273
8844,-25.7090591430664
8843,-20.0883595784505
8842,-23.4320103963216
8841,-16.5354039510091
8840,-15.7618952433268
8839,-17.7440602620442
8838,-22.163682047526
8837,-18.0734135945638
8836,-21.7168385823567
8835,-19.9690689086914
8834,-20.4102030436198
8833,-21.5423161824544
8832,-20.8939676920573
8831,-18.5003011067708
8830,-17.9068130493164
8829,-17.3659957885742
8828,-22.0623331705729
8827,-23.4428568522135
8826,-17.1377293904622
8825,-19.904409790039
8824,-22.5316172281901
8823,-24.5259180704752
8822,-17.9878168741862
8821,-17.3296112060547
8820,-16.3138539632161
8819,-17.5602350870768
8818,-17.9400873819987
8817,-20.5177469889323
8816,-16.8370829264323
8815,-18.2116277058919
8814,-18.680637105306
8813,-19.8916152954101
8812,-21.8590657552083
8811,-21.261323038737
8810,-20.4739568074544
8809,-19.5855595906575
8808,-20.8293543497721
8807,-16.3597549438476
8806,-18.6980321248372
8805,-20.6820968627929
8804,-17.2609542846679
8803,-18.0625823974609
8802,-22.8801839192708
8801,-21.4704905192057
8800,-21.9269546508789
8799,-15.8142303466797
8798,-26.9443318684896
8797,-25.1011311848958
8796,-18.2786443074544
8795,-20.9776672363281
8794,-20.1070007324219
8793,-20.5112289428711
8792,-24.1489878336588
8791,-21.6209879557291
8790,-18.0826578776041
8789,-27.2505477905273
8788,-20.4960439046224
8787,-21.6273432413737
8786,-19.08115234375
8785,-18.3616139729817
8784,-23.3939168294271
8783,-18.4622533162435
8782,-18.4031305948893
8781,-20.404409790039
8780,-22.2229217529297
8779,-25.4606307983398
8778,-20.6141494750976
8777,-18.2935190836588
8776,-14.9521240234375
8775,-15.8351552327474
8774,-15.9694300333659
8773,-20.1890040079752
8772,-18.9704142252604
8771,-17.2572158813476
8770,-19.8972203572591
8769,-21.4961303710937
8768,-22.3298350016276
8767,-14.6761510213216
8766,-18.3418029785156
8765,-20.7113911946614
8764,-16.5069463094075
8763,-17.7278579711914
8762,-19.7945007324219
8761,-24.8132003784179
8760,-21.5502558390299
8759,-17.9076217651367
8758,-16.3188385009765
8757,-17.5414845784505
8756,-18.5059494018554
8755,-18.3335962931315
8754,-19.2413009643554
8753,-16.5645787556966
8752,-12.2400472005208
8751,-19.6033513387044
8750,-16.4092315673828
8749,-21.3126154581706
8748,-17.1663065592448
8747,-18.9516128540039
8746,-18.8571533203125
8745,-18.4044606526692
8744,-17.8235458374023
8743,-16.3937235514323
8742,-24.863373819987
8741,-18.6579574584961
8740,-21.4502522786458
8739,-16.1929407755534
8738,-18.0824035644531
8737,-15.5284891764323
8736,-18.5611989339192
8735,-18.6352396647135
8734,-18.7355153401692
8733,-18.7627548217773
8732,-19.862153116862
8731,-17.7000513712565
8730,-24.738996887207
8729,-19.0498387654622
8728,-22.8316304524739
8727,-18.7488210042317
8726,-17.3706268310547
8725,-17.8287312825521
8724,-22.4657119750976
8723,-18.2070526123047
8722,-19.1160873413086
8721,-18.9306549072265
8720,-18.7330790201823
8719,-19.2536809285482
8718,-21.5911112467448
8717,-20.1371266682942
8716,-17.4701726277669
8715,-20.9316721598307
8714,-17.7540852864583
8713,-20.9743281046549
8712,-21.3313201904297
8711,-17.8126688639323
8710,-17.9348815917969
8709,-20.4894190470377
8708,-21.7090947469075
8707,-17.3362487792969
8706,-21.5490809122721
8705,-18.104839070638
8704,-21.3272206624349
8703,-20.5056696573893
8702,-25.1240422566732
8701,-18.8723765055338
8700,-20.5701151529948
8699,-19.6237192789713
8698,-20.8655100504557
8697,-18.0186599731445
8696,-15.6125574747721
8695,-19.7614934285482
8694,-16.8290313720703
8693,-20.4605824788411
8692,-21.0516876220703
8691,-17.6427444458008
8690,-21.3040705362956
8689,-19.2829065958659
8688,-23.0126352945963
8687,-20.6360102335612
8686,-25.6221094767252
8685,-15.2421300252278
8684,-21.1395629882812
8683,-19.1460759480794
8682,-19.2790842692057
8681,-18.191987101237
8680,-23.1636108398437
8679,-17.7215611775716
8678,-20.623757425944
8677,-24.1263259887695
8676,-16.7359985351562
8675,-20.4676981608073
8674,-16.9419413248698
8673,-18.7874969482422
8672,-15.3224294026692
8671,-16.2987248738607
8670,-19.1579218546549
8669,-19.4623194376627
8668,-21.0542892456054
8667,-20.0737569173177
8666,-18.5736679077148
8665,-19.7950602213541
8664,-24.8458185831706
8663,-17.5023635864258
8662,-16.0653645833333
8661,-16.6471593221028
8660,-18.569687906901
8659,-19.4564041137695
8658,-14.551372273763
8657,-19.9975570678711
8656,-21.784885152181
8655,-18.2269500732422
8654,-17.7085861206054
8653,-15.2018290201823
8652,-16.6141367594401
8651,-22.7780161539713
8650,-16.532443745931
8649,-17.874365234375
8648,-19.6861328125
8647,-22.9049463907877
8646,-15.4555470784505
8645,-20.832871500651
8644,-20.6373352050781
8643,-19.7800252278646
8642,-22.0109848022461
8641,-19.0668548583984
8640,-24.2098119099935
8639,-18.1564264933268
8638,-20.4749486287435
8637,-19.6128626505534
8636,-18.4527165730794
8635,-17.2659108479817
8634,-21.5540934244791
8633,-17.2764928181966
8632,-22.5675287882487
8631,-16.9365905761719
8630,-23.7140233357747
8629,-20.6674382527669
8628,-20.3026769002278
8627,-15.0816177368164
8626,-14.5465962727864
8625,-21.8350560506185
8624,-18.7950068155924
8623,-16.2360239664713
8622,-15.5267674763997
8621,-18.1446111043294
8620,-18.2152287801107
8619,-24.8367574055989
8618,-15.9346221923828
8617,-16.2786849975586
8616,-21.683940633138
8615,-17.2058369954427
8614,-21.5514714558919
8613,-19.7507995605469
8612,-17.3591445922851
8611,-14.7948669433594
8610,-21.2737309773763
8609,-20.7453903198242
8608,-19.0252415974935
8607,-20.8200134277344
8606,-20.7961613972982
8605,-21.5288808186849
8604,-18.890119934082
8603,-19.6069015502929
8602,-18.7185043334961
8601,-22.9498708089192
8600,-21.3761377970377
8599,-17.6369995117187
8598,-19.6528355916341
8597,-19.1885284423828
8596,-19.6652740478515
8595,-23.3577814737956
8594,-23.5954879760742
8593,-20.8963404337565
8592,-16.017935180664
8591,-17.5412887573242
8590,-13.1131093343099
8589,-22.32786916097
8588,-20.8220174153646
8587,-21.0890385945638
8586,-19.002668762207
8585,-16.3194081624349
8584,-18.1582041422526
8583,-20.7216501871745
8582,-21.8923044840495
8581,-18.1937876383463
8580,-16.9311508178711
8579,-19.5525014241536
8578,-15.1196044921875
8577,-14.7189493815104
8576,-15.9817769368489
8575,-16.4817489624023
8574,-17.4635808308919
8573,-22.6101313273112
8572,-17.4216471354166
8571,-18.1510045369466
8570,-23.3111582438151
8569,-23.1955602010091
8568,-20.0792119344075
8567,-20.5108729044596
8566,-15.9216954549153
8565,-13.5592229207357
8564,-21.4459721883138
8563,-19.8060567220052
8562,-22.4967864990234
8561,-21.2034642537435
8560,-18.675405883789
8559,-21.8031499226888
8558,-18.8843953450521
8557,-19.2256632486979
8556,-22.2549245198567
8555,-19.2470204671224
8554,-18.9203806559245
8553,-17.1922770182291
8552,-16.5175460815429
8551,-19.4602951049804
8550,-19.429426574707
8549,-22.4385920206706
8548,-19.9709991455078
8547,-21.1711054484049
8546,-21.1954381306966
8545,-22.61449025472
8544,-21.1632090250651
8543,-16.7710047403971
8542,-17.0921666463216
8541,-17.9317916870117
8540,-19.1221603393554
8539,-16.3540023803711
8538,-23.1638117472331
8537,-18.6647908528646
8536,-20.4078048706054
8535,-18.7528213500976
8534,-19.1342427571614
8533,-21.0942316691081
8532,-20.1149098714192
8531,-16.9313491821289
8530,-21.759265645345
8529,-19.9430806477864
8528,-22.4446675618489
8527,-22.1144622802734
8526,-17.0180826822916
8525,-15.2553314208984
8524,-18.0814549763997
8523,-18.3596354166666
8522,-19.7131764729817
8521,-20.3484481811523
8520,-20.066877746582
8519,-19.7502400716146
8518,-25.0564636230469
8517,-16.4064010620117
8516,-16.2886489868164
8515,-16.1035013834635
8514,-22.1497329711914
8513,-16.3383595784505
8512,-15.2597768147786
8511,-17.4597686767578
8510,-20.8614283243815
8509,-19.9393905639648
8508,-16.2503545125325
8507,-22.1736790974935
8506,-19.3897155761719
8505,-16.0876373291015
8504,-18.9639623006185
8503,-13.7389587402344
8502,-20.9014521280924
8501,-19.4196075439453
8500,-21.2106104532877
8499,-21.6102610270182
8498,-21.9543263753255
8497,-17.3517339070638
8496,-21.6197138468424
8495,-21.7299942016601
8494,-16.550634765625
8493,-14.4171991984049
8492,-20.8013188680013
8491,-18.0023457845052
8490,-15.9240936279297
8489,-20.6744674682617
8488,-18.2033498128255
8487,-17.0715520222982
8486,-18.4555241902669
8485,-22.2776473999023
8484,-22.1799428304036
8483,-21.7734817504883
8482,-20.2990198771159
8481,-21.3424870808919
8480,-15.5598154703776
8479,-15.5288808186849
8478,-16.568706258138
8477,-15.5530024210612
8476,-19.7027114868164
8475,-24.6948099772135
8474,-16.798328145345
8473,-19.1067998250325
8472,-20.7771184285482
8471,-16.1352447509765
8470,-22.3644368489583
8469,-24.2272577921549
8468,-18.9231246948242
8467,-23.7871510823567
8466,-18.4761235555013
8465,-13.2634872436523
8464,-17.9832951863607
8463,-17.5860783894857
8462,-16.8050216674804
8461,-14.4289866129557
8460,-18.0516011555989
8459,-23.6835744222005
8458,-12.2083826700846
8457,-15.6707951863607
8456,-18.2626403808594
8455,-16.5997833251953
8454,-15.0625442504883
8453,-19.9208180745442
8452,-14.78330078125
8451,-19.0557439168294
8450,-18.1388966878255
8449,-20.4950037638346
8448,-20.1728983561198
8447,-18.0159159342448
8446,-18.3153620402018
8445,-15.2055674235026
8444,-18.9350875854492
8443,-14.4651448567708
8442,-19.4484898885091
8441,-22.1857589721679
8440,-21.4021794637044
8439,-20.9280151367187
8438,-20.7068517049153
8437,-19.0254170735677
8436,-17.4269597371419
8435,-23.8544448852539
8434,-16.2177795410156
8433,-16.4889892578125
8432,-19.0996994018554
8431,-24.5582209269206
8430,-19.2944295247396
8429,-16.6806167602539
8428,-19.3781239827474
8427,-19.1875137329101
8426,-18.1428843180338
8425,-20.4209401448567
8424,-18.5113255818685
8423,-21.5898727416992
8422,-14.8185002644857
8421,-22.787710571289
8420,-19.7903630574544
8419,-18.3134775797526
8418,-19.0103922526041
8417,-18.7842188517252
8416,-15.3011433919271
