"Summer months (April to September) of hydrological
 years [yr BP]","Average summer mean temperature [degree C]"
12799,-17.7063939412435
12798,-15.8170303344726
12797,-16.6682749430338
12796,-16.6888209025065
12795,-16.4803146362304
12794,-18.3103240966797
12793,-12.7154958089192
12792,-14.5820933024088
12791,-13.0050949096679
12790,-17.1873713175456
12789,-16.3350840250651
12788,-16.5635055541992
12787,-14.497531636556
12786,-14.7165995279948
12785,-13.31077931722
12784,-13.9575688680013
12783,-14.0176045735677
12782,-15.4107396443685
12781,-12.8385197957357
12780,-14.8364267985026
12779,-14.0984608968099
12778,-16.5441014607747
12777,-16.3808146158854
12776,-16.6552871704101
12775,-15.7529968261719
12774,-16.8085210164388
12773,-15.7195012410482
12772,-16.0886037190755
12771,-13.2812993367513
12770,-16.6345657348633
12769,-16.0889928181966
12768,-15.5814880371094
12767,-16.1681248982747
12766,-18.3601135253906
12765,-15.0343485514323
12764,-15.2704325358073
12763,-14.9466918945312
12762,-13.1951787312825
12761,-14.6716725667317
12760,-16.0679128011067
12759,-15.7248799641927
12758,-15.6507451375325
12757,-16.1038396199544
12756,-16.6142232259114
12755,-14.6521082560221
12754,-16.5664250691732
12753,-12.8851048787435
12752,-15.6001622517903
12751,-14.3729385375976
12750,-14.9412572224935
12749,-16.4127360026041
12748,-14.9714594523112
12747,-16.1565714518229
12746,-15.9625508626302
12745,-15.5801605224609
12744,-15.4554428100586
12743,-15.6941741943359
12742,-16.9174560546875
12741,-16.3786020914713
12740,-14.671982828776
12739,-16.0219991048177
12738,-15.0342391967773
12737,-13.7913243611653
12736,-14.9439656575521
12735,-16.2624216715495
12734,-16.0169967651367
12733,-17.3137980143229
12732,-16.2122049967448
12731,-16.4410664876302
12730,-16.4604756673177
12729,-15.2008575439453
12728,-13.2603795369466
12727,-16.0112747192383
12726,-12.6346445719401
12725,-15.7423589070638
12724,-15.6685394287109
12723,-16.5985066731771
12722,-18.3636637369791
12721,-15.1356033325195
12720,-15.3120305379232
12719,-14.9367787679036
12718,-17.3860712687174
12717,-15.7238423665364
12716,-15.7811543782552
12715,-16.6820816040039
12714,-16.1964426676432
12713,-16.4016276041666
12712,-14.1085494995117
12711,-15.736306254069
12710,-14.3717839558919
12709,-14.9508092244466
12708,-15.1684758504232
12707,-15.0577733357747
12706,-15.5785939534505
12705,-16.7194732666015
12704,-18.1497431437174
12703,-17.6878443400065
12702,-15.5666666666666
12701,-14.2387552897135
12700,-15.6313079833984
12699,-14.6956670125325
12698,-15.89769337972
12697,-17.1972793579101
12696,-15.6203725179036
12695,-15.0979573567708
12694,-15.719216410319
12693,-13.8070409138997
12692,-13.281586710612
12691,-15.1987543741862
12690,-17.018906656901
12689,-15.3962488810221
12688,-17.9128733317057
12687,-17.5586812337239
12686,-17.7046010335286
12685,-13.2784357706705
12684,-15.3322713216146
12683,-15.8435119628906
12682,-17.0444931030273
12681,-17.5090393066406
12680,-17.0120020548502
12679,-16.0639353434245
12678,-15.6363611857096
12677,-15.1072219848633
12676,-13.7406651814778
12675,-14.2020553588867
12674,-16.1471033732096
12673,-16.1212168375651
12672,-14.1706807454427
12671,-16.7945897420247
12670,-16.1697321573893
12669,-17.3846522013346
12668,-17.6837804158528
12667,-16.5496149698893
12666,-15.2195495605469
12665,-14.9921300252278
12664,-15.2178914388021
12663,-14.952858988444
12662,-16.3470087687174
12661,-16.7102747599284
12660,-16.4443903605143
12659,-17.3448038736979
12658,-15.7666254679362
12657,-16.6261403401692
12656,-16.9578943888346
12655,-14.4591557820638
12654,-16.7124974568685
12653,-15.71019337972
12652,-14.1831446329752
12651,-16.6597249348958
12650,-16.8327926635742
12649,-14.141938273112
12648,-16.3531021118164
12647,-15.3532979329427
12646,-14.721662902832
12645,-15.0206563313802
12644,-16.3894460042317
12643,-16.6275619506836
12642,-15.4921173095703
12641,-16.8140218098958
12640,-16.4378545125325
12639,-15.2578745524088
12638,-16.9677007039388
12637,-16.9361963907877
12636,-17.5323877970377
12635,-16.0824798583984
12634,-15.9254160563151
12633,-15.3458414713541
12632,-17.8488296508789
12631,-14.6019933064778
12630,-15.5957906087239
12629,-14.5787516276041
12628,-15.8109853108724
12627,-17.5722997029622
12626,-16.5318918863932
12625,-17.4644556681315
12624,-16.9253219604492
12623,-18.3144719441732
12622,-16.1979914347331
12621,-15.9466639200846
12620,-15.1696406046549
12619,-15.0449406941732
12618,-15.8397404988607
12617,-17.2767979939778
12616,-16.4340270996094
12615,-15.0563212076823
12614,-15.094091796875
12613,-15.5544901529948
12612,-14.5569264729817
12611,-14.1707824707031
12610,-16.1483927408854
12609,-15.9129038492838
12608,-17.5565882364909
12607,-15.017925008138
12606,-17.0194178263346
12605,-16.1774887084961
12604,-13.9264358520508
12603,-15.5138127644857
12602,-15.7126653035482
12601,-14.9942357381185
12600,-14.9475514729817
12599,-17.6637583414713
12598,-13.8534962972005
12597,-14.8398295084635
12596,-13.549309794108
12595,-16.423562113444
12594,-17.3783325195312
12593,-16.0151962280273
12592,-16.1842941284179
12591,-14.2651860555013
12590,-13.4216827392578
12589,-14.0165618896484
12588,-15.0242955525716
12587,-13.9116653442383
12586,-15.903433227539
12585,-16.772797648112
12584,-16.0248957316081
12583,-14.8054158528646
12582,-18.4708312988281
12581,-14.5581446329752
12580,-15.4467580159505
12579,-14.0291198730469
12578,-13.8141362508138
12577,-14.8594624837239
12576,-17.2786875406901
12575,-18.2054122924804
12574,-18.4370356241862
12573,-17.7862075805664
12572,-14.1761789957682
12571,-15.2425979614258
12570,-15.4484924316406
12569,-13.861062113444
12568,-15.3285634358724
12567,-14.9549290974935
12566,-17.0203308105469
12565,-16.1417500813802
12564,-16.184189860026
12563,-17.7406219482422
12562,-15.4712000528971
12561,-15.7088506062825
12560,-16.1460657755534
12559,-13.9972112019857
12558,-15.7665339152018
12557,-16.8711507161458
12556,-14.2200022379557
12555,-15.0363932291666
12554,-17.5951344807942
12553,-13.823703511556
12552,-15.1093098958333
12551,-15.3905039469401
12550,-13.6324142456054
12549,-15.2593266805013
12548,-16.1662226359049
12547,-15.6200647989909
12546,-15.5963857014974
12545,-15.0033401489258
12544,-15.3149602254232
12543,-17.0428985595703
12542,-13.8434687296549
12541,-14.5260070800781
12540,-14.6013270060221
12539,-18.9231628417969
12538,-18.0608301798502
12537,-17.2951136271159
12536,-17.481064860026
12535,-17.0809260050456
12534,-16.1224706013997
12533,-16.3594065348307
12532,-15.5592661539713
12531,-14.7585433959961
12530,-16.013410949707
12529,-17.0162490844726
12528,-16.3738032023112
12527,-14.1037302652995
12526,-15.5576156616211
12525,-15.9937398274739
12524,-15.0957219441732
12523,-15.5532694498698
12522,-17.9896326700846
12521,-15.7762944539388
12520,-16.0911468505859
12519,-17.5187362670898
12518,-15.362900797526
12517,-15.8866434733073
12516,-15.5257553100586
12515,-15.7346862792969
12514,-15.7239669799804
12513,-18.0867268880208
12512,-17.0920700073242
12511,-15.4911407470703
12510,-17.3984766642252
12509,-15.2852996826172
12508,-17.7935317993164
12507,-18.0555608113607
12506,-13.7458862304687
12505,-18.0449381510416
12504,-15.3746170043945
12503,-16.9356928507487
12502,-17.6462031046549
12501,-14.2906936645508
12500,-15.4410003662109
12499,-15.2161239624023
12498,-14.948459370931
12497,-17.337026977539
12496,-16.5774037679036
12495,-17.4937398274739
12494,-16.2662668863932
12493,-15.1474975585937
12492,-14.7144938151041
12491,-17.2678868611653
12490,-15.7371505737304
12489,-15.1602513631185
12488,-16.8946034749349
12487,-16.9417302449544
12486,-16.537217203776
12485,-17.2621978759765
12484,-16.6489217122396
12483,-15.7425496419271
12482,-15.307595316569
12481,-16.7785222371419
12480,-13.6742106119791
12479,-15.9559717814127
12478,-17.3733047485351
12477,-17.1650426228841
12476,-16.6001037597656
12475,-17.0714960734049
12474,-16.8336191813151
12473,-18.2819834391276
12472,-17.4464935302734
12471,-17.4201822916666
12470,-16.8051691691081
12469,-15.1750956217448
12468,-15.3791463216146
12467,-15.3181187947591
12466,-14.8584604899088
12465,-15.0985753377278
12464,-16.4037307739258
12463,-16.4371882120768
12462,-14.1283274332682
12461,-17.1539698282877
12460,-16.1428080240885
12459,-14.4074157714844
12458,-15.3705912272135
12457,-16.8011128743489
12456,-14.6589340209961
12455,-17.2337148030599
12454,-16.6184931437174
12453,-16.4214385986328
12452,-15.9290171305338
12451,-17.4083643595377
12450,-13.5343790690104
12449,-16.1404073079427
12448,-15.6487233479817
12447,-16.0319503784179
12446,-16.5141179402669
12445,-16.1815068562825
12444,-16.9330963134765
12443,-16.1797444661458
12442,-16.8370905558268
12441,-14.8548416137695
12440,-14.9204442342122
12439,-17.6155888875325
12438,-16.0544774373372
12437,-17.7573048909505
12436,-16.8399032592773
12435,-14.6378845214844
12434,-17.0507848103841
12433,-15.693347676595
12432,-16.4442733764648
12431,-17.357290649414
12430,-15.7770853678385
12429,-16.4660400390625
12428,-16.0300989786784
12427,-15.7759689331054
12426,-15.6628072102864
12425,-15.9046208699544
12424,-16.5089502970377
12423,-14.9195083618164
12422,-15.3972407023112
12421,-16.3085311889648
12420,-16.044650777181
12419,-15.8762903849284
12418,-15.9264612833659
12417,-18.0860275268554
12416,-15.5058247884114
12415,-15.9712331136067
12414,-15.4640258789062
12413,-17.9608139038086
12412,-16.8982604980469
12411,-18.089328511556
12410,-18.2450978597005
12409,-14.5879221598307
12408,-17.350449625651
12407,-14.8492848714192
12406,-16.3459075927734
12405,-17.080295308431
12404,-16.9022786458333
12403,-15.6028528849284
12402,-17.1049433390299
12401,-16.6277018229166
12400,-15.1946955362955
12399,-15.6082595825195
12398,-15.6468465169271
12397,-17.0467183430989
12396,-17.1998479207357
12395,-16.703227742513
12394,-17.3548619588216
12393,-15.6960789998372
12392,-17.5263910929362
12391,-15.475688680013
12390,-16.86253712972
12389,-15.8809366861979
12388,-16.5939010620117
12387,-17.0359024047851
12386,-15.3471588134765
12385,-17.6704340616862
12384,-16.7917948404948
12383,-15.0513442993164
12382,-16.4291926066081
12381,-16.5266454060872
12380,-16.0486943562825
12379,-14.9193481445312
12378,-18.0972071329752
12377,-15.1484715779622
12376,-15.4179850260416
12375,-15.3682439168294
12374,-17.6583236694336
12373,-16.1734095255534
12372,-17.6575403849284
12371,-16.9559666951497
12370,-16.1314732869466
12369,-16.2197453816732
12368,-15.8804611206054
12367,-17.2749059041341
12366,-16.2197886149088
12365,-15.6563654581705
12364,-17.5302820841471
12363,-15.7269958496094
12362,-17.4701522827148
12361,-16.1037938435872
12360,-18.0096165974935
12359,-16.4472030639648
12358,-16.6478968302409
12357,-14.8595540364583
12356,-15.4030390421549
12355,-15.1373962402344
12354,-14.7994394938151
12353,-16.3346033732096
12352,-17.4211588541666
12351,-16.9075531005859
12350,-17.7591588338216
12349,-14.4619125366211
12348,-15.7574727376302
12347,-16.1776845296224
12346,-14.4630594889323
12345,-18.0875610351562
12344,-17.2498814900716
12343,-16.5827189127604
12342,-16.1737477620442
12341,-15.5092758178711
12340,-17.2671086629232
12339,-16.9207392374674
12338,-16.9090103149414
12337,-15.4099817911784
12336,-16.5668090820312
12335,-16.4290451049804
12334,-16.4566635131836
12333,-15.5129201253255
12332,-14.962619527181
12331,-15.380478922526
12330,-17.4312220255534
12329,-16.7349151611328
12328,-16.4638376871745
12327,-15.0693801879883
12326,-16.6582143147786
12325,-16.6405141194661
12324,-15.4327072143554
12323,-15.6706883748372
12322,-15.7627777099609
12321,-17.8441528320312
12320,-17.5525319417317
12319,-15.6322718302409
12318,-17.9124053955078
12317,-14.5827748616536
12316,-14.8052098592122
12315,-16.8026565551758
12314,-17.0713638305664
12313,-15.5482798258463
12312,-15.6556330362955
12311,-14.978364054362
12310,-18.4780792236328
12309,-17.1383295694987
12308,-16.465933227539
12307,-15.7277308146159
12306,-15.2317337036133
12305,-16.1736231486002
12304,-15.2300043741862
12303,-16.2245468139648
12302,-16.1061386108398
12301,-16.2189010620117
12300,-15.1740936279297
12299,-16.9655034383138
12298,-15.9275192260742
12297,-15.4467859903971
12296,-16.4713653564453
12295,-15.6350870768229
12294,-14.5699676513672
12293,-15.9413157145182
12292,-16.5533228556315
12291,-18.3581146240234
12290,-16.3208424886067
12289,-16.8752731323242
12288,-16.7765538533528
12287,-15.4763346354166
12286,-15.6550150553385
12285,-16.8224853515625
12284,-15.5932907104492
12283,-17.8334920247396
12282,-17.8338353474935
12281,-17.0787974039713
12280,-17.6550404866536
12279,-17.0005427042643
12278,-17.6598114013672
12277,-16.4388488769531
12276,-17.6738800048828
12275,-18.4309600830078
12274,-17.3008865356445
12273,-17.6589721679687
12272,-15.181613667806
12271,-17.2593546549479
12270,-17.6676518758138
12269,-15.6201385498047
12268,-15.6775319417317
12267,-17.6513631184896
12266,-16.7903121948242
12265,-16.8598210652669
12264,-17.810535176595
12263,-17.112287902832
12262,-17.457876586914
12261,-15.9487798055013
12260,-16.3355214436849
12259,-17.9372797648112
12258,-17.0863123575846
12257,-16.3834925333659
12256,-16.2090540568034
12255,-18.415146891276
12254,-16.9376892089844
12253,-15.340315246582
12252,-16.2778559366862
12251,-18.0633122762044
12250,-17.1318623860677
12249,-16.2836517333984
12248,-17.1382227579752
12247,-17.2004379272461
12246,-15.4160140991211
12245,-17.0093419392903
12244,-18.29013671875
12243,-16.5145706176758
12242,-17.1862141927083
12241,-15.859721883138
12240,-17.5844940185547
12239,-17.1760213216146
12238,-16.3793904622396
12237,-16.68187306722
12236,-15.9972061157226
12235,-17.3183400472005
12234,-16.2609186808268
12233,-17.3810155232747
12232,-15.2521626790364
12231,-18.1901331583659
12230,-17.2293228149414
12229,-15.8288228352864
12228,-18.3642283121745
12227,-16.7516108194987
12226,-16.8207280476888
12225,-17.109487915039
12224,-16.1414271036784
12223,-15.8698130289713
12222,-15.3657999674479
12221,-14.0281941731771
12220,-15.8747924804687
12219,-15.1480494181315
12218,-16.7919245402018
12217,-16.1176462809245
12216,-16.3521993001302
12215,-17.1726160685221
12214,-17.0386515299479
12213,-16.94638671875
12212,-17.8355239868164
12211,-16.9545171101888
12210,-17.4685297648112
12209,-16.5018473307291
12208,-14.4319620768229
12207,-16.8606577555338
12206,-15.8858907063802
12205,-16.5181310017903
12204,-15.6057189941406
12203,-16.5551844278971
12202,-14.8731877644857
12201,-17.0587727864583
12200,-18.1753804524739
12199,-16.2202107747396
12198,-18.1926712036133
12197,-17.5370162963867
12196,-15.6599589029948
12195,-18.8159876505534
12194,-17.0281229654948
12193,-15.0951370239258
12192,-16.3796066284179
12191,-16.7983713785807
12190,-14.8056599934896
12189,-16.5773681640625
12188,-16.807117207845
12187,-15.6428690592448
12186,-16.7681310017903
12185,-19.0290334065755
12184,-17.9300547281901
12183,-16.5630783081054
12182,-17.823947652181
12181,-16.6208633422851
12180,-15.1163619995117
12179,-18.2128026326497
12178,-17.6308400472005
12177,-15.7637975056966
12176,-16.3473114013672
12175,-17.7090515136719
12174,-15.6779286702474
12173,-17.8951400756836
12172,-17.5883722941081
12171,-17.1657368977864
12170,-18.6476196289062
12169,-16.9664749145508
12168,-15.7022537231445
12167,-16.8410502115885
12166,-16.7769251505534
12165,-17.3252497355143
12164,-17.1271067301432
12163,-16.4400873819987
12162,-18.8387283325195
12161,-17.1412389119466
12160,-16.7400904337565
12159,-17.9047861735026
12158,-15.8903793334961
12157,-17.360698445638
12156,-17.4491485595703
12155,-16.0914316813151
12154,-15.7552907307942
12153,-15.9694834391276
12152,-17.5982142130534
12151,-17.6220382690429
12150,-17.7573099772135
12149,-17.4830307006836
12148,-16.5776072184245
12147,-16.4683390299479
12146,-17.4327072143554
12145,-15.9044301350911
12144,-14.7765920003255
12143,-18.9187454223633
12142,-15.8081573486328
12141,-15.9794906616211
12140,-17.909760538737
12139,-17.7940048217773
12138,-16.264636739095
12137,-16.3256388346354
12136,-16.6194061279297
12135,-17.5512044270833
12134,-17.7566182454427
12133,-16.4069503784179
12132,-17.5034647623698
12131,-17.5988576253255
12130,-16.643049621582
12129,-17.3573109944661
