"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
3638,0.855879720052106
3637,-0.170711263020811
3636,-0.499619547526019
3635,-1.17729288736977
3634,-0.291906738281227
3633,-2.69999796549477
3632,-1.46479899088539
3631,-0.667517089843727
3630,-1.81619873046873
3629,-1.98904012044269
3628,1.59338785807294
3627,1.88606160481773
3626,2.12439371744794
3625,1.9200378417969
3624,1.50952555338544
3623,1.60722249348961
3622,1.4514099121094
3621,1.30958455403648
3620,1.08366292317711
3619,0.811130777994814
3618,-0.257218424479144
3617,-0.395442708333311
3616,-0.0157124837239356
3615,-1.3643859863281
3614,0.344038899739606
3613,2.06216837565106
3612,2.57242228190106
3611,2.11891072591148
3610,2.06175130208336
3609,1.18009847005211
3608,2.54861857096356
3607,2.16217447916669
3606,-0.111639404296852
3605,0.192641194661481
3604,0.00426635742189774
3603,-0.212327067057269
3602,0.363732910156273
3601,0.837131754557314
3600,0.834853108723981
3599,0.875665283203148
3598,0.784346516927106
3597,1.60000000000002
3596,0.990838623046898
3595,1.37581787109377
3594,1.0165954589844
3593,0.392999267578148
3592,-0.665502929687477
3591,-0.370092773437477
3590,-0.694311523437477
3589,-0.0010640462239356
3588,-1.12261555989581
3587,-0.211157226562477
3586,-0.575079345703102
3585,-1.41722208658852
3584,-0.193965657552061
3583,0.440850830078148
3582,1.14541015625002
3581,0.477929687500023
3580,0.677931722005231
3579,1.33743693033856
3578,1.1389099121094
3577,0.905725097656273
3576,-0.596594238281227
3575,-0.461086018880186
3574,-0.690832519531227
3573,-0.491156005859352
3572,-1.05704345703123
3571,0.0856669108073144
3570,0.00541585286460607
3569,0.648716227213564
3568,1.9226013183594
3567,2.71968994140627
3566,2.09614461263023
3565,1.84165852864586
3564,1.63094482421877
3563,0.847385660807314
3562,0.951715087890648
3561,0.190393066406273
3560,0.0449869791666894
3559,0.131290690104189
3558,0.364302571614606
3557,-0.647121175130186
3556,0.325992838541689
3555,-1.14953206380206
3554,-0.651617431640602
3553,1.69278361002606
3552,1.5313659667969
3551,2.26102091471356
