"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
6209,-28.0701456705729
6208,-30.4527089436849
6207,-25.1835642496745
6206,-31.3578755696614
6205,-34.7570098876953
6204,-29.1759348551432
6203,-30.9550791422526
6202,-30.1110493977864
6201,-30.0410166422526
6200,-31.4489044189453
6199,-29.7292287190755
6198,-27.4543924967448
6197,-30.7268941243489
6196,-34.4923461914062
6195,-30.8687703450521
6194,-27.5558278401692
6193,-23.9853576660156
6192,-29.8978993733724
6191,-26.2081461588541
6190,-30.6894185384114
6189,-27.4200602213541
6188,-28.7656819661458
6187,-32.0527048746745
6186,-27.0127268473307
6185,-33.3740956624349
6184,-27.8602508544922
6183,-32.3516805013021
6182,-33.5693420410156
6181,-27.6232869466146
6180,-21.3918924967448
6179,-31.4072784423828
6178,-33.8902699788411
6177,-30.1305145263672
6176,-34.2128865559896
6175,-27.6614491780599
6174,-23.3836781819661
6173,-26.6381032307942
6172,-20.3939982096354
6171,-28.3661814371745
6170,-29.157319132487
6169,-25.6084706624349
6168,-29.2773040771484
6167,-25.3363962809245
6166,-26.3036560058594
6165,-30.9869852701823
6164,-34.7155822753906
6163,-34.1657318115234
6162,-31.1721405029297
6161,-32.7326009114583
6160,-28.0147155761719
6159,-29.4758209228515
6158,-25.1816212972005
6157,-18.8597930908203
6156,-30.1033284505208
6155,-29.2525746663411
6154,-36.9770721435547
6153,-31.5495920817057
6152,-27.5903177897135
6151,-32.0255187988281
6150,-32.1286478678385
6149,-31.0690928141276
6148,-32.7233744303385
6147,-30.9024770100911
6146,-30.8739125569661
6145,-31.8446767171224
6144,-29.8113515218099
6143,-29.1745615641276
6142,-30.5061808268229
6141,-35.7450724283854
6140,-24.3409891764323
6139,-31.0365407307942
6138,-34.5763203938802
6137,-33.6973175048828
6136,-33.0821848551432
6135,-27.1669525146484
6134,-29.2903503417969
6133,-24.5221262613932
6132,-26.6285359700521
6131,-28.6216796875
6130,-30.4597534179687
6129,-31.0978912353515
6128,-29.5219177246094
6127,-30.0727701822916
6126,-31.5256713867187
6125,-28.3973398844401
6124,-24.3479573567708
6123,-28.3342651367187
6122,-30.8359283447265
6121,-26.2594207763672
6120,-30.8353434244791
6119,-30.9562438964844
6118,-28.6074940999349
6117,-29.0165008544922
6116,-30.8349060058594
6115,-30.8422709147135
6114,-27.2130747477213
6113,-28.1254740397135
6112,-26.1113800048828
6111,-32.5654663085937
6110,-30.5141357421875
6109,-23.8008534749349
6108,-32.8889119466146
6107,-30.4245056152344
6106,-26.7890889485677
6105,-26.6175547281901
6104,-28.4489959716797
6103,-27.0363169352213
6102,-29.3266560872396
6101,-26.4174001057942
6100,-31.4815989176432
6099,-26.1393188476562
6098,-25.0064809163411
6097,-24.4073496500651
6096,-30.1156321207682
6095,-30.1425587972005
6094,-28.912461344401
6093,-29.3617919921875
6092,-22.6965087890625
6091,-29.2801625569661
6090,-32.0022593180338
6089,-30.8776051839192
6088,-33.1604471842448
6087,-35.1973225911458
6086,-34.5086069742838
6085,-32.2288370768229
6084,-31.6795969645182
6083,-30.4369771321614
6082,-31.3221038818359
6081,-22.3964141845703
6080,-24.1917175292969
6079,-31.7027699788411
6078,-27.3165242513021
6077,-25.8869588216146
6076,-31.5111348470052
6075,-32.4035095214844
6074,-27.5675364176432
6073,-28.3420776367187
6072,-33.0705881754557
6071,-26.3653167724609
6070,-27.9784047444661
6069,-20.1545878092448
6068,-26.1846374511719
6067,-25.021592203776
6066,-32.9996348063151
6065,-27.8315083821614
6064,-28.2929748535156
6063,-26.8802551269531
6062,-28.6509155273437
6061,-29.9076243082682
6060,-25.3239603678385
6059,-24.3525044759114
6058,-29.445908610026
6057,-27.958364868164
6056,-26.4691426595052
6055,-27.195181274414
6054,-22.3063262939453
6053,-30.0019643147786
6052,-28.0939697265625
6051,-27.9240224202474
6050,-28.3567057291666
6049,-31.1830759684245
6048,-32.5255340576172
6047,-27.895610555013
6046,-30.8838765462239
6045,-31.3520975748698
6044,-30.2011372884114
6043,-27.8786631266276
6042,-29.45615234375
6041,-37.4180409749349
6040,-31.2642272949219
6039,-27.8457651774088
6038,-30.5509806315104
6037,-27.9694834391276
6036,-19.9111083984375
6035,-18.0480102539062
6034,-22.6665201822916
6033,-29.595805867513
6032,-34.2169504801432
6031,-26.366552734375
6030,-32.02841796875
6029,-31.9361073811849
6028,-34.5461435953776
6027,-25.9165761311849
6026,-25.0197662353515
6025,-24.3160868326823
6024,-27.3819895426432
6023,-31.1402089436849
6022,-29.2490244547526
6021,-32.3288228352864
6020,-33.2412322998047
6019,-25.4292460123698
6018,-26.0192016601562
6017,-25.5118570963541
6016,-25.4804901123047
6015,-29.8990692138672
6014,-25.0652526855469
6013,-24.1454783121745
6012,-25.2488210042317
6011,-26.7000132242838
6010,-27.0793518066406
6009,-27.2415171305338
6008,-24.2626352945963
6007,-27.4172271728515
6006,-27.3804941813151
6005,-26.2519337972005
6004,-27.8180603027344
6003,-30.6752888997396
6002,-31.4802357991536
6001,-25.1377726236979
6000,-28.2495839436849
5999,-31.2138427734375
5998,-29.9077311197916
5997,-24.0149190266927
5996,-28.1730255126953
5995,-24.7739878336588
5994,-28.702734375
5993,-21.0006317138672
5992,-28.1766927083333
5991,-28.4882873535156
5990,-20.7055623372396
5989,-25.3171040852864
5988,-19.8991251627604
5987,-23.736685180664
5986,-29.6229461669922
5985,-22.5127522786458
5984,-28.3264475504557
5983,-26.2256581624349
5982,-27.3504954020182
5981,-28.793305460612
5980,-29.4193888346354
5979,-25.6840932210286
5978,-32.2918711344401
5977,-26.2710530598958
5976,-20.0628824869791
5975,-24.7253987630208
5974,-28.8513193766276
5973,-28.7476003011067
5972,-22.4184783935547
5971,-22.4054677327474
5970,-26.9422719319661
5969,-27.934189860026
5968,-21.782339477539
5967,-28.6704518636067
5966,-29.1318674723307
5965,-21.980078125
5964,-25.7106689453125
5963,-21.5139678955078
5962,-23.5777750651041
5961,-24.1779846191406
5960,-23.4361124674479
5959,-23.4959676106771
5958,-28.9499216715495
5957,-29.4706024169922
5956,-22.1235412597656
5955,-29.4083669026692
5954,-21.9485178629557
5953,-21.7556060791015
5952,-23.3187316894531
5951,-20.3638875325521
5950,-21.122412109375
5949,-23.6888793945312
5948,-25.9126953125
5947,-24.4149281819661
5946,-28.2620808919271
5945,-29.1520395914713
5944,-30.7016560872396
5943,-28.5410420735677
5942,-19.724701944987
5941,-24.4342661539713
5940,-24.7253987630208
5939,-19.8418334960937
5938,-19.861441040039
5937,-27.7869120279948
5936,-22.9758972167969
5935,-31.9549621582031
5934,-23.5637674967448
5933,-24.0572926839192
5932,-23.2661346435547
5931,-17.4036315917969
5930,-21.2275095621745
5929,-24.012309773763
5928,-23.2006896972656
5927,-22.9784606933594
5926,-22.7458201090495
5925,-28.0871134440104
5924,-23.5912638346354
5923,-22.8274088541666
5922,-25.9865224202474
5921,-25.9031433105469
5920,-25.8608561197916
5919,-23.6656046549479
5918,-25.4995432535807
5917,-31.5013437906901
5916,-28.5172231038411
5915,-27.3024302164713
5914,-21.0165059407552
5913,-19.2554941813151
5912,-27.9619913736979
5911,-27.3469401041666
5910,-13.2414204915364
5909,-22.839224243164
5908,-27.5379648844401
5907,-31.6404174804687
5906,-32.9521341959635
5905,-26.6456359863281
5904,-32.2086140950521
5903,-31.6068735758463
5902,-27.8280446370442
5901,-25.9834655761719
5900,-26.2228861490885
5899,-24.4661214192708
5898,-31.4330454508463
5897,-21.0430867513021
5896,-27.9691426595052
5895,-25.1647094726562
5894,-23.6152862548828
5893,-26.0062622070312
5892,-20.5077931722005
5891,-28.3665018717448
5890,-27.9188293457031
5889,-32.0176147460937
5888,-27.4436859130859
5887,-29.37265625
5886,-31.2321685791015
5885,-26.5512908935547
5884,-26.6943725585937
5883,-19.0756795247396
5882,-26.8691212972005
5881,-25.2017171223958
5880,-29.080425008138
5879,-29.7386993408203
5878,-23.9052998860677
5877,-26.7915812174479
5876,-20.6818603515625
5875,-21.1142995198567
5874,-24.4747680664062
5873,-24.554312133789
5872,-32.1224934895833
5871,-17.8526774088541
5870,-24.9982411702474
5869,-25.5904856363932
5868,-25.7986104329427
5867,-22.1821960449219
5866,-26.5850382486979
5865,-21.5704355875651
5864,-25.227896118164
5863,-28.8885559082031
5862,-26.7709360758463
5861,-29.4237833658854
5860,-23.9983683268229
5859,-22.2997701009114
5858,-22.6518615722656
5857,-22.1336222330729
5856,-20.5328531901041
5855,-24.8265492757161
5854,-23.1776845296224
5853,-30.024760945638
5852,-27.9340525309245
5851,-28.4048472086588
5850,-24.5820576985677
5849,-31.7582865397135
5848,-22.6091013590495
5847,-20.658804321289
5846,-22.3691009521484
5845,-25.2641459147135
5844,-25.4988413492838
5843,-24.1244974772135
5842,-30.3381612141927
5841,-30.0290791829427
5840,-28.6781473795573
5839,-27.2956807454427
5838,-24.1602793375651
5837,-27.3696146647135
5836,-27.4294087727864
5835,-23.4356953938802
5834,-23.2924001057942
5833,-28.7226318359375
5832,-19.9773366292317
5831,-24.1670338948567
5830,-28.490103149414
5829,-17.2770599365234
5828,-24.8093271891276
5827,-23.3938761393229
5826,-23.3377187093099
5825,-25.6494354248047
5824,-26.0739807128906
5823,-25.1262013753255
5822,-29.5948649088541
5821,-32.01669921875
5820,-23.9715128580729
5819,-30.8514821370442
5818,-28.406830851237
5817,-24.4779215494791
5816,-20.0768341064453
5815,-29.0024983723958
5814,-25.2062286376953
5813,-32.7854827880859
5812,-19.3496205647786
5811,-20.8170583089192
5810,-23.2621724446614
5809,-24.3642995198567
5808,-30.4585225423177
5807,-26.337754313151
5806,-18.9995229085286
5805,-28.48740234375
5804,-26.9182800292969
5803,-30.1844543457031
5802,-31.6606658935547
5801,-24.2880462646484
5800,-21.5047668457031
5799,-30.413198852539
5798,-26.144389851888
5797,-36.2424936930338
5796,-25.7495076497396
5795,-21.1728983561198
5794,-19.5411539713541
5793,-33.2246307373047
5792,-28.4372365315755
5791,-27.9024210611979
5790,-29.2141886393229
5789,-24.340185546875
5788,-25.7975219726562
5787,-27.3931894938151
5786,-27.1287139892578
5785,-29.1393747965495
5784,-27.1923329671224
5783,-32.3842325846354
5782,-32.0111907958984
5781,-25.7353627522786
5780,-25.6421010335286
5779,-28.3743448893229
5778,-27.4082244873047
5777,-29.3984486897786
5776,-29.2967641194661
5775,-29.0676279703776
5774,-28.0100565592448
5773,-27.7569844563802
5772,-24.0592102050781
5771,-27.2015594482422
5770,-33.0008707682291
5769,-23.6174784342448
5768,-22.9121256510416
5767,-22.2820648193359
5766,-24.1213083902995
5765,-21.7828735351562
5764,-22.929052734375
5763,-25.0572723388672
5762,-24.6244618733724
5761,-26.7767751057942
5760,-25.8163716634114
5759,-24.1420399983724
5758,-27.2232777913411
5757,-28.6578379313151
5756,-24.7820037841797
5755,-28.2359832763672
5754,-31.6110748291015
5753,-25.6230885823567
5752,-25.0572011311849
5751,-29.1968546549479
5750,-29.7327077229817
5749,-32.5464335123698
5748,-29.235688273112
5747,-30.4316721598307
5746,-24.8275817871094
5745,-25.5287027994791
5744,-26.0754913330078
5743,-29.5637980143229
5742,-35.7048146565755
5741,-29.1505442301432
5740,-28.4072479248047
5739,-27.4347696940104
5738,-21.1402038574219
5737,-21.6481028238932
5736,-30.6828623453776
5735,-28.7236643473307
5734,-26.8259185791015
5733,-18.088735961914
5732,-29.0553446451823
5731,-32.7567199707031
5730,-26.7016560872396
5729,-22.4637817382812
5728,-29.0620737711588
5727,-21.5669769287109
5726,-21.9058186848958
5725,-30.8686584472656
5724,-22.5198984781901
5723,-24.9514780680338
5722,-25.9482228597005
5721,-29.2830922444661
5720,-23.7270619710286
5719,-26.8080556233724
5718,-28.1096761067708
5717,-31.6799021402995
5716,-29.6524312337239
5715,-25.1048645019531
5714,-28.0988474527995
5713,-24.5605173746745
5712,-22.9700276692708
5711,-23.5783498128255
5710,-27.527695719401
5709,-19.6791239420573
5708,-28.4436808268229
5707,-28.0022237141927
5706,-21.8556274414062
5705,-23.517685953776
5704,-26.9017649332682
5703,-27.9968271891276
5702,-20.9827891031901
5701,-26.8451751708984
5700,-25.2607991536458
5699,-28.988862101237
5698,-22.1703094482422
5697,-27.0763763427734
5696,-23.1461293538411
5695,-28.8292551676432
5694,-28.0127115885416
5693,-27.4254262288411
5692,-26.5743774414062
5691,-22.024277750651
5690,-24.2153228759765
5689,-25.4365295410156
5688,-33.0964670817057
5687,-24.0905924479166
5686,-21.5085103352864
5685,-30.1555592854817
5684,-31.2184814453125
5683,-30.4806884765625
5682,-32.1243194580078
5681,-32.5756235758463
5680,-28.2891499837239
5679,-26.011567179362
5678,-21.7172098795573
5677,-23.4021769205729
5676,-23.4387471516927
5675,-30.0697082519531
