"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
11164,-28.6412618001302
11163,-28.9065816243489
11162,-31.7433532714844
11161,-31.9768432617187
11160,-34.5512654622396
11159,-30.017446899414
11158,-32.011078898112
11157,-24.9506591796875
11156,-31.9842132568359
11155,-33.7414611816406
11154,-30.4050252278646
11153,-30.2487955729166
11152,-34.8237772623698
11151,-31.3101867675781
11150,-29.6592620849609
11149,-34.5533813476562
11148,-24.5238708496094
11147,-34.1371012369791
11146,-30.0036834716797
11145,-31.3121602376302
11144,-27.1465718587239
11143,-27.7055521647135
11142,-25.0004892985026
11141,-19.9257822672526
11140,-29.2252919514974
11139,-32.3274749755859
11138,-30.2558909098307
11137,-34.9831604003906
11136,-26.8309895833333
11135,-36.7734385172526
11134,-28.5656799316406
11133,-30.3443003336588
11132,-31.5254526774088
11131,-27.1831624348958
11130,-27.3683227539062
11129,-27.9451965332031
11128,-28.6282104492187
11127,-30.2102823893229
11126,-27.9749867757161
11125,-33.332373046875
11124,-23.0445821126302
11123,-27.348237101237
11122,-32.2234608968099
11121,-31.2153686523437
11120,-29.3896596272786
11119,-30.1855529785156
11118,-31.5114959716797
11117,-26.1678120930989
11116,-25.0173858642578
11115,-31.5966247558594
11114,-26.0630147298177
11113,-33.7933919270833
11112,-28.4255330403646
11111,-34.3959106445312
11110,-28.4639241536458
11109,-20.988139851888
11108,-26.7211619059245
11107,-25.3208221435547
11106,-37.421001180013
11105,-26.5586354573567
11104,-29.3376627604166
11103,-31.7291371663411
11102,-26.4426635742187
11101,-23.4979970296224
11100,-29.2908487955729
11099,-38.4260416666666
11098,-29.089463297526
11097,-32.1590128580729
11096,-31.1396341959635
11095,-29.359482828776
11094,-25.0710408528646
11093,-31.2689982096354
11092,-30.9477854410807
11091,-25.1274220784505
11090,-21.9567423502604
11089,-27.0758117675781
11088,-34.4305786132812
11087,-32.0896107991536
11086,-34.5515808105469
11085,-29.8684346516927
11084,-32.2155364990234
11083,-29.0079610188802
11082,-27.6810363769531
11081,-28.1620900472005
11080,-26.2342183430989
11079,-39.8265441894531
11078,-26.2611246744791
11077,-24.8956817626953
11076,-22.9704650878906
11075,-25.1455647786458
11074,-31.6729899088541
11073,-24.8861755371094
11072,-31.9314178466797
11071,-35.0054077148437
11070,-26.0437581380208
11069,-30.3129994710286
11068,-29.1318267822265
11067,-28.7589782714844
11066,-31.4017344156901
11065,-23.4062459309896
11064,-27.5264139811198
11063,-24.6325998942057
11062,-27.1621409098307
11061,-27.415385945638
11060,-27.3762929280599
11059,-37.659292602539
11058,-31.1180379231771
11057,-29.7335571289062
11056,-22.2524271647135
11055,-30.2191884358724
11054,-36.4532480875651
11053,-26.3279327392578
11052,-24.2526916503906
11051,-25.9021209716797
11050,-27.209814453125
11049,-29.4941467285156
11048,-22.9272165934245
11047,-29.5884562174479
11046,-32.2185119628906
11045,-28.8474436442057
11044,-28.859223429362
11043,-35.0527608235677
11042,-27.6262725830078
11041,-29.1482503255208
11040,-32.0315104166666
11039,-24.9630950927734
11038,-27.8576466878255
11037,-24.854833984375
11036,-29.8180552164713
11035,-32.0429748535156
11034,-28.2170572916666
11033,-30.8039611816406
11032,-33.162690226237
11031,-35.3127349853515
11030,-25.8416758219401
11029,-27.7760732014974
11028,-29.1089080810547
11027,-26.5099904378255
11026,-27.8129231770833
11025,-29.7127695719401
11024,-30.8683380126953
11023,-21.6383117675781
11022,-29.9142771402995
11021,-24.5866404215495
11020,-24.9621846516927
11019,-31.2079681396484
11018,-26.8371744791666
11017,-24.9592447916666
11016,-23.8887491861979
11015,-28.9448506673177
11014,-27.9638427734375
11013,-33.0999257405599
11012,-26.4325012207031
11011,-32.5300760904948
11010,-27.1144266764323
11009,-23.786734008789
11008,-26.5631876627604
11007,-27.4973561604817
11006,-29.2745473225911
11005,-29.6142333984375
11004,-30.5401672363281
11003,-32.253266398112
11002,-32.3970296223958
11001,-29.0797180175781
11000,-30.8931437174479
10999,-27.8211934407552
10998,-27.450287882487
10997,-25.7011271158854
10996,-22.6183939615885
10995,-30.5424051920573
10994,-27.7038330078125
10993,-32.3947306315104
10992,-27.6664591471354
10991,-26.6406361897786
10990,-25.3879048665364
10989,-28.931010945638
10988,-24.358506266276
10987,-31.4309448242187
10986,-24.487885538737
10985,-29.9825602213541
10984,-30.6999623616536
10983,-25.8059855143229
10982,-33.2588409423828
10981,-29.8179534912109
10980,-35.749858601888
10979,-24.3852193196614
10978,-27.6244822184245
10977,-33.7742218017578
10976,-27.907074991862
10975,-28.6522939046224
10974,-29.1671966552734
10973,-29.1620137532552
10972,-25.7737589518229
10971,-27.9330759684245
10970,-31.2080444335937
10969,-27.8324035644531
10968,-30.4069376627604
10967,-31.4853373209635
10966,-31.0095225016276
10965,-29.1409159342448
10964,-31.9636037190755
10963,-33.5863098144531
10962,-28.4392812093099
10961,-31.8308980305989
10960,-24.6737070719401
10959,-25.259141031901
10958,-27.5835225423177
10957,-27.9605672200521
10956,-31.74130859375
10955,-29.9414530436198
10954,-32.7064880371094
10953,-30.9064798990885
10952,-29.7940124511719
10951,-28.2035227457682
10950,-29.3253845214844
10949,-26.4857899983724
10948,-26.0693369547526
10947,-25.308462524414
10946,-23.9136311848958
10945,-25.6438557942708
10944,-33.0806335449219
10943,-34.8350484212239
10942,-29.0832021077474
10941,-27.2047434488932
10940,-27.7897806803385
10939,-33.5702016194661
10938,-25.4058237711588
10937,-30.4696461995442
10936,-29.0818389892578
10935,-31.6045542399088
10934,-29.5530558268229
10933,-24.084585571289
10932,-28.1836049397786
10931,-27.4938161214192
10930,-30.877289835612
10929,-25.8827575683594
10928,-29.8029184977213
10927,-27.0038818359375
10926,-27.5536204020182
10925,-28.5084391276041
10924,-34.2354746500651
10923,-32.6431030273437
10922,-29.3012858072916
10921,-30.3755045572916
10920,-33.4768381754557
10919,-34.7703867594401
10918,-21.8188537597656
10917,-35.2687795003255
10916,-25.5670786539713
10915,-31.5273345947265
10914,-24.8993896484375
10913,-25.536245727539
10912,-22.5830698649088
10911,-21.5365305582682
10910,-25.1666575113932
10909,-33.0193186442057
10908,-27.5021881103515
10907,-27.8751586914062
10906,-25.5617482503255
10905,-28.6772165934245
10904,-22.5930440266927
10903,-24.7174285888672
10902,-24.8265391031901
10901,-25.7160196940104
10900,-25.6493845621745
10899,-31.267197672526
10898,-26.5564839680989
10897,-30.4723876953125
10896,-28.0935272216797
10895,-30.3549662272135
10894,-31.0138356526692
10893,-23.0553243001302
10892,-28.4943959554036
10891,-26.1130025227864
10890,-32.5587931315104
10889,-33.7870646158854
10888,-27.3604085286458
10887,-26.8937998453776
10886,-31.4798950195312
10885,-27.1857564290364
10884,-33.5468709309896
10883,-32.4198109944661
10882,-31.7383026123047
10881,-27.4570627848307
10880,-34.0268259684245
10879,-25.9291392008463
10878,-31.5510976155599
10877,-29.3122111002604
10876,-31.6014007568359
10875,-29.4490468343099
10874,-24.9057627360026
10873,-26.8457753499349
10872,-30.4289764404297
10871,-27.8837799072265
10870,-35.1167358398437
10869,-28.0029764811198
10868,-24.4968271891276
10867,-30.9373077392578
10866,-27.685161336263
10865,-28.373627726237
10864,-33.1212727864583
10863,-27.0624247233073
10862,-30.6145385742187
10861,-28.0954752604166
10860,-26.2189798990885
10859,-35.227387491862
10858,-28.6509511311849
10857,-25.0696116129557
10856,-32.8390055338541
10855,-32.4306752522786
10854,-27.4850118001302
10853,-34.0854807535807
10852,-26.1634989420573
10851,-25.2476308186849
10850,-27.039399210612
10849,-23.7872528076172
10848,-30.0496378580729
10847,-27.1155659993489
10846,-32.9624440511068
10845,-28.0322275797526
10844,-29.5003163655599
10843,-25.1154490152995
10842,-28.1706451416015
10841,-28.6858072916666
10840,-28.226919555664
10839,-29.9104115804036
10838,-30.2772532145182
10837,-33.7660888671875
10836,-28.3928131103515
10835,-23.3738057454427
10834,-29.6646789550781
10833,-30.2397572835286
10832,-28.7608093261719
10831,-30.6119140625
10830,-28.6129262288411
10829,-31.149771118164
10828,-22.1577311197916
10827,-27.066997273763
10826,-25.7817189534505
10825,-26.5343587239583
10824,-33.9682729085286
10823,-22.4967356363932
10822,-28.0425170898437
10821,-22.2484853108724
10820,-34.1217508951823
10819,-31.3184214274088
10818,-22.7922932942708
10817,-32.1374318440755
10816,-27.0838684082031
10815,-38.3873962402344
10814,-31.3113260904948
10813,-37.0902211507161
10812,-25.367768351237
10811,-28.0882934570312
10810,-33.6229715983073
10809,-28.9367075602213
10808,-28.6815144856771
10807,-36.7906555175781
10806,-28.680522664388
10805,-27.7420104980469
10804,-26.7181355794271
10803,-28.5736806233724
10802,-31.8699198404948
10801,-30.0874084472656
10800,-30.0521759033203
10799,-31.5078084309896
10798,-26.9416666666666
10797,-25.832612101237
10796,-30.5193389892578
10795,-30.1262217203776
10794,-29.3639689127604
10793,-26.7231252034505
10792,-30.293803914388
10791,-21.7700154622396
10790,-27.6759602864583
10789,-25.9157470703125
10788,-27.7734029134114
10787,-27.1647399902344
10786,-30.4435791015625
10785,-31.0199239095052
10784,-30.2858744303385
10783,-28.3750213623047
10782,-28.5827138264974
10781,-28.7424072265625
10780,-27.0036020914713
10779,-27.1503662109375
10778,-24.1650604248047
10777,-27.184434000651
10776,-23.8261525472005
10775,-28.2226674397786
10774,-31.6334391276041
10773,-25.8727427164713
10772,-29.2572235107422
10771,-38.0724802652995
10770,-27.5607462565104
10769,-27.7715057373047
10768,-29.8380900065104
10767,-35.3059041341146
10766,-23.229096476237
10765,-26.6051035563151
10764,-30.0048634847005
10763,-30.6633768717448
10762,-27.5243235270182
10761,-33.0164042154948
10760,-29.1450205485026
10759,-30.9346171061198
10758,-33.4554453531901
10757,-31.5314646402995
10756,-29.0295420328776
10755,-35.4296834309896
10754,-32.0500651041666
10753,-34.4505625406901
10752,-31.9847066243489
10751,-36.6440236409505
10750,-27.943701171875
10749,-33.022563680013
10748,-28.9204213460286
10747,-25.1068277994791
10746,-30.0890869140625
10745,-29.6242024739583
10744,-24.8205830891927
10743,-21.6378540039062
10742,-36.1597452799479
10741,-30.5531422932942
10740,-28.1909851074219
10739,-26.4828094482422
10738,-28.1437591552734
10737,-28.1973378499349
10736,-24.5863301595052
10735,-28.7274586995442
10734,-27.188080851237
10733,-24.5516927083333
10732,-21.5073710123698
10731,-24.9220845540364
10730,-33.8210205078125
10729,-30.9877431233724
10728,-25.1663167317708
10727,-35.0923828125
10726,-31.329448445638
10725,-34.1593994140625
10724,-32.1745666503906
10723,-34.8212341308594
10722,-25.626089477539
10721,-27.1421875
10720,-29.6460784912109
10719,-29.5905517578125
10718,-24.4980122884114
10717,-34.8143320719401
10716,-29.4247192382812
10715,-25.9821736653646
10714,-24.903662109375
10713,-24.0907602945963
10712,-29.9706075032552
10711,-31.1217152913411
10710,-34.8614512125651
10709,-30.2074035644531
10708,-33.1035319010416
10707,-30.9355326334635
10706,-28.6889149983724
10705,-28.9645039876302
10704,-28.8013570149739
10703,-31.0483815511067
10702,-32.1950134277344
10701,-36.5609395345052
10700,-31.7016764322916
10699,-34.8600830078125
10698,-31.4513102213541
10697,-33.1597096761068
10696,-30.2960723876953
10695,-29.7265584309896
10694,-23.8420572916666
10693,-26.5479237874349
10692,-24.9099995930989
10691,-29.3624226888021
10690,-25.1862091064453
10689,-30.3321543375651
10688,-30.5306915283203
10687,-26.0907501220703
10686,-26.5812947591146
10685,-27.8822082519531
10684,-31.1091217041015
10683,-28.4254364013672
10682,-27.6877349853515
10681,-32.1203979492187
10680,-27.7268178304036
10679,-27.0785481770833
10678,-31.7109079996745
10677,-24.989126586914
10676,-27.2199513753255
10675,-28.0642710367838
10674,-37.3350433349609
10673,-34.9800425211588
10672,-26.5795908610026
10671,-27.6324829101562
10670,-28.6735544840495
10669,-33.1970784505208
10668,-31.3111175537109
10667,-28.3635620117187
10666,-26.6443695068359
10665,-29.0400604248047
10664,-20.1244873046875
10663,-21.8977620442708
10662,-29.3732716878255
10661,-28.5051686604817
10660,-21.7232218424479
10659,-31.4569203694661
10658,-34.3933573404948
10657,-35.8726867675781
10656,-32.6377370198568
10655,-29.6447357177734
10654,-27.4640055338541
10653,-20.9261739095052
10652,-30.9762685139974
10651,-25.7309173583984
10650,-29.0232248942057
10649,-22.8331919352213
10648,-28.8487915039062
10647,-27.2904825846354
10646,-30.6454579671224
10645,-26.5882832845052
10644,-24.4586751302083
10643,-32.0744283040364
10642,-33.6708129882812
10641,-25.5891123453776
10640,-29.1205403645833
10639,-30.4382130940755
10638,-24.106298828125
10637,-32.9591837565104
10636,-29.3161936442057
10635,-26.2492889404297
10634,-29.8841868082682
10633,-25.9316619873047
10632,-26.3570566813151
10631,-29.7970184326172
10630,-27.0366221110026
10629,-30.0701100667317
10628,-26.5350860595703
10627,-29.1957865397135
10626,-29.0894073486328
10625,-26.8363301595052
10624,-26.7783213297526
10623,-25.5955210367838
10622,-27.272309366862
10621,-25.8703826904297
10620,-30.6930552164713
10619,-24.7052673339844
10618,-30.3701436360677
10617,-19.0664683024088
10616,-37.3108632405599
10615,-24.885590616862
10614,-29.3625193277995
10613,-28.9311889648437
10612,-25.6913055419922
10611,-28.7834991455078
10610,-22.8526265462239
10609,-28.4370585123698
10608,-30.2480275472005
10607,-30.967377726237
10606,-22.6229919433594
10605,-32.9598042805989
10604,-32.8269002278646
10603,-35.2045705159505
10602,-32.2113149007161
10601,-28.444677734375
10600,-28.193701171875
10599,-26.139008585612
10598,-30.4665486653646
10597,-25.1452392578125
10596,-38.5383158365885
10595,-29.3886220296224
10594,-28.8623870849609
10593,-24.2207397460937
10592,-30.0240437825521
10591,-28.5204274495442
10590,-29.3626363118489
10589,-28.8246520996094
10588,-30.6745310465495
10587,-28.9218963623047
10586,-31.9506540934245
10585,-26.7271230061849
10584,-30.5857503255208
10583,-32.3063466389974
10582,-31.2654123942057
10581,-33.7119812011719
10580,-28.367051188151
10579,-27.9477244059245
10578,-31.394400024414
10577,-30.0758168538411
10576,-33.3399312337239
10575,-33.1647094726562
10574,-28.9886891682942
10573,-34.7807322184245
10572,-29.4166320800781
10571,-26.1360534667969
10570,-28.2090616861979
10569,-36.2570098876953
10568,-34.3346923828125
10567,-31.0873372395833
10566,-26.4024058024088
10565,-26.5549733479817
10564,-30.8031931559245
