"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
8899,-28.4334777832031
8898,-31.1291132609049
8897,-28.9065739949544
8896,-36.425271097819
8895,-34.2765970865885
8894,-38.0962432861328
8893,-34.2796793619791
8892,-32.5658859252929
8891,-26.8833272298177
8890,-30.0758829752604
8889,-29.6987772623698
8888,-31.3850845336914
8887,-33.4197321573893
8886,-34.7088022867838
8885,-35.9321782430013
8884,-34.8087727864583
8883,-36.6973454793294
8882,-36.6444076538086
8881,-31.8883651733398
8880,-30.1601064046224
8879,-23.6053349812825
8878,-24.3179204305013
8877,-25.3895273844401
8876,-27.0902516682942
8875,-34.5794993082682
8874,-32.7136571248372
8873,-35.3384206136068
8872,-35.4008341471354
8871,-32.751687113444
8870,-36.8075139363607
8869,-34.7576532999674
8868,-28.4157699584961
8867,-23.1749888102213
8866,-30.5460927327474
8865,-24.6602284749349
8864,-30.3470672607422
8863,-26.60068359375
8862,-32.7595962524414
8861,-35.7050486246745
8860,-36.5322428385416
8859,-35.7382466634114
8858,-36.8992523193359
8857,-28.6410736083984
8856,-32.6625605265299
8855,-26.1992782592773
8854,-26.1447992960612
8853,-31.4973205566406
8852,-30.1624257405599
8851,-35.5078745524088
8850,-35.7804702758789
8849,-38.4180409749349
8848,-37.4187098185221
8847,-36.1619501749674
8846,-34.9354029337565
8845,-34.2365300496419
8844,-32.03587697347
8843,-26.3949518839518
8842,-26.1395985921224
8841,-31.6951685587565
8840,-31.395730082194
8839,-36.529892985026
8838,-34.920637512207
8837,-36.8350891113281
8836,-36.7187179565429
8835,-35.8506683349609
8834,-37.9784861246745
8833,-30.4890782674153
8832,-27.3800440470377
8831,-25.2230234781901
8830,-28.9114669799804
8829,-33.8706497192383
8828,-34.6033309936523
8827,-36.1658437093099
8826,-38.5002756754557
8825,-39.8437103271484
8824,-35.7597691853841
8823,-36.5425450642903
8822,-28.9747451782226
8821,-26.7361028035482
8820,-22.1388509114583
8819,-23.7842697143554
8818,-27.0599044799804
8817,-28.9178731282552
8816,-33.7772277832031
8815,-33.2698069254557
8814,-33.591167195638
8813,-34.8568430582682
8812,-33.808821105957
8811,-33.6642440795898
8810,-26.0081949869791
8809,-28.6287241617838
8808,-29.34740041097
8807,-29.4348739624023
8806,-32.9988388061523
8805,-30.9853500366211
8804,-36.0725260416666
8803,-34.2728281656901
8802,-35.2397267659505
8801,-34.0909154256185
8800,-35.7854777018229
8799,-36.3690653483073
8798,-30.4860748291015
8797,-30.6564570109049
8796,-28.899267578125
8795,-25.9566762288411
8794,-23.7050181070963
8793,-29.9677134195963
8792,-32.9657857259114
8791,-31.5779047648112
8790,-33.1403666178385
8789,-31.6627131144206
8788,-37.6195383707682
8787,-31.6381439208984
