"Calendar years [yr BP]","Average yearly mean temperature [degree C]"
21999,-16.1041918436686
21998,-13.7351236979166
21997,-15.3977823893229
21996,-15.7772710164388
21995,-12.8075558980306
21994,-13.4221481323242
21993,-15.2274637858073
21992,-12.418674214681
21991,-14.655137125651
21990,-13.9526618957519
21989,-13.7649202982584
21988,-15.1394371032715
21987,-13.9085245768229
21986,-14.6628657023112
21985,-15.0958567301432
21984,-12.3557088216146
21983,-13.3185994466146
21982,-13.7839200337728
21981,-13.2853632609049
21980,-12.6443834940592
21979,-15.1128931681315
21978,-12.1237472534179
21977,-14.5444206237793
21976,-15.6988624572754
21975,-15.1827784220377
21974,-13.5628443400065
21973,-15.043507639567
21972,-14.3448458353678
21971,-15.2030026753743
21970,-15.2715591430664
21969,-15.2225262959798
21968,-15.0663856506347
21967,-13.3174817403157
21966,-15.4495580037435
21965,-15.8063008626302
21964,-13.8932238260905
21963,-16.0928952534993
21962,-16.8406929016113
21961,-15.1589505513509
21960,-14.2396161397298
21959,-14.4056508382161
21958,-12.6086003621419
21957,-13.9026931762695
21956,-13.0968612670898
21955,-12.7462575276692
21954,-11.6739613850911
21953,-13.2865102132161
21952,-13.9797894795735
21951,-16.1017695109049
21950,-14.6369333902995
21949,-13.7351923624674
21948,-14.418004099528
21947,-13.0342748006185
21946,-13.5776339213053
21945,-14.6139307657877
21944,-13.7851064046224
21943,-13.7086573282877
21942,-15.1981745402018
21941,-14.0251602172851
21940,-15.0448415120442
21939,-15.9068181355794
21938,-15.9065422058105
21937,-15.6478040059407
21936,-15.3669176737467
21935,-14.3214960734049
21934,-13.5035232543945
21933,-15.2756561279297
21932,-14.0582552591959
21931,-13.5111361185709
21930,-14.1201754252116
21929,-14.3332440694173
21928,-14.1327690124511
21927,-14.7817977905273
21926,-13.5448694864909
21925,-12.9921834309896
21924,-14.6502797444661
21923,-15.1538693745931
21922,-15.7947143554687
21921,-13.5451479593913
21920,-13.4441385904948
21919,-13.4646667480469
21918,-15.754372660319
21917,-14.8907251993815
21916,-14.4942751566569
21915,-14.341956837972
21914,-15.1245089213053
21913,-15.6492243448893
21912,-14.9908699035644
21911,-13.5293093363444
21910,-15.115648651123
21909,-14.4823008219401
21908,-15.525680287679
21907,-15.5839536031087
21906,-16.1073745727539
21905,-15.2420893351237
21904,-14.454640452067
21903,-13.608386739095
21902,-13.6862370808919
21901,-14.6051315307617
21900,-15.8589920043945
21899,-14.8053738911946
21898,-12.6768224080403
21897,-14.3599151611328
21896,-14.9328712463379
21895,-14.5845219930013
21894,-14.6014401753743
21893,-12.9498797098795
21892,-13.4730120340983
21891,-13.7419113159179
21890,-13.9707092285156
21889,-14.2525899251302
21888,-12.950303141276
21887,-12.7368504842122
21886,-14.783861541748
21885,-15.5784858703613
21884,-14.4836575826009
21883,-14.5105092366536
21882,-14.0633580525716
21881,-14.8833997090657
21880,-14.4884806315104
21879,-13.0002553304036
21878,-14.7389078776041
21877,-14.1987492879232
21876,-14.1732810974121
21875,-14.7309338887532
21874,-14.6293268839518
21873,-13.8177157084147
21872,-12.895615641276
21871,-15.3691301981608
21870,-15.300629679362
21869,-15.1712745666504
21868,-15.0158154805501
21867,-13.5263109842936
21866,-15.5784400939941
21865,-14.7702875773112
21864,-16.1399419148763
21863,-14.9844713846842
21862,-14.6382926940918
21861,-13.2310750325521
21860,-14.5031265258789
21859,-15.2302815755208
21858,-13.985631052653
21857,-14.8003766377767
21856,-14.4812594095866
21855,-15.0858202616373
21854,-15.4267537434896
21853,-13.1980003356933
21852,-15.6285512288411
21851,-14.9341860453288
21850,-14.1935943603515
21849,-13.2071098327636
21848,-13.770859781901
21847,-14.7246129353841
21846,-14.9978126525879
21845,-12.9077184041341
21844,-12.8674326578776
21843,-15.3852968851725
21842,-15.0242421468099
21841,-15.493204498291
21840,-15.4983339945475
21839,-14.58976465861
21838,-13.0868743896484
21837,-14.7857612609863
21836,-14.9884106953939
21835,-15.2630765279134
21834,-15.8582977294922
21833,-14.252170308431
21832,-13.0347478230794
21831,-14.0781412760416
21830,-14.4980021158854
21829,-13.6695070902506
21828,-13.7018951416015
21827,-14.4521125793457
21826,-14.3338251749674
21825,-13.2753814697265
21824,-14.6326927185058
21823,-14.9137977600097
21822,-13.1959098815918
21821,-15.7983650207519
21820,-13.909827931722
21819,-14.2242670694987
21818,-12.4983339945475
21817,-13.307366434733
21816,-15.611009979248
21815,-13.4145924886067
21814,-14.3610595703125
21813,-15.1161585489909
21812,-14.8720662434896
21811,-16.0845588684082
21810,-15.4029513041178
21809,-16.3164899190267
21808,-13.9204302469889
21807,-15.9635833740234
21806,-14.6008171081543
21805,-15.9272369384765
21804,-15.205253346761
21803,-16.0838518778483
21802,-17.1499415079752
21801,-17.2908551534017
21800,-15.0615447998047
21799,-16.441508992513
21798,-16.3066009521484
21797,-14.025675201416
21796,-14.3835472106933
21795,-14.833100382487
21794,-15.0020011901855
21793,-16.0119626363118
21792,-16.1987365722656
21791,-14.8979349772135
21790,-16.1263374328613
21789,-16.2726730346679
21788,-14.6298927307129
21787,-12.6455469767252
21786,-14.4272979736328
21785,-13.8750467936198
21784,-15.0618296305338
21783,-14.8277725219726
21782,-16.1045148213704
21781,-13.7504320780436
21780,-14.5319274902344
21779,-16.2242594401041
21778,-15.4698102315267
21777,-13.685722096761
21776,-13.3175008138021
21775,-12.4561319986979
21774,-14.7274993896484
21773,-14.9459772745768
21772,-14.4230013529459
21771,-14.9337053934733
21770,-13.748450978597
21769,-16.8008750915527
21768,-13.7553212483724
21767,-14.8849599202474
21766,-15.2234227498372
21765,-14.6535502115885
21764,-15.8940668741862
21763,-14.9988273620605
21762,-13.2006680806478
21761,-13.9589396158854
21760,-13.9338770548502
21759,-14.0391881306966
21758,-15.5704508463541
21757,-13.7634796142578
21756,-13.3620831807454
21755,-14.2531659444173
21754,-15.1332204182942
21753,-13.6566922505696
21752,-15.7081232706705
21751,-15.4420837402344
21750,-13.2325208028157
21749,-13.9488624572754
21748,-14.1916831970215
21747,-15.0074854532877
21746,-14.1553393046061
21745,-13.8000740051269
21744,-15.3166005452474
21743,-14.390603129069
21742,-14.6909762064616
21741,-13.8934781392415
21740,-16.1656720479329
21739,-15.6296371459961
21738,-16.0058006286621
21737,-15.2476231892903
21736,-16.6459195454915
21735,-13.4788408915202
21734,-14.7354937235514
21733,-15.7559354146321
21732,-15.180943552653
21731,-13.6549018859863
21730,-13.3797210693359
21729,-13.665520731608
21728,-16.0501820882161
21727,-15.5613744099935
21726,-14.0330795288086
21725,-16.0017621358235
21724,-14.3064737955729
21723,-16.0798082987467
21722,-14.8510129292806
21721,-17.0544189453125
21720,-14.4424613952636
21719,-15.8073244730631
21718,-14.7323860168457
21717,-15.3731559753418
21716,-14.991625213623
21715,-15.2909505208333
21714,-14.7703854878743
21713,-15.8482688903808
21712,-15.0538594563802
21711,-14.9857213338216
21710,-14.5827290852864
21709,-15.1235959370931
21708,-15.1620264689127
21707,-14.2236592610677
21706,-13.5197026570638
21705,-13.3879811604817
21704,-14.2729515075683
21703,-14.8398053487142
21702,-15.6343635559082
21701,-13.9455042521159
21700,-15.2607063293457
21699,-14.8977493286133
21698,-16.5538505554199
21697,-12.2074963887532
21696,-14.6615788777669
21695,-14.7360544840495
21694,-14.0301829020182
21693,-13.5670481363932
21692,-13.0930351257324
21691,-15.4406557718913
21690,-14.7040364583333
21689,-14.9589701334635
21688,-15.5738967895508
21687,-15.410186513265
21686,-14.7608411153157
21685,-14.6666206359863
21684,-13.7410517374674
21683,-14.0432469685872
21682,-13.6761154174804
21681,-15.4270436604817
21680,-14.8952023824056
21679,-15.0652386983235
21678,-13.897745513916
21677,-14.2935356140136
21676,-14.1580655415853
21675,-15.0488558451334
21674,-15.4853983561198
21673,-14.3789072672526
21672,-14.1978935241699
21671,-14.6946217854817
21670,-14.596044921875
21669,-14.0312726338704
21668,-14.8115893046061
21667,-14.5937294006347
21666,-14.1995020548502
21665,-15.3688148498535
21664,-13.9805651346842
21663,-15.3273681640625
21662,-14.4084381103515
21661,-15.5073404947916
21660,-15.7278630574544
21659,-15.1826906840006
21658,-13.3105885823567
21657,-16.3138730367025
21656,-13.4525360107422
21655,-14.6809333801269
21654,-14.5108245849609
21653,-12.2555043538411
21652,-13.6499974568685
21651,-14.4877927144368
21650,-14.6733001708984
21649,-14.8771677652995
21648,-14.8900487263997
21647,-14.699191792806
21646,-15.4165367126465
21645,-14.9358250935872
21644,-14.8139391581217
21643,-14.9436808268229
21642,-12.9936965942383
21641,-14.3352760314941
21640,-12.7171615600586
21639,-14.7514709472656
21638,-14.6947107950846
21637,-14.3831899007161
21636,-13.2082491556803
21635,-13.5654815673828
21634,-11.9237363179525
21633,-11.7462931315104
21632,-14.7890864054362
21631,-14.0053098042806
21630,-15.1407595316569
21629,-14.5106338500976
21628,-15.2765068054199
21627,-13.9728009541829
21626,-12.8893048604329
21625,-15.7424034118652
21624,-14.3042027791341
21623,-13.5430486043294
21622,-15.2022359212239
21621,-15.4106786092122
21620,-15.0972414652506
21619,-15.725616200765
21618,-16.0676813761393
21617,-14.9982818603515
21616,-13.9484224955241
21615,-14.6824465433756
21614,-12.796437327067
21613,-14.5067072550455
21612,-14.8130376180013
21611,-13.7437080383301
21610,-14.2066762288411
21609,-14.8866892496745
21608,-13.6391217549642
21607,-15.8506759643554
21606,-14.3179547627767
21605,-13.6306480407715
21604,-13.8644203186035
21603,-17.4244598388672
21602,-14.3532368977864
21601,-14.923920694987
21600,-13.9210164388021
21599,-14.5606979370117
21598,-13.7647588094075
21597,-14.0432088216146
21596,-12.9003776550293
21595,-14.9019887288411
21594,-13.364542388916
21593,-12.7834012349446
21592,-15.4382932027181
21591,-16.6768058776855
