"Full hydrological years [yr BP]","Average yearly mean temperature [degree C]"
21998,-41.8289792378743
21997,-40.5220334370931
21996,-40.0073710123698
21995,-40.3429880777995
21994,-41.856797281901
21993,-38.9459302266439
21992,-39.9672429402669
21991,-41.1743288675944
21990,-40.8809506734212
21989,-41.4968424479166
21988,-40.9059979756673
21987,-40.8657554626465
21986,-39.5594111124674
21985,-40.4802586873372
21984,-40.9803349812825
21983,-39.4371843973795
21982,-40.4443700154622
21981,-40.014439646403
21980,-41.7787384033203
21979,-41.7623072306315
21978,-42.5850725809733
21977,-41.3956601460775
21976,-39.9653800964355
21975,-41.7237940470377
21974,-40.3990704854329
21973,-40.2174425760905
21972,-42.0451873779297
21971,-40.0421432495117
21970,-38.7554967244466
21969,-39.66740137736
21968,-41.3681905110677
21967,-40.1237205505371
21966,-40.0124305725097
21965,-41.7099327087402
21964,-38.2946024576823
21963,-40.2465894063314
21962,-40.7729807535807
21961,-38.4434226989746
21960,-39.8950866699219
21959,-41.1909736633301
21958,-42.2418986002604
21957,-41.0197268168131
21956,-39.2689333597819
21955,-39.4870323181152
21954,-39.3866994222005
21953,-42.1903264363607
21952,-41.9660985310872
21951,-40.0348444620768
21950,-41.2066139221191
21949,-38.5744918823242
21948,-39.5571756998698
21947,-38.1530530293782
21946,-41.8238560994466
21945,-39.2531659444173
21944,-42.1642428080241
21943,-40.9273717244466
21942,-41.0146278381347
21941,-41.4857454935709
21940,-41.1463874816894
21939,-38.0666094462077
21938,-41.547232055664
21937,-38.6616895039876
21936,-41.3629096984863
21935,-40.3409268697103
21934,-41.2802426656087
21933,-40.921120707194
21932,-40.2781967163086
21931,-41.3449768066406
21930,-42.5864509582519
21929,-41.7408330281575
21928,-40.8197044372558
21927,-40.9616785685221
21926,-40.1584520975748
21925,-42.4007642110189
21924,-41.9720659891764
21923,-40.0296005249023
21922,-42.9656140645345
21921,-39.3442901611328
21920,-42.5193122863769
21919,-41.3984067281087
21918,-39.9126393636068
21917,-41.4380261739095
21916,-40.1463493347168
21915,-40.1849451700846
21914,-40.3816385904948
21913,-39.2113530476888
21912,-40.8737663269043
21911,-38.9314445495605
21910,-39.0989809672038
21909,-40.6992159525553
21908,-40.52078221639
21907,-41.4829010009765
21906,-41.3879760742187
21905,-40.1676022847493
21904,-40.4244445800781
21903,-39.767020924886
21902,-41.9281155904134
21901,-40.285986328125
21900,-40.8733632405599
21899,-36.4910491943359
21898,-39.5369120279948
21897,-42.3872945149739
21896,-39.9584246317545
21895,-40.9820782979329
21894,-41.6459882100423
21893,-40.6979075113932
21892,-42.4323638916015
21891,-41.6410380045573
21890,-38.1005716959635
21889,-41.3439951578776
21888,-39.518891398112
21887,-40.2084640502929
21886,-41.3661687215169
21885,-39.5920979817708
21884,-39.8484405517578
21883,-41.0260528564453
21882,-40.4490862528483
21881,-41.9693880716959
21880,-40.1163060506185
21879,-40.1898597717285
21878,-39.5522623697916
21877,-40.5207135518392
21876,-41.0397743225097
21875,-41.5564509073893
21874,-39.7661206563314
21873,-39.9786616007487
21872,-41.3414914449056
21871,-39.0259256998698
21870,-40.0238683064778
21869,-41.0663233439127
21868,-39.9177904764811
21867,-39.8243672688802
21866,-42.5622098286946
21865,-40.6761561075846
21864,-41.0068127950032
21863,-42.2898569742838
21862,-38.7775558471679
21861,-39.3358812967936
21860,-38.7960647583008
21859,-40.1126439412435
21858,-41.3358088175455
21857,-40.3352073669433
21856,-40.816394551595
21855,-39.4826784769694
21854,-42.5048533121745
21853,-41.7062884012858
21852,-37.4797309875488
21851,-39.4384330749511
21850,-41.1696266174316
21849,-40.8475466410319
21848,-40.1427075703939
21847,-41.5970240275065
21846,-40.2237024943034
21845,-40.0400973002116
21844,-42.0148999532064
21843,-40.1347310384114
21842,-40.6477391560872
21841,-42.090258026123
21840,-40.6105000813802
21839,-41.3778188069661
21838,-40.825303141276
21837,-41.26408106486
21836,-39.2633499145508
21835,-38.4121434529622
21834,-41.4315450032552
21833,-42.3855499267578
21832,-40.4070381164551
21831,-42.3558804829915
21830,-40.4669593811035
21829,-40.947929128011
21828,-38.2149426778157
21827,-39.321890258789
21826,-42.2496780395508
21825,-41.2882904052734
21824,-42.3187075297038
21823,-40.3118347167969
21822,-40.6312189737955
21821,-40.5474583943685
21820,-39.7294576009114
21819,-41.2150507609049
21818,-42.0840845743815
21817,-42.1285741170247
21816,-41.5807047526041
21815,-39.7492533365885
21814,-40.2026326497396
21813,-41.3343783060709
21812,-38.6014630635579
21811,-40.7411661783854
21810,-38.857701365153
21809,-39.9130386352539
21808,-41.2651974995931
21807,-40.868942006429
21806,-40.6054850260416
21805,-40.0750500996907
21804,-39.5112098693847
21803,-40.795881652832
21802,-40.7654123942057
21801,-42.291975402832
21800,-41.0732101440429
21799,-42.3103876749674
21798,-40.3316965738932
21797,-41.1992337544759
21796,-41.0492551167806
21795,-38.7439877827962
21794,-40.9531946818034
21793,-39.3587961832682
21792,-40.2099517822265
21791,-38.0427612304687
21790,-42.3433581034342
21789,-40.2838157653808
21788,-41.6634480794271
21787,-39.3822285970052
21786,-40.2357251485189
21785,-40.9164807637532
21784,-40.1335319519043
21783,-40.9061518351237
21782,-41.4363756815592
21781,-41.618152364095
21780,-41.0061986287435
21779,-41.014741007487
21778,-41.3814389546712
21777,-43.0758257548014
21776,-38.541009012858
21775,-40.7705660502116
21774,-39.9110727945963
21773,-39.0140391031901
21772,-41.5760050455729
21771,-39.6496096293131
21770,-40.3822603861491
21769,-41.8042523701985
21768,-41.4212033589681
21767,-39.5007550557454
21766,-39.8372138977051
21765,-41.851187133789
21764,-40.3676678975423
21763,-41.316571299235
21762,-38.6098973592122
21761,-40.0647224426269
21760,-40.7344065348307
21759,-42.0345863342285
21758,-39.4347277323405
21757,-41.7818829854329
21756,-40.993453725179
21755,-41.8722506205241
21754,-40.0530634562174
21753,-39.2998374938965
21752,-39.8368642171224
21751,-39.8399642944336
21750,-39.3318758646647
21749,-39.5403541564941
21748,-39.6919133504232
21747,-40.5873245239258
21746,-40.5092262268066
21745,-39.2873163859049
21744,-41.3407208760579
21743,-38.7502311706543
21742,-39.82169825236
21741,-41.2241984049479
21740,-39.9109608968099
21739,-43.675333404541
21738,-39.5826032002767
21737,-39.1627601623535
21736,-38.4575752258301
21735,-40.0028836568196
21734,-39.9053354899088
21733,-39.9722389221191
21732,-42.5345583597819
21731,-40.1112871805827
21730,-42.7401400248209
21729,-40.3152806599935
21728,-40.5702919006347
21727,-40.8378344217936
21726,-39.6956720987955
21725,-40.4446980794271
21724,-41.9469792683919
21723,-40.930834197998
21722,-38.1037124633789
21721,-39.8784037272135
21720,-40.8936091105143
21719,-39.4544560750325
21718,-40.7791681925455
21717,-40.9086390177409
21716,-40.0452611287435
21715,-40.5273384094238
21714,-40.8954071044922
21713,-39.1191874186198
21712,-39.9742429097493
21711,-39.7000704447428
21710,-41.4620257059733
21709,-39.4167808532715
21708,-39.4270665486653
21707,-38.0498998006185
21706,-40.9877227783203
21705,-38.51488087972
21704,-41.4901362101237
21703,-41.3743118286133
21702,-39.5985244750976
21701,-42.3525820414225
21700,-42.2843752543131
21699,-41.1761573791504
21698,-41.0649894714355
21697,-42.7044878641764
21696,-42.0896959940592
21695,-40.7437665303548
21694,-41.3229316711426
21693,-40.2946800231933
21692,-39.7036028544108
21691,-40.1718467712402
21690,-41.0589520772298
21689,-39.4051078796386
21688,-41.6314491271972
21687,-40.3094759623209
21686,-40.3692967732747
21685,-39.3528706868489
21684,-39.1883809407552
21683,-40.9529416402181
21682,-39.4830968221028
21681,-40.8246241251627
21680,-39.4162417093913
21679,-40.3458643595377
21678,-40.8840151468913
21677,-42.8597676595052
21676,-39.9870895385742
21675,-39.1082494099935
21674,-41.1613131205241
21673,-42.1474085489909
21672,-40.3154065450032
21671,-40.3130973815918
21670,-40.9935554504394
21669,-41.8993565877278
21668,-39.2825709025065
21667,-41.8238154093424
21666,-39.5043383280436
21665,-40.2738034566243
21664,-42.3313570658366
21663,-40.4489603678385
21662,-42.8096870422363
21661,-39.7168411254883
21660,-40.6982864379883
21659,-40.0123631795247
21658,-42.2732248942057
21657,-40.5751581827799
21656,-40.1687288920084
21655,-39.3962666829427
21654,-40.4129241943359
