"Summer months (April to September) of hydrological
 years [yr BP]","Average summer mean temperature [degree C]"
2623,-6.15790150960284
2622,-5.73456420898435
2621,-7.03139597574868
2620,-7.24391530354815
2619,-7.06732533772784
2618,-7.13722330729164
2617,-4.90819396972654
2616,-8.61918233235675
2615,-7.43805541992185
2614,-7.13455556233722
2613,-5.16678212483722
2612,-5.13225402832029
2611,-5.74508260091144
2610,-5.18487650553383
2609,-9.02110900878904
2608,-8.13804982503253
2607,-6.67369944254555
2606,-8.24621683756508
2605,-6.85376841227211
2604,-10.1344462076823
2603,-6.61114857991534
2602,-7.90766754150388
2601,-8.04314270019529
2600,-7.81895294189451
2599,-7.70374908447263
2598,-8.68455607096352
2597,-6.17556864420571
2596,-8.1738571166992
2595,-8.3872131347656
2594,-8.27216186523435
2593,-7.16832071940102
2592,-7.42442677815753
2591,-7.15665537516274
2590,-7.93812662760414
2589,-8.28819630940753
2588,-6.59478352864581
2587,-7.39047342936196
2586,-6.03790893554685
2585,-6.52084452311196
2584,-7.24765116373696
2583,-6.98262634277341
2582,-7.12770945231118
2581,-7.65862121582029
2580,-8.60350392659503
2579,-8.15163777669269
2578,-9.1771530151367
2577,-7.42557881673175
2576,-8.21649017333982
2575,-7.41965332031248
2574,-7.2979314168294
2573,-7.49869384765623
2572,-7.24217071533201
2571,-8.47569885253904
2570,-6.65271352132159
2569,-8.07620595296222
2568,-8.30273284912107
2567,-7.89689992268878
2566,-10.6159779866536
2565,-8.19274241129555
2564,-7.64652353922524
2563,-7.76502838134763
2562,-6.25611979166664
2561,-8.73903503417966
2560,-6.30907287597654
2559,-8.11193695068357
2558,-8.71718444824216
2557,-6.09889831542966
2556,-10.1613474527995
2555,-8.67085113525388
2554,-9.58896230061847
2553,-6.169292195638
2552,-6.81761525472003
2551,-5.10241800944008
2550,-7.88876698811847
2549,-6.95391693115232
2548,-6.08865966796873
2547,-5.62923787434894
2546,-7.64161275227862
2545,-7.22814025878904
2544,-7.53454691569008
2543,-7.54434560139972
2542,-5.75605875651039
2541,-7.7634338378906
2540,-5.96226348876951
2539,-7.38212178548175
2538,-5.83633778889972
2537,-8.17853139241534
2536,-8.27295786539711
2535,-8.11054840087888
2534,-6.686870320638
2533,-7.86900177001951
2532,-6.78773854573565
2531,-7.71782531738279
2530,-5.84496917724607
2529,-8.92701059977211
2528,-6.23817036946612
2527,-6.23282725016274
2526,-8.63203023274737
2525,-10.4462849934896
2524,-7.54703877766925
2523,-7.97744089762368
2522,-4.49802246093748
2521,-6.17391815185545
2520,-6.34390360514321
2519,-6.9429992675781
2518,-7.02525685628253
2517,-6.62718556722003
2516,-9.1446111043294
2515,-7.87487640380857
2514,-7.99742736816404
2513,-7.44680887858071
2512,-8.84765726725258
2511,-6.97443491617836
2510,-9.13106638590492
2509,-5.51003112792966
2508,-8.38647054036456
2507,-6.35612843831378
2506,-8.8243952433268
2505,-8.1845026652018
2504,-7.71272888183591
2503,-6.63412577311196
2502,-6.78366699218748
2501,-7.33318176269529
2500,-7.07184193929034
2499,-7.30947977701821
2498,-6.031108601888
2497,-6.71202443440753
2496,-5.73138275146482
2495,-4.24652709960935
2494,-8.79320882161456
