"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
4547,-25.5000823974609
4546,-25.6709477742513
4545,-26.5539688110351
4544,-22.5330846150716
4543,-15.8586512247721
4542,-24.0343663533528
4541,-19.5667353312174
4540,-22.5793924967448
4539,-24.3318745930989
4538,-21.6783813476562
4537,-27.780366007487
4536,-27.4015691121419
4535,-23.6151616414388
4534,-24.3484507242838
4533,-25.9499547322591
4532,-26.0417032877604
4531,-23.2724161783854
4530,-25.7074824015299
4529,-29.9601628621419
4528,-26.5150207519531
4527,-21.9518035888672
4526,-25.0509450276692
4525,-24.9942942301432
4524,-29.4779444376627
4523,-19.57103322347
4522,-23.2039169311523
4521,-26.5580073038737
4520,-25.4730285644531
4519,-22.6499033610026
4518,-29.6940902709961
4517,-25.9518086751302
4516,-27.4815455118815
4515,-17.788547261556
4514,-25.2603235880534
4513,-28.2450978597005
4512,-23.7484853108724
4511,-26.0717936197916
4510,-28.1026011149088
4509,-26.124131266276
4508,-25.2717600504557
4507,-25.3512125651041
4506,-26.6747802734375
4505,-18.0602528889974
4504,-25.780002339681
4503,-23.1105102539062
4502,-29.0427586873372
4501,-25.9909907023112
4500,-21.097031656901
4499,-25.9086517333984
4498,-22.1310231526692
4497,-33.6581990559896
4496,-31.2013814290364
4495,-22.9195007324219
4494,-28.6057266235351
4493,-27.8018834431966
4492,-27.9448888142903
4491,-22.9098266601562
4490,-25.9606867472331
4489,-27.0051915486653
4488,-23.5888605753581
4487,-32.7293024698893
4486,-20.0318969726562
4485,-22.6734934488932
4484,-22.612153116862
4483,-27.0680704752604
4482,-21.9898284912109
4481,-26.4295333862304
4480,-24.4982309977213
4479,-24.4398203531901
4478,-19.1668482462565
4477,-25.3452794392903
4476,-26.1461980183919
4475,-27.9920944213867
4474,-23.4162709554036
4473,-26.4468114217122
4472,-21.1767664591471
4471,-23.0413014729817
4470,-28.1791570027669
4469,-27.8127782185872
4468,-24.500954691569
4467,-30.4842793782552
4466,-27.6920913696289
4465,-23.0258214314778
4464,-25.9340957641601
4463,-23.4668665568034
4462,-30.9292027791341
4461,-26.5145375569661
4460,-24.8440104166666
4459,-27.2572896321614
4458,-24.223013305664
4457,-29.3749374389648
4456,-26.4685094197591
4455,-23.8234110514323
4454,-21.9622227986653
4453,-19.3587682088216
4452,-26.9788218180338
4451,-22.0536051432291
4450,-23.5600723266601
4449,-24.4922419230143
4448,-24.2594182332357
4447,-20.4348078409831
4446,-24.5574834187825
4445,-26.5443939208984
4444,-27.8071909586588
4443,-21.6482528686523
4442,-25.1449518839518
4441,-27.3328333536784
4440,-33.5866607666015
4439,-27.6264124552409
4438,-28.7578745524088
4437,-23.621206665039
4436,-21.285139465332
4435,-24.9854924519857
4434,-23.887559000651
4433,-23.2949483235677
4432,-20.4168838500976
4431,-22.8272054036458
4430,-19.6053680419922
4429,-29.4994288126627
4428,-20.5146926879883
4427,-20.7792572021484
4426,-20.5238759358724
4425,-23.4935312906901
4424,-23.2820877075195
4423,-25.6173690795898
4422,-22.6322107950846
4421,-27.2790817260742
4420,-19.8671936035156
4419,-26.2028971354166
4418,-25.3868927001953
4417,-28.8487380981445
4416,-29.2331807454427
4415,-29.5399892171224
4414,-24.015842183431
4413,-23.5778310139974
4412,-26.9086212158203
4411,-24.0032842000325
4410,-20.76181640625
4409,-26.5425704956054
4408,-27.3842783610026
4407,-26.492648824056
4406,-27.5001001993815
4405,-24.5556040445963
4404,-23.8007034301758
4403,-26.9286814371745
4402,-23.0559880574544
4401,-25.6427647908528
4400,-22.1631708780924
4399,-23.6837829589844
4398,-21.6940012613932
4397,-25.4704040527344
4396,-23.3975229899088
4395,-25.8854507446289
4394,-22.1665532430013
4393,-25.8841435750325
4392,-19.9260798136393
4391,-22.2932469685872
4390,-26.812124633789
4389,-18.6428817749023
4388,-28.4597483317057
4387,-24.7110936482747
4386,-25.33017578125
4385,-20.7696594238281
4384,-19.1151794433594
4383,-24.5791458129883
4382,-25.7942184448242
4381,-23.4049565633138
4380,-24.4094858805338
4379,-27.0307220458984
4378,-27.5353607177734
4377,-20.394021097819
4376,-26.6213389078776
4375,-21.8651438395182
4374,-27.190288289388
4373,-26.5789016723633
4372,-30.0298497517903
4371,-26.2882878621419
4370,-28.3390614827474
4369,-30.4496597290039
4368,-17.198838297526
4367,-28.8818420410156
4366,-23.514496866862
4365,-28.5859461466471
4364,-20.0614329020182
4363,-25.2123067220052
4362,-23.7466110229492
4361,-17.7044408162435
4360,-28.9137252807617
4359,-20.5914087931315
4358,-19.1049433390299
4357,-29.0702575683594
4356,-30.6342046101888
4355,-22.5107762654622
4354,-18.5171290079752
4353,-24.8348220825195
4352,-23.9344874064127
4351,-26.1060165405273
4350,-26.0737925211588
4349,-20.9683364868164
4348,-26.8691619873047
4347,-24.9021184285482
4346,-25.0534525553385
4345,-24.2911641438802
4344,-24.5860249837239
4343,-25.4719045003255
4342,-24.6408981323242
4341,-24.689182027181
4340,-21.8105122884114
4339,-19.7474349975586
4338,-24.6531305948893
4337,-24.8170761108398
4336,-33.1389602661133
4335,-24.4173797607422
4334,-22.59154103597
4333,-21.7261617024739
4332,-28.7262557983398
4331,-22.3347864786784
4330,-25.0201807657877
4329,-23.0333084106445
4328,-18.8548212687174
4327,-26.7469136555989
4326,-22.7134104410807
4325,-24.8252446492513
