"Summer months (April to September) of hydrological
 years [yr BP]","Average summer mean temperature [degree C]"
21998,-16.6370732625325
21997,-16.2928120930989
21996,-17.3842580159505
21995,-16.5885172526041
21994,-17.3939956665039
21993,-17.6502670288086
21992,-16.6036641438802
21991,-17.7895441691081
21990,-17.4776443481445
21989,-16.6249577840169
21988,-17.5261774698893
21987,-16.5953557332357
21986,-17.7088556925456
21985,-17.3968287150065
21984,-16.4281295776367
21983,-16.5042607625325
21982,-18.2101806640625
21981,-18.6603963216146
21980,-18.4542119344075
21979,-19.0245447794596
21978,-18.2273696899414
21977,-17.1677332560221
21976,-18.4790252685547
21975,-16.8577128092448
21974,-17.1402648925781
21973,-17.8911422729492
21972,-17.9608673095703
21971,-17.0077117919922
21970,-17.6190704345703
21969,-17.4064392089844
21968,-17.2917287190755
21967,-16.515234375
21966,-17.2286921183268
21965,-17.4427754720052
21964,-16.7475799560547
21963,-17.4208333333333
21962,-18.3663950602213
21961,-19.270376586914
21960,-17.5162389119466
21959,-17.3216435750325
21958,-18.0320393880208
21957,-17.3856897989909
21956,-17.5722819010416
21955,-15.686262512207
21954,-15.0604995727539
21953,-17.6713521321614
21952,-17.4020955403646
21951,-17.5434631347656
21950,-17.6077255249023
21949,-16.4686492919922
21948,-19.2251851399739
21947,-17.4192769368489
21946,-15.6607930501302
21945,-16.8930775960286
21944,-16.2859125773112
21943,-16.4776952107747
21942,-17.8168802897135
21941,-16.035258992513
21940,-17.1626393636067
21939,-17.9249888102213
21938,-17.4499598185221
21937,-17.198713684082
21936,-17.1481282552083
21935,-17.4141855875651
21934,-16.1260233561198
21933,-18.2749109903971
21932,-17.4176289876302
21931,-18.104221089681
21930,-18.6125116984049
21929,-16.2901138305664
21928,-17.3667714436849
21927,-16.7434880574544
21926,-17.402944946289
21925,-15.3759165445963
21924,-17.4447743733724
21923,-17.5163660685221
21922,-16.2040237426758
21921,-15.5058095296224
21920,-17.6342580159505
21919,-15.6945404052734
21918,-18.6477951049804
21917,-18.6234522501627
21916,-17.4777842203776
21915,-15.9022659301758
21914,-16.8144083658854
21913,-19.2415069580078
21912,-18.6645085652669
21911,-17.566628519694
21910,-17.8970932006836
21909,-17.6720413208008
21908,-17.7071619669596
21907,-19.4000813802083
21906,-17.9264434814453
21905,-17.136089070638
21904,-18.3896977742513
21903,-17.1355779012044
21902,-18.6721227010091
21901,-17.946625773112
21900,-17.8970830281575
21899,-15.7127517700195
21898,-16.8142888387044
21897,-17.2594080607096
21896,-16.6038040161133
21895,-18.8776458740234
21894,-17.015598042806
21893,-15.6255935668945
21892,-16.2776346842448
21891,-17.0877187093099
21890,-17.8711939493815
21889,-18.5459070841471
21888,-17.1254079182942
21887,-16.1224985758463
21886,-18.5193110148112
21885,-18.1489471435547
21884,-18.6253697713216
21883,-17.313693745931
21882,-15.2355077107747
21881,-17.612407430013
21880,-17.0163584391276
21879,-17.2876088460286
21878,-17.2651351928711
21877,-16.3514617919922
21876,-17.2643239339192
21875,-18.8164911905924
21874,-17.7729705810547
21873,-15.9243377685547
21872,-16.1890955607096
21871,-17.2140385945638
21870,-17.679307047526
21869,-16.0578826904297
21868,-17.695534769694
21867,-16.4152384440104
21866,-18.6910893758138
21865,-16.327495320638
21864,-19.7386789957682
21863,-16.1265701293945
21862,-15.5602579752604
21861,-16.5185607910156
21860,-17.0460723876953
21859,-20.7974380493164
21858,-19.7748830159505
21857,-18.1886683146159
21856,-18.3463450113932
21855,-17.7349304199219
21854,-17.8328638712565
21853,-16.4575790405273
21852,-18.4163472493489
21851,-16.5925633748372
21850,-16.862153116862
21849,-15.9099131266276
21848,-18.0880772908528
21847,-17.2308715820312
21846,-17.1505900065104
21845,-18.3133504231771
21844,-17.7407948811849
21843,-18.3619420369466
21842,-17.396457417806
21841,-17.6621027628581
21840,-16.6160619099935
21839,-15.9949071248372
21838,-17.4469640096028
21837,-17.348969523112
21836,-16.0539993286133
21835,-17.828596496582
21834,-17.7390808105469
21833,-19.1759475708008
21832,-16.7975601196289
21831,-19.6370783487956
21830,-17.3580815633138
21829,-17.7965937296549
21828,-15.0972452799479
21827,-17.7146235148112
21826,-16.0099751790364
21825,-17.6268524169922
21824,-18.311023457845
21823,-17.5508992513021
21822,-17.6180582682291
21821,-16.2212738037109
21820,-17.8387105305989
21819,-19.0251093546549
21818,-15.6888437906901
21817,-18.5387736002604
21816,-17.8508946736653
21815,-16.7923823038737
21814,-17.9138600667317
21813,-17.8477183024088
21812,-16.0209487915039
21811,-18.8923502604166
21810,-18.1981847127278
21809,-18.849467976888
21808,-18.6572428385416
21807,-17.7876393636067
21806,-17.1031122843424
21805,-16.7450012207031
21804,-17.4631942749023
21803,-18.1789052327474
21802,-19.176735941569
21801,-18.2629735310872
21800,-17.5192321777344
21799,-18.1884521484375
21798,-19.7358078002929
21797,-19.5162618001302
21796,-18.1765477498372
21795,-16.6781600952148
21794,-19.8838078816732
21793,-17.1337366739909
21792,-20.3888661702474
21791,-17.4211919148763
21790,-17.5511561075846
21789,-17.3107208251953
21788,-17.8350001017252
21787,-17.0853535970052
21786,-18.426626586914
21785,-18.7036321004232
21784,-17.6220102945963
21783,-17.5431935628255
21782,-19.6805048624674
21781,-17.7119049072265
21780,-16.4043182373047
21779,-17.8663518269857
21778,-18.4448532104492
21777,-18.2731358846028
21776,-15.6057088216146
21775,-15.6494328816732
21774,-17.0723480224609
21773,-15.9486806233724
21772,-18.2892466227213
21771,-16.1550811767578
21770,-15.2402684529622
21769,-21.9110905965169
21768,-17.1759348551432
21767,-16.8087498982747
21766,-18.2532562255859
21765,-16.1270634969075
21764,-21.0053263346354
21763,-17.0905263264974
21762,-17.4236536661784
21761,-17.9361811319987
21760,-17.6450002034505
21759,-17.2199717203776
21758,-16.4381978352864
21757,-16.7505198160807
21756,-16.5846923828125
21755,-17.3364242553711
21754,-17.3202245076497
21753,-14.8842071533203
21752,-19.5465250651041
21751,-16.904892985026
21750,-18.1422002156575
21749,-17.4250752766927
21748,-17.4317408243815
21747,-19.9922876993815
21746,-16.4935796101888
21745,-16.3523595174153
21744,-17.4229949951172
21743,-17.6669143676758
21742,-17.9813827514648
21741,-15.8247538248698
21740,-19.6808202107747
21739,-17.7521397908528
21738,-18.1512613932291
21737,-17.9703430175781
21736,-16.7623784383138
21735,-15.3991760253906
21734,-19.2859761555989
21733,-18.8205907185872
21732,-16.8012400309245
21731,-16.3690068562825
21730,-17.2048756917317
21729,-17.7351287841797
21728,-18.3060567220052
21727,-19.131819152832
21726,-17.3553654988607
21725,-18.0809107462565
21724,-17.0897430419922
21723,-17.2546676635742
21722,-16.4892537434896
21721,-19.6382151285807
21720,-16.8741566975911
21719,-18.7529230753581
21718,-15.8534657796224
21717,-18.4149586995442
21716,-17.8180704752604
21715,-16.6600377400716
21714,-18.4157725016276
21713,-16.9424524943034
21712,-17.5849797566732
21711,-17.5027755737304
21710,-17.9608901977539
21709,-17.425141398112
21708,-17.8225743611653
21707,-16.6710316975911
21706,-19.8506327311198
21705,-18.0965408325195
21704,-18.3381586710612
21703,-18.8414189656575
21702,-18.0787719726562
21701,-16.2079376220703
21700,-19.7906148274739
21699,-18.6585983276367
21698,-19.578970336914
21697,-15.9342025756836
21696,-16.7415222167969
21695,-18.7816680908203
21694,-17.8763641357422
21693,-17.978140258789
21692,-16.2098602294922
21691,-17.1386881510416
21690,-16.2614552815755
21689,-16.377907816569
21688,-18.9242284138997
21687,-18.5138839721679
21686,-18.084341430664
21685,-17.3885533650716
21684,-15.4185750325521
21683,-18.0429799397786
21682,-16.7074391682942
21681,-18.5711858113607
21680,-17.742648824056
21679,-19.0212107340495
21678,-17.0390686035156
21677,-17.281586710612
21676,-18.3788742065429
21675,-17.9015589396159
21674,-17.7317489624023
21673,-17.987651570638
21672,-16.6798665364583
21671,-15.2732782999674
21670,-16.4778834025065
21669,-17.7501993815104
21668,-16.9203069051107
21667,-17.4789794921875
21666,-18.6098083496094
21665,-17.2358408610026
21664,-18.1857030232747
21663,-19.3690322875976
21662,-16.8316228230794
21661,-18.1989145914713
21660,-17.0704228719075
21659,-17.3395192464192
21658,-17.3802627563476
21657,-17.8464797973633
21656,-15.9941162109375
21655,-16.7374048868815
21654,-15.6053604125976
21653,-17.6984135945638
21652,-17.6317911783854
21651,-17.9991338094075
21650,-16.4992304484049
21649,-18.6410761515299
21648,-17.0418304443359
21647,-16.1771326700846
21646,-16.8391632080078
21645,-17.5383768717448
21644,-15.6927576700846
21643,-18.5038004557291
21642,-16.4397084554036
21641,-17.269140625
21640,-15.9415547688802
21639,-17.9842488606771
21638,-18.3537633260091
21637,-16.7843892415364
21636,-18.1993036905924
21635,-16.7126525878906
21634,-16.5324996948242
21633,-16.6302729288737
21632,-18.2663686116536
21631,-17.2132349650065
21630,-16.6713902791341
21629,-19.4803985595703
21628,-17.8752451578776
21627,-15.9742797851562
21626,-16.5606826782226
21625,-16.9597076416015
21624,-18.2513031005859
21623,-17.8277369181315
21622,-16.9662231445312
21621,-17.1412923177083
21620,-15.3606602986653
21619,-19.4685602823893
21618,-20.108869934082
21617,-16.6706807454427
21616,-18.0742935180664
21615,-16.9320917765299
21614,-16.7692728678385
21613,-16.6194086710612
21612,-18.7148295084635
21611,-17.8895528157552
21610,-15.877300008138
21609,-18.4395380655924
21608,-15.3731928507487
21607,-19.0621526082357
21606,-16.4876007080078
21605,-17.6717183430989
21604,-19.6682825724284
21603,-19.9373407999674
21602,-17.8985834757487
21601,-18.9283508300781
21600,-17.2044560750325
21599,-19.1587865193685
21598,-17.4211486816406
21597,-18.0972961425781
21596,-18.1451146443685
21595,-17.7052775065104
21594,-15.4837122599284
21593,-14.215933227539
21592,-16.9318934122721
21591,-18.5628850301107
21590,-17.1510375976562
21589,-17.7165486653646
21588,-18.1583592732747
21587,-16.6598190307617
21586,-17.9364507039388
21585,-17.4600916544596
21584,-18.5796798706054
21583,-17.3632212320963
21582,-16.383039855957
21581,-18.3576899210612
21580,-18.8811782836914
21579,-16.5063181559245
21578,-17.666855875651
21577,-19.6312672932942
21576,-19.3003270467122
21575,-17.996450805664
21574,-17.3771169026692
21573,-18.0205851236979
21572,-16.0527557373047
21571,-18.0381200154622
21570,-17.8090627034505
21569,-16.5426289876302
21568,-16.4815556844075
21567,-17.2863805135091
21566,-18.2054987589518
21565,-16.3519704182942
21564,-16.451040649414
21563,-17.376203918457
21562,-15.8882074991862
21561,-17.248642985026
21560,-18.1779922485351
21559,-16.6009506225586
21558,-17.0536534627278
21557,-15.9535837809245
21556,-16.6833964029948
21555,-17.9167414347331
21554,-18.8035441080729
21553,-17.0485112508138
21552,-17.1972564697265
21551,-17.1831395467122
21550,-18.3824930826823
21549,-16.2499577840169
21548,-15.8287821451823
21547,-15.4177434285482
21546,-17.5269251505534
21545,-17.9830586751302
21544,-15.4401484171549
21543,-17.1951863606771
21542,-16.2948516845703
21541,-17.9094197591146
21540,-18.4442632039388
21539,-17.7361028035482
