"Calendar years [yr BP]","Average yearly mean temperature [degree C]"
21999,-9.1537892659505
21998,-8.14354171752927
21997,-8.56357040405271
21996,-9.25376230875649
21995,-6.22991027832029
21994,-7.09964599609373
21993,-8.30495300292966
21992,-6.92887471516925
21991,-7.49767150878904
21990,-7.04684804280597
21989,-7.10243326822914
21988,-8.13205312093097
21987,-7.57275365193683
21986,-8.03918813069659
21985,-9.32922337849933
21984,-6.36335601806638
21983,-6.35318349202472
21982,-7.3016418457031
21981,-6.66768747965493
21980,-6.38672231038409
21979,-8.26580403645831
21978,-6.56564432779946
21977,-7.78492838541664
21976,-7.92421824137368
21975,-7.95082956949868
21974,-6.6827453613281
21973,-8.42264658610024
21972,-7.67590179443357
21971,-8.24697469075519
21970,-8.24677378336586
21969,-8.41920318603513
21968,-7.78415018717446
21967,-6.87321446736651
21966,-8.82741648356117
21965,-8.97607777913409
21964,-7.57734273274737
21963,-8.26710866292315
21962,-9.87692616780597
21961,-8.50271962483722
21960,-7.1429987589518
21959,-7.88936971028644
21958,-6.34617970784503
21957,-7.80304056803383
21956,-6.7557434082031
21955,-6.20295308430987
21954,-5.68412119547524
21953,-6.48391316731769
21952,-7.65078837076821
21951,-9.7339411417643
21950,-7.91639048258461
21949,-7.21209309895831
21948,-7.87475687662758
21947,-6.58375142415362
21946,-7.75721079508461
21945,-8.03348897298175
21944,-6.99005991617836
21943,-7.620219930013
21942,-8.11175893147784
21941,-7.48690134684243
21940,-7.55658060709633
21939,-9.06233825683591
21938,-9.77040201822914
21937,-8.72301584879555
21936,-8.35109303792315
21935,-7.77736256917315
21934,-6.48701578776039
21933,-8.20009460449216
21932,-7.48769734700519
21931,-6.64254862467446
21930,-7.22829538981118
21929,-8.08341827392576
21928,-7.12258249918618
21927,-7.59157409667966
21926,-7.01094665527341
21925,-6.88492431640623
21924,-7.98648935953774
21923,-8.56322072347003
21922,-9.0025555928548
21921,-7.14096425374347
21920,-6.74562937418618
21919,-6.86762339274086
21918,-8.38380915323891
21917,-7.58903605143227
21916,-7.24772237141925
21915,-7.03850148518878
21914,-7.8192199707031
21913,-8.41577504475909
21912,-8.22883199055987
21911,-6.94581705729164
21910,-7.26576588948565
21909,-8.47970174153644
21908,-8.75971832275388
21907,-8.54270019531248
21906,-10.3134279886881
21905,-8.42393595377602
21904,-8.40214131673175
21903,-6.65662994384763
21902,-6.86678161621091
21901,-7.37412872314451
21900,-9.85157877604164
21899,-7.70088043212888
21898,-6.20785624186196
21897,-6.85123545328774
21896,-8.6314987182617
21895,-7.53919830322263
21894,-8.07902119954425
21893,-7.34569651285805
21892,-6.78725026448565
21891,-7.37270711263019
21890,-7.59411468505857
21889,-7.99019470214841
21888,-6.38846689860024
21887,-6.01590067545571
21886,-7.10930226643878
21885,-7.85997873942055
21884,-7.73004760742185
21883,-7.75350799560545
21882,-7.37815195719399
21881,-8.34867197672524
21880,-7.40776418050128
21879,-6.75548400878904
21878,-7.65604502360024
21877,-7.39140167236326
21876,-7.84688924153644
21875,-7.60280710856118
21874,-8.94799143473305
21873,-7.21866709391274
21872,-6.23409627278644
21871,-7.78947041829425
21870,-8.48391825358071
21869,-7.83205006917315
21868,-8.65642903645831
21867,-7.36906280517576
21866,-9.21676228841144
21865,-7.6561823527018
21864,-8.83111928304034
21863,-8.34050343831378
21862,-8.14349975585935
21861,-7.14785868326821
21860,-7.69319763183591
21859,-7.78101704915362
21858,-7.51149088541664
21857,-7.59684346516925
21856,-8.68911463419594
21855,-7.94170227050779
21854,-8.94521179199216
21853,-7.48686065673826
21852,-9.9819625854492
21851,-8.41371765136716
21850,-8.10300547281899
21849,-6.59703928629555
21848,-7.14230194091795
21847,-8.05564219156899
21846,-9.15333913167315
21845,-6.96402079264321
21844,-5.81846720377602
21843,-8.74296671549477
21842,-8.29244333902992
21841,-8.49335072835284
21840,-8.00615285237628
21839,-8.21839497884112
21838,-6.89947865804034
21837,-7.58214162190753
21836,-8.27209065755206
21835,-8.27882486979164
21834,-9.37681427001951
21833,-7.40219472249347
21832,-6.678081258138
21831,-6.84869486490883
