"Summer months (Jule-July-August) of each years [yr BP]","Average summer mean temperature [degree C]"
9344,-1.63288981119789
9343,-2.13548380533852
9342,-1.92965291341144
9341,-2.16322428385414
9340,-2.24038289388019
9339,-1.89468994140623
9338,-2.37176106770831
9337,-1.80777587890623
9336,-1.97100423177081
9335,-1.59404093424477
9334,-2.31508992513019
9333,-2.38486328124998
9332,-1.78999430338539
9331,-2.37338867187498
9330,-1.39625651041664
9329,-2.2768615722656
9328,-1.96007893880206
9327,-2.22162475585935
9326,-1.77452189127602
9325,-1.66710001627602
9324,-2.28166300455727
9323,-2.06305541992185
9322,-2.10231119791664
9321,-2.19069010416664
9320,-1.42241007486977
9319,-2.68971354166664
9318,-1.98898925781248
9317,-1.47770792643227
9316,-2.56010538736977
9315,-2.08605550130206
9314,-1.68512573242185
9313,-2.42878824869789
9312,-1.85956420898435
9311,-2.04549763997394
9310,-2.22148234049477
9309,-2.07328898111977
9308,-2.33885294596352
9307,-2.33003336588539
9306,-2.32460123697914
9305,-2.03184611002602
9304,-2.09894409179685
9303,-1.90483194986977
9302,-2.42042643229164
9301,-1.86019490559894
9300,-1.90676472981769
9299,-2.24117635091144
9298,-2.35541381835935
9297,-2.40892130533852
9296,-1.70989583333331
9295,-2.10639038085935
9294,-2.45730183919269
9293,-2.20063883463539
9292,-2.24432983398435
9291,-2.08979899088539
9290,-2.46063842773435
9289,-1.94089355468748
9288,-1.52060546874998
9287,-1.79051310221352
9286,-2.35076497395831
9285,-1.88607381184894
9284,-2.08293253580727
9283,-1.80855916341144
9282,-2.96023152669269
9281,-2.63366292317706
9280,-2.48662923177081
9279,-2.06150919596352
9278,-1.74721883138019
9277,-2.33554687499998
9276,-1.40016276041664
9275,-1.64713134765623
9274,-2.12517903645831
9273,-2.36420288085935
9272,-1.58461100260414
9271,-2.15160725911456
9270,-1.89279785156248
9269,-1.75703531901039
9268,-1.82814127604164
9267,-2.42101643880206
9266,-1.7320617675781
9265,-2.45445353190102
9264,-2.24616088867185
9263,-2.19294840494789
9262,-1.61981811523435
9261,-1.93276570638019
9260,-1.50890706380206
9259,-1.91667277018227
9258,-2.14460856119789
9257,-2.35368448893227
9256,-1.60948282877602
9255,-2.2965148925781
9254,-2.15175984700519
9253,-1.71051635742185
9252,-1.92723185221352
9251,-1.64601236979164
9250,-1.61117146809894
9249,-1.73164469401039
9248,-2.28448079427081
9247,-2.40334676106769
9246,-2.55076700846352
9245,-2.30057373046873
9244,-2.14466959635414
9243,-2.40895182291664
9242,-2.23310953776039
9241,-2.02092081705727
9240,-2.07162068684894
9239,-2.18620402018227
9238,-1.76177571614581
9237,-1.83851725260414
9236,-1.09991048177081
9235,-1.67534993489581
9234,-2.43466796874998
9233,-2.03848876953123
9232,-1.99355672200519
9231,-2.39149576822914
9230,-1.66189168294269
9229,-1.65009155273435
9228,-2.00347493489581
9227,-2.25442097981769
9226,-1.92109781901039
9225,-1.88523966471352
9224,-2.19489135742185
9223,-1.7026428222656
9222,-2.31370646158852
9221,-2.42745564778644
9220,-1.63083496093748
9219,-2.13603312174477
9218,-2.25871378580727
9217,-1.66152547200519
9216,-2.03191731770831
9215,-2.22126871744789
9214,-2.42601114908852
9213,-1.73622233072914
9212,-1.80551757812498
9211,-2.69627482096352
9210,-1.6617492675781
9209,-2.36033732096352
9208,-2.05764363606769
9207,-2.11526082356769
9206,-2.15657145182289
9205,-1.90291951497394
9204,-2.56110229492185
9203,-1.96115722656248
9202,-1.70869547526039
9201,-2.39170939127602
9200,-2.08584187825519
9199,-1.78404337565102
9198,-2.16067097981769
9197,-2.15822957356769
9196,-2.57614746093748
9195,-2.10519002278644
9194,-1.9663146972656
9193,-2.00622151692706
9192,-1.80202840169269
9191,-2.40317382812498
9190,-1.64219767252602
9189,-1.45608113606769
9188,-2.05815226236977
9187,-1.80183512369789
9186,-2.13535156249998
9185,-2.12896321614581
9184,-1.99848022460935
9183,-1.62203572591144
9182,-2.76897786458331
9181,-2.08431599934894
9180,-2.36211751302081
9179,-1.12017415364581
9178,-2.18661092122394
9177,-1.86172078450519
9176,-1.60916748046873
9175,-2.03618977864581
9174,-1.76339314778644
9173,-1.42049763997394
9172,-1.9923156738281
9171,-1.25926310221352
9170,-1.99980265299477
9169,-1.3770812988281
9168,-1.82820231119789
9167,-2.10833333333331
9166,-1.91432291666664
9165,-1.3933166503906
9164,-1.78428751627602
9163,-2.3475402832031
9162,-2.17624511718748
9161,-3.11954345703123
9160,-2.16951090494789
9159,-2.00245768229164
9158,-1.81991170247394
9157,-1.72160441080727
9156,-2.20233764648435
9155,-2.56967773437498
