"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
15395,-34.4018208821614
15394,-35.5063232421875
15393,-37.2594156901041
15392,-38.2442179361979
15391,-39.4159454345703
15390,-33.232763671875
15389,-32.5908671061198
15388,-34.494975789388
15387,-35.3646911621094
15386,-34.1617950439453
15385,-31.6207641601562
15384,-36.1374114990234
15383,-33.2516998291015
15382,-38.0549733479818
15381,-35.8326019287109
15380,-37.1137349446614
15379,-33.1222544352213
15378,-35.7014424641927
15377,-37.7094126383463
15376,-33.3185791015625
15375,-34.5824239095052
15374,-36.4142974853515
15373,-34.3728088378906
15372,-33.4690104166666
15371,-38.3739939371745
15370,-37.7823445638021
15369,-40.4478820800781
15368,-32.2729858398437
15367,-33.3798533121745
15366,-35.8941864013672
15365,-32.4881042480469
15364,-37.9191904703776
15363,-31.797944132487
15362,-36.4847574869791
15361,-36.5036936442057
15360,-31.7290812174479
15359,-33.5963450113932
15358,-39.6828776041666
15357,-40.5882578531901
15356,-35.046484375
15355,-34.8476216634114
15354,-35.5441802978515
15353,-33.1680053710937
15352,-38.1453257242838
15351,-37.5774088541666
15350,-34.1088419596354
15349,-36.2623809814453
15348,-32.5673482259114
15347,-33.1924296061198
15346,-33.1209777832031
15345,-34.6972056070963
15344,-38.3311319986979
15343,-34.8646453857422
15342,-36.6786712646484
15341,-39.0762237548828
15340,-33.0984710693359
15339,-34.5376393636068
15338,-38.082627360026
15337,-34.3031982421875
15336,-35.3289042154948
15335,-36.2476206461588
15334,-36.2730265299479
15333,-35.8466501871745
15332,-34.5418100992838
15331,-34.2930002848307
15330,-38.803569539388
15329,-34.5846822102864
15328,-38.5720784505208
15327,-36.2821563720703
15326,-34.8208780924479
15325,-38.9676727294922
15324,-34.1988739013672
15323,-36.7932088216146
15322,-33.9102335611979
15321,-36.8181416829427
15320,-36.712016805013
15319,-33.4077412923177
15318,-36.0539154052734
15317,-36.0282602945963
15316,-36.9538330078125
15315,-31.1869211832682
15314,-36.4545196533203
15313,-38.8030202229818
15312,-35.4848592122396
15311,-36.8073181152344
15310,-37.7958892822265
15309,-35.829946899414
15308,-38.082627360026
15307,-34.1186431884765
15306,-37.2373413085937
15305,-37.672705078125
15304,-38.9860850016276
15303,-40.3063262939453
15302,-31.5881764729817
15301,-33.236919148763
15300,-31.8707692464192
15299,-33.8702657063802
15298,-37.2981221516927
15297,-35.1300872802734
15296,-33.3081827799479
15295,-36.2911692301432
15294,-34.8885609944661
15293,-37.5524353027344
15292,-34.3406178792318
15291,-33.782080078125
