"Summer months (Jule-July-August) of each years [yr BP]","Average summer mean temperature [degree C]"
21999,-2.70217488606769
21998,-2.46351725260414
21997,-2.56820271809894
21996,-2.88922729492185
21995,-2.40089518229164
21994,-4.7677062988281
21993,-2.95320231119789
21992,-3.50976155598956
21991,-2.53403320312498
21990,-4.45468749999998
21989,-5.58578084309894
21988,-3.27467447916664
21987,-1.81469319661456
21986,-2.75512288411456
21985,-1.56176350911456
21984,-1.90362141927081
21983,-3.53104248046873
21982,-1.87832234700519
21981,-4.11469116210935
21980,-3.63372395833331
21979,-4.76368815104164
21978,-3.41984659830727
21977,-3.17925618489581
21976,-3.45342610677081
21975,-3.35237223307289
21974,-2.11681722005206
21973,-2.27030029296873
21972,-4.18088378906248
21971,-3.41169840494789
21970,-3.08466186523435
21969,-2.41961263020831
21968,-2.72480875651039
21967,-2.54401245117185
21966,-3.10168050130206
21965,-3.0897277832031
21964,-2.05349324544269
21963,-1.72458496093748
21962,-1.84262695312498
21961,-2.73514404296873
21960,-2.83087768554685
21959,-3.4531311035156
21958,-3.28786824544269
21957,-2.53055419921873
21956,-2.96567382812498
21955,-1.33122355143227
21954,-1.85274861653644
21953,-2.52237548828123
21952,-2.12852579752602
21951,-1.83212890624998
21950,-2.4372619628906
21949,-0.637711588541644
21948,-1.90659179687498
21947,-2.07272949218748
21946,-3.73069864908852
21945,-2.59496663411456
21944,-2.71615193684894
21943,-1.80587361653644
21942,-3.01521402994789
21941,-2.31327921549477
21940,-2.65279744466144
21939,-3.2777160644531
21938,-3.41033528645831
21937,-0.709529622395811
21936,-1.20583699544269
21935,-3.70927530924477
21934,-2.38201497395831
21933,-4.57043050130206
21932,-3.21620279947914
21931,-4.28471476236977
21930,-3.48857218424477
21929,-3.14167887369789
21928,-2.01267089843748
21927,-3.38216756184894
21926,-1.37916666666664
21925,-2.6859191894531
21924,-2.6103576660156
21923,-3.06650390624998
21922,-2.73458455403644
21921,-2.85639038085935
21920,-2.41273600260414
21919,-4.13213704427081
21918,-3.66530965169269
21917,-4.2215637207031
21916,-2.28658650716144
21915,-2.1748107910156
21914,-3.63876953124998
21913,-2.44964192708331
21912,-2.91444498697914
21911,-2.13295084635414
21910,-4.35716349283852
21909,-4.60024617513019
21908,-2.75182698567706
21907,-3.75313924153644
21906,-2.24849039713539
21905,-2.71620279947914
21904,-2.72899983723956
21903,-3.9685119628906
21902,-3.04134724934894
21901,-2.29176432291664
21900,-2.87555541992185
21899,-3.08592325846352
21898,-2.43212483723956
21897,-3.25447184244789
21896,-2.30521240234373
21895,-3.75445149739581
21894,-2.44256184895831
21893,-2.06160074869789
21892,-3.00197957356769
21891,-2.07244466145831
21890,-2.53042195638019
21889,-2.95023193359373
21888,-4.04303588867185
21887,-3.37469075520831
21886,-2.07147827148435
21885,-3.77121582031248
21884,-4.11552530924477
21883,-2.89393717447914
21882,-2.11408081054685
21881,-2.88469034830727
21880,-3.84377644856769
21879,-4.62919718424477
21878,-4.09355265299477
21877,-3.30355428059894
21876,-3.19374186197914
21875,-3.55187581380206
21874,-1.97689412434894
21873,-2.18488159179685
21872,-2.72788085937498
21871,-3.37331746419269
21870,-1.89480183919269
21869,-3.23562215169269
21868,-3.03289388020831
21867,-4.06265869140623
21866,-2.1207336425781
21865,-2.35287068684894
21864,-3.54987182617185
21863,-3.08114217122394
21862,-2.05748087565102
21861,-3.39249267578123
21860,-2.24745279947914
21859,-4.51239624023435
21858,-3.90712076822914
21857,-2.0908264160156
21856,-2.52829589843748
21855,-2.05539550781248
21854,-1.78566080729164
21853,-3.48773803710935
21852,-1.44604085286456
21851,-2.10759073893227
21850,-2.35118204752602
21849,-2.24921264648435
21848,-2.7331604003906
21847,-2.69292805989581
21846,-1.13647054036456
21845,-1.23387247721352
21844,-2.39090576171873
21843,-3.02501017252602
21842,-3.21138102213539
21841,-2.90785319010414
21840,-2.83719482421873
21839,-1.82538452148435
21838,-4.71938680013019
21837,-4.59679768880206
21836,-2.88853556315102
21835,-3.37699991861977
21834,-3.68776041666664
21833,-2.76930338541664
21832,-1.88901367187498
21831,-2.82453002929685
21830,-3.47495117187498
21829,-2.66180013020831
21828,-2.84696044921873
21827,-2.64531046549477
21826,-2.45212402343748
21825,-3.98994547526039
21824,-2.46689453124998
21823,-1.6253723144531
21822,-2.49199015299477
21821,-3.78280232747394
21820,-2.00972086588539
21819,-2.73886718749998
21818,-3.17211507161456
21817,-2.71186930338539
21816,-4.24493001302081
21815,-2.27186686197914
21814,-3.35537312825519
21813,-2.41944986979164
21812,-1.57539469401039
21811,-2.51946614583331
21810,-3.21270345052081
21809,-2.73290608723956
21808,-2.96462605794269
21807,-4.40682576497394
21806,-1.36245320638019
21805,-1.55206909179685
21804,-1.7935852050781
21803,-2.32171223958331
21802,-3.18917439778644
21801,-2.32473347981769
21800,-2.77921142578123
21799,-2.73286539713539
21798,-1.75480753580727
21797,-3.4939025878906
21796,-3.83104044596352
21795,-2.46819661458331
21794,-3.14142456054685
21793,-2.03361612955727
21792,-4.20021158854164
21791,-1.78203938802081
21790,-2.59804890950519
21789,-2.01947631835935
21788,-3.24249877929685
21787,-3.1449035644531
21786,-1.95351765950519
21785,-3.40115966796873
21784,-3.82818196614581
21783,-2.36303304036456
21782,-3.94088338216144
21781,-2.51657714843748
21780,-2.03694254557289
21779,-3.13047892252602
21778,-2.53321940104164
21777,-2.52479654947914
21776,-1.9906066894531
21775,-3.01244710286456
21774,-2.73065795898435
21773,-3.33024698893227
21772,-2.96300862630206
21771,-2.37063191731769
21770,-3.02766520182289
21769,-3.75776774088539
21768,-2.38906453450519
21767,-3.33547566731769
21766,-2.86893310546873
21765,-4.41029459635414
21764,-3.42658081054685
21763,-1.96249999999998
21762,-2.84475301106769
21761,-2.41535034179685
21760,-1.95479939778644
21759,-3.63069254557289
21758,-1.39118041992185
21757,-2.81330973307289
21756,-3.14291992187498
21755,-3.10005289713539
21754,-3.40903320312498
21753,-2.31993204752602
21752,-2.70280558268227
21751,-2.48233642578123
21750,-1.96648763020831
21749,-1.76732991536456
21748,-3.28105265299477
21747,-3.64632771809894
21746,-4.23628336588539
21745,-3.58265787760414
21744,-2.16160685221352
21743,-1.95672200520831
21742,-3.33762207031248
21741,-2.89437459309894
21740,-2.29220174153644
21739,-3.27495930989581
21738,-2.44476928710935
21737,-2.18877766927081
21736,-1.95050659179685
21735,-3.72729085286456
21734,-3.77536621093748
21733,-2.90335693359373
21732,-2.60660400390623
21731,-2.40882975260414
21730,-1.19093424479164
21729,-3.78728841145831
21728,-3.90594075520831
21727,-2.70842081705727
21726,-3.68803507486977
21725,-3.03706461588539
21724,-2.62333780924477
21723,-2.31367594401039
21722,-0.534735107421852
21721,-3.30000406901039
21720,-2.69760742187498
21719,-2.18998819986977
21718,-3.54088948567706
21717,-3.13725382486977
21716,-3.56753133138019
21715,-1.82211914062498
21714,-1.97103474934894
21713,-1.16552327473956
21712,-3.22919311523435
21711,-1.55196736653644
21710,-2.97709757486977
21709,-2.00422770182289
21708,-2.91379394531248
21707,-3.68366088867185
21706,-3.6228088378906
21705,-4.76510213216144
21704,-3.82992146809894
21703,-4.95577596028644
21702,-2.40165812174477
21701,-3.21555175781248
21700,-4.33504842122394
21699,-3.25064697265623
21698,-3.71479899088539
21697,-4.55582275390623
