"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
21848,-30.3068400065104
21847,-34.0453247070312
21846,-33.4955912272135
21845,-27.6281443277995
21844,-33.7352711995443
21843,-31.4144449869791
21842,-37.2851267496745
21841,-29.0016031901041
21840,-33.6308400472005
21839,-37.6970631917318
21838,-29.2039855957031
21837,-30.3406382242838
21836,-28.6619425455729
21835,-29.1542877197265
21834,-31.5997578938802
21833,-24.4727742513021
21832,-31.6885182698567
21831,-28.2865763346354
21830,-23.2685251871745
21829,-30.9352071126302
21828,-30.1710876464844
21827,-31.5842905680338
21826,-29.4365295410156
21825,-33.7491719563802
21824,-26.6088165283203
21823,-26.727651977539
21822,-27.9734456380208
21821,-35.7586832682291
21820,-26.416372680664
21819,-25.210068766276
21818,-33.921499633789
21817,-29.2195292154948
21816,-35.165151977539
21815,-36.5205291748047
21814,-28.0387125651041
21813,-31.3037628173828
21812,-28.5764119466146
21811,-20.7534952799479
21810,-26.3412638346354
21809,-34.570166015625
21808,-31.599473063151
21807,-31.8917704264323
21806,-29.8199422200521
21805,-26.4721486409505
21804,-32.2456675211588
21803,-29.5558532714844
21802,-26.9894317626953
21801,-31.6935587565104
21800,-25.590195719401
21799,-25.3498748779297
21798,-26.5733601888021
21797,-35.855825805664
21796,-29.9657653808594
21795,-27.4643819173177
21794,-30.706650797526
21793,-26.7618672688802
21792,-26.3432729085286
21791,-26.0354014078776
21790,-27.2878987630208
21789,-30.6355499267578
21788,-36.347519938151
21787,-34.6784372965495
21786,-38.3529012044271
21785,-24.4516052246094
21784,-30.3398091634114
21783,-31.3559224446614
21782,-26.0903839111328
21781,-31.6104339599609
21780,-26.2076578776041
21779,-31.8884643554687
21778,-32.6743123372396
21777,-32.105576578776
21776,-24.9750223795573
21775,-30.4872701009114
21774,-35.7660074869791
21773,-26.6947794596354
21772,-28.4457407633463
21771,-27.4895487467448
21770,-28.3888509114583
21769,-29.3383951822916
21768,-23.5647288004557
21767,-26.2006235758463
21766,-27.778412882487
21765,-32.0060689290364
21764,-28.6933095296224
21763,-27.0023559570312
21762,-26.2629404703776
21761,-26.5598052978515
21760,-33.3679209391276
21759,-25.0603139241536
21758,-25.8529774983724
21757,-29.2280487060547
21756,-26.2237965901692
21755,-28.1578837076823
21754,-27.3619903564453
21753,-22.3688313802083
21752,-27.5536814371745
21751,-26.9755360921224
21750,-28.6611083984375
21749,-27.6164357503255
21748,-36.1137298583984
21747,-26.9795440673828
21746,-28.4838623046875
21745,-25.6528127034505
21744,-30.1414855957031
21743,-29.6192942301432
21742,-30.1887318929036
21741,-26.9789998372396
21740,-25.6780253092448
21739,-26.8254557291666
21738,-24.9867563883463
21737,-32.1798156738281
21736,-29.0081797281901
21735,-28.0649576822916
21734,-27.540131632487
