"Summer months (Jule-July-August) of each years [yr BP]","Average summer mean temperature [degree C]"
21999,1.46429850260419
21998,0.776076253255231
21997,1.75806070963544
21996,1.32853597005211
21995,2.1611267089844
21994,1.93600870768231
21993,0.976434326171898
21992,2.24705403645836
21991,1.79082641601565
21990,2.16651814778648
21989,2.45588582356773
21988,0.964044189453148
21987,2.91218465169273
21986,1.91941731770836
21985,1.30965576171877
21984,1.9724060058594
21983,2.24981079101565
21982,3.19732055664065
21981,2.57453816731773
21980,2.35398763020836
21979,2.18021036783856
21978,2.58994954427086
21977,1.34768066406252
21976,2.17813517252606
21975,3.00483601888023
21974,1.89939778645836
21973,1.83714192708336
21972,1.87472941080731
21971,1.6031433105469
21970,1.33256429036461
21969,1.71893717447919
21968,2.21545817057294
21967,2.06510823567711
21966,0.793745930989606
21965,1.50252685546877
21964,1.47445068359377
21963,0.923150634765648
21962,1.29142659505211
21961,1.85581868489586
21960,1.95009765625002
21959,2.33731486002606
21958,1.6452575683594
21957,1.80079549153648
21956,3.53329874674481
21955,1.71201985677086
21954,2.18885701497398
21953,1.90157470703127
21952,1.39499308268231
21951,2.03327840169273
21950,2.29238281250002
21949,1.0810485839844
21948,1.3760925292969
21947,1.32556559244794
21946,1.40869547526044
21945,1.85922648111981
21944,1.34218750000002
21943,1.14044596354169
21942,1.7856384277344
21941,1.59137369791669
21940,2.27545572916669
21939,1.63857421875002
21938,1.37193196614586
21937,1.14747517903648
21936,1.44705607096356
21935,2.68792114257815
21934,1.55403035481773
21933,2.14646809895836
21932,2.22846883138023
21931,1.8675476074219
21930,2.21648559570315
21929,1.4674011230469
21928,2.41269327799481
21927,2.41217447916669
21926,1.41018066406252
21925,2.37869669596356
21924,2.10027465820315
21923,1.50916951497398
21922,1.79997151692711
21921,2.5152526855469
21920,1.75675862630211
21919,0.665358479817731
21918,1.4183288574219
21917,2.11776123046877
21916,2.73276163736981
21915,0.967329915364606
21914,2.47751261393231
21913,1.25703328450523
21912,2.09140421549481
21911,2.60565592447919
21910,2.00556844075523
21909,0.972375488281273
21908,0.847884114583356
21907,0.912377929687523
21906,0.470849609375023
21905,2.09755859375002
21904,1.48608805338544
21903,2.14073079427086
21902,1.76654459635419
21901,0.565769449869814
21900,1.92300821940106
21899,1.46690266927086
21898,1.3227478027344
21897,2.25007527669273
21896,2.1011901855469
21895,1.85770060221356
21894,1.88458658854169
21893,1.07580973307294
21892,2.40330403645836
21891,2.32580973307294
21890,2.05061238606773
21889,1.38063964843752
21888,2.03910725911461
21887,2.38056844075523
21886,1.76081746419273
21885,2.40573527018231
21884,2.79452921549481
21883,1.68108520507815
21882,2.74477539062502
21881,1.89948933919273
21880,1.6595397949219
21879,3.0119567871094
21878,1.59810791015627
21877,1.40055745442711
21876,2.13220621744794
21875,2.37301025390627
21874,1.65801391601565
21873,1.90241902669273
21872,1.60887044270836
21871,1.80128377278648
21870,1.0950866699219
21869,2.23771565755211
21868,1.63319295247398
21867,0.559055582682314
21866,1.64263305664065
21865,1.96785888671877
21864,1.25065511067711
21863,1.5183044433594
21862,1.49573160807294
21861,3.02851765950523
21860,0.946140543619814
21859,1.63106689453127
21858,2.18416748046877
21857,1.91651814778648
21856,2.02825317382815
