"Summer months (April to September) of hydrological
 years [yr BP]","Average summer mean temperature [degree C]"
21880,-23.2424784342448
21879,-23.4985565185547
21878,-23.7975448608398
21877,-23.3096145629883
21876,-22.753775024414
21875,-22.69150390625
21874,-24.8588317871094
21873,-23.6237879435221
21872,-23.8616266886393
21871,-22.7578821818034
21870,-22.7677241007487
21869,-24.0631724039713
21868,-24.2622589111328
21867,-22.2864313761393
21866,-22.9744425455729
21865,-25.0328760782877
21864,-24.9073750813802
21863,-24.0398544311523
21862,-23.6518081665039
21861,-22.6845458984375
21860,-24.4520222981771
21859,-22.7833465576172
21858,-24.631330871582
21857,-24.4145467122396
21856,-22.8153747558594
21855,-22.3912185668945
21854,-22.8810612996419
21853,-22.4893987019857
21852,-22.8993947347005
21851,-22.5701431274414
21850,-23.0857503255208
21849,-23.7459447224935
21848,-23.86728515625
21847,-24.6641092936198
21846,-23.4906422932942
21845,-24.0207173665364
21844,-24.8725570678711
21843,-25.1373530069987
21842,-23.6368087768554
21841,-25.0476516723633
21840,-23.8502766927083
21839,-23.395361328125
21838,-24.5616388956706
21837,-26.0124954223633
21836,-24.9259323120117
21835,-24.6649536132812
21834,-21.7065745035807
21833,-23.2419774373372
21832,-23.7290990193685
21831,-24.0038564046224
21830,-23.7362325032552
21829,-22.4529454549153
21828,-25.0536127726237
21827,-24.0580607096354
21826,-23.2108876546224
21825,-23.7790461222331
21824,-24.1710698445638
21823,-24.8903335571289
21822,-22.6883860270182
21821,-24.4207239786784
21820,-24.6393747965495
21819,-26.084211730957
21818,-22.2260320027669
21817,-23.1258097330729
21816,-24.6841135660807
21815,-22.92490234375
21814,-23.6081171671549
21813,-23.6971572875976
21812,-25.1071456909179
21811,-23.0178512573242
21810,-24.1553507486979
21809,-24.4594685872396
21808,-24.005234781901
21807,-23.0389846801758
21806,-23.6674179077148
21805,-24.4904413859049
21804,-22.9525182088216
21803,-24.3034372965495
21802,-22.7579381306966
21801,-24.9861460367838
21800,-24.5556142171224
21799,-22.4209935506185
21798,-24.0998850504557
21797,-24.4028610229492
21796,-23.9894622802734
21795,-23.8567998250325
21794,-23.3029541015625
21793,-22.9958353678385
21792,-22.8427719116211
21791,-23.3715627034505
21790,-23.7700714111328
21789,-24.2548329671224
21788,-23.0120427449544
21787,-23.1930628458659
21786,-24.8512685139974
21785,-24.1476959228515
21784,-24.1431869506836
21783,-25.1725448608398
21782,-23.0519724527995
21781,-24.3255065917969
21780,-24.3443155924479
21779,-25.0480407714844
21778,-24.8713516235351
21777,-22.4182774861653
21776,-23.1718251546224
21775,-24.8118550618489
21774,-23.7313547770182
21773,-23.0921259562174
21772,-23.7195215861002
21771,-24.2057708740234
21770,-23.0369654337565
21769,-22.8762369791666
21768,-24.1857233683268
21767,-23.8105834960937
21766,-23.3115320841471
21765,-22.2343149820963
21764,-24.3615631103515
21763,-23.2364181518554
21762,-24.0909561157226
21761,-24.6932993570963
21760,-22.8313252766927
21759,-23.8157358805338
21758,-22.965678914388
21757,-23.3991327921549
21756,-24.4906880696614
21755,-24.2359578450521
21754,-24.0207809448242
21753,-23.3815953572591
21752,-23.1007675170898
21751,-22.3638519287109
21750,-24.3180908203125
21749,-23.6800827026367
21748,-25.9458882649739
21747,-23.7987147013346
21746,-22.5782964070638
21745,-23.8603271484375
21744,-23.5666946411133
21743,-23.9904210408528
21742,-23.8261118570963
21741,-22.2133748372396
21740,-23.170627339681
21739,-22.3654057820638
21738,-23.7174082438151
21737,-24.7725458780924
21736,-23.9909881591797
