"Summer months (Jule-July-August) of each years [yr BP]","Average summer mean temperature [degree C]"
21999,1.88764851888023
21998,1.58558553059898
21997,1.73657633463544
21996,1.57466023763023
21995,2.83282877604169
21994,2.01157023111981
21993,1.92622273763023
21992,2.21647542317711
21991,1.76729736328127
21990,1.85163777669273
21989,2.68186848958336
21988,1.42995605468752
21987,3.23935343424481
21986,2.40144246419273
21985,1.86129150390627
21984,3.07581990559898
21983,2.24674886067711
21982,3.74505004882815
21981,3.02096964518231
21980,2.75404256184898
21979,2.73716634114586
21978,3.15729166666669
21977,2.12443440755211
21976,2.14738362630211
21975,3.18792114257815
21974,2.81535237630211
21973,2.39508463541669
21972,2.32568766276044
21971,1.78831380208336
21970,1.55575968424481
21969,2.27151896158856
21968,2.47111409505211
21967,2.60284830729169
21966,1.17170613606773
21965,2.30606486002606
21964,2.14802449544273
21963,1.99805094401044
21962,1.76336059570315
21961,1.96163330078127
21960,2.3165222167969
21959,3.10437418619794
21958,2.11541137695315
21957,2.53863932291669
21956,3.92184855143231
21955,2.95045369466148
21954,2.88620402018231
21953,2.48917032877606
21952,1.90287679036461
21951,2.67803344726565
21950,2.57003173828127
21949,1.88128051757815
21948,1.6540466308594
21947,1.8782897949219
21946,1.9288269042969
21945,2.23452148437502
21944,1.80239257812502
21943,1.98676961263023
21942,2.17744344075523
21941,2.02122395833336
21940,2.67046508789065
21939,2.48071695963544
21938,2.15244954427086
21937,1.78763224283856
21936,1.72215169270836
21935,2.92061767578127
21934,2.11084391276044
21933,1.85739542643231
21932,2.6298767089844
21931,2.37512613932294
21930,1.58269653320315
21929,2.11543172200523
21928,2.8187194824219
21927,2.70143025716148
21926,2.1278015136719
21925,2.4739929199219
21924,2.54402058919273
21923,1.81057128906252
21922,1.85612386067711
21921,2.7844177246094
21920,2.27994181315106
21919,1.18952840169273
21918,1.99357503255211
21917,1.91974283854169
21916,3.10736490885419
21915,1.48105265299481
21914,2.97093098958336
21913,1.84997965494794
21912,2.28408203125002
21911,3.13190104166669
21910,2.50961710611981
21909,1.29268798828127
21908,1.53497721354169
21907,1.09079386393231
21906,0.856988525390648
21905,2.62961222330731
21904,1.82733561197919
21903,2.31375528971356
21902,2.29242350260419
21901,1.50024820963544
21900,2.43428955078127
21899,1.80742797851565
21898,1.88035481770836
21897,2.3293395996094
21896,2.68677164713544
21895,1.98724772135419
21894,2.55316569010419
21893,1.86420084635419
21892,2.59034627278648
21891,2.56239217122398
21890,2.19338378906252
21889,2.23540649414065
21888,1.9238220214844
21887,2.62655029296877
21886,2.17563273111981
21885,2.74444986979169
21884,3.56009318033856
21883,2.59773152669273
21882,3.72522379557294
21881,2.39088338216148
21880,2.2337585449219
21879,2.68582560221356
21878,2.11000976562502
21877,1.78819173177086
21876,2.18422851562502
21875,2.66598917643231
21874,2.24617919921877
21873,2.78769327799481
21872,2.16511433919273
21871,2.42017008463544
21870,1.9879089355469
21869,2.79391886393231
21868,1.95845947265627
21867,1.46501057942711
21866,1.92954915364586
21865,2.2285095214844
21864,1.58686726888023
21863,2.27504882812502
21862,2.26519165039065
21861,3.34851481119794
21860,1.67786051432294
21859,1.89311116536461
21858,2.63046671549481
21857,2.68736165364586
21856,2.36332600911461
21855,1.67975260416669
21854,2.24551798502606
21853,1.93416748046877
21852,1.54447835286461
21851,2.52508951822919
21850,2.24244588216148
21849,2.89063924153648
21848,3.09109903971356
21847,2.18716837565106
21846,2.33273722330731
21845,2.54195556640627
21844,2.29865926106773
21843,1.84582926432294
21842,2.19090169270836
21841,1.51613769531252
21840,2.40133056640627
21839,1.52650349934898
21838,2.02679850260419
21837,1.75029907226565
21836,3.01325887044273
21835,2.58139444986981
21834,2.08870849609377
21833,2.96107381184898
21832,2.49163208007815
21831,2.52235310872398
21830,2.38416951497398
21829,1.58482259114586
21828,2.53781534830731
21827,1.59015299479169
21826,2.29140625000002
21825,2.64021199544273
21824,2.18083089192711
21823,3.75483601888023
21822,1.74282226562502
21821,3.24228312174481
21820,3.13089396158856
21819,2.06373494466148
21818,3.2546325683594
21817,2.67763671875002
21816,2.72580362955731
21815,2.20072835286461
21814,2.30777384440106
21813,2.38424072265627
21812,2.45123697916669
21811,2.44223429361981
21810,2.55121256510419
21809,2.32635904947919
21808,2.99916992187502
21807,2.4822937011719
21806,2.74739990234377
21805,2.0545593261719
21804,2.20391235351565
21803,1.15061848958336
21802,1.30686848958336
21801,1.33333740234377
21800,2.60378417968752
21799,0.835321044921898
21798,1.5273376464844
21797,1.90994669596356
21796,1.87482096354169
21795,1.82889200846356
21794,1.64314168294273
21793,1.6433044433594
21792,0.846693929036481
21791,1.39231770833336
21790,1.04153849283856
21789,1.11605224609377
21788,1.74746093750002
21787,1.72935384114586
21786,2.31076456705731
21785,0.871769205729189
21784,1.54070434570315
21783,1.54854736328127
21782,1.57938028971356
21781,2.65174763997398
21780,2.74184570312502
21779,3.10573730468752
21778,1.97572224934898
21777,2.93614095052086
21776,2.40741373697919
21775,2.14045613606773
21774,1.85893147786461
21773,3.31791585286461
21772,1.76399129231773
21771,1.80994059244794
21770,2.29763183593752
21769,1.62387491861981
21768,2.67537841796877
21767,2.66591796875002
21766,2.53608601888023
21765,3.04506835937502
21764,2.84478149414065
21763,3.06991984049481
21762,3.08649088541669
21761,2.38904215494794
21760,1.74095052083336
21759,2.85237019856773
21758,2.87576700846356
21757,2.63733317057294
21756,1.89199218750002
21755,2.03604532877606
21754,1.68922322591148
21753,2.62895100911461
21752,1.23616943359377
21751,2.02781575520836
21750,2.33791503906252
21749,2.55615641276044
21748,3.10334676106773
21747,2.18795166015627
21746,2.68218383789065
21745,2.50456136067711
21744,2.14669189453127
21743,2.24262898763023
21742,1.87386474609377
21741,1.37374267578127
21740,1.66366984049481
21739,1.40879720052086
21738,2.14866536458336
21737,2.4505554199219
21736,2.10103759765627
21735,1.70766601562502
21734,1.0830017089844
21733,1.74928181966148
21732,2.30689900716148
21731,2.57379557291669
21730,3.20979207356773
21729,3.11275634765627
21728,2.67354736328127
21727,2.09593098958336
21726,3.23259887695315
21725,2.17756551106773
21724,2.75085856119794
21723,1.61477050781252
21722,1.99708455403648
21721,1.87611287434898
21720,1.97710571289065
21719,1.53537394205731
21718,1.9039245605469
21717,1.33670450846356
21716,2.32823079427086
21715,2.69205118815106
21714,1.50800984700523
21713,2.36989746093752
21712,1.85920613606773
21711,1.44902954101565
21710,2.33785400390627
21709,2.49818318684898
21708,1.96575317382815
21707,2.28634033203127
21706,2.13806559244794
21705,2.00515136718752
21704,1.13381347656252
21703,1.59002075195315
21702,2.26202799479169
21701,2.42729085286461
21700,1.59518839518231
21699,1.61134236653648
21698,2.00789794921877
21697,2.73179524739586
21696,3.40060831705731
21695,1.89836018880211
21694,3.06099853515627
21693,3.41823730468752
21692,2.15835978190106
21691,2.38767903645836
21690,2.26667683919273
21689,3.28562825520836
21688,2.25312703450523
21687,2.19978230794273
21686,2.19695434570315
21685,2.41909179687502
21684,2.52181396484377
21683,1.12821858723961
21682,1.90427042643231
21681,2.81575927734377
21680,2.03103027343752
21679,2.71016845703127
21678,2.35974527994794
21677,2.44566243489586
21676,2.63517659505211
21675,1.71908976236981
21674,2.29709269205731
21673,2.58018391927086
21672,3.05410156250002
21671,2.73508097330731
21670,2.86174926757815
21669,2.43467610677086
21668,2.70426839192711
21667,1.77579142252606
21666,2.3978210449219
21665,2.43477783203127
21664,2.65190022786461
21663,1.77259724934898
21662,2.46688232421877
21661,1.83192342122398
21660,1.56345011393231
21659,2.0649353027344
21658,1.71262003580731
21657,1.84371337890627
21656,2.20462443033856
21655,2.77071533203127
21654,2.22892659505211
21653,2.40225626627606
21652,2.75429687500002
21651,2.36701863606773
21650,2.22021891276044
21649,2.25220133463544
21648,1.93621215820315
21647,2.24226277669273
21646,2.28257649739586
21645,2.02041015625002
21644,2.53533325195315
21643,2.64991658528648
21642,2.75710449218752
21641,2.37175903320315
21640,2.6174255371094
21639,1.82411092122398
21638,2.1070495605469
21637,3.31297200520836
21636,1.62592976888023
21635,1.93293660481773
21634,1.46531575520836
21633,2.91114705403648
21632,2.10740559895836
21631,3.1440368652344
21630,3.13310139973961
21629,1.64793294270836
21628,2.90678304036461
21627,2.19596761067711
21626,2.45015869140627
21625,3.10279744466148
21624,2.6009460449219
21623,2.33439534505211
21622,2.10847371419273
21621,1.94990437825523
21620,2.28408203125002
21619,2.15883789062502
21618,1.72433878580731
21617,2.13087361653648
21616,1.6484313964844
21615,2.46771647135419
