"Full hydrological years [yr BP]","Average yearly mean temperature [degree C]"
2793,-17.8348831176758
2792,-16.1746086120605
2791,-17.3099642435709
2790,-18.5912740071614
2789,-17.0663309733073
2788,-21.0062494913737
2787,-16.9327224731445
2786,-18.7168551127116
2785,-17.4541826883952
2784,-19.3672559102376
2783,-17.6916933695475
2782,-17.5295038859049
2781,-17.5427993774414
2780,-17.2845100402832
2779,-18.4777486165364
2778,-17.5672337849935
2777,-19.9518213907877
2776,-22.0203015645345
2775,-17.5618347167969
2774,-14.9781771341959
2773,-16.6620519002278
2772,-15.988991800944
2771,-19.3323069254557
2770,-16.4487874348958
2769,-18.124671681722
2768,-17.6736587524414
2767,-18.8680099487304
2766,-18.6216377258301
2765,-15.9756912231445
2764,-19.2985023498535
2763,-16.0722348531087
2762,-19.6298952738444
2761,-16.0715698242187
2760,-22.0431452433268
2759,-20.6789306640625
2758,-18.1474454243978
2757,-19.4002403259277
2756,-17.2561948140462
2755,-20.9771191914876
2754,-14.1207845052083
2753,-18.749074045817
2752,-15.3274126688639
2751,-18.1316309611002
2750,-20.3704030354817
2749,-18.0885350545247
2748,-17.437659962972
2747,-17.3122454325358
2746,-18.0234372456868
2745,-16.9839182535807
2744,-17.0845372517903
2743,-15.37021484375
2742,-16.0593793233235
2741,-18.7002535502116
2740,-18.2698717753092
2739,-17.0464627583821
2738,-17.9967966715495
2737,-16.6841924031575
2736,-19.795689646403
2735,-19.3673093159993
2734,-19.9319506327311
2733,-17.9864486694336
2732,-19.0624552408854
2731,-17.4795173645019
2730,-21.2693618774414
2729,-16.5859372456868
2728,-20.5107940673828
2727,-20.8317639668782
2726,-19.6652180989583
2725,-15.6437553405761
2724,-18.4638427734375
2723,-16.5174875895182
2722,-18.1584559122721
2721,-18.5314353942871
2720,-17.0197230021159
2719,-18.9657488505045
2718,-16.37492090861
2717,-16.7035710652669
2716,-18.1727368672689
2715,-18.1843233744303
2714,-18.1354380289713
2713,-20.5460431416829
2712,-19.909038289388
2711,-21.0486434936523
2710,-18.3764200846354
2709,-17.80900293986
2708,-20.5375033060709
2707,-16.6977663675944
2706,-17.6531178792317
2705,-19.0582819620768
2704,-20.0085408528646
2703,-17.4896224975586
2702,-18.5896107991536
2701,-18.9517946879069
2700,-19.6218259175618
2699,-18.4450426737467
2698,-17.5221987406413
2697,-18.1715174357096
2696,-20.2043886820475
2695,-18.9372924804687
2694,-18.5291402180989
2693,-17.5446253458659
2692,-17.5549975077311
2691,-19.3141947428385
2690,-16.9935872395833
2689,-17.9563303629557
2688,-18.5043980916341
2687,-17.6347348531087
2686,-20.8216753641764
2685,-18.1587877909342
2684,-17.0421864827474
2683,-17.7268852233886
2682,-18.1134704589844
2681,-15.4861714680989
2680,-16.6311859130859
2679,-19.2505859375
2678,-18.1339935302734
2677,-15.9641161600748
2676,-18.1659174601237
2675,-16.8517834981282
2674,-19.6680282592773
2673,-16.9362688700358
2672,-16.0604525248209
2671,-20.7895174662272
2670,-16.3631767272949
2669,-16.1242889404297
2668,-17.203524017334
2667,-18.6601623535156
2666,-19.4869979858398
2665,-18.8368947347005
2664,-16.4618693033854
2663,-19.0048240661621
2662,-16.1585258483886
2661,-19.6850812276204
2660,-19.5608149210612
2659,-17.5003252665202
2658,-18.2207511901855
2657,-16.8214134216308
2656,-17.4042266845703
2655,-17.9744654337565
2654,-18.4868848164876
2653,-15.85099512736
2652,-17.7807729085286
2651,-16.9036875406901
2650,-18.874801381429
2649,-20.1182579040527
2648,-17.2417752583821
2647,-18.476119740804
2646,-19.2255716959635
2645,-18.4238876342773
2644,-15.8798685709635
2643,-16.1278366088867
2642,-17.0910807291666
2641,-17.7467941284179
2640,-18.4139567057291
2639,-19.086959584554
2638,-18.3581883748372
2637,-18.2939412434896
2636,-19.5078071594238
2635,-16.3757308959961
2634,-16.1773259480794
2633,-17.4909194946289
2632,-17.1725524902344
2631,-16.2183504740397
2630,-18.3266192118327
2629,-17.9190620422363
2628,-16.7360659281413
2627,-19.7070437113444
2626,-17.6911682128906
2625,-17.6326482137044
2624,-17.0741320292155
2623,-16.8044799804687
2622,-15.4658963521321
2621,-18.2919893900553
2620,-16.6831815083821
2619,-18.2330739339192
2618,-18.2190002441406
2617,-16.6378845214844
2616,-18.9772399902344
2615,-19.2742116292317
2614,-17.9911788940429
2613,-14.9590133666992
2612,-15.6502352396647
2611,-16.6601025899251
2610,-15.841645304362
2609,-19.2195711771647
2608,-19.7147659301758
2607,-17.4454508463541
2606,-19.8121208190918
2605,-15.6217076619466
2604,-20.0243426005045
2603,-16.690407816569
2602,-20.4965410868327
2601,-20.2332888285319
2600,-15.8200693766276
2599,-18.7272463480631
2598,-18.5316579182942
2597,-18.4597368876139
2596,-20.4542335510254
2595,-20.3967613220215
2594,-18.6015215555827
2593,-18.8397443135579
2592,-19.3557609558105
2591,-19.1221476236979
2590,-19.4739529927571
2589,-19.2370272318522
2588,-15.723855082194
2587,-17.8259198506673
2586,-17.3936154683431
2585,-17.9231272379557
2584,-18.9539245605469
2583,-17.229657236735
2582,-16.3720204671224
2581,-18.3300308227539
2580,-18.9965194702148
2579,-20.4464223225911
2578,-20.214951578776
2577,-18.9988667805989
2576,-18.4556933085123
2575,-19.0105054219564
2574,-19.4761032104492
2573,-18.4980122884114
2572,-17.5304931640625
2571,-21.3409739176432
2570,-17.1377243041992
2569,-18.5404024759928
2568,-18.8647852579752
2567,-17.1394167582194
2566,-22.1360776265462
2565,-21.2988914489746
2564,-19.0486638387044
2563,-18.7563423156738
2562,-13.7438631693522
2561,-20.2624318440755
2560,-14.4607210795084
2559,-18.2339233398437
2558,-22.098548634847
2557,-19.8169540405273
2556,-19.2515497843424
2555,-18.5171696980794
2554,-21.1823193868001
2553,-16.3377288818359
2552,-17.7923581441243
2551,-16.1581456502278
2550,-17.580549621582
2549,-17.0243565877278
2548,-16.8608599344889
2547,-17.7868509928385
2546,-18.869856262207
2545,-17.0416651407877
2544,-18.9724093119303
2543,-17.648228708903
2542,-14.0574401855469
2541,-18.8263216654459
2540,-17.6474695841471
2539,-17.4808652242025
2538,-15.4879516601562
2537,-17.8370473225911
2536,-20.7894449869791
2535,-19.4893313090006
2534,-17.9396359761556
2533,-17.5412493387858
2532,-17.4754903157552
2531,-17.369128926595
2530,-16.3934450785319
2529,-18.6130686442057
2528,-18.3019571940104
2527,-17.1350349426269
2526,-19.2635177612304
2525,-20.7739980061849
2524,-18.6110582987467
2523,-18.3590059916178
2522,-14.7391316731771
2521,-14.1067642211914
2520,-16.9240440368652
2519,-16.7361956278483
2518,-17.2845011393229
2517,-17.7322474161784
2516,-17.6407061258952
2515,-19.6092361450195
2514,-18.6352612813314
2513,-18.3029299418131
2512,-20.1219454447428
2511,-17.5190643310547
2510,-19.7462003072103
2509,-16.0464525858561
2508,-16.6527949015299
2507,-16.383829498291
2506,-17.0800804138183
2505,-17.9570894877116
2504,-17.6608121236165
2503,-15.2286348978678
2502,-17.7167584737142
2501,-18.5084810892741
2500,-16.7998133341471
2499,-19.135538482666
2498,-16.7180847167969
2497,-17.8836502075195
2496,-17.8910024007161
2495,-13.6944005330403
2494,-18.1999623616536
2493,-17.6162640889485
2492,-16.8704437255859
2491,-16.5965840657552
2490,-20.8483133951823
2489,-19.0697667439778
2488,-19.7594932556152
2487,-17.4431989034017
2486,-16.700111134847
2485,-19.7331082661946
2484,-18.33035252889
2483,-15.6365277608235
2482,-18.176741027832
2481,-18.8003308614095
2480,-14.196885172526
2479,-19.9189361572265
2478,-18.2600718180338
2477,-17.7934669494629
2476,-17.4630861918131
2475,-17.381928507487
2474,-20.13974609375
2473,-18.5256599426269
2472,-16.1809244791666
2471,-17.0523475646972
2470,-18.1013880411784
2469,-18.9641784667969
2468,-19.4541750590006
2467,-17.1574195861816
2466,-14.252736155192
2465,-16.7004595438639
2464,-16.7172238667806
2463,-16.4268859863281
2462,-15.6524007161458
2461,-16.3053217569987
2460,-16.1696367899577
2459,-20.6737274169922
2458,-16.3804293314616
2457,-16.5454963684082
2456,-19.5766395568847
2455,-19.0376864115397
2454,-19.153231048584
2453,-16.6787857055664
2452,-16.3431139628092
2451,-18.4785903930664
2450,-20.8035504659017
2449,-16.602470143636
2448,-15.9697313944498
2447,-16.8100875854492
2446,-17.7514658610026
2445,-17.7150812784831
2444,-20.113197072347
2443,-18.5846707661946
2442,-21.7824094136556
2441,-18.0848894755045
2440,-20.83328221639
2439,-16.2523902893066
2438,-17.8761021931966
2437,-17.1625910441081
2436,-16.4911293029785
2435,-17.1366015116373
2434,-18.0503359476725
2433,-19.6473449707031
2432,-16.0070671081543
2431,-17.2246523539225
2430,-16.6147598266601
2429,-16.2580220540364
2428,-17.6703399658203
2427,-16.3242401123047
2426,-18.3518000284831
2425,-16.0042111714681
2424,-19.1470474243164
2423,-19.1435989379883
2422,-17.6038447062174
2421,-19.9994389851888
2420,-16.3466565450032
2419,-18.6769406636556
2418,-16.8783083597819
2417,-18.3989484151204
2416,-18.8970207214355
2415,-17.6661399841308
2414,-16.8018834431966
2413,-18.0978047688802
2412,-16.5255861918131
2411,-16.7481190999349
2410,-16.5237297058105
2409,-20.0046358744303
2408,-18.6227032979329
2407,-18.9910530090332
2406,-18.6795537312825
2405,-19.38779296875
2404,-18.6039591471354
2403,-18.4931777954101
2402,-17.4248196919759
2401,-15.3686533610026
2400,-17.5007359822591
2399,-15.7295071919759
2398,-16.1320416768392
2397,-13.3094645182291
2396,-16.1615547180176
2395,-18.9087381998698
2394,-18.5201248168945
2393,-18.8882939656575
2392,-17.8615948994954
2391,-15.8728597005208
2390,-17.8810129801432
2389,-17.4479583740234
2388,-15.0010437011719
2387,-18.837333424886
2386,-18.0462465922038
2385,-18.6853075663248
2384,-20.6353960673014
2383,-18.0462427775065
2382,-15.981069946289
2381,-15.5483777364095
2380,-17.8209009806315
2379,-19.160082244873
2378,-17.0271743774414
2377,-18.9170885721842
2376,-13.5154174804687
2375,-18.4687395731608
2374,-17.0980450948079
2373,-17.3638468424479
2372,-17.3860572814941
2371,-15.9935821533203
2370,-18.9437088012695
2369,-19.9720583597819
2368,-15.5774202982584
2367,-16.7743324279785
2366,-19.6322018941243
2365,-17.0718190511067
2364,-16.8773279825846
2363,-19.2682009379069
2362,-18.0716575622558
2361,-20.8124628702799
2360,-16.4629158020019
2359,-18.4162048339844
2358,-18.5953722635905
2357,-17.3342142740885
2356,-20.2559824625651
2355,-18.6103093465169
2354,-19.109300994873
2353,-19.3416351318359
2352,-16.3962895711263
2351,-15.9733884175618
2350,-19.6159067789713
2349,-18.9808181762695
2348,-17.5751492818196
2347,-21.0836293538411
2346,-18.0993865966797
2345,-18.7205146789551
2344,-17.9939648946126
2343,-18.5424814860026
2342,-17.9939127604166
2341,-15.8843152364095
2340,-19.7347078959147
2339,-15.8239718119303
2338,-19.6193476359049
2337,-19.9156046549479
2336,-17.9477574666341
2335,-14.9104726155599
2334,-18.1036247253418
2333,-16.9630404154459
2332,-16.3421450297038
2331,-18.9955594380696
2330,-19.1344754536946
2329,-15.5538009643554
2328,-14.3811007181803
2327,-15.6274996439616
2326,-19.5223360697428
2325,-20.9315450032552
2324,-18.5626853942871
2323,-15.1924410502116
2322,-18.2558934529622
2321,-18.2179639180501
2320,-20.5837972005208
2319,-15.9857963562011
2318,-18.7156611124674
2317,-17.0450894673665
2316,-15.7660672505696
2315,-17.0922976175944
2314,-14.9185203552246
2313,-19.8455629984538
2312,-17.8996617635091
2311,-19.8581362406413
2310,-19.1498664855957
2309,-16.6534484863281
2308,-19.8243125915527
2307,-18.2154767354329
2306,-20.5170984903971
2305,-20.3092686971028
2304,-17.3986661275228
2303,-19.1704289754232
2302,-18.6627588907877
2301,-16.2647842407226
2300,-15.9301284790039
2299,-21.9406328837077
2298,-18.3232864379883
2297,-18.1433916727702
2296,-17.9932528177897
2295,-15.5243235270182
2294,-17.8414889017741
2293,-15.5979827880859
2292,-17.5964454650879
2291,-20.334159596761
2290,-18.6389310201009
2289,-19.4666351318359
2288,-15.1207323710123
2287,-15.6569986979166
2286,-17.6591845194498
2285,-18.7653182983398
2284,-17.848237101237
2283,-18.497905476888
2282,-18.4567207336426
2281,-18.6443720499674
2280,-19.9264307657877
2279,-18.6650299072265
2278,-19.1747319539388
2277,-17.7507601420084
2276,-14.6002182006836
2275,-18.211097462972
2274,-16.122053527832
2273,-15.4967725118001
2272,-17.7564999898275
2271,-17.606906636556
2270,-16.588351949056
2269,-16.7812166849772
2268,-18.1907028198242
2267,-18.9830523173014
2266,-20.5741243998209
2265,-18.201695505778
2264,-18.4479977925618
2263,-15.6660535176595
2262,-17.8845784505208
2261,-16.1112185160319
2260,-18.7786366780599
2259,-17.5493059794108
2258,-17.5336911519368
2257,-18.7293736775716
2256,-19.1548561096191
2255,-18.4083351135254
2254,-16.0836624145508
2253,-18.293248240153
2252,-20.9141983032226
2251,-18.502247873942
2250,-16.3505360921224
2249,-19.7466695149739
2248,-18.8074732462565
2247,-18.1991752624511
2246,-17.2636436462402
2245,-15.587390645345
2244,-15.6795257568359
2243,-16.7374773661295
2242,-16.8526290893554
2241,-21.6503433227539
2240,-18.7060175577799
2239,-18.3239184061686
2238,-19.2925628662109
2237,-18.7607088724772
2236,-18.8577674865722
2235,-19.0504770914713
2234,-16.1858467102051
2233,-15.5329778035482
2232,-14.2036155700683
2231,-17.8838549296061
2230,-18.1286911010742
2229,-16.8992078145345
2228,-19.2578542073567
2227,-20.0936937967936
2226,-18.9314280192057
2225,-18.1694994608561
2224,-17.5801020304362
2223,-18.4552266438802
2222,-19.4132535298665
2221,-20.7788846333821
2220,-18.7502998352051
2219,-19.0075846354166
2218,-19.6139104207357
2217,-17.784578704834
2216,-17.8169591267903
2215,-17.5494013468424
2214,-18.1007433573405
2213,-17.2989969889323
2212,-17.811210378011
2211,-14.9498936971028
2210,-15.7609949747721
2209,-15.9604578653971
2208,-14.8691619873047
2207,-17.0797841389974
2206,-19.7591168721517
2205,-17.5507085164388
2204,-15.9028279622396
2203,-18.9728340148926
2202,-19.0044146219889
2201,-16.4599594116211
2200,-15.9398712158203
2199,-17.4996424357096
2198,-19.2440246582031
2197,-19.3786148071289
2196,-17.5145273844401
2195,-17.6106768290202
2194,-17.158056640625
2193,-17.5300951639811
2192,-20.7744837443034
2191,-18.697191619873
2190,-16.2483428955078
2189,-16.2191299438476
2188,-19.0719131469726
2187,-17.7633600870768
2186,-16.6042477925618
2185,-17.545824432373
2184,-15.2244145711263
2183,-16.3936383565267
2182,-21.5821314493815
2181,-19.3510320027669
2180,-19.027872467041
2179,-16.8520899454752
2178,-14.4896364847819
2177,-17.1928682963053
2176,-16.2158480326334
2175,-18.7146069844564
2174,-19.0376495361328
2173,-22.859300994873
2172,-19.3160537719726
2171,-15.8547907511393
2170,-17.5388575236002
2169,-20.0481552124023
2168,-18.7943710327148
2167,-19.6698300679525
2166,-20.4362536112467
2165,-16.4182749430338
2164,-16.7718757629394
2163,-16.9003522237142
2162,-20.78294728597
2161,-18.4140075683594
2160,-17.5020876566569
2159,-18.3090003967285
2158,-18.2368123372396
2157,-20.6718048095703
2156,-18.2740056355794
2155,-21.4612309773763
2154,-15.622422281901
2153,-14.699872080485
2152,-16.5246096293131
2151,-19.1830187479655
2150,-16.8055430094401
2149,-19.6772420247396
2148,-16.6297477722168
2147,-19.0120910644531
2146,-17.5191775004069
2145,-16.8733238220215
2144,-19.4337562561035
2143,-19.2017450968424
2142,-17.4605964660644
2141,-17.9491015116373
2140,-15.9762379964192
2139,-18.8204279581706
2138,-19.9439885457357
2137,-20.1306543986002
2136,-17.1375844319661
2135,-14.4095850626627
2134,-18.1318649291992
2133,-16.2704439798991
2132,-16.6944018046061
2131,-16.9783538818359
2130,-18.5998558044433
2129,-16.4398788452148
2128,-16.4300801595052
2127,-19.89933497111
2126,-19.697487894694
2125,-18.1902018229166
2124,-20.1702280680338
2123,-18.1058499654134
2122,-14.3946467081705
2121,-15.7704948425293
2120,-18.4926856994629
2119,-18.6307345072428
2118,-20.3122009277344
2117,-18.8633674621582
2116,-18.3714495340983
2115,-17.97191212972
2114,-19.6948099772135
2113,-16.353135172526
2112,-17.1961705525716
2111,-16.6872772216797
2110,-17.8977188110351
2109,-18.6574272155761
2108,-15.7132718404134
2107,-19.7371620178222
2106,-17.7757654825846
2105,-15.6966829935709
2104,-17.8994951883952
2103,-16.9600611368815
2102,-15.9176137288411
2101,-15.778116607666
2100,-15.9950508117676
2099,-18.1556559244791
2098,-16.1132186889648
2097,-17.6543436686198
2096,-14.8496078491211
2095,-18.3377059936523
2094,-18.0409327189127
2093,-17.8219767252604
2092,-19.519270324707
2091,-20.0863873799642
2090,-18.4929450988769
2089,-15.8655113220215
2088,-19.6506039937337
2087,-16.3270782470703
2086,-19.0128756205241
2085,-20.5063855489095
2084,-20.0266581217448
2083,-15.7143730163574
2082,-20.5180025736491
2081,-18.7757502237956
2080,-17.7612861633301
2079,-23.0821467081706
2078,-19.7610280354817
2077,-18.6264010111491
2076,-20.6361577351888
2075,-18.0413281758626
2074,-17.125030263265
2073,-16.4502789815267
2072,-19.4340220133463
2071,-18.0069526672363
2070,-19.4003306070963
2069,-16.8116795857747
2068,-18.5818262736002
2067,-20.2407363891601
2066,-15.3004465738932
2065,-18.2705660502116
2064,-17.5113484700521
2063,-17.278126780192
2062,-17.3464073181152
2061,-18.4751291910807
2060,-16.9866622924804
2059,-18.5583976745605
2058,-17.2764902750651
2057,-17.3496637980143
2056,-18.2054936726888
2055,-19.8549471537272
2054,-18.5070098876953
2053,-18.9205192565918
2052,-17.3544843037923
2051,-18.687966410319
2050,-17.6650858561198
2049,-18.0344947814941
2048,-18.1363713582357
2047,-17.5301561991373
2046,-22.2066177368164
2045,-20.8581387837728
2044,-17.2023796081543
2043,-17.6087262471517
2042,-18.5712849934896
2041,-18.7163007100423
2040,-18.5630528767903
2039,-20.3789797465006
2038,-18.6824007670084
2037,-19.1448272705078
2036,-19.7181622823079
2035,-19.9438270568847
2034,-18.7795611063639
2033,-20.3278895060221
2032,-15.2853874206543
2031,-17.4374514261881
2030,-19.2222668965657
2029,-20.6191886901855
2028,-19.3778277079264
2027,-18.6943331400553
2026,-18.9752042134603
2025,-15.4258051554362
