"Full hydrological years [yr BP]","Average yearly mean temperature [degree C]"
19029,-24.7603502909342
19028,-22.2660761515299
19027,-22.7376363118489
19026,-24.2107248942057
19025,-23.3231236775716
19024,-23.5676241556803
19023,-25.491303507487
19022,-24.1167816162109
19021,-24.871129099528
19020,-23.5043306986491
19019,-23.6864379882812
19018,-24.5254475911458
19017,-27.0267051696777
19016,-25.7483123779297
19015,-24.9959968566894
19014,-22.9656293233235
19013,-24.6438583374023
19012,-23.2008155822754
19011,-24.2507982889811
19010,-24.9346082051595
19009,-22.2272857666015
19008,-21.4794690450032
19007,-20.6719281514485
19006,-23.0736183166504
19005,-21.602828725179
19004,-23.0033986409505
19003,-23.5687075297038
19002,-21.0297925313314
19001,-23.8368985493978
19000,-22.4183194478353
18999,-22.4001513163248
18998,-24.3098676045735
18997,-21.23074315389
18996,-22.2044827779134
18995,-23.8955495198567
18994,-23.4839042663574
18993,-25.0541481018066
18992,-24.3046732584635
18991,-26.7831774393717
18990,-23.7134854634603
18989,-24.4110448201497
18988,-26.015488688151
18987,-25.3246635437011
18986,-24.2848037719726
18985,-23.1166455586751
18984,-24.9257835388183
18983,-24.8855130513509
18982,-23.5646766662597
18981,-25.4864702860514
18980,-25.7603388468424
18979,-24.9532099405924
18978,-24.2505312601725
18977,-22.6624384562174
18976,-23.3818522135416
18975,-24.017254892985
18974,-25.7611361185709
18973,-23.8007797241211
18972,-25.5780637105306
18971,-22.795694732666
18970,-23.6978477478027
18969,-24.2059349060058
18968,-26.3918594360351
18967,-25.8405949910482
18966,-25.2316167195638
18965,-25.489360555013
18964,-23.1725830078125
18963,-23.9823389689127
18962,-25.7624521891276
18961,-25.4780207316081
18960,-25.5110534667969
18959,-26.804670715332
18958,-24.0256955464681
18957,-27.1253316243489
18956,-25.4129903157552
18955,-24.8192174275716
18954,-24.7734715779622
18953,-24.2976173400879
18952,-24.8923477172851
18951,-24.4171941121419
18950,-25.6317759195963
18949,-24.8667065938314
18948,-21.8252993265788
18947,-25.5206423441569
18946,-24.4752080281575
18945,-26.5043853759765
18944,-22.9300534566243
18943,-22.3346186319987
18942,-25.1741419474284
18941,-24.862843577067
18940,-24.3779294331868
18939,-23.5224085489909
18938,-25.2490854899088
18937,-24.3855257670084
18936,-23.2378868103027
18935,-24.1800750732422
18934,-24.1643280029297
18933,-23.7959019978841
18932,-24.1905120849609
18931,-25.1857144673665
18930,-26.9089111328125
18929,-24.1313766479492
18928,-24.5146901448567
18927,-27.2177019755045
18926,-24.449383799235
18925,-25.139075978597
18924,-24.5683197021484
18923,-24.3994099934896
18922,-22.3206059773763
18921,-24.4392951965332
18920,-23.8906489054362
18919,-24.8191614786784
18918,-24.5370671590169
18917,-26.0195297241211
18916,-25.8744911193847
18915,-27.052037302653
18914,-25.3529228210449
18913,-25.0163647969564
18912,-24.8799486796061
18911,-24.0418685913086
18910,-24.4079600016276
18909,-24.0131032307942
18908,-26.8600321451823
18907,-23.7120511372884
18906,-22.5120045979817
18905,-26.1953910827636
18904,-24.8252675374349
18903,-25.1944793701172
18902,-26.8380811055501
18901,-25.7280499776204
18900,-25.4279223124186
18899,-26.4152028401692
18898,-25.6035268147786
18897,-24.0429545084635
18896,-27.2421147664388
18895,-25.1164014180501
18894,-25.9632336934407
18893,-23.9345128377278
18892,-24.9628369649251
18891,-26.0278432210286
18890,-26.4447476704915
18889,-25.3484011332194
18888,-23.9150210062663
18887,-24.1504399617513
18886,-24.7501281738281
18885,-25.526900990804
18884,-23.9728747049967
