"Full hydrological years [yr BP]","Average yearly mean temperature [degree C]"
12198,-33.1764460245768
12197,-35.0749572753906
12196,-33.0565055847168
12195,-31.7949813842773
12194,-32.6325592041015
12193,-31.7749542236328
12192,-33.3695650736491
12191,-31.1487195332845
12190,-35.1321942647298
12189,-31.8027811686198
12188,-33.5871681213379
12187,-31.2597056070963
12186,-33.3916776021321
12185,-33.7148396809896
12184,-33.9734710693359
12183,-32.9338986714681
12182,-35.538303120931
12181,-32.7229281107584
12180,-31.8496726989746
12179,-32.7565012613932
12178,-33.9895347595215
12177,-33.0456222534179
12176,-33.3587376912435
12175,-34.8631779988607
12174,-32.4161145528157
12173,-31.2866170247396
12172,-35.4303268432617
12171,-33.1642707824707
12170,-35.4926259358724
12169,-35.6821998596191
12168,-33.7999404907226
12167,-35.9156326293945
12166,-34.4207608540853
12165,-33.8907086690267
12164,-35.4693562825521
12163,-36.2116175333659
12162,-34.2658714294433
12161,-33.0237309773763
12160,-32.8965642293294
12159,-33.4304730733235
12158,-34.0877047220866
12157,-32.2555450439453
12156,-33.1970886230469
12155,-34.1488098144531
12154,-35.2897870381673
12153,-34.2089714050293
12152,-33.5041933695475
12151,-32.9650825500488
12150,-31.5386540730794
12149,-32.261883799235
12148,-35.8498112996419
12147,-32.5764068603515
12146,-33.7231519063314
12145,-31.8096438090006
12144,-31.4556513468424
12143,-33.7028920491536
12142,-31.2186581929525
12141,-33.0671943664551
12140,-34.1612864176432
12139,-33.1036654154459
12138,-33.7951161702474
12137,-32.4949058532715
12136,-32.7307558695475
12135,-34.0788520812988
12134,-34.0452509562174
12133,-31.5753768920898
12132,-33.9316925048828
12131,-35.5484413146972
12130,-31.4028610229492
12129,-35.032022857666
12128,-33.6585881551107
12127,-33.4145874023437
12126,-31.7718427022298
12125,-31.1199147542317
12124,-32.249245707194
12123,-31.352828725179
12122,-33.1720044453939
12121,-32.2226547241211
12120,-35.6084414164225
12119,-31.8917538960775
12118,-31.1174949645996
12117,-32.4341771443685
12116,-33.8889691670735
12115,-33.3563954671224
12114,-35.1016181945801
12113,-33.0073150634765
12112,-33.7695971171061
12111,-31.961102549235
12110,-35.3607137044271
12109,-32.4923652648926
12108,-36.5418050130208
12107,-34.1706616719564
12106,-33.1573979695638
12105,-31.8402961730957
12104,-32.946760559082
12103,-32.6600835164388
12102,-35.0772944132487
12101,-35.7745447794596
12100,-34.8314295450846
12099,-34.7773701985677
12098,-34.3512303670247
12097,-32.3250958760579
12096,-34.0298624674479
12095,-36.4031522115071
12094,-35.0690254211426
12093,-30.6822532653808
12092,-34.399142964681
12091,-31.9095291137695
12090,-34.0855710347493
12089,-33.3464683532715
12088,-30.9681660970052
12087,-32.7974240620931
12086,-33.2464533487955
12085,-34.0490770975748
12084,-34.8864947001139
12083,-35.7893051147461
12082,-31.8215914408366
12081,-33.6108383178711
12080,-29.7878580729166
12079,-32.8998423258463
12078,-33.5285158793131
12077,-33.4702540079752
12076,-33.8121945699056
12075,-32.130120340983
12074,-30.4971959431966
12073,-28.572607421875
12072,-33.4131696065267
12071,-30.7288688659668
12070,-30.8324099222819
12069,-33.0986325581868
12068,-33.6309239705403
12067,-32.9167516072591
12066,-33.0907374064127
12065,-35.2052228291829
12064,-32.6663942972819
12063,-32.2259302775065
12062,-31.4191548665364
12061,-35.7556772867838
12060,-33.9340728759765
12059,-32.9411796569824
12058,-31.953783416748
12057,-31.8759559631347
12056,-32.4132662455241
12055,-30.4922037760416
12054,-33.1899894714355
12053,-34.0183446248372
12052,-32.9298258463541
12051,-31.6933158874511
12050,-35.279035949707
12049,-34.4826263427734
12048,-34.8262568155924
12047,-31.0468353271484
12046,-33.4608444213867
12045,-34.4443013509114
12044,-33.9888442993164
12043,-34.9955810546875
12042,-32.7003145853678
12041,-33.7651034037272
12040,-34.7896357218424
12039,-34.7418909708659
12038,-31.7746198018392
12037,-31.723257446289
12036,-33.7976300557454
12035,-34.6585309346517
12034,-33.2969955444336
12033,-33.0036771138509
12032,-31.7383560180664
12031,-34.8471880594889
12030,-34.3943135579427
12029,-33.4778032938639
12028,-32.0688855489095
12027,-30.1276827494303
12026,-32.2348808288574
12025,-32.7286539713541
12024,-30.7708229064941
12023,-32.1880999247233
12022,-32.5930402119954
12021,-33.7523114522298
12020,-34.6600173950195
12019,-32.3310175577799
12018,-34.0282768249511
12017,-34.1650032043457
12016,-32.9605112711588
12015,-29.7944104512532
12014,-33.1137552897135
12013,-31.3087231953939
12012,-32.059807840983
12011,-35.1227210998535
12010,-30.5680119832357
12009,-32.0672833760579
12008,-33.2426183064778
12007,-29.6876116434733
12006,-33.150737508138
12005,-31.9832557678222
12004,-30.2709882100423
12003,-33.4687052408854
12002,-32.512075805664
12001,-33.4708134969075
12000,-31.1613194783528
11999,-30.8110336303711
11998,-29.763042195638
11997,-31.1314987182617
11996,-31.9291646321614
11995,-35.5198590596517
11994,-32.5362787882487
11993,-30.2186378479004
11992,-31.4199368794759
11991,-30.1847290039062
11990,-32.0656188964844
11989,-30.6168134053548
11988,-34.0903953552246
11987,-31.9393994649251
11986,-32.5013107299804
11985,-30.4473963419596
11984,-32.3647839864095
11983,-30.4002644856771
11982,-30.9172627766927
11981,-34.2408902486165
11980,-33.8156888326009
11979,-31.4766957600911
11978,-31.9998115539551
11977,-31.1696889241536
11976,-33.2628362019857
11975,-34.2341941833496
11974,-30.8309260050456
11973,-33.1280349731445
11972,-35.0404444376627
11971,-34.2133951822916
11970,-33.5719131469726
11969,-31.9892893473307
11968,-32.9590782165527
11967,-31.980883026123
11966,-32.582253519694
11965,-32.4540758768717
11964,-32.3043769836426
11963,-30.5591987609863
11962,-30.4655237833659
11961,-32.1265370686849
11960,-31.6184982299804
11959,-31.7370234171549
11958,-34.5208241780599
11957,-30.2220074971517
11956,-31.9747337341308
11955,-32.7157704671224
11954,-32.6314427693685
11953,-28.6130063374837
11952,-31.9136349995931
11951,-31.4248336791992
11950,-32.0483866373698
11949,-28.5600952148437
11948,-30.9540835062663
11947,-31.1698275248209
11946,-33.1212651570638
11945,-30.2311373392741
11944,-30.3581921895345
11943,-28.1948900858561
11942,-26.7362426757812
11941,-28.5320012410482
11940,-29.7610407511393
11939,-32.3612935384114
11938,-32.1826334635416
11937,-33.4382588704427
11936,-34.3749488830566
11935,-32.6201741536458
11934,-32.2972867329915
11933,-30.9947875976562
11932,-30.2646481831868
11931,-32.1307154337565
11930,-31.7127632141113
11929,-31.7036982218424
11928,-32.9688044230143
11927,-33.296977742513
11926,-32.4738983154297
11925,-33.1624715169271
11924,-31.9509643554687
11923,-33.6535985310872
11922,-30.0359214782715
11921,-31.0739120483398
11920,-31.1741038004557
11919,-31.9046590169271
11918,-31.4669403076172
11917,-33.7096860249837
11916,-32.5396802266439
11915,-29.6974026997884
11914,-28.8189376831054
11913,-32.0029408772786
11912,-31.7565966288248
11911,-31.7875198364258
11910,-32.3586270650228
11909,-32.7635164896647
11908,-31.9616302490234
11907,-32.642670694987
11906,-31.978608194987
11905,-30.358381652832
11904,-30.9712445576985
11903,-28.93986231486
11902,-34.3154154459635
11901,-32.1371164957682
11900,-32.4254414876302
11899,-32.575848642985
11898,-30.2583335876465
11897,-32.5558214823405
11896,-30.6029724121094
11895,-34.7546994527181
11894,-33.7102327982584
11893,-30.2987286885579
11892,-31.4795122782389
11891,-31.0343307495117
11890,-28.8327227274577
11889,-32.34691212972
11888,-32.1921905517578
11887,-31.0167780558268
11886,-31.908243560791
11885,-33.8779904683431
11884,-32.0699142456054
11883,-31.4887298583984
11882,-33.7843078613281
11881,-33.0929168701172
11880,-31.5681353251139
11879,-30.4017751057942
11878,-31.4064900716146
11877,-30.5948661804199
11876,-32.9954157511393
11875,-28.337868754069
11874,-32.2017400105794
11873,-28.3867146809896
11872,-31.6871615091959
11871,-30.9121879577636
11870,-31.3952557881673
11869,-33.9326080322265
11868,-33.0825103759765
11867,-33.2592147827148
11866,-31.2235855102539
11865,-33.0808954874674
11864,-31.3366391499837
11863,-33.1334073384603
11862,-30.4689315795898
11861,-32.2172887166341
11860,-31.3960276285807
11859,-31.1306404113769
11858,-32.6853686014811
11857,-32.4745773315429
11856,-30.7398157755534
11855,-31.3988276163737
11854,-30.6327117919922
11853,-33.0056226094564
11852,-32.3051106770833
11851,-29.701160176595
11850,-32.7050333658854
11849,-29.8944890340169
11848,-34.2316879272461
11847,-31.3807777404785
11846,-33.8307111104329
11845,-30.7194999694824
11844,-32.0059811909993
11843,-32.601363881429
11842,-32.2658727010091
11841,-32.5944643656413
11840,-30.677645111084
11839,-32.5976712544759
11838,-32.8562454223633
