"Calendar years [yr BP]","Average yearly mean temperature [degree C]"
8574,-26.3324048360189
8573,-24.8349581400553
8572,-24.7069279988607
8571,-24.721772257487
8570,-23.5378987630208
8569,-25.6444903055827
8568,-24.1429962158203
8567,-23.7840230305989
8566,-23.7453063964844
8565,-25.2516909281413
8564,-24.2389625549316
8563,-27.3901606241862
8562,-24.7296890258789
8561,-23.8741388956706
8560,-24.404404703776
8559,-24.9828959147135
8558,-24.2950386047363
8557,-25.1390314737956
8556,-22.1166786193847
8555,-23.8444503784179
8554,-25.7628184000651
8553,-23.2936411539713
8552,-26.283118947347
8551,-24.0207682291666
8550,-23.4629552205403
8549,-26.1436078389485
8548,-25.0944783528646
8547,-25.1116330464681
8546,-23.2512179056803
8545,-23.6689247131347
8544,-22.9679295857747
8543,-23.1122243245442
8542,-22.9610415140788
8541,-23.5120694478353
8540,-24.0037915547689
8539,-22.7556251525879
8538,-24.5372604370117
8537,-25.6383829752604
8536,-24.8385236104329
8535,-22.5583264668782
8534,-23.670809173584
8533,-24.2821830749511
8532,-23.9368588765462
8531,-24.5728935241699
8530,-25.1755991617838
8529,-24.4611470540364
8528,-25.5051902770996
8527,-25.179359181722
8526,-24.4470898946126
8525,-26.0087125142415
8524,-25.2992080688476
8523,-22.9032564798991
8522,-24.3294916788737
8521,-23.8747123718261
8520,-21.7863957722982
8519,-24.2581835428873
8518,-25.7503875732422
8517,-24.1248560587565
8516,-24.8580841064453
8515,-24.9396677652995
8514,-25.276298268636
8513,-25.137798055013
8512,-22.4022964477539
8511,-23.1677497863769
8510,-24.274516805013
8509,-22.8888025919596
8508,-23.242035929362
8507,-24.939857228597
8506,-23.5736208597819
8505,-24.7329696655273
8504,-25.3192975362142
8503,-25.0770655314127
8502,-24.0921412150065
8501,-23.5146418253581
8500,-21.9029576619466
8499,-21.1313550313314
8498,-23.1521006266276
8497,-24.0018129984538
8496,-23.2395411173502
8495,-23.1557411193847
8494,-24.073526763916
8493,-24.7595593770345
8492,-23.8794387817383
8491,-24.5752433776855
8490,-23.0174329121907
8489,-24.7124008178711
8488,-23.8275105794271
8487,-24.8284896850586
8486,-23.123580678304
8485,-25.1318394978841
8484,-23.254372660319
8483,-23.3511159261067
8482,-23.7396301269531
8481,-26.2626976013183
8480,-23.8250005086263
8479,-23.8695472717285
8478,-23.8993222554525
8477,-22.7376719156901
8476,-24.3271024068196
8475,-26.237905883789
8474,-25.0343917846679
8473,-26.2410339355469
8472,-24.0259981791178
8471,-23.9766169230143
8470,-26.3161936442057
8469,-27.178642018636
8468,-25.4604108174642
8467,-25.1757339477539
8466,-24.9714098612467
8465,-22.5457201639811
8464,-24.2804003397623
8463,-22.1767244974772
8462,-22.820477549235
8461,-22.1837600708008
8460,-22.0770528157552
8459,-22.2253326416015
8458,-22.2796869913737
8457,-22.6906061808268
8456,-26.6325299580892
8455,-25.4372734069824
8454,-23.5609153747558
8453,-22.5300735473633
8452,-24.0637840270996
8451,-23.9898412068685
8450,-22.5010080973307
8449,-22.5214841206868
8448,-21.1546526590983
8447,-23.4951995849609
8446,-25.0699040730794
8445,-25.709819539388
8444,-23.0016642252604
8443,-24.439384206136
8442,-23.9411109924316
8441,-25.0605682373047
8440,-26.3787940979004
8439,-25.034152730306
8438,-22.6898826599121
8437,-23.3533246358235
8436,-24.1565892537435
8435,-24.9523554484049
8434,-22.3655380249023
8433,-24.7644065856933
8432,-24.5828498840332
8431,-26.414404296875
8430,-24.0746877034505
8429,-24.8089291890462
8428,-23.7228708902995
8427,-24.2655471801758
8426,-24.9262413024902
8425,-24.0670672098795
8424,-23.3128901163737
8423,-23.7605511983235
8422,-22.2052991231282
8421,-22.7750635782877
8420,-23.8560737609863
8419,-21.4542132059733
8418,-25.7323516845703
8417,-23.3800237019857
8416,-25.3684511820475
8415,-24.0362380981445
8414,-24.508107248942
8413,-23.9115178426107
8412,-23.8235140482584
8411,-22.5957143147786
8410,-24.6399775187174
8409,-21.8812278747558
8408,-24.7382911682129
8407,-23.5953735351562
8406,-24.2165346781413
8405,-24.7191337585449
8404,-24.9522359212239
