"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
21998,-61.3379119873047
21997,-57.6777557373047
21996,-58.2878428141276
21995,-55.3227650960286
21994,-60.9785471598307
21993,-53.1966512044271
21992,-53.3678649902344
21991,-57.2217213948568
21990,-61.1883707682291
21989,-58.7447825113932
21988,-57.1416127522786
21987,-58.265483601888
21986,-56.1621103922526
21985,-54.3979807535807
21984,-59.6919820149739
21983,-52.9227559407552
21982,-58.9203653971354
21981,-58.7625183105469
21980,-60.5584116617838
21979,-61.7081766764323
21978,-59.2780161539713
21977,-58.8765472412109
21976,-59.0799723307291
21975,-61.7046671549479
21974,-57.7774261474609
21973,-57.8007619222005
21972,-60.1617594401041
21971,-54.3706420898437
21970,-53.0563262939453
21969,-55.3108581542969
21968,-59.5725616455078
21967,-58.5272430419922
21966,-59.3454650878906
21965,-60.49814453125
21964,-56.3551442464193
21963,-60.2624013264974
21962,-54.0925659179687
21961,-59.4976867675781
21960,-55.4371398925781
21959,-58.7435618082682
21958,-57.5107838948568
21957,-57.1935384114583
21956,-56.6195841471354
21955,-56.7915710449219
21954,-52.0013437906901
21953,-59.7802846272786
21952,-57.1909952799479
21951,-59.1582753499349
21950,-62.8262186686198
21949,-55.4989634195963
21948,-60.2805999755859
21947,-52.8590911865234
21946,-58.1853902180989
21945,-55.3785868326823
21944,-58.5175384521484
21943,-58.5915893554687
21942,-57.2615264892578
21941,-60.8149729410807
21940,-59.5476186116536
21939,-53.4301411946614
21938,-60.9942179361979
21937,-56.7068135579427
21936,-59.1545013427734
21935,-61.0138102213541
21934,-60.3473012288411
21933,-59.9619150797526
21932,-57.5105702718099
21931,-59.6010498046875
21930,-62.2305460611979
21929,-59.9621999104818
21928,-59.5700795491536
21927,-59.3122619628906
21926,-56.5973470052083
21925,-61.5490987141927
21924,-59.2135070800781
21923,-57.8676411946614
21922,-61.7727467854818
21921,-55.0326904296875
21920,-61.3772237141927
21919,-58.2235626220703
21918,-53.9617319742838
21917,-57.4769704182943
21916,-58.1994435628255
21915,-56.4773213704427
21914,-59.1831776936849
21913,-54.9161031087239
21912,-62.7240559895833
21911,-60.0742808024088
21910,-53.2426564534505
21909,-62.0728108723958
21908,-60.0349945068359
21907,-60.4920918782552
21906,-59.1024841308594
21905,-58.6562052408854
21904,-55.9780792236328
21903,-55.2519694010416
21902,-59.7946380615234
21901,-60.8030456542969
21900,-62.1821909586588
21899,-53.4953776041666
21898,-58.147553507487
21897,-61.6293243408203
21896,-55.0068318684896
21895,-59.2157704671224
21894,-61.6322947184245
21893,-58.8023030598958
21892,-56.9532023111979
21891,-55.1190806070963
21890,-59.2331807454427
21889,-59.7925425211588
21888,-57.483017985026
21887,-59.3563700358073
21886,-59.481792195638
21885,-57.2122914632161
21884,-55.9985666910807
21883,-56.749609375
21882,-56.8798940022786
21881,-61.1992299397786
21880,-54.9430908203125
21879,-52.8798990885416
21878,-57.1745920817057
21877,-59.2044789632161
21876,-57.1547709147135
21875,-62.1991689046224
21874,-58.4350189208984
21873,-57.7864186604818
21872,-59.1420654296875
21871,-55.355083211263
21870,-54.2746388753255
21869,-60.4423787434896
21868,-58.7941955566406
21867,-54.7860219319661
21866,-61.6978363037109
21865,-59.4476938883463
21864,-60.5372680664062
21863,-60.6367655436198
21862,-53.6666219075521
21861,-54.6421112060547
21860,-55.6374979654948
21859,-59.1217763264974
21858,-60.9108032226562
21857,-58.4952707926432
21856,-58.2532409667969
21855,-57.4617472330729
21854,-62.5684265136719
21853,-62.9938822428385
21852,-56.3688364664713
21851,-56.2379364013672
21850,-57.5572163899739
21849,-57.6945251464844
21848,-57.474712117513
21847,-60.0288096110026
21846,-59.9633290608724
21845,-55.4897674560547
21844,-60.9507659912109
21843,-58.5017049153646
21842,-58.1184244791666
21841,-61.2646596272786
21840,-58.7570556640625
21839,-57.890478515625
21838,-55.1542978922526
21837,-59.9584818522135
21836,-56.9505574544271
21835,-56.5106414794922
21834,-60.7901112874349
21833,-60.8985605875651
21832,-58.8660237630208
21831,-60.2111267089844
21830,-55.213486735026
21829,-60.0620890299479
21828,-54.0418304443359
21827,-54.7378194173177
21826,-60.9284932454427
21825,-59.6938944498698
21824,-62.9303039550781
21823,-57.5221771240234
21822,-54.8523162841797
21821,-58.5754150390625
21820,-56.5311543782552
21819,-58.6385660807291
21818,-57.464208984375
21817,-61.733755493164
21816,-59.4399271647135
21815,-58.4907643636068
21814,-56.9403442382812
21813,-63.6238210042318
21812,-54.5968332926432
21811,-61.1285919189453
21810,-53.7551788330078
21809,-55.7623504638672
21808,-59.9385030110677
21807,-57.8676005045573
21806,-60.8552612304687
21805,-58.7665517171224
21804,-54.8887237548828
21803,-59.9830891927083
21802,-60.4826822916666
21801,-62.6502237955729
21800,-59.1403361002604
21799,-60.4159505208333
21798,-53.9834147135416
21797,-60.0859893798828
21796,-59.2408559163411
21795,-56.4680999755859
21794,-59.9276997884114
21793,-53.8122517903646
21792,-59.5919504801432
21791,-55.8590810139974
21790,-60.9426025390625
21789,-57.8083099365234
21788,-61.2240458170573
21787,-59.3112091064453
21786,-57.7773091634114
21785,-56.4977376302083
21784,-58.9456237792969
21783,-58.2846740722656
21782,-57.5460316975911
21781,-60.0484018961588
21780,-61.9595448811849
21779,-60.6755991617838
21778,-60.3666900634765
21777,-60.9333150227864
21776,-57.9842488606771
21775,-53.4480651855469
21774,-58.1782236735026
21773,-57.1841593424479
21772,-60.0235707600911
21771,-53.786469523112
21770,-56.7711853027344
21769,-59.5330006917318
21768,-60.5615956624349
21767,-58.1823638916015
21766,-56.9051625569661
21765,-60.4265553792318
21764,-58.1767283121745
21763,-57.6147878011068
21762,-54.7047790527344
21761,-58.5067657470703
21760,-56.0183776855469
21759,-60.7588256835937
21758,-59.37509765625
21757,-59.2443450927734
21756,-56.9065765380859
21755,-62.1744954427083
21754,-53.9329996744791
21753,-53.3636739095052
21752,-60.3300231933594
21751,-54.8166615804036
21750,-58.9857340494791
21749,-52.4717112223307
21748,-56.7606923421224
21747,-57.6914784749349
21746,-56.6910410563151
21745,-55.831162516276
21744,-60.1395629882812
21743,-55.4672709147135
21742,-58.1193756103515
21741,-57.948334757487
21740,-56.8968109130859
21739,-59.9687204996745
21738,-58.8444122314453
21737,-59.1820281982422
21736,-56.4995330810547
21735,-56.3523162841797
21734,-60.3785919189453
21733,-57.400971476237
21732,-61.3090779622396
21731,-60.1673543294271
21730,-63.9349019368489
21729,-59.206162516276
21728,-59.1030487060547
21727,-59.7399658203125
21726,-57.9375518798828
21725,-60.3566446940104
21724,-59.9073038736979
21723,-54.4883127848307
21722,-58.4885162353515
21721,-54.9965423583984
21720,-56.1053883870443
21719,-55.3727681477864
21718,-61.2939514160156
21717,-60.1989349365234
21716,-58.4439147949219
21715,-60.2798573811849
21714,-59.9342661539713
21713,-58.2734537760416
21712,-54.9118509928385
21711,-55.6473704020182
21710,-58.8280700683594
21709,-52.7080342610677
21708,-54.6194061279297
21707,-58.6135162353515
21706,-58.1413686116536
21705,-57.3812571207682
21704,-57.718115234375
21703,-58.3954579671224
21702,-58.7665415445963
21701,-61.8230295817057
21700,-58.4782063802083
21699,-57.6217915852864
21698,-55.0754659016927
21697,-63.483979288737
21696,-62.9498606363932
21695,-59.2188018798828
21694,-60.1702840169271
21693,-56.2248901367187
21692,-60.2642934163411
21691,-58.3163309733073
21690,-60.5205952962239
21689,-61.4708363850911
21688,-56.4851898193359
21687,-56.3951019287109
21686,-58.3942474365234
21685,-55.9039621988932
21684,-53.4631408691406
21683,-56.0159057617187
21682,-57.4089823404948
21681,-56.9918223063151
21680,-56.6260335286458
21679,-58.5695200602213
21678,-58.1184397379557
21677,-60.9338541666666
21676,-56.5299336751302
21675,-56.2353373209635
21674,-61.0855773925781
21673,-62.6007497151693
21672,-58.100698852539
21671,-61.2951721191406
21670,-58.0270192464193
21669,-62.1856801350911
21668,-57.9555165608724
21667,-59.7411204020182
21666,-57.5855977376302
21665,-59.4504099527995
21664,-61.9282897949219
21663,-55.0065979003906
21662,-62.3046986897786
21661,-59.8124298095703
21660,-60.1835795084635
21659,-57.8893493652344
21658,-59.8410247802734
21657,-61.3205423990885
21656,-56.7835805257161
21655,-57.4582529703776
21654,-61.0305084228515
21653,-57.3270629882812
21652,-59.717387898763
21651,-52.4719655354818
21650,-55.1418772379557
21649,-56.3142506917318
21648,-57.7260955810547
21647,-61.3247487386068
21646,-60.0388804117838
21645,-56.7453725179036
21644,-60.2162434895833
21643,-56.8810587565104
21642,-60.0895853678385
21641,-57.2857879638672
21640,-60.8318440755208
21639,-58.1784423828125
21638,-55.5448059082031
21637,-57.9924428304036
21636,-58.2174031575521
21635,-57.1840270996094
21634,-57.2680369059245
21633,-58.9179901123047
21632,-60.4374603271484
21631,-60.8838256835937
21630,-59.1001546223958
21629,-63.0124064127604
21628,-62.5990915934245
21627,-55.8457143147786
21626,-55.6092946370443
21625,-58.0758626302083
21624,-55.9155944824219
21623,-60.5081288655599
21622,-57.0378529866536
21621,-52.2157908121745
21620,-54.9980122884114
21619,-62.0608734130859
21618,-57.8214986165364
21617,-59.3525400797526
21616,-59.1598571777344
21615,-60.184184773763
21614,-59.3441884358724
21613,-61.0832682291666
21612,-54.2461507161458
21611,-55.2409678141276
21610,-60.0182454427083
21609,-60.2529917399088
21608,-61.2152770996094
21607,-54.4160929361979
21606,-60.1133687337239
21605,-59.0521555582682
21604,-56.7215891520182
21603,-58.9390268961588
21602,-58.1479502360026
21601,-55.4632069905599
21600,-61.4545196533203
21599,-65.3807484944661
21598,-56.9097961425781
21597,-56.4522155761719
21596,-56.9652923583984
21595,-57.6930959065755
21594,-59.1444712320963
21593,-52.4192667643229
21592,-60.9606180826823
21591,-55.3370422363281
21590,-57.6537994384765
21589,-50.6140757242838
21588,-53.518662516276
21587,-59.402451578776
21586,-57.8918009440104
21585,-58.4431925455729
21584,-57.6060343424479
21583,-59.0461588541666
21582,-57.8448445638021
21581,-59.8293874104818
21580,-59.4975392659505
21579,-56.0953837076823
21578,-59.5443837483724
21577,-58.718130493164
21576,-58.6455546061198
21575,-56.5502431233724
21574,-60.9806376139323
21573,-57.7456166585286
21572,-60.1139282226562
21571,-58.5807607014974
21570,-60.2484395345052
21569,-60.2050537109375
21568,-59.0565602620443
21567,-60.5619923909505
21566,-55.7035736083984
21565,-54.1010243733724
21564,-53.6619984944661
21563,-59.5400502522786
21562,-61.6473856608073
21561,-57.1908070882161
21560,-58.7434397379557
21559,-57.3422709147135
21558,-61.4180053710937
21557,-61.9578867594401
21556,-60.0455485026041
21555,-60.8937947591146
21554,-55.3450937906901
21553,-56.6830810546875
21552,-61.2739776611328
21551,-58.171250406901
21550,-60.1314147949219
21549,-56.5789754231771
21548,-56.364350382487
21547,-61.3874064127604
21546,-51.7980611165364
21545,-61.5665496826172
21544,-53.7509674072265
21543,-54.4790405273437
21542,-55.3729614257812
21541,-63.5179656982422
21540,-52.1371673583984
21539,-57.6886352539062
21538,-56.4080057779948
