"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
5304,-17.749131266276
5303,-23.6624486287435
5302,-25.3552383422851
5301,-20.87705078125
5300,-18.226550801595
5299,-18.3335861206054
5298,-21.6419840494791
5297,-21.7351669311523
5296,-17.7246053059896
5295,-19.0313044230143
5294,-15.2785654703776
5293,-23.224213663737
5292,-20.3391504923502
5291,-18.213845316569
5290,-23.4785395304362
5289,-17.7229624430338
5288,-14.9703786214192
5287,-17.4656509399414
5286,-15.8228286743164
5285,-17.561137898763
5284,-13.8929784138997
5283,-16.4691528320312
5282,-14.8279454549153
5281,-21.837255859375
5280,-21.459092203776
5279,-21.1066345214844
5278,-22.4700124104817
5277,-19.1810643513997
5276,-24.0777826944987
5275,-22.2774210611979
5274,-18.1908248901367
5273,-18.1437642415364
5272,-22.0879069010416
5271,-21.4727386474609
5270,-18.483002726237
5269,-20.9067138671875
5268,-16.078098042806
5267,-19.5888682047526
5266,-23.0582056681315
5265,-21.0406529744466
5264,-16.5727244059245
5263,-19.0466852823893
5262,-23.8704182942708
5261,-20.0218973795573
5260,-22.6032979329427
5259,-22.1926279703776
5258,-24.8615173339844
5257,-22.09593556722
5256,-23.0929855346679
5255,-18.9823465983073
5254,-21.8037857055664
5253,-18.9094757080078
5252,-23.187836710612
5251,-22.5802266438802
5250,-23.2952280680338
5249,-17.5368611653646
5248,-22.0001485188802
5247,-23.5306381225586
5246,-18.9490951538086
5245,-19.9212326049804
5244,-22.4805333455403
5243,-20.2688151041666
5242,-22.1736587524414
5241,-18.8816767374674
5240,-20.2702163696289
5239,-26.5552098592122
5238,-23.1402369181315
5237,-22.1930018107096
5236,-19.2165537516276
5235,-19.3503987630208
5234,-22.4448252360026
5233,-16.4527801513672
5232,-18.8613215128581
5231,-20.48607228597
5230,-17.7355026245117
5229,-21.8508692423502
5228,-22.4301895141601
5227,-17.9724792480469
5226,-19.6190933227539
5225,-20.6692006429036
5224,-22.2544540405273
5223,-21.4554529825846
5222,-18.7760274251302
5221,-24.1215728759765
5220,-20.0553700764974
5219,-14.3674758911133
