"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
15131,-16.3125773111979
15130,-15.1811711629232
15129,-14.1865498860677
15128,-12.3845403035482
15127,-12.6564264933268
15126,-9.92160898844399
15125,-13.4293629964192
15124,-12.5078186035156
15123,-12.5570154825846
15122,-14.6955017089844
15121,-18.2640594482422
15120,-13.9520807902018
15119,-13.495095316569
15118,-12.9438232421875
15117,-13.1588806152344
15116,-14.5713562011719
15115,-17.1643280029297
15114,-13.2381169637044
15113,-14.3228693644205
15112,-13.0690114339192
15111,-16.0312306722005
15110,-12.0152928670247
15109,-14.910149637858
15108,-13.7466364542643
15107,-15.354584757487
15106,-15.3840240478515
15105,-14.1436167399088
15104,-13.9436375935872
15103,-12.0783065795898
15102,-12.1246882120768
15101,-13.2495305379232
15100,-12.8058685302734
15099,-14.6910614013672
15098,-15.0141713460286
15097,-10.9560913085937
15096,-14.751437886556
15095,-16.7511225382487
15094,-14.754382832845
15093,-16.0701227823893
15092,-16.483625793457
15091,-15.3993540445963
15090,-12.1611999511719
15089,-10.9772628784179
15088,-13.1541859944661
15087,-11.8576466878255
15086,-8.88705037434894
15085,-11.8971745808919
15084,-16.9363845825195
15083,-16.4923182169596
15082,-13.0434046427409
15081,-11.4496241251627
15080,-15.7492431640625
15079,-15.2389816284179
15078,-11.3077428181966
15077,-12.2372039794922
15076,-11.6601826985677
15075,-12.5141738891601
15074,-12.947378540039
15073,-12.1516377766927
15072,-12.1035268147786
15071,-12.3317321777344
15070,-12.6847366333008
15069,-12.7462880452474
15068,-15.554675801595
15067,-12.9524698893229
15066,-11.7668263753255
15065,-12.360344950358
15064,-13.5208470662435
15063,-13.700921122233
15062,-14.2087463378906
15061,-16.0214599609375
15060,-13.1919540405273
15059,-14.0333821614583
15058,-14.7087743123372
15057,-16.8678904215495
15056,-15.3148991902669
15055,-14.5039250691732
15054,-13.8597371419271
15053,-11.1351353963216
15052,-11.2288269042969
15051,-10.3984690348307
15050,-9.67842203776039
15049,-13.1503585815429
15048,-10.5427205403646
15047,-10.0571858723958
15046,-9.85333353678383
15045,-8.59468688964841
15044,-9.84111633300779
15043,-13.6264506022135
15042,-12.7890380859375
15041,-13.6699381510416
15040,-14.0116943359375
15039,-14.6278035481771
15038,-12.6990264892578
15037,-12.7057403564453
15036,-10.2011016845703
15035,-13.3697901407877
15034,-11.5896031697591
15033,-14.6802988688151
15032,-13.6958094278971
15031,-13.4254770914713
15030,-10.7762944539388
15029,-11.4355809529622
15028,-14.2808568318685
15027,-12.6889734903971
15026,-11.674658203125
15025,-10.946869913737
15024,-12.3782002766927
15023,-14.1053146362304
15022,-11.4458501180013
15021,-16.1394943237304
15020,-14.8121882120768
15019,-13.4108159383138
