"Summer months (April to September) of hydrological
 years [yr BP]","Average summer mean temperature [degree C]"
9560,-4.98601379394529
9559,-4.26263529459633
9558,-4.51090596516925
9557,-4.0598205566406
9556,-6.49570312499998
9555,-4.26149088541664
9554,-5.37126515706378
9553,-6.6996877034505
9552,-5.37804260253904
9551,-7.02610880533852
9550,-6.13743693033852
9549,-4.16700337727862
9548,-5.87650655110675
9547,-6.55549468994138
9546,-7.43323872884112
9545,-6.58303426106769
9544,-6.17804056803383
9543,-4.88687744140623
9542,-6.47851664225258
9541,-6.65709533691404
9540,-7.78651275634763
9539,-6.10075734456378
9538,-5.99238688151039
9537,-4.1485656738281
9536,-6.7792546590169
9535,-5.00721333821612
9534,-4.65855509440102
9533,-5.38457336425779
9532,-4.42040100097654
9531,-7.10212809244789
9530,-6.14205525716144
9529,-5.94991149902341
9528,-6.31729736328123
9527,-6.35019276936847
9526,-5.84118499755857
9525,-5.03421630859373
9524,-4.05688069661456
9523,-5.70205027262368
9522,-6.66105753580727
9521,-4.84982401529946
9520,-6.07909749348956
9519,-5.59340006510414
9518,-5.16591491699216
9517,-7.19815165201821
9516,-6.84618733723956
9515,-7.2577702840169
9514,-6.16405843098956
9513,-6.93588358561196
9512,-7.47127888997394
9511,-6.20841573079425
9510,-6.64811299641925
9509,-7.65507354736326
9508,-6.07279561360675
9507,-6.52182108561196
9506,-5.76592102050779
9505,-5.86040852864581
9504,-5.69487609863279
9503,-6.69070536295571
9502,-6.52737528483071
9501,-5.55398661295571
9500,-4.97414754231769
9499,-8.50562896728513
9498,-7.86426900227862
9497,-5.88271687825519
9496,-6.96822204589841
9495,-8.8005177815755
9494,-6.53156127929685
9493,-7.11151224772133
9492,-4.61618652343748
9491,-6.25141754150388
9490,-6.0143620808919
9489,-5.87146097819008
9488,-5.85951843261716
9487,-4.60935058593748
9486,-5.75965983072914
9485,-3.54499409993487
9484,-4.56955057779946
9483,-7.03006846110024
9482,-5.83168131510414
9481,-6.73036804199216
9480,-6.13114522298175
9479,-6.33424733479815
9478,-6.12145589192706
9477,-6.6237116495768
9476,-3.76335245768227
9475,-4.64537150065102
9474,-7.05024820963539
9473,-5.58265787760414
9472,-4.83131510416664
9471,-5.97407124837237
9470,-5.787944539388
9469,-4.07850748697914
9468,-6.67922566731769
9467,-4.05712483723956
9466,-5.40909423828123
9465,-4.97006327311196
9464,-6.35772298177081
9463,-6.20988057454425
9462,-5.17146911621091
9461,-5.62917175292966
9460,-3.26540222167966
9459,-4.95922444661456
9458,-4.65572713216144
9457,-5.55617879231769
9456,-3.56292317708331
9455,-3.49188842773435
9454,-3.77965901692706
9453,-4.71019592285154
9452,-5.08839518229164
9451,-5.01255900065102
9450,-4.6009582519531
9449,-4.59912211100258
9448,-3.66673380533852
9447,-3.02548828124998
9446,-5.03140360514321
9445,-6.20684916178383
9444,-7.24268951416013
9443,-4.56146850585935
9442,-5.8278869628906
9441,-5.38640441894529
9440,-4.84513448079425
9439,-5.69736073811847
9438,-4.535503133138
9437,-7.17986907958982
9436,-4.86319071451821
9435,-4.72942199707029
9434,-8.08631744384763
9433,-7.12652689615883
9432,-4.03635253906248
9431,-6.27725830078123
