"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
5469,-22.9673497517903
5468,-29.1757314046224
5467,-25.7461990356445
5466,-26.3196421305338
5465,-26.6342453002929
5464,-33.127424621582
5463,-27.6310155232747
5462,-26.4670700073242
5461,-29.1747650146484
5460,-32.6439854939778
5459,-34.1491912841797
5458,-24.4723546346028
5457,-30.035269165039
5456,-28.5446940104166
5455,-22.9760599772135
5454,-27.676741027832
5453,-33.1323048909505
5452,-28.601052347819
5451,-30.6093149820963
5450,-32.3028803507487
5449,-30.9252405802409
5448,-25.0327870686849
5447,-24.906342569987
5446,-25.8782562255859
5445,-24.9753122965495
5444,-27.5606470743815
5443,-29.7232421875
5442,-26.1997233072916
5441,-28.9300369262695
5440,-29.4461629231771
5439,-26.7624954223633
5438,-28.9260187784831
5437,-36.6545725504557
5436,-31.2957188924153
5435,-28.7279113769531
5434,-26.845322672526
5433,-30.3649276733398
5432,-28.475927734375
5431,-33.1480646769205
5430,-30.0642583211263
5429,-31.9429051717122
5428,-29.1854715983073
5427,-30.4836715698242
5426,-24.8020436604817
5425,-30.0575444539388
5424,-28.2047917683919
5423,-26.9671844482422
5422,-29.9269546508789
5421,-23.8567209879557
5420,-31.3255294799804
5419,-32.7815739949544
5418,-27.7987375895182
5417,-30.2406524658203
5416,-31.0757990519206
5415,-26.835312906901
5414,-28.2393529256185
5413,-28.893423461914
5412,-28.5426239013672
5411,-26.0828155517578
5410,-27.1643559773763
5409,-30.958484395345
5408,-24.1525787353515
5407,-25.5166051228841
5406,-25.4278803507487
5405,-26.7986129760742
5404,-30.0456629435221
5403,-30.0432825724284
5402,-30.0087595621745
5401,-27.6680104573567
5400,-25.2544769287109
5399,-30.1703959147135
5398,-31.4205739339192
5397,-30.5836496988932
5396,-28.3753265380859
5395,-23.8684499104817
5394,-31.2821716308594
5393,-31.5713790893554
5392,-32.3608688354492
5391,-30.7986155192057
5390,-20.7940963745117
5389,-32.4357564290364
5388,-31.9660324096679
5387,-23.8488067626953
5386,-28.7235905965169
5385,-30.7132603963216
5384,-35.1281875610351
5383,-30.6078145345052
5382,-33.3180577596028
5381,-26.090928141276
5380,-25.3366353352864
5379,-25.1438532511393
5378,-25.6720311482747
5377,-27.8650700887044
5376,-29.5532135009765
5375,-31.9772933959961
5374,-28.4567169189453
5373,-30.1484893798828
5372,-26.6933654785156
5371,-27.9287119547526
5370,-23.6163263956706
5369,-33.1617797851562
5368,-33.6510096232096
5367,-25.8653167724609
5366,-29.7845392862956
5365,-29.9725224812825
5364,-29.4842615763346
5363,-25.8750340779622
5362,-28.437104288737
5361,-31.849826558431
5360,-30.1821807861328
5359,-29.2202768961588
5358,-30.121066792806
5357,-28.4962982177734
5356,-26.0974843343099
5355,-28.3243392944336
5354,-23.8098281860351
5353,-29.7525212605794
5352,-29.5933161417643
5351,-31.3511489868164
5350,-34.0434249877929
5349,-31.2155059814453
5348,-34.9385055541992
5347,-33.1156906127929
5346,-31.1366536458333
5345,-28.9212987263997
5344,-33.5070963541666
5343,-32.140005493164
5342,-32.2369623819987
5341,-25.8488194783528
5340,-29.9007960001627
5339,-25.6511342366536
5338,-30.297964477539
5337,-28.248139444987
5336,-31.9367711385091
5335,-27.7506189982096
5334,-29.936496480306
5333,-27.4528055826823
5332,-30.0011021931966
5331,-30.5707687377929
5330,-30.2153889973958
5329,-30.2729553222656
5328,-30.7866399129232
5327,-29.7024317423502
5326,-26.6092768351237
5325,-29.5253865559896
5324,-31.6063191731771
5323,-28.3110514322916
