"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
21998,-32.0536204020182
21997,-27.6315317789713
21996,-32.0676991780599
21995,-28.3701792399088
21994,-32.8336598714193
21993,-26.5930033365885
21992,-27.9739339192708
21991,-31.6077382405599
21990,-30.4818837483724
21989,-28.7773651123047
21988,-27.5540374755859
21987,-29.9763193766276
21986,-27.4339101155599
21985,-26.4893147786458
21984,-29.3781138102213
21983,-26.9374603271484
21982,-27.8060923258463
21981,-27.0583048502604
21980,-27.4133361816406
21979,-30.0561838785807
21978,-27.4735727945963
21977,-28.5738586425781
21976,-27.0950988769531
21975,-30.5816151936849
21974,-27.8386240641276
21973,-28.9048522949219
21972,-28.7480021158854
21971,-32.2502807617187
21970,-29.5477254231771
21969,-35.2858846028646
21968,-27.3144083658854
21967,-30.0455281575521
21966,-27.9443572998047
21965,-29.6288004557291
21964,-26.5133219401041
21963,-31.5646118164062
21962,-32.3665120442708
21961,-27.6075703938802
21960,-30.7390655517578
21959,-32.3775797526041
21958,-29.3117838541666
21957,-31.1303365071614
21956,-27.5946818033854
21955,-28.8182790120442
21954,-27.0474304199219
21953,-28.7442128499349
21952,-27.1066345214844
21951,-31.0155649820963
21950,-29.6206726074219
21949,-28.685395304362
21948,-29.2778737386067
21947,-26.0974487304687
21946,-30.642914835612
21945,-30.8913736979166
21944,-30.1342529296875
21943,-27.3472859700521
21942,-28.4376383463541
21941,-29.576513671875
21940,-33.5336975097656
21939,-32.2704935709635
21938,-30.2040059407552
21937,-30.9014394124349
21936,-33.1288360595703
21935,-29.3960276285807
21934,-28.0236165364583
21933,-28.9155741373698
21932,-30.0681467692057
21931,-28.5475219726562
21930,-31.9997619628906
21929,-33.051865641276
21928,-29.4658874511719
21927,-26.8028015136719
21926,-28.1511850992838
21925,-29.998637898763
21924,-26.9067799886067
21923,-30.7187967936198
21922,-29.850932820638
21921,-30.4281575520833
21920,-27.8151662190755
21919,-26.2315124511719
21918,-30.395864868164
21917,-28.4872904459635
21916,-32.1039438883463
21915,-29.455435180664
21914,-31.7125712076823
21913,-28.0697896321614
21912,-30.1117156982422
21911,-27.3977416992187
21910,-28.7271484375
21909,-28.4338389078776
21908,-28.2582611083984
21907,-31.6454833984375
21906,-30.9982818603515
21905,-30.5497446695963
21904,-28.7666076660156
21903,-29.6261098225911
21902,-33.039907836914
21901,-28.346533203125
21900,-33.2165079752604
21899,-29.1841491699219
21898,-27.7078969319661
21897,-28.4752207438151
21896,-29.1761484781901
21895,-28.1751108805338
21894,-27.6499796549479
21893,-26.8205780029297
21892,-29.6918701171875
21891,-29.0047210693359
21890,-26.0213175455729
21889,-28.0501210530599
21888,-30.639507039388
21887,-27.4071716308594
21886,-31.2976949055989
21885,-29.2219807942708
21884,-31.6994791666666
21883,-31.3593811035156
21882,-29.8117533365885
21881,-29.5357320149739
21880,-26.5752319335937
21879,-28.6161458333333
21878,-29.8486236572265
21877,-32.1643229166666
21876,-28.2917541503906
21875,-28.1184041341146
21874,-32.1357889811198
21873,-25.5648254394531
21872,-30.204931640625
21871,-29.0022135416666
21870,-32.6732798258463
21869,-29.9216369628906
21868,-29.3569447835286
21867,-31.3592895507812
21866,-28.5874287923177
21865,-31.4861307779948
21864,-29.3230244954427
21863,-29.9430043538411
21862,-29.1285614013672
21861,-29.0250864664713
21860,-30.250092569987
21859,-29.5688995361328
21858,-27.8584808349609
21857,-26.4368296305338
21856,-28.6230631510416
21855,-28.4187428792317
21854,-29.6371877034505
21853,-28.4772654215495
21852,-28.8134928385416
21851,-30.8418487548828
21850,-30.4290018717448
21849,-30.4215911865234
21848,-30.5011555989583
21847,-30.9002237955729
21846,-29.4272572835286
21845,-26.8489644368489
21844,-27.173442586263
21843,-29.7259023030599
21842,-30.1410074869791
21841,-29.4268147786458
21840,-30.1320149739583
21839,-31.496674601237
21838,-27.689072672526
21837,-29.6049611409505
21836,-32.6886403401693
21835,-31.1560780843099
21834,-32.3166259765625
21833,-31.1079976399739
21832,-26.3007670084635
21831,-28.8291534423828
21830,-30.2199564615885
21829,-28.9969696044922
21828,-26.6867685953776
21827,-29.1301381429036
21826,-30.9751597086588
21825,-28.2266296386719
21824,-28.0832071940104
21823,-31.1179565429687
21822,-27.6337697347005
21821,-30.5360524495442
21820,-29.5664835611979
21819,-29.1478942871094
21818,-27.7689371744791
21817,-27.1034759521484
21816,-28.735688273112
21815,-30.9033569335937
21814,-29.7823547363281
21813,-30.039643351237
21812,-31.8738362630208
21811,-31.7631490071614
21810,-27.7669281005859
21809,-30.7439788818359
21808,-28.8579010009765
21807,-34.0113535563151
21806,-30.1729136149088
21805,-32.2464762369791
21804,-33.6798817952474
21803,-30.5361897786458
21802,-34.6504119873047
21801,-34.3759724934896
21800,-31.5622161865234
21799,-33.7851165771484
21798,-32.6574055989583
21797,-31.328227742513
21796,-29.9744883219401
21795,-30.8502665201823
21794,-29.8645894368489
21793,-29.4773468017578
21792,-30.5358337402344
21791,-30.6457631429036
21790,-28.4894063313802
21789,-32.1157948811849
21788,-28.4853424072265
21787,-27.580185953776
21786,-29.7601888020833
21785,-28.6437795003255
21784,-30.5056009928385
21783,-32.0280008951823
21782,-31.7505554199219
21781,-28.4375620524088
21780,-30.7351643880208
21779,-30.7315887451172
21778,-30.7370869954427
21777,-27.9216573079427
21776,-26.6527821858724
21775,-26.5782023111979
21774,-31.2360595703125
21773,-30.8702351888021
21772,-29.9476684570312
21771,-30.3235178629557
21770,-29.5219278971354
21769,-30.4670115152995
21768,-26.70078125
21767,-28.8144948323567
21766,-33.7212585449219
21765,-33.6899576822916
21764,-30.0364491780599
21763,-28.3195658365885
21762,-27.5143188476562
21761,-29.617056274414
21760,-26.7613637288411
21759,-28.4063781738281
21758,-29.3547983805338
21757,-27.6889099121094
21756,-28.4653279622396
21755,-32.0133168538411
21754,-31.5084340413411
21753,-29.4940551757812
21752,-31.5217295328776
21751,-30.6303059895833
21750,-27.2500773111979
21749,-30.0675872802734
21748,-28.3965362548828
21747,-30.7459879557291
21746,-28.8451751708984
21745,-27.2205261230469
21744,-30.7148447672526
21743,-28.2084665934245
21742,-30.7002726236979
21741,-26.507437133789
21740,-29.9618896484375
21739,-33.1352905273437
21738,-30.6589365641276
21737,-29.5178385416666
21736,-32.362412516276
21735,-31.8853922526041
21734,-29.6594045003255
21733,-28.6227834065755
21732,-30.4480499267578
21731,-29.9356241861979
21730,-27.3472554524739
21729,-27.164902750651
21728,-31.9956624348958
21727,-32.7920593261719
21726,-29.1410125732422
21725,-32.0977945963541
21724,-30.117295328776
21723,-32.4537465413411
21722,-29.8940134684245
21721,-30.6026621500651
21720,-29.9961659749349
21719,-30.5470845540364
21718,-32.5296081542969
21717,-31.4848286946614
21716,-28.9152435302734
21715,-32.0207682291666
21714,-29.9587921142578
21713,-33.1391611735026
21712,-32.2700968424479
21711,-32.8352925618489
21710,-29.0970469156901
21709,-29.408550008138
21708,-30.029165649414
21707,-31.516205851237
21706,-24.2285471598307
21705,-28.7581136067708
21704,-29.3240366617838
21703,-30.3936421712239
21702,-28.7237965901692
21701,-26.0268564860026
21700,-28.1562866210937
21699,-30.9636596679687
21698,-34.3152069091797
21697,-30.37802734375
21696,-29.7226064046224
21695,-31.7927001953125
21694,-27.7172505696614
21693,-27.919058227539
21692,-25.2871409098307
21691,-27.2360646565755
21690,-28.8405263264974
21689,-31.3734293619791
21688,-28.544282023112
21687,-28.9448201497396
21686,-26.5720072428385
21685,-29.1806701660156
21684,-28.9378977457682
21683,-29.3778188069661
21682,-27.4828552246094
21681,-28.4685933430989
21680,-30.7001352945963
21679,-27.0550496419271
21678,-28.0074066162109
21677,-27.5442209879557
21676,-28.9996449788411
21675,-31.4519104003906
21674,-31.0803690592448
21673,-31.6715301513672
21672,-29.7726704915364
21671,-31.7155212402344
21670,-28.3957275390625
21669,-30.7319091796875
21668,-27.2973337809245
21667,-31.2010508219401
21666,-30.5441853841146
21665,-31.001313273112
21664,-29.3046325683594
21663,-29.0842498779297
21662,-29.1363789876302
21661,-30.0205546061198
21660,-33.390000406901
21659,-32.9193990071614
21658,-27.2156178792317
21657,-31.004263305664
21656,-29.859482828776
21655,-27.8764658610026
21654,-31.3407196044922
21653,-27.6504781087239
21652,-29.0051025390625
21651,-29.4445658365885
21650,-29.1285970052083
21649,-28.2040364583333
21648,-31.8397481282552
21647,-30.4458831787109
21646,-29.207139078776
21645,-30.5448465983073
21644,-29.2184611002604
21643,-31.2588562011719
21642,-28.6460734049479
21641,-29.5939341227213
21640,-29.1474568684896
21639,-29.1048187255859
21638,-28.304296875
21637,-30.0301829020182
21636,-28.8346516927083
21635,-29.2051147460937
21634,-26.0925099690755
21633,-25.7662109375
21632,-30.1254486083984
21631,-30.1970275878906
21630,-30.5723022460937
21629,-33.8200134277344
21628,-31.2670552571614
21627,-28.8031778971354
21626,-28.4580190022786
21625,-29.1878265380859
21624,-26.6750244140625
21623,-29.4490417480469
21622,-27.145849609375
21621,-31.0160024007161
21620,-29.0373494466146
21619,-31.0577351888021
21618,-32.3384663899739
21617,-29.6874654134114
21616,-31.6575429280599
21615,-28.6142740885416
21614,-31.8153747558594
21613,-30.9511067708333
21612,-30.5432698567708
21611,-27.0842803955078
21610,-29.3307149251302
21609,-28.1360026041666
21608,-27.8748128255208
21607,-29.4294087727864
21606,-29.1382456461588
21605,-27.9303344726562
21604,-28.9285390218099
21603,-28.766958618164
21602,-29.988882446289
21601,-29.1615458170573
21600,-27.4258280436198
21599,-30.4669860839844
21598,-29.2329416910807
21597,-29.1103780110677
21596,-28.8033711751302
21595,-32.594574991862
21594,-29.7951568603515
21593,-27.6014973958333
21592,-29.1401733398437
21591,-30.4797170003255
21590,-25.6239735921224
21589,-30.0001739501953
21588,-28.4392913818359
21587,-28.5369934082031
21586,-26.6012227376302
21585,-31.2480122884114
21584,-32.4756530761719
21583,-29.2185882568359
21582,-29.2472900390625
21581,-30.6013346354166
21580,-26.6582600911458
21579,-31.7658243815104
21578,-30.415146891276
21577,-29.4233713785807
21576,-27.760834757487
21575,-29.0496175130208
21574,-27.1878112792969
21573,-26.8024149576823
21572,-30.6791035970052
21571,-31.0922149658203
21570,-29.8411010742187
21569,-28.0516723632812
21568,-28.8249928792317
21567,-34.1412363688151
21566,-32.4906016031901
21565,-30.701996866862
21564,-28.8260660807291
21563,-28.738383992513
21562,-28.9953216552734
21561,-24.8179534912109
21560,-26.2205973307291
21559,-32.6305908203125
21558,-31.2335571289062
21557,-28.5834564208984
21556,-31.4472310384114
21555,-28.0986083984375
21554,-30.1743733723958
21553,-28.8884440104166
21552,-28.4257161458333
21551,-28.9326690673828
21550,-29.3901072184245
21549,-25.5260630289713
21548,-26.4399373372396
21547,-31.7720957438151
21546,-25.276469930013
21545,-30.705185953776
21544,-28.5898447672526
21543,-25.4069529215495
21542,-29.4836079915364
21541,-30.7309326171875
21540,-30.7290354410807
21539,-28.4884043375651
21538,-31.1743682861328
21537,-31.4948893229166
21536,-30.8969736735026
21535,-30.2197784423828
21534,-27.9272369384765
21533,-30.6286478678385
21532,-28.8357248942057
21531,-26.7386688232422
21530,-28.1623901367187
21529,-31.3518483479817
21528,-30.8979807535807
21527,-29.0248524983724
21526,-30.2383433024088
21525,-28.7119862874349
21524,-28.8683736165364
21523,-29.3330291748047
21522,-30.6855428059896
21521,-33.4874379475911
21520,-29.376328531901
21519,-24.7022104899088
21518,-28.2877461751302
21517,-27.6111612955729
21516,-28.1503255208333
21515,-27.721050008138
21514,-29.5940053304036
21513,-25.1021230061849
21512,-28.8437001546224
21511,-28.7905995686849
21510,-27.8120127360026
21509,-29.3594116210937
21508,-28.7804575602213
21507,-27.11923828125
21506,-28.7933868408203
21505,-31.7939208984375
21504,-28.5998952229817
21503,-29.9924784342448
21502,-28.4337677001953
21501,-32.8427490234375
21500,-25.5472422281901
21499,-32.6031758626302
21498,-32.4179036458333
21497,-31.3296569824219
21496,-29.5246134440104
21495,-27.1023518880208
21494,-27.2696848551432
21493,-30.8030609130859
21492,-31.2287404378255
21491,-28.5585032145182
21490,-27.7322499593099
21489,-28.7647257486979
21488,-30.189794921875
21487,-28.4423380533854
21486,-32.4536651611328
21485,-28.6991078694661
21484,-28.4450642903646
21483,-29.6604319254557
21482,-27.7351898193359
21481,-31.2725484212239
21480,-33.020615641276
21479,-30.1199452718099
21478,-29.0391957600911
21477,-29.2362426757812
21476,-31.3951070149739
21475,-31.9446319580078
21474,-30.1169748942057
21473,-31.3636586507161
21472,-31.3857584635416
21471,-28.8791666666666
21470,-29.4183715820312
21469,-28.628530883789
21468,-30.1273559570312
21467,-29.7467966715495
21466,-29.9903879801432
21465,-28.5521199544271
21464,-28.563833618164
21463,-27.9571543375651
21462,-28.7426564534505
21461,-28.0189219156901
21460,-25.053076171875
21459,-24.4167490641276
21458,-27.885600789388
21457,-29.0129709879557
21456,-30.6464040120442
21455,-26.5090087890625
21454,-31.2053690592448
21453,-28.8057922363281
21452,-29.2034311930338
21451,-28.2800048828125
21450,-31.9889180501302
21449,-30.542349243164
21448,-30.5353912353515
21447,-29.4121968587239
21446,-30.657568359375
21445,-31.0059315999349
21444,-29.0097005208333
21443,-30.8703063964844
21442,-28.9190989176432
21441,-29.6305094401041
21440,-30.6971903483073
21439,-30.1229461669922
21438,-30.5237182617187
21437,-29.754014078776
21436,-27.4159098307291
21435,-30.1090962727864
21434,-32.8830983479818
21433,-28.7072967529297
21432,-29.0579793294271
21431,-30.0039174397786
21430,-30.1111104329427
21429,-31.344580078125
21428,-29.0392161051432
21427,-29.4943603515625
21426,-32.1880299886068
21425,-28.3571329752604
21424,-27.6760365804036
21423,-29.7381144205729
21422,-33.0498006184896
21421,-30.1270812988281
21420,-30.418305460612
21419,-28.9594685872396
21418,-29.7122304280599
21417,-33.6777862548828
21416,-28.5255747477213
21415,-30.4403544108073
21414,-29.304780069987
21413,-31.5571451822916
21412,-28.813340250651
21411,-28.9983174641927
21410,-28.9796559651692
21409,-30.8015655517578
21408,-26.6466227213541
21407,-25.4542907714844
21406,-25.0585540771484
21405,-31.3544423421224
21404,-33.1606913248698
21403,-26.7030242919922
21402,-27.3556325276692
21401,-29.8833679199219
21400,-27.4592346191406
21399,-31.5241251627604
21398,-30.3534962972005
21397,-29.8557851155599
21396,-30.2758697509765
21395,-26.878530883789
21394,-26.658544921875
21393,-27.9386149088541
21392,-27.0708679199219
21391,-32.0135559082031
21390,-29.6566172281901
21389,-31.0133321126302
21388,-27.220307413737
21387,-30.5707712809245
21386,-28.1992858886719
21385,-29.922715250651
21384,-30.1958170572916
21383,-30.8705963134765
21382,-28.250835164388
21381,-29.7583526611328
21380,-30.6289072672526
21379,-30.1238362630208
21378,-27.2722585042317
21377,-28.801616414388
21376,-31.4415293375651
21375,-28.9808512369791
21374,-28.5768798828125
21373,-28.0972859700521
21372,-25.5703033447265
21371,-36.2552754720052
21370,-29.3679972330729
21369,-30.1117563883463
21368,-30.8804026285807
21367,-29.34189453125
21366,-28.7964436848958
21365,-29.9248158772786
21364,-29.1408955891927
21363,-27.9215911865234
21362,-30.629985555013
21361,-30.4642496744791
21360,-28.9211232503255
21359,-29.3582163492838
21358,-27.5343892415364
21357,-29.3265543619791
21356,-33.7247324625651
21355,-27.8782257080078
21354,-27.8650115966797
21353,-29.0789449055989
21352,-34.7787485758463
21351,-32.1552693684896
21350,-30.6483317057291
21349,-25.7763580322265
21348,-29.4601043701172
21347,-29.8998423258463
21346,-30.6236124674479
21345,-31.2205362955729
21344,-30.9512084960937
21343,-32.7770446777344
21342,-26.2310292561849
21341,-31.4994008382161
21340,-31.692246500651
21339,-31.6248992919922
21338,-27.188330078125
21337,-30.466411336263
21336,-29.9013275146484
21335,-27.0336466471354
21334,-28.7802388509114
21333,-30.4581359863281
21332,-29.9240783691406
21331,-30.527939860026
21330,-31.1187906901041
21329,-30.4921020507812
21328,-28.0541748046875
21327,-28.7959401448567
21326,-29.906596883138
21325,-29.7241882324219
21324,-30.3348449707031
21323,-27.6139790852864
21322,-29.7088836669922
21321,-31.0437530517578
21320,-31.4597229003906
21319,-30.9768076578776
21318,-31.4433451334635
21317,-30.3338124593099
21316,-29.3981079101562
21315,-33.1698720296224
21314,-31.315054321289
21313,-29.0759948730469
21312,-31.997915649414
21311,-33.4707092285156
21310,-30.5062266031901
21309,-26.4910542805989
21308,-30.3625651041666
21307,-30.1173970540364
21306,-29.242041015625
21305,-29.8745127360026
21304,-28.350449625651
21303,-28.8342753092448
21302,-27.2149668375651
21301,-26.6018127441406
21300,-27.5211344401041
21299,-28.5927642822265
21298,-26.6905120849609
21297,-27.467886352539
21296,-29.3770812988281
21295,-29.2390604654948
21294,-29.5649068196614
21293,-27.2063557942708
21292,-28.2070526123047
21291,-30.3457550048828
21290,-32.1741088867187
21289,-27.8763844807942
21288,-23.8207814534505
21287,-33.5098073323568
21286,-30.0819508870442
21285,-27.9634256998698
21284,-29.7563486735026
21283,-27.471533203125
21282,-29.2785502115885
21281,-29.970561726888
21280,-29.2699544270833
21279,-29.2559824625651
21278,-31.8135945638021
21277,-29.3994659423828
21276,-27.722992960612
21275,-29.6707722981771
21274,-27.7038533528646
21273,-31.7263956705729
21272,-30.2708852132161
21271,-26.8079437255859
21270,-24.5008097330729
21269,-30.7736928304036
21268,-32.4013682047526
21267,-27.0781667073567
21266,-28.4419514973958
21265,-29.7079630533854
21264,-28.4418904622396
21263,-30.5085510253906
21262,-29.9072682698567
21261,-27.4959726969401
21260,-26.6191111246745
21259,-28.9056762695312
21258,-29.1497914632161
21257,-31.1179616292317
21256,-27.5265869140625
21255,-28.0248118082682
21254,-31.6341918945312
21253,-27.8638061523437
21252,-28.269135538737
21251,-28.7589731852213
21250,-30.0466522216797
21249,-30.2103892008463
21248,-30.1749277750651
21247,-28.2039347330729
21246,-31.6630208333333
21245,-30.1344868977864
21244,-27.9551656087239
21243,-29.5785990397135
21242,-29.6179412841797
21241,-29.1432556152344
21240,-29.8928588867187
21239,-28.5274820963541
21238,-27.1878316243489
21237,-29.5186370849609
21236,-34.7089650472005
21235,-29.8267476399739
21234,-28.3913686116536
21233,-30.388291422526
21232,-29.6493693033854
21231,-30.1224578857422
21230,-29.7361104329427
21229,-27.9697479248047
21228,-30.1943166097005
21227,-29.9769399007161
21226,-30.7806762695312
21225,-27.4754140218099
21224,-34.2559315999349
21223,-28.9871225992838
21222,-28.8304962158203
