"Summer months (Jule-July-August) of each years [yr BP]","Average summer mean temperature [degree C]"
21999,-0.489660644531227
21998,0.834497070312523
21997,-0.504868570963519
21996,-0.520829264322894
21995,1.0244079589844
21994,-0.808986409505186
21993,0.601536051432314
21992,0.596490478515648
21991,-0.400732421874977
21990,0.802901204427106
21989,0.276177978515648
21988,-0.548447672526019
21987,1.42506306966148
21986,0.309248860677106
21985,0.185388183593773
21984,1.53314615885419
21983,0.152958170572939
21982,1.28138631184898
21981,1.32781372070315
21980,0.612522379557314
21979,0.0788716634114811
21978,1.30750935872398
21977,0.902103678385439
21976,-0.753485107421852
21975,0.387363688151064
21974,1.14160563151044
21973,-0.0673380533853939
21972,0.149631754557314
21971,0.0501444498698144
21970,-0.0803588867187273
21969,0.457289632161481
21968,0.0743652343750227
21967,0.763055419921898
21966,-0.215694173177061
21965,0.399194335937523
21964,0.775720214843773
21963,1.30634969075523
21962,-0.300817871093727
21961,0.0191996256510644
21960,0.264011637369814
21959,1.07216796875002
21958,0.381036376953148
21957,0.0275614420573144
21956,0.832961018880231
21955,1.67826741536461
21954,1.29481404622398
21953,0.951145426432314
21952,0.737339274088564
21951,0.995914713541689
21950,0.0965922037760644
21949,0.796604410807314
21948,-0.440354410807269
21947,0.682448323567731
21946,0.770440673828148
21945,-0.262396240234352
21944,0.437900797526064
21943,1.23503011067711
21942,0.427077229817731
21941,0.479475911458356
21940,0.354313151041689
21939,0.365187581380231
21938,0.00556844075523107
21937,0.652276611328148
21936,0.0192403157552311
21935,0.0704589843750227
21934,0.505395507812523
21933,-0.104142252604144
21932,0.582716878255231
21931,0.774001057942731
21930,0.0390462239583561
21929,0.333245849609398
21928,0.560662841796898
21927,0.136163330078148
21926,1.17827758789065
21925,0.745599365234398
21924,0.782515462239606
21923,0.669793701171898
21922,-0.101456705729144
21921,0.912876383463564
21920,0.480839029947939
21919,0.174137369791689
21918,-0.123663330078102
21917,-0.624507649739561
21916,0.569441731770856
21915,0.683363850911481
21914,0.660933430989606
21913,-0.0354370117187273
21912,0.226434326171898
21911,0.956506347656273
21910,0.245507812500023
21909,-1.19052734374998
21908,-0.681911214192686
21907,-1.59507853190102
21906,-0.555548095703102
21905,0.217360432942731
21904,-0.247646077473936
21903,0.418074544270856
21902,0.489027913411481
21901,0.357649739583356
21900,0.173689778645856
21899,0.399214680989606
21898,0.235335286458356
21897,-0.590673828124977
21896,1.06748860677086
21895,-0.423457845052061
21894,1.07179158528648
21893,0.694238281250023
21892,0.376031494140648
21891,1.07306315104169
21890,0.0608866373698144
21889,1.0953308105469
21888,-0.0960550944010189
21887,0.698459879557314
21886,0.542993164062523
21885,-0.0576639811197689
21884,1.46847941080731
21883,0.307509358723981
21882,1.7502380371094
21881,0.557997639973981
21880,-0.309627278645811
21879,0.990920003255231
21878,-0.235662841796852
21877,-0.197495524088519
21876,0.687066650390648
21875,0.0243672688802311
21874,0.532006835937523
21873,1.00134684244794
21872,0.861739095052106
21871,0.473850504557314
21870,0.927056884765648
21869,0.487186686197939
21868,0.0406941731771061
21867,-0.223760986328102
21866,-0.231970214843727
21865,0.307794189453148
