"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
18530,-15.360823059082
18529,-14.3589564005534
18528,-15.9033823649088
18527,-12.6193044026692
18526,-12.4703353881836
18525,-15.0015879313151
18524,-18.8722264607747
18523,-15.5935068766276
18522,-13.7040364583333
18521,-14.7660532633463
18520,-15.2575541178385
18519,-20.3963150024414
18518,-16.0090011596679
18517,-19.7165639241536
18516,-14.1753041585286
18515,-21.1055689493815
18514,-14.8045817057291
18513,-17.6947820027669
18512,-16.9219751993815
18511,-14.4980606079101
18510,-14.9506134033203
18509,-14.3673639933268
18508,-12.3793268839518
18507,-15.6419459025065
18506,-17.2854319254557
18505,-12.6947947184245
18504,-12.2908131917317
18503,-18.1669830322265
18502,-20.3319559733073
18501,-17.6268524169922
18500,-15.0405232747396
18499,-13.7465779622396
18498,-14.5654688517252
18497,-13.2463338216146
18496,-14.6412897745768
18495,-19.9643539428711
18494,-13.6650019327799
18493,-12.8243062337239
18492,-15.2097279866536
18491,-14.5885223388672
18490,-21.2629404703776
18489,-15.4447158813476
18488,-15.1374877929687
18487,-17.246316019694
18486,-15.8482396443685
18485,-20.5400833129883
18484,-16.8719111124674
18483,-17.4488662719726
18482,-22.2363596598307
18481,-18.7232599894206
18480,-15.9183842976888
18479,-15.6783075968424
18478,-13.6821553548177
18477,-13.5304677327474
18476,-12.1987009684245
18475,-15.9724563598633
18474,-12.7927307128906
18473,-16.1662938435872
18472,-13.1158686319987
18471,-13.3695180257161
18470,-13.8068501790364
18469,-12.5178614298502
18468,-13.61533203125
18467,-16.056140645345
18466,-13.7657887776692
18465,-14.6666575113932
18464,-12.2346481323242
18463,-14.7449732462565
18462,-13.6353413899739
18461,-13.6072957356771
18460,-15.347141011556
18459,-16.8680353800456
18458,-16.7131586710612
18457,-17.7499094645182
18456,-16.6183100382487
18455,-16.2849665323893
18454,-17.973501586914
18453,-21.4583674112956
18452,-16.6796351114909
18451,-16.0774571736653
18450,-14.1045771280924
18449,-14.0414591471354
18448,-14.3606781005859
18447,-13.117768351237
18446,-15.5863098144531
18445,-17.1976277669271
18444,-15.5382039388021
18443,-17.7662490844726
18442,-13.8196573893229
18441,-15.848137919108
18440,-12.7880284627278
