"Calendar years [yr BP]","Average yearly mean temperature [degree C]"
21999,-32.2611526489258
21998,-31.8117749532064
21997,-32.2091100056966
21996,-33.665375773112
21995,-32.5442705790202
21994,-32.9137596130371
21993,-33.4121879577636
21992,-34.1458140055338
21991,-33.2362134297689
21990,-33.3483604431152
21989,-33.9600344340006
21988,-31.7008308410644
21987,-32.2296737670898
21986,-32.8878870646159
21985,-32.8519958496094
21984,-33.9301399230957
21983,-32.1963422139485
21982,-32.5704279581705
21981,-32.8480171203613
21980,-33.7088582356771
21979,-32.004507446289
21978,-33.9901985168457
21977,-33.505598449707
21976,-33.7368301391601
21975,-33.4191802978515
21974,-33.0094576517741
21973,-34.0997782389323
21972,-33.5482365926107
21971,-33.5532923380534
21970,-33.2815078735351
21969,-33.5603228251139
21968,-32.7626365661621
21967,-32.4101636250814
21966,-31.3397608439127
21965,-31.580736541748
21964,-31.9334040323893
21963,-32.7719787597656
21962,-32.2129437764485
21961,-32.4387064615885
21960,-33.7082237243652
21959,-33.2616943359375
21958,-34.6997728983561
21957,-32.9652249654134
21956,-33.6992172241211
21955,-33.2221944173177
21954,-33.2955319722493
21953,-31.8940694173177
21952,-32.2640683492025
21951,-33.432964070638
21950,-33.5400070190429
21949,-31.5300544738769
21948,-31.7430964152018
21947,-32.2961537679036
21946,-32.9615208943685
21945,-33.356984202067
21944,-32.9717468261719
21943,-32.9071640014648
21942,-33.4829938252767
21941,-34.5179606119791
21940,-33.3090423583984
21939,-33.7443857828776
21938,-32.9705312093099
21937,-34.0981035868327
21936,-33.330903116862
21935,-34.2521728515625
21934,-33.0485519409179
21933,-31.7801854451497
21932,-33.9220769246419
21931,-33.411775970459
21930,-34.5470082600911
21929,-32.3611803690592
21928,-32.3550221761068
21927,-32.3784380594889
21926,-33.4364596048991
21925,-31.711356862386
21924,-32.6239125569661
21923,-33.1986882527669
21922,-33.6001469930013
21921,-33.5646792093913
21920,-33.1751871744791
21919,-33.8063873291015
21918,-33.0978441874186
21917,-32.729522450765
21916,-32.6231190999349
21915,-32.9335909525553
21914,-32.8667638142903
21913,-31.5804402669271
21912,-33.1023226420084
21911,-31.9102450052897
21910,-30.7281339009603
21909,-34.0517969767252
21908,-31.1835528055827
21907,-31.6643890380859
21906,-32.1853266398112
21905,-31.4553258260091
21904,-33.7775736490885
21903,-33.2593597412109
21902,-32.1925834655761
21901,-31.3813232421875
21900,-31.2571472167969
21899,-30.7399314880371
21898,-32.6579002380371
21897,-31.6624855041504
21896,-31.8555791219075
21895,-32.6088267008463
21894,-32.7761571248372
21893,-32.8320704142252
21892,-33.9075035095215
21891,-32.9699094136556
21890,-31.9243085225423
21889,-32.3530347188314
21888,-33.8976005554199
21887,-32.4220514933268
21886,-33.3382222493489
21885,-32.4283737182617
21884,-33.1040634155273
21883,-33.5911277770996
21882,-32.3629147847493
21881,-31.6934748331706
21880,-32.6396965026855
21879,-32.311137898763
21878,-33.8684422810872
21877,-34.1092692057291
21876,-31.6483495076497
21875,-32.0018028259277
21874,-34.6191937764485
21873,-32.5959673563639
21872,-34.9528564453125
21871,-33.424476369222
21870,-34.3213600158691
21869,-33.327978515625
21868,-33.5937510172526
21867,-33.4569178263346
21866,-33.366246287028
21865,-32.01052831014
21864,-32.4283139546712
21863,-34.8326515197754
21862,-32.391948445638
21861,-31.6377726236979
21860,-33.5241213480631
21859,-33.1179730733235
21858,-32.6836837768554
21857,-33.423073832194
21856,-32.9166931152344
21855,-32.6843233744303
21854,-33.0658045450846
21853,-34.6473576863607
21852,-31.6843068440755
21851,-32.8841728210449
21850,-31.7513081868489
21849,-33.50529200236
21848,-32.2310228983561
21847,-32.7689092000325
21846,-33.1224731445312
21845,-31.8837061564127
21844,-34.1752621968587
21843,-33.4338795979818
21842,-34.1389399210612
21841,-32.0360397338867
21840,-33.7384005228678
21839,-34.3797070821126
21838,-33.9066566467285
21837,-32.7542798360189
21836,-31.6311096191406
21835,-31.7346417744954
21834,-31.5297492980957
21833,-33.5430943806966
21832,-32.7555196126302
21831,-33.2165944417318
21830,-32.165453338623
21829,-34.112599436442
21828,-31.0618309020996
21827,-31.282339477539
21826,-33.1842610677083
21825,-32.6303619384765
21824,-34.1681045532226
21823,-33.8865646362304
21822,-32.5690343221028
21821,-32.4670153299967
21820,-32.7491732279459
21819,-34.1716751098633
21818,-34.683624013265
21817,-32.3489580790202
21816,-32.0184196472168
21815,-32.0207046508789
21814,-32.9181884765625
21813,-31.1464866638183
21812,-31.0192398071289
21811,-34.4223185221354
21810,-32.051496887207
21809,-32.2048426310221
21808,-33.3467595418294
21807,-34.2022689819336
21806,-33.3423446655273
21805,-32.5444549560547
21804,-33.6665379842122
21803,-31.869305674235
21802,-33.8477195739746
21801,-32.1406565348307
21800,-33.5491317749023
21799,-31.9667991638183
21798,-33.5294504801432
21797,-33.8752057393392
21796,-33.2860994974772
21795,-33.2753611246745
21794,-31.695773824056
21793,-33.6363179524739
21792,-32.3779777526855
21791,-33.3012120564778
21790,-32.2493398030599
21789,-32.2951975504557
21788,-33.6058003743489
21787,-33.2861363728841
21786,-33.6632853190104
21785,-33.8813283284505
21784,-32.6578913370768
21783,-31.530012512207
21782,-34.0411514282226
21781,-33.690423075358
21780,-33.1556190490722
21779,-33.4491828918457
21778,-33.7453241984049
21777,-33.8224955240885
21776,-32.1110900878906
21775,-32.8399375915527
21774,-32.5061452229818
21773,-32.301382446289
21772,-34.5282564798991
21771,-32.714042409261
21770,-34.1157211303711
21769,-32.951160176595
21768,-31.0892903645833
21767,-30.701877339681
21766,-34.2345184326172
21765,-33.5610450744629
21764,-32.0532656351725
21763,-33.3513409932454
21762,-32.9209197998047
21761,-33.7243967692057
21760,-32.5362113952636
21759,-33.1027384440104
21758,-31.8063237508138
21757,-33.713065846761
21756,-33.3824638366699
21755,-32.5332677205403
21754,-32.3332542419433
21753,-30.4270118713379
21752,-33.9116233825683
21751,-30.8214146931966
21750,-32.4745862325032
21749,-33.8411493937174
21748,-33.0678682963053
21747,-31.9349553426107
21746,-31.9782610575358
21745,-32.4050608317057
21744,-33.0362139383952
21743,-32.1927602132161
21742,-33.219756825765
21741,-33.2358726501465
21740,-33.747796122233
21739,-32.5344375610351
21738,-32.8816932678222
21737,-33.3768002827962
21736,-32.856926981608
21735,-32.2514048258463
21734,-32.5072692871094
21733,-33.015618387858
21732,-31.9598068237304
21731,-33.5509755452474
21730,-31.8965108235677
21729,-31.7231099446614
21728,-32.8895655314127
21727,-32.4593859354655
21726,-32.0232185363769
21725,-32.7495775858561
21724,-35.0190198262532
21723,-32.1744344075521
21722,-32.6152010599772
21721,-30.6928708394368
21720,-34.4773913065592
21719,-31.1302805582682
21718,-32.7299674987793
21717,-32.820597076416
21716,-34.5434516906738
21715,-33.0889521280924
21714,-33.1243779500325
21713,-34.0109682718913
21712,-32.7456192016601
21711,-32.5521733601888
21710,-31.7947156270345
21709,-32.7904088338216
21708,-33.8474868774414
21707,-33.1831382751465
21706,-31.5951281229655
21705,-32.4551389058431
21704,-31.4216051737467
21703,-34.4806198120117
21702,-32.6457962036133
21701,-33.8989293416341
21700,-34.1842547098795
21699,-32.8032376607259
21698,-34.2916511535644
21697,-33.9566546122233
21696,-32.4778503417969
21695,-32.0671956380208
21694,-33.7264694213867
21693,-33.849348449707
21692,-32.4987167358398
21691,-34.2479118347168
21690,-33.512133026123
21689,-32.1383893330892
21688,-32.3495442708333
21687,-32.891694132487
21686,-32.7709348042806
21685,-33.4621554056803
21684,-33.1353541056315
21683,-32.56566212972
21682,-33.2378880818685
21681,-33.9943794250488
21680,-31.2462982177734
21679,-32.8989280700683
21678,-33.9534400939941
21677,-32.4172653198242
21676,-35.868079884847
21675,-32.3832903544108
21674,-33.3515686035156
21673,-33.0978696187337
21672,-33.3211057027181
21671,-34.2797556559245
21670,-33.4208015441894
21669,-32.4519612630208
21668,-32.0784222920735
21667,-32.865409596761
21666,-33.3809443155924
21665,-32.9943450927734
21664,-33.1936617533366
21663,-31.9729319254557
21662,-32.1979939778646
21661,-32.5551564534505
21660,-32.5070505777995
21659,-32.3664179484049
21658,-33.2497619628906
21657,-34.3702809651693
21656,-33.4115063985189
21655,-32.2407452901204
21654,-33.8466120402018
21653,-33.1884165445963
21652,-33.771639251709
21651,-32.3556566874186
21650,-32.3333012898763
21649,-31.8253768920898
21648,-31.5092631022135
21647,-34.249489847819
21646,-32.724400583903
21645,-31.9687929789225
21644,-32.7704376220703
21643,-31.9039024353027
21642,-34.818534596761
21641,-32.7185818990071
21640,-32.8927520751953
21639,-31.6195625305176
21638,-31.3646034240722
21637,-33.1227032979329
21636,-34.1197647094726
21635,-33.3977226257324
21634,-34.7216794331868
21633,-33.5798782348633
21632,-32.5845779418945
21631,-33.9752029418945
21630,-32.7937250773112
21629,-32.9413907368978
21628,-35.0945114135742
21627,-31.3828542073567
21626,-31.9802243550618
21625,-31.5491572062174
21624,-31.3041913350423
21623,-32.4108795166015
21622,-32.329573059082
21621,-32.8021797180176
21620,-33.2452618916829
21619,-32.2497161865234
21618,-32.1325553894043
21617,-32.7346455891927
21616,-33.8558410644531
21615,-32.1690938313802
21614,-32.7685366312663
21613,-33.2103917439778
21612,-33.1216033935547
21611,-32.2637161254883
21610,-34.2994331359863
21609,-32.7350028991699
21608,-33.1580998738607
21607,-31.3819132486979
21606,-32.94021581014
21605,-33.2194618225097
21604,-33.9314229329427
21603,-33.4384534200032
21602,-31.8217058817545
21601,-35.1855936686198
21600,-33.480015818278
21599,-33.8758771260579
21598,-34.6246424357096
21597,-34.4472170511881
21596,-33.4033200581868
21595,-33.3376386006673
21594,-32.5538645426432
21593,-32.604179128011
21592,-33.3572219848633
21591,-32.5870142618815
21590,-34.0915715535482
21589,-33.9082448323568
21588,-30.9322914123535
21587,-33.7518473307291
21586,-32.7945325215657
21585,-32.1879206339518
21584,-32.9934727986653
21583,-34.8095929463704
21582,-32.1190602620443
