"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
6435,-18.6094853719075
6434,-17.4952428181966
6433,-14.7310623168945
6432,-19.2558781941732
6431,-15.0725972493489
6430,-17.0536763509114
6429,-14.7166885375976
6428,-15.3519500732422
6427,-14.7548355102539
6426,-12.0146443684896
6425,-13.2061294555664
6424,-14.2282318115234
6423,-18.9245056152344
6422,-14.5586634318034
6421,-14.3198532104492
6420,-15.9089594523112
6419,-16.5687215169271
6418,-14.4005213419596
6417,-17.3764124552409
6416,-17.674169921875
6415,-17.8059295654297
6414,-16.1458699544271
6413,-14.609124247233
6412,-20.0890792846679
6411,-15.9202382405599
6410,-13.4286432902018
6409,-17.4572357177734
6408,-17.955554707845
6407,-15.1114486694336
6406,-13.7110682169596
6405,-16.7069966634114
6404,-13.8521408081054
6403,-12.2198649088541
6402,-16.2307418823242
6401,-18.2164621988932
6400,-16.1608261108398
6399,-16.8994684855143
6398,-14.6791519165039
6397,-14.2606287638346
6396,-16.7092473347982
6395,-13.684797668457
6394,-18.2549346923828
6393,-18.8495747884114
6392,-17.8992141723633
6391,-16.067241414388
6390,-16.7403523763021
6389,-15.4602340698242
6388,-15.8638468424479
6387,-14.997546895345
6386,-18.6470194498698
6385,-13.9995737711588
6384,-13.837026977539
6383,-16.1629597981771
6382,-15.6369206746419
6381,-15.3061101277669
6380,-16.2149871826172
6379,-14.1006047566732
6378,-14.7701807657877
6377,-18.8946365356445
6376,-17.6459716796875
6375,-17.442111714681
6374,-14.7336079915364
6373,-14.4521672566732
6372,-15.6975234985351
6371,-15.208484395345
6370,-12.2448104858398
6369,-14.6000630696614
6368,-16.286604309082
6367,-17.22825978597
6366,-19.1126719156901
6365,-18.1894058227539
6364,-17.8064229329427
6363,-13.5239318847656
6362,-17.7548253377278
6361,-16.1447102864583
6360,-15.4414148966471
6359,-18.3298019409179
6358,-15.3284083048502
6357,-16.0144180297851
6356,-16.3583943684896
6355,-15.2469797770182
6354,-15.6167002360026
6353,-12.5651967366536
6352,-16.3863001505534
6351,-15.0096089680989
6350,-16.4579198201497
6349,-16.0873957316081
6348,-13.9417378743489
6347,-15.191867574056
6346,-14.973237101237
6345,-13.199924214681
6344,-14.2216883341471
6343,-18.7029530843099
6342,-15.5880009969075
6341,-16.4321706136067
6340,-16.3006322224935
6339,-18.6650426228841
6338,-17.6113189697265
6337,-14.9798619588216
6336,-16.6918980916341
6335,-13.4424728393554
6334,-15.7137995402018
6333,-17.0133321126302
6332,-16.0586456298828
6331,-15.9271835327148
6330,-13.1335917154948
6329,-16.4191446940104
6328,-15.6932027180989
6327,-14.2460566202799
6326,-12.7120524088541
6325,-15.8066390991211
6324,-16.5287511189778
6323,-13.8368184407552
6322,-17.315646870931
6321,-14.9408655802409
6320,-15.533181254069
6319,-17.7650207519531
6318,-16.2717880249023
6317,-15.7182144165039
6316,-16.3016316731771
6315,-14.5011606852213
6314,-14.9859756469726
6313,-15.2198216756185
6312,-15.2515090942383
6311,-16.0651204427083
6310,-16.5527023315429
6309,-13.0073913574219
6308,-15.3646174112955
6307,-15.4757624308268
6306,-16.9376434326172
6305,-12.7402557373047
6304,-18.0020991007487
6303,-16.6205683390299
6302,-13.6180658976237
6301,-15.2346227010091
6300,-13.7454360961914
6299,-13.0942876180013
6298,-15.3312667846679
6297,-17.8489161173502
6296,-13.8769541422526
6295,-17.2167063395182
6294,-16.9676447550456
6293,-15.3078776041666
6292,-14.2424377441406
6291,-14.3749603271484
6290,-16.3674835205078
6289,-16.5577835083008
6288,-13.5527531941732
6287,-15.1360026041666
6286,-19.1485961914062
6285,-15.0102600097656
6284,-16.9025024414062
6283,-17.2097330729166
6282,-16.4080769856771
6281,-14.8088007609049
6280,-13.61839650472
6279,-14.3496739705403
6278,-13.555158996582
6277,-17.4448760986328
6276,-13.9552800496419
6275,-15.3581680297851
6274,-13.6519709269205
6273,-15.915640258789
6272,-15.5745885213216
6271,-15.7317133585612
6270,-13.8163029988607
6269,-15.9322087605794
6268,-14.1366892496745
6267,-14.6898279825846
6266,-15.8212036132812
6265,-15.4581588745117
6264,-17.5137466430664
6263,-13.1682520548502
6262,-15.7731613159179
6261,-14.5543223063151
6260,-16.1867024739583
6259,-16.5969909667969
6258,-16.4846862792969
6257,-17.5356430053711
6256,-17.5816685994466
6255,-15.7686650594075
6254,-15.7696416219075
6253,-14.0272176106771
6252,-16.470307413737
6251,-19.6518590291341
6250,-18.1319157918294
6249,-15.8267705281575
6248,-15.7826344807942
6247,-16.0500778198242
6246,-14.0508661905924
6245,-16.4485331217448
6244,-18.7368555704752
6243,-16.1452341715495
6242,-13.9538279215495
6241,-14.6356592814127
6240,-18.3514872233073
6239,-15.5600748697916
6238,-16.7682378133138
6237,-15.3226989746094
6236,-15.8014714558919
6235,-17.6094650268554
6234,-16.1008336385091
6233,-17.6197774251302
6232,-15.2857828776041
6231,-13.0756439208984
6230,-17.7092880249023
6229,-15.8747695922851
6228,-17.9304514567057
6227,-14.8579569498698
6226,-18.2286488850911
6225,-16.4693486531575
6224,-17.4709075927734
6223,-15.852387491862
6222,-15.6306264241536
6221,-17.7461558024088
6220,-12.2726450602213
6219,-16.7304443359375
6218,-17.1120259602864
6217,-19.6848968505859
6216,-17.610080464681
6215,-12.6726135253906
6214,-15.0829071044922
6213,-14.1999547322591
6212,-16.7710784912109
6211,-15.6748870849609
6210,-12.9146408081054
6209,-15.5418584187825
6208,-14.5635080973307
6207,-16.3562759399414
6206,-15.2282953898112
6205,-13.550400797526
6204,-18.3249521891276
6203,-16.0896107991536
6202,-13.2867925008138
6201,-15.7918711344401
6200,-16.7069407145182
6199,-17.1737503051758
6198,-15.360339864095
6197,-17.4096613566081
6196,-12.8444452921549
6195,-15.768169148763
6194,-14.9491536458333
6193,-14.7419138590495
6192,-14.0062545776367
6191,-17.0235224405924
6190,-17.6020721435547
6189,-17.1985356648763
6188,-14.1965621948242
6187,-15.164907836914
6186,-17.6711893717448
6185,-16.3618988037109
6184,-18.0329676310221
6183,-18.2800710042317
6182,-18.4748214721679
6181,-16.6264836629232
6180,-14.222161356608
6179,-15.1821884155273
6178,-14.0202011108398
