"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
21466,-17.149641418457
21465,-21.9750249226888
21464,-20.4511067708333
21463,-16.4818303426107
21462,-16.1592264811198
21461,-19.709097290039
21460,-17.344465637207
21459,-21.8250055948893
21458,-18.6985331217448
21457,-24.6513376871745
21456,-21.1756729125976
21455,-19.1507044474284
21454,-21.1457860310872
21453,-21.3983673095703
21452,-24.294162495931
21451,-24.9078582763672
21450,-27.7228861490885
21449,-23.5759490966797
21448,-22.7263575236002
21447,-23.6406234741211
21446,-21.4886433919271
21445,-25.5415303548177
21444,-18.6311019897461
21443,-19.1711868286133
21442,-21.3932276407877
21441,-23.2696212768554
21440,-23.9409901936849
21439,-19.6206420898437
21438,-21.6585220336914
21437,-24.1046432495117
21436,-17.9079778035482
21435,-24.7142878214518
21434,-24.7194478352864
21433,-22.9740890502929
21432,-25.6588653564453
21431,-25.2748601277669
21430,-20.83616994222
21429,-18.6649434407552
21428,-19.4524012247721
21427,-23.2897425333659
21426,-22.8248453776041
21425,-23.6198740641276
21424,-23.1607167561849
21423,-27.5275914510091
21422,-23.0747614542643
21421,-19.6040735880534
21420,-26.4335184733073
21419,-23.5178716023763
21418,-22.238498433431
21417,-28.6574615478515
21416,-19.9583623250325
21415,-22.7519592285156
21414,-20.1069193522135
21413,-22.2182652791341
21412,-21.6887649536133
21411,-25.3756164550781
21410,-19.8183883666992
21409,-22.40941212972
21408,-19.4309956868489
21407,-20.0994705200195
21406,-20.9870005289713
21405,-18.3682388305664
21404,-19.7756663004557
21403,-19.3845225016276
21402,-23.0764806111653
21401,-24.1327982584635
21400,-21.0609319051107
21399,-23.5045633951823
21398,-19.8066441853841
21397,-23.5117273966471
21396,-20.6669372558594
21395,-23.6544174194336
21394,-19.7016204833984
21393,-22.2441594441732
21392,-19.9206527709961
21391,-19.6217178344726
21390,-20.7504104614258
21389,-26.7813680013021
21388,-25.1910893758138
21387,-16.3608205159505
21386,-17.5780471801758
21385,-18.12523244222
21384,-15.867913309733
21383,-21.6438888549804
21382,-20.3697875976562
21381,-16.8140396118164
21380,-23.3445571899414
21379,-22.0666717529297
21378,-18.6409744262695
21377,-18.5986516316732
21376,-22.0520640055338
21375,-21.50706837972
21374,-21.2788324991862
21373,-16.1422358194987
21372,-14.6922617594401
21371,-27.8540456136067
21370,-21.8161097208659
21369,-22.1241058349609
21368,-22.2809432983398
21367,-20.0201502482096
21366,-18.8544855753581
21365,-14.4892588297526
21364,-19.1208506266276
21363,-24.7929545084635
21362,-24.5223017374674
21361,-23.2662745157877
21360,-15.17357228597
21359,-18.5024017333984
21358,-17.819802347819
21357,-18.4960489908854
21356,-26.6609278361002
21355,-20.7401133219401
21354,-18.6792536417643
