"Calendar years [yr BP]","Average yearly mean temperature [degree C]"
21910,-34.8482701619466
21909,-35.4677312215169
21908,-34.9747858683268
21907,-35.7839098612467
21906,-33.4788332621256
21905,-34.4809237162272
21904,-35.2103828430176
21903,-36.0271832784017
21902,-35.339889272054
21901,-34.7510526021321
21900,-36.3051322937011
21899,-35.565724436442
21898,-34.7939997355143
21897,-35.3848047892252
21896,-34.3566612243652
21895,-35.5954854329427
21894,-34.9718167622884
21893,-35.8227536519368
21892,-35.6439880371094
21891,-35.6850710550944
21890,-35.4643119812011
21889,-36.5408500671386
21888,-35.1661425272623
21887,-35.0637217203776
21886,-35.3227625528971
21885,-35.6386474609375
21884,-36.2260078430176
21883,-36.5671549479166
21882,-35.5833775838216
21881,-35.6753613789876
21880,-35.3604682922363
21879,-35.0563135782877
21878,-35.1067591349284
21877,-36.5573905944824
21876,-34.4732383728027
21875,-34.1742487589518
21874,-35.7588892618815
21873,-35.2952751159668
21872,-34.6330233256022
21871,-35.3340044657389
21870,-34.2317451477051
21869,-36.5878382364909
21868,-35.38468653361
21867,-33.7576889038086
21866,-34.1097803751627
21865,-35.7442637125651
21864,-35.5374829610189
21863,-34.9558929443359
21862,-36.0763458251953
21861,-35.076523844401
21860,-36.5963437398275
21859,-35.1742919921875
21858,-36.253941599528
21857,-35.7181432088216
21856,-35.0384773254394
21855,-34.9634218851725
21854,-35.7970527648926
21853,-33.9769335428873
21852,-34.4210037231445
21851,-34.8781634012858
21850,-34.3440116882324
21849,-36.0326446533203
21848,-35.4578079223633
21847,-35.5717643737793
21846,-35.6652842203776
21845,-35.1609481811523
21844,-36.5992594401041
21843,-35.3918276468913
21842,-35.3036356608073
21841,-36.2512967427571
21840,-35.8292577107747
21839,-35.4916137695312
21838,-35.8428342183431
21837,-37.1520434061686
21836,-36.8960072835286
21835,-35.9987752278646
21834,-34.4139656066894
21833,-34.5975504557291
21832,-35.3999923706054
21831,-35.8601656595866
21830,-36.2004213968913
21829,-34.0804898579915
21828,-35.8138565063476
21827,-35.592335764567
21826,-35.5277313232422
21825,-34.1356414794922
21824,-35.3904047648112
21823,-35.0988487243652
21822,-35.559854888916
21821,-36.8192212422689
21820,-36.2450558980306
21819,-36.7112983703613
21818,-34.6832298278808
21817,-35.0874262491862
21816,-35.875045522054
21815,-35.275015258789
21814,-35.2335596720377
21813,-35.7757985432943
21812,-36.3295806884765
21811,-34.8030901590983
21810,-36.4878766377767
21809,-35.5180992126465
21808,-35.0481119791666
21807,-35.2424390157064
21806,-35.2726615905761
21805,-36.1920049031575
21804,-34.2631922403971
21803,-36.4753288269043
21802,-34.5276295979818
21801,-35.7484547932943
21800,-35.0750831604004
21799,-33.5657053629557
21798,-35.9147349039713
21797,-34.5194597880045
21796,-35.7864606221517
21795,-34.9887120564778
21794,-35.5701990763346
21793,-33.8846038818359
21792,-34.7075815836588
21791,-35.2531875610351
21790,-34.8268480936686
21789,-34.4636355082194
21788,-33.8950904846191
21787,-34.7318392435709
21786,-36.2708419799804
21785,-35.2285891215006
21784,-35.7473701477051
21783,-35.9660006205241
21782,-34.7452466328939
21781,-35.9310796101888
21780,-35.5447448730469
21779,-35.8581286112467
21778,-36.3422569274902
21777,-34.6484893798828
21776,-34.8865214029948
21775,-35.5508496602376
21774,-34.9814819335937
21773,-35.1695096333821
21772,-35.0597340901693
21771,-35.3585876464844
21770,-34.8829088846842
21769,-35.1197100321452
21768,-35.4956815083821
21767,-36.6647310892741
21766,-35.5879692077636
21765,-35.4787722269694
21764,-35.6887280782064
21763,-35.0848665873209
21762,-36.3338734944661
21761,-35.8968045552571
21760,-35.0852226257324
21759,-35.4112317403157
21758,-34.9950584411621
21757,-34.6545674641927
21756,-36.4526377360026
21755,-35.9964584350586
21754,-35.9667368570963
21753,-35.4697212219238
21752,-35.9040613810221
21751,-34.7946062723795
21750,-36.1804921468099
21749,-35.8751141866048
21748,-35.4999399820963
21747,-35.2577206929525
21746,-35.623705291748
21745,-34.1620442708333
21744,-34.5014251708984
21743,-34.6183723449707
21742,-34.7668034871419
21741,-35.2893407185872
21740,-35.0648292541504
21739,-34.4133425394694
21738,-36.206837717692
21737,-35.3824676513672
21736,-36.4027503967285
21735,-35.9159657796224
21734,-35.6472076416015
