"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
2008,-40.1581481933594
2007,-38.5458485921224
2006,-36.3636433919271
2005,-36.4810750325521
2004,-36.4386301676432
2003,-35.8505920410156
2002,-38.9446166992187
2001,-38.2749694824219
2000,-42.5094716389974
1999,-39.5419576009114
1998,-38.2416595458984
1997,-37.803086344401
1996,-43.7649291992187
1995,-39.1628936767578
1994,-42.8505716959635
1993,-42.1430928548177
1992,-40.4098622639974
1991,-40.0747589111328
1990,-44.6930857340495
1989,-41.462759399414
1988,-39.7978678385416
1987,-45.2500162760416
1986,-44.3709370930989
1985,-42.6870788574219
1984,-46.7283030192057
1983,-46.1066802978515
1982,-43.178081258138
1981,-42.7368886311849
1980,-43.0922861735026
1979,-45.591416422526
1978,-40.8178466796875
1977,-41.1012430826823
1976,-41.2746897379557
1975,-41.6694600423177
1974,-39.1679392496745
1973,-35.624614461263
1972,-38.3937540690104
1971,-43.708603922526
1970,-40.2675944010416
1969,-37.8745127360026
1968,-41.5118977864583
1967,-36.2996124267578
1966,-43.5018829345703
1965,-37.7226216634114
1964,-41.3440409342448
1963,-41.6951914469401
1962,-38.5363321940104
1961,-43.8234313964844
1960,-41.2763885498047
1959,-39.291362508138
1958,-37.2135986328125
1957,-48.2040568033854
1956,-41.3751739501953
1955,-43.6847595214844
1954,-39.4066528320312
1953,-40.1500203450521
1952,-39.7668212890625
1951,-36.9260060628255
1950,-42.1995808919271
1949,-40.7097941080729
1948,-41.1488759358724
1947,-44.4112202962239
1946,-38.5601816813151
1945,-44.5237233479818
1944,-40.0630350748698
1943,-38.7649546305338
1942,-42.1502644856771
1941,-39.7870137532552
1940,-41.3927571614583
1939,-40.1713012695312
1938,-36.2767496744791
1937,-42.262543741862
1936,-41.050156656901
1935,-46.364116414388
1934,-38.6156117757161
1933,-37.3416910807291
1932,-40.2847045898437
1931,-37.9128072102864
1930,-37.8385935465495
1929,-41.6288106282552
1928,-44.0757710774739
1927,-42.2758341471354
1926,-41.4498911539713
1925,-42.5805165608724
1924,-39.700532023112
1923,-39.2205820719401
1922,-41.9547281901041
1921,-40.7166097005208
1920,-43.4907948811849
1919,-42.3246877034505
1918,-44.2144073486328
1917,-39.2917948404948
1916,-47.1710774739583
1915,-41.0649373372396
1914,-45.0985778808594
1913,-38.6708689371745
1912,-33.124863688151
1911,-41.9945994059245
1910,-41.5087544759114
1909,-39.852875773112
1908,-42.1528381347656
1907,-40.4171864827474
1906,-39.8654642740885
1905,-42.7043568929036
1904,-41.9210520426432
1903,-39.4557047526041
1902,-39.573578898112
1901,-39.2926849365234
1900,-40.1344665527344
1899,-40.2567555745443
1898,-44.0859588623047
1897,-40.7257700602213
1896,-37.0974487304687
1895,-43.2579559326172
1894,-41.2534393310547
1893,-40.642919921875
1892,-41.178559366862
1891,-37.8761403401693
1890,-42.0477305094401
1889,-40.4343983968099
1888,-42.0944020589193
1887,-37.4610860188802
1886,-37.5038258870443
1885,-40.0779022216797
1884,-38.7603413899739
1883,-40.8413553873698
1882,-37.951523844401
1881,-40.1776692708333
1880,-40.3806722005208
1879,-42.7612162272135
1878,-40.7306732177734
1877,-36.5890462239583
1876,-44.5033223470052
1875,-41.8225260416666
1874,-36.4121968587239
1873,-36.8154866536458
1872,-35.8031778971354
1871,-40.8587758382161
1870,-44.0293436686198
1869,-43.9226389567057
1868,-40.6783813476562
1867,-36.0536814371745
1866,-42.8791310628255
1865,-36.4269368489583
1864,-39.5368560791015
1863,-39.3813028971354
1862,-41.7005930582682
1861,-38.0688283284505
1860,-37.5971588134765
1859,-37.8202219645182
1858,-42.2103332519531
1857,-40.7051249186198
1856,-40.446890258789
1855,-41.2513692220052
1854,-44.8333801269531
1853,-41.3525960286458
1852,-43.733012898763
1851,-36.9688120524088
1850,-34.5858520507812
1849,-39.8091339111328
1848,-38.0045735677083
1847,-42.0724446614583
1846,-41.5306813557943
1845,-38.2770345052083
1844,-42.2090616861979
1843,-36.8296620686849
1842,-41.578726196289
1841,-41.9101725260416
1840,-37.4568389892578
1839,-40.4989430745443
1838,-43.5028951009114
1837,-40.7198089599609
1836,-39.4281626383463
1835,-41.363862101237
1834,-43.2461303710937
1833,-36.0094258626302
1832,-42.0694793701172
1831,-38.7040771484375
1830,-42.3654337565104
1829,-41.2489837646484
1828,-40.2743184407552
1827,-39.5236928304036
1826,-45.1070058186849
1825,-43.4570271809896
1824,-43.3501800537109
1823,-39.9987091064453
1822,-40.6394409179687
1821,-45.856537882487
1820,-40.1705790201823
1819,-39.7023325602213
1818,-43.4919596354166
1817,-37.8975229899088
1816,-41.9822397867838
1815,-47.5400858561198
1814,-36.9763702392578
1813,-35.8470113118489
1812,-37.9020446777344
1811,-34.0255289713541
1810,-38.9899251302083
1809,-40.0785024007161
1808,-41.5602071126302
1807,-43.6123158772786
1806,-42.456157430013
1805,-37.3253336588541
1804,-38.8404907226562
1803,-39.2455810546875
1802,-39.9788777669271
1801,-41.3369506835937
1800,-43.6886403401693
1799,-37.0054585774739
1798,-40.658799235026
1797,-37.6474924723307
1796,-37.4787862141927
1795,-39.8027201334635
1794,-44.8740142822265
1793,-38.1816162109375
1792,-36.3505666097005
1791,-37.1388610839844
1790,-44.5806284586588
1789,-42.2534444173177
1788,-37.6719421386719
1787,-36.5329956054687
1786,-39.3283854166666
1785,-40.7817036946614
1784,-38.1044270833333
1783,-36.848501586914
1782,-41.5809794108073
1781,-38.962021891276
1780,-41.474712117513
1779,-39.1240193684896
1778,-38.5577046712239
1777,-43.4359191894531
1776,-43.7795216878255
1775,-37.8042154947916
1774,-38.0681518554687
1773,-40.6896372477213
1772,-37.4953470865885
1771,-41.3252726236979
1770,-36.8216613769531
1769,-44.4329437255859
1768,-41.4693969726562
1767,-39.8976755777995
1766,-37.3459838867187
1765,-42.7100789388021
1764,-40.7288116455078
1763,-40.6367502848307
1762,-37.8026285807291
1761,-34.2268381754557
1760,-42.8285583496094
1759,-37.6238362630208
1758,-41.0010538736979
1757,-41.3044240315755
1756,-42.1185618082682
1755,-38.206401570638
1754,-43.6737884521484
1753,-40.2915049235026
1752,-38.5715596516927
1751,-38.5710968017578
1750,-40.5162618001302
1749,-40.7478190104166
1748,-39.851187133789
1747,-42.9307108561198
1746,-41.9167083740234
1745,-43.8836883544922
1744,-44.2216756184896
1743,-45.7411916097005
1742,-40.4179545084635
1741,-40.0531219482422
1740,-41.2854014078776
1739,-36.7546651204427
1738,-40.1256317138672
1737,-38.7437143961588
1736,-41.550889078776
1735,-43.724478149414
1734,-37.6051696777344
1733,-37.4563557942708
1732,-40.2904012044271
1731,-41.6629241943359
1730,-43.6156117757161
1729,-42.5983286539713
1728,-38.3830220540364
1727,-46.7807169596354
1726,-33.5539408365885
1725,-37.8788004557291
1724,-41.3512532552083
1723,-34.4036061604818
1722,-47.4221354166666
1721,-38.1118072509765
1720,-40.9280507405599
1719,-39.9051625569661
1718,-39.157807413737
1717,-35.2095296223958
1716,-36.742768351237
1715,-39.8374643961588
1714,-41.8980163574219
1713,-33.0054992675781
1712,-39.5529693603515
1711,-41.8311116536458
1710,-43.3242553710937
1709,-39.5653238932291
1708,-43.4555419921875
1707,-40.0415252685547
1706,-43.70224609375
1705,-37.710557047526
1704,-37.5957906087239
1703,-40.8152069091797
1702,-38.7324076334635
1701,-38.6467956542969
1700,-38.4413411458333
1699,-38.1852834065755
1698,-38.4897878011068
1697,-38.9938924153646
1696,-41.5539764404297
1695,-39.4866902669271
1694,-40.0978149414062
1693,-39.9488484700521
1692,-43.9918223063151
1691,-40.6967122395833
1690,-40.1568817138672
1689,-43.1050120035807
1688,-44.3542846679687
1687,-44.1384033203125
1686,-37.6077077229818
1685,-39.3917348225911
1684,-40.9344746907552
1683,-35.6494252522786
1682,-45.0068979899088
1681,-41.5643880208333
1680,-37.1235463460286
1679,-40.1714080810547
1678,-39.4066528320312
1677,-43.6782185872396
1676,-39.521332804362
1675,-41.825298055013
1674,-45.9435791015625
1673,-37.4878143310547
1672,-42.0159210205078
1671,-42.4666402180989
1670,-41.0059977213541
1669,-42.0946055094401
1668,-34.7500010172526
1667,-39.4982055664062
1666,-41.4014444986979
1665,-44.3097900390625
1664,-39.8092203776041
1663,-32.8485829671224
1662,-42.614838663737
1661,-34.5791687011719
1660,-38.8043680826823
1659,-40.9128885904948
1658,-41.5161448160807
1657,-41.7772176106771
1656,-40.4174560546875
1655,-41.7096923828125
1654,-45.1765248616536
1653,-42.370458984375
1652,-42.2191121419271
1651,-43.8101053873698
1650,-41.5597849527995
1649,-35.7694051106771
1648,-49.4259043375651
1647,-36.7732198079427
1646,-42.2913167317708
1645,-38.943212890625
1644,-42.6346496582031
1643,-42.9757649739583
1642,-43.4726013183594
1641,-40.1029673258463
1640,-35.7448994954427
1639,-37.1819671630859
1638,-39.0326497395833
1637,-42.8766540527344
1636,-41.9670522054036
1635,-41.2721262613932
1634,-41.5949055989583
1633,-44.5676279703776
1632,-44.1971089680989
1631,-41.5950073242187
1630,-38.2682200113932
1629,-36.9907491048177
1628,-39.3978637695312
1627,-41.4265045166015
1626,-44.4580749511719
1625,-37.2573252360026
1624,-43.3230600992838
1623,-41.0961517333984
1622,-38.077983601888
1621,-37.5343790690104
1620,-42.9369822184245
1619,-41.7453979492187
1618,-41.0877695719401
1617,-38.2568725585937
1616,-38.2391723632812
1615,-35.0171366373698
1614,-39.5121826171875
1613,-38.9557149251302
1612,-40.7281453450521
1611,-34.9682169596354
1610,-35.8183095296224
1609,-43.2179880777995
1608,-41.9674997965495
1607,-37.8064381917318
1606,-39.399771118164
1605,-39.5373341878255
1604,-44.1324574788411
1603,-40.9696105957031
1602,-43.8961242675781
1601,-40.8467569986979
1600,-38.4313059488932
1599,-37.8042409261068
1598,-41.0548207600911
1597,-36.017935180664
1596,-36.2706309000651
1595,-38.8412231445312
1594,-45.6881724039713
1593,-42.4705769856771
1592,-38.7793029785156
1591,-32.3618072509765
1590,-40.0431681315104
1589,-40.4803680419922
1588,-43.4098673502604
1587,-39.711274210612
1586,-41.1975819905599
1585,-39.0072031656901
1584,-43.8083760579427
1583,-40.4327453613281
1582,-37.2011372884114
1581,-43.0127624511719
1580,-38.4252634684245
1579,-40.993744913737
1578,-41.3464213053385
1577,-39.8466044108073
1576,-41.002783203125
1575,-40.0825205485026
1574,-42.8105936686198
1573,-38.6086130777995
1572,-38.9343678792318
1571,-42.2236643473307
1570,-40.3244842529297
1569,-40.6264811197916
1568,-45.184434000651
1567,-39.6986145019531
1566,-35.1511088053385
1565,-37.262314860026
1564,-37.2153584798177
1563,-42.8977010091146
1562,-42.8846700032552
1561,-46.8296366373698
1560,-39.8553934733073
1559,-38.3928538004557
1558,-38.8840291341146
1557,-37.2320719401041
1556,-38.1691294352213
1555,-37.6968495686849
1554,-35.9559844970703
1553,-39.0684773763021
1552,-37.8569346110026
1551,-42.4748392740885
1550,-42.426128133138
1549,-40.636089070638
1548,-44.7199106852213
1547,-39.5966552734375
1546,-36.1102254231771
1545,-40.0097869873047
1544,-42.7503774007161
1543,-40.6064463297526
1542,-39.1624969482422
1541,-40.676606241862
1540,-43.7458557128906
1539,-38.7062795003255
1538,-39.5799672444661
1537,-42.776215616862
1536,-38.8031219482422
1535,-40.1986551920573
1534,-37.6846272786458
1533,-37.6295786539713
1532,-36.5520894368489
1531,-40.8223073323568
1530,-39.3339497884114
1529,-37.2435872395833
1528,-41.5436971028646
1527,-35.4059611002604
