"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
21670,-44.3573084513346
21669,-44.8415944417318
21668,-45.6803217569987
21667,-44.2853302001953
21666,-43.7677520751953
21665,-46.2738021850586
21664,-43.9143203735351
21663,-44.9231068929036
21662,-45.5537195841471
21661,-47.0768239339193
21660,-43.8773432413737
21659,-45.2424021402995
21658,-43.7152999877929
21657,-44.0975911458333
21656,-48.1188644409179
21655,-46.1966995239258
21654,-46.979584757487
21653,-45.4738067626953
21652,-44.1056884765625
21651,-48.2196309407552
21650,-46.2569005330403
21649,-45.4928700764974
21648,-46.9432510375976
21647,-46.5327311197916
21646,-46.1059427897135
21645,-44.376682027181
21644,-44.3824295043945
21643,-45.2273696899414
21642,-44.5545308430989
21641,-47.3562810262044
21640,-44.6957255045573
21639,-43.115830485026
21638,-46.3987258911133
21637,-41.1306696573893
21636,-46.9388870239258
21635,-45.5338500976562
21634,-46.1472813924153
21633,-47.1124582926432
21632,-44.4734202067057
21631,-43.8456100463867
21630,-47.7663152058919
21629,-45.1887496948242
21628,-43.4933837890625
21627,-43.9475056966146
21626,-45.1283732096354
21625,-44.9931345621745
21624,-42.1620493570963
21623,-46.1546412150065
21622,-46.2822937011719
21621,-45.3013493855794
21620,-46.0048126220703
21619,-42.267078145345
21618,-44.5422551472982
21617,-44.7850987752278
21616,-45.4650049845377
21615,-45.6206141153971
21614,-45.7745524088541
21613,-43.4385487874349
21612,-43.3310633341471
21611,-44.0028544108073
21610,-44.758169555664
21609,-43.0389821370443
21608,-45.212494913737
21607,-43.5044642130534
21606,-42.3010289510091
21605,-44.8230931599935
21604,-46.2985468546549
21603,-45.9069478352864
21602,-45.3781290690104
21601,-47.1161229451497
21600,-45.8101740519205
21599,-45.3601771036784
21598,-47.3297790527344
21597,-44.3475962320963
21596,-45.8731063842773
21595,-45.1125956217448
21594,-43.005598449707
21593,-44.6547098795573
21592,-43.7703257242838
21591,-45.3248860677083
21590,-45.5027170817057
21589,-46.7310979207357
21588,-47.1234649658203
21587,-43.6880198160807
21586,-44.9818277994791
21585,-44.3716440836588
21584,-47.6528559366862
21583,-44.753769938151
21582,-46.7150507609049
21581,-47.9053176879883
21580,-43.6654495239258
21579,-44.4654042561849
21578,-45.3781392415364
21577,-45.5756896972656
21576,-48.0742197672526
21575,-47.2330485026041
21574,-43.9791956583659
21573,-46.9157725016276
21572,-46.4825271606445
21571,-45.3824066162109
21570,-46.186252339681
21569,-42.134125773112
21568,-45.7224538167318
21567,-45.2394699096679
21566,-44.4339482625325
21565,-45.8314346313476
21564,-48.1492039998372
21563,-45.2324940999349
21562,-45.3842783610026
21561,-44.5021652221679
21560,-43.8931462605794
21559,-43.6029546101888
21558,-44.2282775878906
21557,-45.9196100870768
21556,-45.3727478027344
21555,-43.4444259643554
21554,-45.44638671875
21553,-44.2313318888346
21552,-44.4125249226888
21551,-45.1161407470703
21550,-43.7468805948893
21549,-45.5415150960286
21548,-45.262688700358
21547,-47.6077484130859
21546,-46.4831832885742
21545,-43.2852844238281
21544,-43.7990707397461
21543,-48.2504002888997
21542,-44.0011301676432
21541,-42.5073379516601
21540,-46.1472991943359
21539,-48.4808614095052
21538,-45.9022328694661
21537,-46.2308944702148
21536,-47.9384343465169
21535,-45.1471491495768
