"Full hydrological years [yr BP]","Average yearly mean temperature [degree C]"
21998,-28.0965993245442
21997,-26.8554367065429
21996,-29.019867960612
21995,-27.1177721659342
21994,-28.4067749023437
21993,-27.2135999043782
21992,-27.6917836507161
21991,-27.5819381713867
21990,-28.4954475402832
21989,-27.7177185058594
21988,-28.8426803588867
21987,-27.7402481079101
21986,-28.3116681416829
21985,-26.9374247233073
21984,-27.0254946390788
21983,-24.548941040039
21982,-26.931935373942
21981,-26.9509757995605
21980,-27.9393346150716
21979,-29.4507596333821
21978,-26.2337999979655
21977,-27.0557451883952
21976,-27.7146120707194
21975,-29.2180885314941
21974,-27.5022656758626
21973,-28.2165473937988
21972,-28.5037432352702
21971,-29.1145970662435
21970,-28.1871081034342
21969,-30.9791956583659
21968,-27.0593818664551
21967,-28.242170715332
21966,-29.4195541381836
21965,-28.7454157511393
21964,-27.3233601888021
21963,-29.6177238464355
21962,-31.5030082702636
21961,-29.0247647603353
21960,-28.7584505716959
21959,-29.7342107137044
21958,-27.933748626709
21957,-29.4554122924804
21956,-26.7046086629232
21955,-26.2759422302246
21954,-25.2155314127604
21953,-27.2552424112956
21952,-26.6014045715332
21951,-28.3947675069173
21950,-29.2012440999349
21949,-28.4440114339192
21948,-27.7506520589192
21947,-27.5330426534017
21946,-27.6104848225911
21945,-28.7264325459798
21944,-27.1989374796549
21943,-27.4132382710775
21942,-28.1201258341471
21941,-28.0164334615071
21940,-30.3087549845377
21939,-29.4956954956054
21938,-28.135777537028
21937,-29.6215042114258
21936,-28.6372652689616
21935,-28.0931584676107
21934,-26.7429209391276
21933,-28.4685246785482
21932,-29.3178962707519
21931,-27.9725212097168
21930,-29.0607131958008
21929,-28.7437716166178
21928,-27.377414449056
21927,-27.1960395812988
21926,-26.8109942118327
21925,-25.7030713399251
21924,-26.0671702067057
21923,-29.4628712972005
21922,-27.6468922932942
21921,-28.4030034383138
21920,-25.7653856913248
21919,-26.8021352132161
21918,-28.1322527567545
21917,-28.5204986572265
21916,-28.696324412028
21915,-27.3731585184733
21914,-28.7174489339192
21913,-29.9654195149739
21912,-30.0145032246907
21911,-27.5490847269694
21910,-28.8168853759765
21909,-29.9904019673665
21908,-27.9814692179362
21907,-30.737355295817
21906,-29.4393231709798
21905,-28.0225611368815
21904,-27.5692403157552
21903,-27.3732805887858
21902,-30.0633186340332
21901,-28.0206016540527
21900,-28.6516492207845
21899,-27.2328526814778
21898,-27.0584192911784
21897,-25.9175005594889
21896,-27.0166267395019
21895,-28.9471483866373
21894,-28.2181114196777
21893,-25.571085357666
21892,-28.2386052449544
21891,-28.0472803751627
21890,-27.3223149617513
21889,-26.6765820821126
21888,-29.4802256266276
21887,-27.7359781901041
21886,-29.0136004130045
21885,-28.4921579996745
21884,-31.0342862447103
21883,-30.353867594401
21882,-28.010792795817
21881,-27.7711471557617
21880,-27.3810994466146
21879,-27.2324190775553
21878,-28.8393552144368
21877,-27.5831703186035
21876,-26.2921788533528
21875,-28.3315185546875
21874,-29.7127276102702
21873,-26.2814735412597
21872,-26.5806284586588
21871,-27.0878827412923
21870,-30.3983037312825
21869,-27.614599609375
21868,-28.3144795735677
21867,-28.9976053873698
21866,-27.8497629801432
21865,-28.2149045308431
21864,-29.7802769978841
21863,-28.6106272379557
21862,-27.4367215474446
21861,-27.8617144266764
21860,-29.1713038126627
21859,-30.2014602661133
21858,-28.9275065104166
21857,-27.0863314310709
21856,-27.4786768595377
21855,-28.147932434082
21854,-27.8968922932942
21853,-27.8302991231282
21852,-28.93626759847
21851,-28.4617307027181
21850,-28.2157005310058
21849,-28.4189692179362
21848,-28.79142481486
21847,-28.0439730326334
21846,-29.2547719319661
21845,-27.1182782491048
21844,-26.2736941019694
21843,-28.9054651896159
21842,-28.2263893127441
21841,-28.6043113708496
21840,-28.5834589640299
21839,-28.6769966125488
21838,-27.0338602701823
21837,-26.7834215799967
21836,-29.0898816426595
21835,-29.8801661173502
21834,-29.7022435506185
21833,-29.136021677653
21832,-27.5154975891113
21831,-29.0023432413737
21830,-28.4396029154459
21829,-28.904763285319
21828,-25.527379099528
21827,-27.2999201456706
21826,-27.6747917175293
21825,-27.8179140726725
21824,-26.7833847045898
21823,-29.6792930603027
21822,-27.0978429158528
21821,-27.260548655192
21820,-30.0416829427083
21819,-27.2408622741699
21818,-25.4536003112793
21817,-27.6530225118001
21816,-27.2457056681315
21815,-28.6099609375
21814,-28.0700630187988
21813,-28.4319938659668
21812,-27.5510467529297
21811,-30.2670285542806
21810,-28.6595685323079
21809,-28.5269454956054
21808,-28.2275248209635
21807,-29.7875427246094
21806,-28.2666127522786
21805,-29.2023859659831
21804,-30.1198397318522
21803,-29.2923848470052
21802,-31.6901471455892
21801,-29.8337336222331
21800,-29.8887517293294
21799,-30.3849586486816
21798,-30.1063687642415
21797,-30.054722849528
21796,-28.3180145263672
21795,-28.9346361796061
21794,-29.656903330485
21793,-28.6218119303385
21792,-30.7676007588704
21791,-28.4308799743652
21790,-26.7208847045898
21789,-29.6342821756998
21788,-28.2738657633463
21787,-27.4539093017578
21786,-28.0406428019206
21785,-28.458422088623
21784,-29.2128509521484
21783,-28.3140612284342
21782,-29.9166231791178
21781,-28.0801923116048
21780,-29.0229031880696
21779,-28.1873420715332
21778,-29.8981460571289
21777,-26.6752418518066
21776,-26.1348620096842
21775,-26.042583211263
21774,-28.082066599528
21773,-28.5139068603515
21772,-28.4769894917806
21771,-29.1447357177734
21770,-27.6474250793457
21769,-30.0022224426269
21768,-27.9442250569661
21767,-27.6920557657877
21766,-30.01488087972
21765,-28.9175921122233
21764,-30.7198254903157
21763,-27.9785789489746
21762,-27.7725039164225
21761,-28.0164677937825
21760,-27.4082257588704
21759,-27.9093981424967
21758,-28.1770449320475
21757,-27.7170789082845
21756,-26.1355194091797
21755,-27.7195215861002
21754,-28.2466771443685
21753,-27.4512975056966
21752,-30.212878926595
21751,-28.535129292806
21750,-26.8576594034831
21749,-26.6698440551758
21748,-26.9687878926595
21747,-29.0271731058756
21746,-28.0305809020996
21745,-27.0083844502767
21744,-28.6172648111979
21743,-27.9848922729492
21742,-27.8906857808431
21741,-26.4077896118164
21740,-30.2309822082519
21739,-29.1181905110677
21738,-29.1457847595215
21737,-29.1528381347656
21736,-29.02366994222
21735,-27.9756416320801
21734,-29.1893753051758
21733,-29.0098175048828
21732,-26.1809193929036
21731,-28.861680094401
21730,-26.1088457743327
21729,-27.7645655314127
21728,-29.2735580444336
21727,-30.9330276489258
21726,-29.2883488972982
21725,-30.1838350931803
21724,-28.2411115010579
21723,-29.4572687784831
21722,-28.981667582194
21721,-29.0450424194336
21720,-28.7724505106608
