"Summer months (April to September) of hydrological
 years [yr BP]","Average summer mean temperature [degree C]"
6477,-3.46563313802081
6476,-4.78717142740883
6475,-4.90723775227862
6474,-5.75759480794269
6473,-5.11918487548826
6472,-6.12677103678383
6471,-4.6108459472656
6470,-2.51149088541664
6469,-4.44368082682289
6468,-5.25821024576821
6467,-4.25917663574216
6466,-4.09915771484373
6465,-4.31545613606769
6464,-4.34200642903644
6463,-5.40531005859373
6462,-5.43433736165362
6461,-4.75015869140623
6460,-5.53407897949216
6459,-5.26443583170571
6458,-3.89862162272133
6457,-5.37688802083331
6456,-4.83820190429685
6455,-5.059673055013
6454,-4.69480997721352
6453,-3.36397908528644
6452,-4.3842834472656
6451,-3.02799580891925
6450,-4.64443054199216
6449,-4.748882039388
6448,-4.96495157877602
6447,-4.65276184082029
6446,-4.83999735514321
6445,-4.71370798746743
6444,-5.0509094238281
6443,-3.42574666341144
6442,-5.05303802490232
6441,-3.86254475911456
6440,-4.76466979980466
6439,-3.49289042154946
6438,-5.94541269938149
6437,-5.67058919270831
6436,-3.26163838704425
6435,-4.442241414388
6434,-4.08425496419269
6433,-5.12065734863279
6432,-3.84105021158852
6431,-5.54961242675779
6430,-4.49725952148435
6429,-3.80585835774737
6428,-4.23288574218748
6427,-5.0311340332031
6426,-4.15109863281248
6425,-4.79273579915362
6424,-4.55750630696612
6423,-4.38313395182289
6422,-3.212505086263
6421,-4.93989156087237
6420,-4.04521280924477
6419,-3.37890218098956
6418,-5.12145080566404
6417,-3.45321756998696
6416,-3.49894816080727
6415,-3.84378153483071
6414,-4.80974934895831
6413,-4.49542846679685
6412,-3.47026672363279
6411,-4.89840291341144
6410,-3.51598714192706
6409,-3.76824035644529
6408,-3.44251607259112
6407,-3.27557474772133
6406,-2.74250895182289
6405,-2.00260518391925
6404,-4.23353169759112
6403,-4.62938028971352
6402,-4.4119934082031
6401,-3.64789937337237
6400,-4.03183593749998
6399,-5.23128356933591
6398,-3.70963134765623
6397,-4.709087117513
6396,-3.57856852213539
6395,-4.38472595214841
6394,-5.16079813639321
6393,-3.71754048665362
6392,-4.45244954427081
6391,-4.71429036458331
6390,-4.13273213704425
6389,-3.97467651367185
6388,-4.79101664225258
6387,-3.94124450683591
6386,-3.95173238118487
6385,-4.40875345865883
6384,-3.83862406412758
6383,-3.35149230957029
6382,-5.56354370117185
6381,-2.43116353352862
6380,-5.22964070638019
6379,-4.86929423014321
6378,-5.81444396972654
6377,-4.36418762207029
6376,-2.79980570475258
6375,-4.82442830403644
6374,-5.03936869303383
6373,-3.47692972819008
6372,-4.704692586263
