"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
21637,-1.65515238444008
21636,-1.23049011230466
21635,-0.775976562499977
21634,-2.27485249837237
21633,-0.0893768310546648
21632,-2.28978576660154
21631,-2.76997985839841
21630,-0.379253133137998
21629,-2.10099385579425
21628,-2.20964660644529
21627,-1.53393656412758
21626,-1.87269185384112
21625,-1.19298909505206
21624,-0.841741943359352
21623,-0.958278401692686
21622,-0.812938435872373
21621,-1.85694478352862
21620,-2.85897420247394
21619,-1.3968566894531
21618,-1.86696980794269
21617,-2.21394449869789
21616,-2.22676696777341
21615,-2.13871866861977
21614,-2.13529561360675
21613,-0.985413614908831
21612,-0.970322672526019
21611,-0.801916503906227
21610,-1.79696756998696
21609,-1.75844421386716
21608,-2.30688069661456
21607,-0.501974487304665
21606,-2.08383789062498
21605,-1.01864725748696
21604,-2.37410074869789
21603,-3.98823140462237
21602,-1.93139241536456
21601,-4.09286600748696
21600,-1.23649190266925
21599,-2.36577453613279
21598,-1.9254211425781
21597,-2.24023539225258
21596,-1.12516886393227
21595,-4.20797831217446
21594,-2.0435852050781
21593,-1.20421956380206
21592,-2.46452433268227
21591,-3.85089213053383
21590,-0.693970743815081
21589,-3.06667175292966
21588,-2.0067199707031
21587,-1.48683268229164
21586,-1.97523600260414
21585,-1.91261393229164
21584,-2.96930033365883
21583,-0.474396769205706
21582,-3.06475423177081
21581,-3.39590555826821
21580,-2.99384663899737
21579,-1.34298299153644
21578,-2.32912292480466
21577,-3.16092529296873
21576,-0.372844441731748
21575,-1.95501302083331
21574,-1.15895182291664
21573,-1.51817423502602
21572,-1.28975016276039
21571,-1.57630513509112
21570,-1.38090616861977
21569,-0.806016031901019
21568,-1.34113159179685
21567,-5.3415588378906
21566,-2.52547302246091
21565,-1.28365681966144
21564,-3.04994812011716
21563,-2.30724182128904
21562,-2.5185607910156
21561,-4.04715067545571
21560,-2.13842875162758
21559,-3.70164591471352
21558,-2.18780110677081
21557,-2.56270955403644
21556,-3.55425618489581
21555,-1.55145365397133
21554,-2.64687194824216
21553,-2.16549275716144
21552,-2.49934488932289
21551,-1.93794860839841
21550,-2.49192911783852
21549,-1.50410563151039
21548,-1.01536661783852
21547,-1.65018819173175
21546,-1.61659342447914
21545,-1.53141377766925
21544,-0.51543273925779
21543,-1.13064676920571
21542,-0.726904296874977
21541,-1.77922668457029
21540,-2.11134440104164
21539,-2.36177673339841
21538,-2.41729329427081
21537,-1.97707722981769
21536,-1.58943277994789
21535,-0.843074544270811
21534,-0.371064249674456
21533,-1.71171162923175
21532,-0.997605387369769
21531,-1.19844665527341
21530,-0.798910522460915
21529,-2.16791890462237
21528,-1.22203674316404
21527,-0.0020863850911231
21526,-2.63775736490883
21525,-2.25906982421873
21524,-1.19776509602862
21523,-1.94464721679685
21522,-2.11749369303383
21521,-1.05193684895831
21520,-1.34552612304685
21519,-0.83428039550779
21518,-1.19084269205727
21517,-0.504797363281227
21516,-1.94768371582029
21515,-1.85853169759112
21514,-0.277415974934873
21513,-0.779257202148415
21512,-1.53011169433591
21511,-2.02225850423175
21510,-2.90718688964841
21509,-1.88221333821612
21508,-0.484818522135394
21507,-1.05714009602862
21506,-1.463481648763
21505,-0.41759338378904
21504,-2.24737141927081
21503,-2.52907409667966
21502,-2.38240152994789
21501,-1.9785217285156
21500,-0.399354044596331
21499,-3.29450073242185
21498,-2.1936096191406
21497,-2.605327351888
21496,-2.56231791178383
21495,-1.12964986165362
21494,-1.35257568359373
21493,-2.15049845377602
21492,-1.17078755696612
21491,-2.38551940917966
21490,-0.739090983072894
21489,-2.09419352213539
21488,-1.34571940104164
21487,-1.9482482910156
21486,-3.73199564615883
21485,-1.78871765136716
21484,-2.42873738606769
21483,-3.08353271484373
21482,-1.8364064534505
21481,-2.648051961263
21480,-3.18334045410154
21479,-1.95790201822914
21478,-1.44008992513019
21477,-3.76663818359373
21476,-2.00770161946612
21475,-3.30972900390623
21474,-1.39398295084633
21473,-1.66826477050779
21472,-2.10037841796873
21471,-3.53021341959633
21470,-3.71032307942706
21469,-1.64572753906248
21468,-3.82978922526039
21467,-0.868383789062477
21466,-1.39633789062498
21465,-1.46804911295571
21464,-1.59791158040362
21463,-0.425451660156227
21462,-0.571025594075498
21461,-2.25339355468748
21460,-0.207037353515602
21459,-1.11288045247394
21458,-0.690751139322894
21457,-2.69188537597654
21456,-1.67342732747394
21455,-1.12752380371091
21454,-1.98553568522133
21453,-3.16922607421873
21452,-3.20379231770831
21451,-3.50338338216144
21450,-4.19100036621091
21449,-2.17235412597654
21448,-3.32377217610675
21447,-2.01746724446612
21446,-2.07061360677081
21445,-3.64980672200519
21444,-0.570542399088519
21443,-2.65567118326821
21442,-1.23866373697914
21441,-2.18186035156248
21440,-3.34787089029946
21439,-1.49106445312498
21438,-3.49986368815102
21437,-2.70767822265623
21436,-0.895691935221331
21435,-3.55365600585935
21434,-3.26715189615883
21433,-2.36623229980466
21432,-2.85113627115883
21431,-2.97834370930987
21430,-2.82765808105466
21429,-1.11769205729164
21428,-1.41476033528644
21427,-2.34825236002602
21426,-2.71815083821612
21425,-2.4952453613281
21424,-2.600444539388
21423,-4.54067077636716
21422,-2.0617482503255
21421,-2.51798604329425
21420,-3.38566691080727
21419,-2.8225158691406
21418,-2.96295776367185
21417,-5.707866414388
21416,-2.31330464680987
21415,-1.89859110514321
21414,-1.21129455566404
21413,-2.07699686686196
21412,-1.01397298177081
21411,-1.75644531249998
21410,-2.13209635416664
21409,-1.3139455159505
21408,-0.434138997395811
21407,-1.05849812825519
21406,-2.18229268391925
21405,-0.710338338216123
21404,-2.22035319010414
21403,-2.0593322753906
21402,-1.20304972330727
21401,-1.90723775227862
21400,-2.25355122884112
21399,-3.46987508138019
21398,-1.73440144856769
21397,-2.57873128255206
21396,-2.9433654785156
21395,-2.48515421549477
21394,-0.821081542968727
21393,-2.98980814615883
21392,-1.0533508300781
21391,-1.20870564778644
21390,-0.795467122395811
21389,-3.44575602213539
21388,-3.08157450358071
21387,-0.743104044596331
21386,-0.967525227864561
21385,-1.60191446940102
21384,-0.782502237955706
21383,-2.24603373209633
21382,-2.17506001790362
21381,-1.15760396321612
21380,-3.30696716308591
21379,-1.52603759765623
21378,-0.739645385742165
21377,-1.03010660807289
21376,-1.94643758138019
21375,-2.35160420735675
21374,-1.78757324218748
21373,-0.808213297526019
21372,-1.02331644694008
21371,-5.16466878255206
21370,-2.63006693522133
21369,-2.28039652506508
21368,-1.70413818359373
21367,-1.12683207194008
21366,-1.46019592285154
21365,-1.3947560628255
21364,0.0163208007812727
21363,-2.73860270182289
21362,-1.54485677083331
21361,-1.8706115722656
21360,0.0151814778646061
21359,-1.50325113932289
21358,-1.14226379394529
21357,-1.35001220703123
21356,-5.62489420572914
21355,-0.223771158854144
21354,-1.21423441569008
21353,-1.50507710774737
21352,-3.46656901041664
21351,-3.49605916341144
21350,-3.11541849772133
21349,-2.02928771972654
21348,-3.44503885904946
21347,-1.7475646972656
21346,-3.52139383951821
21345,-4.0033020019531
21344,-3.96542460123696
21343,-1.87236633300779
21342,-2.16413981119789
21341,-3.91904296874998
21340,-2.20557759602862
21339,-2.63675537109373
21338,-3.57417907714841
21337,-3.75935465494789
21336,-2.86176147460935
21335,-1.82317199707029
21334,-2.20982971191404
21333,-1.60939127604164
21332,-1.82933146158852
21331,-1.88090108235675
21330,-2.00861206054685
21329,-2.72654825846352
21328,-1.01130777994789
21327,-0.937231445312477
21326,-1.89017333984373
21325,-2.76031087239581
21324,-1.37101338704425
21323,-0.726024373372373
21322,-2.88974100748696
21321,-2.24134928385414
21320,-1.03029988606769
21319,-1.53134765624998
21318,-0.967026774088519
21317,-2.19368082682289
21316,-3.93458658854164
21315,-3.43809611002602
21314,-2.42545674641925
21313,-1.39699910481769
21312,-4.48996582031248
21311,-4.60293680826821
21310,-1.90353495279946
21309,-0.959153238932269
21308,-1.5247863769531
21307,-1.46196594238279
21306,-1.30679423014321
21305,-0.727326456705706
21304,-1.58443298339841
21303,-1.94459635416664
21302,-3.24496561686196
21301,-1.7658498128255
21300,-0.0165873209635189
21299,-2.00231526692706
21298,-1.47958984374998
21297,-0.619278971354144
21296,-1.63777262369789
21295,-1.68205871582029
21294,-2.68073628743487
21293,-1.01317952473956
21292,-0.877396647135394
21291,-0.682684326171852
21290,-1.77123616536456
21289,-1.11348063151039
21288,-1.51020914713539
21287,-2.2100891113281
21286,-1.06822306315102
21285,-1.3327443440755
21284,-1.96341552734373
21283,-1.41649983723956
21282,-3.37078450520831
21281,-0.248002115885394
21280,-2.24952290852862
21279,-4.93591410319008
21278,-0.986308797200498
21277,-1.41456705729164
21276,-1.1003224690755
21275,-1.5595509847005
21274,-3.00767618815102
21273,-3.61542358398435
21272,-2.11173095703123
21271,-2.92864583333331
21270,-1.29678955078123
21269,-3.7453674316406
21268,-2.50944620768227
21267,-1.90947062174477
21266,-1.86538798014321
21265,-3.11175638834633
21264,-3.20307515462237
21263,-2.037700398763
21262,-1.20001831054685
21261,-1.77117004394529
21260,-1.21430562337237
21259,-2.92563476562498
21258,-5.23652750651039
21257,-0.584839884440081
21256,0.0744923909505436
21255,-0.811580403645811
21254,-2.88635355631508
21253,-1.27820943196612
21252,-1.49262084960935
21251,-1.84770812988279
21250,-1.77485249837237
21249,-1.44931131998696
21248,-3.0512756347656
21247,-2.01398315429685
21246,-1.72057698567706
21245,-0.714351399739561
21244,-1.97273864746091
21243,-3.15835164388019
21242,-1.49337870279946
21241,-1.54580281575519
21240,-3.345073445638
21239,-1.20175272623696
21238,-2.24353129069008
21237,-2.21070454915362
21236,-3.14635314941404
21235,-1.78433329264321
21234,-1.26327616373696
21233,-2.64837239583331
21232,-2.84585673014321
21231,-2.32763264973956
21230,-4.04110310872394
21229,-2.97210795084633
21228,-4.37488911946612
21227,-4.20177307128904
21226,-3.45478922526039
21225,-2.39608357747394
21224,-3.37278849283852
21223,-2.92998860677081
21222,-2.62877502441404
21221,-3.07095438639321
21220,-2.80018208821612
21219,-3.54831034342446
21218,-1.89659220377602
21217,-0.84508361816404
21216,-1.16823933919269
21215,-1.76863199869789
21214,-3.04310201009112
21213,-3.25329691569008
21212,-3.71160990397133
21211,-2.35801798502602
21210,-1.05282694498696
21209,-4.17910868326821
21208,-3.51855061848956
21207,-3.73239237467446
21206,-2.22519531249998
21205,-4.14814860026039
21204,-2.34906107584633
21203,-3.43251647949216
21202,-3.00237630208331
21201,-3.96821695963539
21200,-1.457378133138
21199,-3.4038146972656
21198,-1.79579772949216
21197,-2.11669006347654
21196,-2.31672261555987
21195,-0.390854899088519
21194,-3.22907613118487
21193,-1.7275197347005
21192,-1.09259643554685
21191,-1.92046712239581
21190,-0.650844319661436
21189,-2.56921488444008
21188,-1.587749226888
21187,-1.77602742513019
21186,-2.75667419433591
21185,-1.67950032552081
21184,-1.23846537272133
21183,-1.23333333333331
21182,-1.82828877766925
21181,-2.77504069010414
21180,-1.70297851562498
21179,-2.81254679361977
21178,-3.78408406575519
21177,-3.4599670410156
21176,-4.44177347819008
21175,-1.55643819173175
21174,-2.2739064534505
21173,-2.03405354817706
21172,-1.29296976725258
21171,-2.2436584472656
21170,-0.721624755859352
21169,-1.98280944824216
21168,-2.8803771972656
21167,-0.967148844401019
21166,-3.44777018229164
21165,-1.74700012207029
21164,-4.30295410156248
21163,-3.45614217122394
21162,-2.79715067545571
21161,-2.25786946614581
21160,-1.97824707031248
21159,-2.15716654459633
21158,-3.0645812988281
21157,-2.02093098958331
21156,-2.54216613769529
21155,-2.72350158691404
21154,-2.01968994140623
21153,-0.0633707682291439
21152,-2.14314371744789
21151,-3.90912475585935
21150,-2.39643452962237
21149,-1.87281392415362
21148,-3.23895365397133
21147,-2.31961161295571
21146,-3.20990091959633
21145,-1.3576466878255
21144,-2.72028198242185
21143,-2.23360290527341
21142,-2.61038818359373
21141,-3.8306945800781
21140,-1.96771341959633
21139,-2.42986145019529
21138,-1.07759704589841
21137,-1.89522399902341
21136,-2.17802530924477
21135,-2.62837320963539
21134,-1.74892781575519
21133,-2.68896077473956
21132,-2.16181538899737
21131,-3.54274088541664
21130,-1.70693562825519
21129,-0.267350260416644
21128,-2.57143249511716
21127,-2.38029073079425
21126,-2.79621480305987
21125,-2.14939982096352
21124,-2.56779073079425
21123,-3.52319437662758
21122,-4.35402526855466
21121,-1.2209533691406
21120,-2.17229309082029
21119,-3.65924682617185
21118,-1.29975484212237
21117,-1.58995157877602
21116,-3.39401346842446
21115,-2.71062825520831
21114,-3.65851949055987
21113,-0.920685831705706
21112,-1.62651163736977
21111,-4.05514119466144
21110,-1.54538574218748
21109,-2.34758605957029
21108,-3.35040384928383
21107,-3.36383158365883
21106,-3.65548807779946
21105,-2.45832926432289
21104,-2.66271057128904
21103,-2.5344045003255
21102,-2.10705159505206
21101,-3.75914103190102
21100,-3.35373535156248
21099,-2.56519673665362
21098,-3.55573628743487
21097,-3.58273417154946
21096,-3.23090718587237
21095,-3.57032877604164
21094,-2.23987935384112
21093,-2.48562723795571
21092,-3.7646291097005
21091,-1.21886800130206
21090,-2.88658752441404
21089,-1.749370320638
21088,-2.25734558105466
21087,-2.09247436523435
21086,-0.211106363932269
21085,-0.576147460937477
21084,-1.44995218912758
21083,-2.13308308919269
21082,-1.46968180338539
21081,-3.03341267903644
21080,-0.0573994954426856
21079,-1.55324910481769
21078,-0.149415079752581
21077,-1.54013163248696
21076,-1.91031494140623
21075,-1.10033264160154
21074,-1.09308471679685
21073,-2.8292297363281
21072,-1.44453531901039
21071,-3.55429178873696
21070,-1.95472310384112
21069,-2.54963277180987
21068,-5.69581705729164
21067,-2.87567240397133
21066,-2.71039428710935
21065,-3.43036499023435
21064,-3.83121337890623
21063,-2.91351420084633
21062,-2.92878316243487
21061,-3.74638977050779
21060,-6.08098449707029
21059,-3.73585611979164
21058,-5.35446268717446
21057,-3.85070902506508
21056,-4.66313273111977
21055,-2.9951232910156
21054,-3.47166544596352
21053,-3.34853719075519
21052,-3.37093200683591
21051,-2.16082356770831
21050,-4.38473103841144
21049,-1.52555440266925
21048,-2.72358805338539
21047,-4.02066650390623
21046,-3.8088185628255
21045,-3.38322550455727
21044,-1.84489542643227
21043,-4.07914835611977
21042,-3.58879191080727
21041,-1.70351765950519
21040,-1.23714294433591
21039,-2.07929077148435
21038,-3.51228942871091
21037,-3.06498311360675
21036,-0.538753255208311
21035,-0.490494791666644
21034,-1.68054300944008
21033,-1.21888834635414
21032,-3.23886718749998
21031,-2.22257080078123
21030,-2.70664062499998
21029,-1.59639587402341
21028,-1.9487365722656
21027,-1.30883382161456
21026,-1.98677673339841
21025,-2.91756795247394
21024,-3.48762613932289
21023,-2.75431416829425
21022,-2.4960998535156
21021,-1.37046915690102
21020,-2.84743855794269
21019,-2.96863911946612
21018,-2.09001261393227
21017,-2.87041320800779
21016,-2.77440490722654
21015,-1.50306294759112
21014,-2.12252400716144
21013,-3.16976013183591
21012,-2.50104370117185
21011,-2.2809865315755
21010,-3.42524312337237
21009,-1.86170552571612
21008,-1.67303059895831
21007,-2.80374755859373
21006,-3.56676839192706
21005,-2.36547953287758
21004,-3.42494812011716
21003,-2.58245951334633
21002,-2.12102355957029
21001,-2.49211222330727
21000,-1.58046061197914
20999,-0.00808817545570643
20998,-1.21418863932289
20997,-3.15871785481769
20996,-1.0678771972656
20995,-1.5851857503255
20994,-1.43553263346352
20993,-1.84640096028644
20992,-1.86051025390623
20991,-1.74361267089841
20990,-2.02623087565102
20989,-3.11392313639321
20988,-3.06050211588539
20987,-2.54933268229164
20986,-0.810695393880186
20985,-2.4141906738281
20984,-1.57462158203123
20983,-2.15957234700519
20982,-1.84837443033852
20981,-2.24036763509112
20980,-1.19465230305987
20979,-2.78632710774737
20978,-2.81221618652341
20977,-2.13308308919269
20976,-1.51242675781248
20975,-2.06341145833331
20974,-2.66122029622394
20973,-0.876409912109352
20972,-3.21647745768227
20971,-1.12980753580727
20970,-1.92764892578123
20969,-2.63905944824216
20968,-2.26398824055987
20967,-2.16020812988279
20966,-2.67928161621091
20965,-2.69048665364581
20964,-4.46272379557289
20963,-3.38675028483071
20962,-2.55395100911456
20961,-5.93526306152341
20960,-4.83503824869789
20959,-2.08949890136716
20958,-2.327495320638
20957,-2.91059468587237
20956,-2.73831787109373
20955,-3.10553588867185
20954,-2.22714335123696
20953,-4.42225240071612
20952,-5.38161824544269
20951,-2.38886617024737
20950,-1.4190734863281
20949,-3.50520935058591
20948,-2.58367004394529
20947,-3.19384358723956
20946,-1.75727945963539
20945,-1.50704040527341
20944,-1.18513590494789
20943,-1.94552714029946
20942,-3.02811787923175
20941,-3.52678019205727
20940,-0.382340494791644
20939,-2.35330810546873
20938,-1.62320048014321
20937,-0.821610514322894
20936,-2.44662068684894
20935,-0.786530558268206
20934,-2.64180094401039
20933,-2.68366597493487
20932,-3.80317789713539
20931,-2.66851399739581
20930,-2.13381042480466
20929,-1.77496948242185
20928,-2.00960896809894
20927,-1.24949747721352
20926,-0.643891398111956
20925,-1.96907653808591
20924,-2.63948160807289
20923,-2.52850952148435
20922,-2.04746093749998
20921,-2.27251790364581
20920,-0.791810099283831
20919,-2.35659891764321
20918,-0.0730194091796648
20917,-1.07500813802081
20916,-1.23047993977862
20915,-1.98394877115883
20914,-2.95746459960935
20913,-1.29219156901039
20912,-1.99612528483071
20911,-2.29613850911456
20910,-1.74795633951821
20909,-2.19038492838539
20908,-1.04584350585935
20907,-2.24314982096352
20906,-1.66425170898435
20905,-1.97396443684894
20904,-2.85629374186196
20903,-0.948431396484352
20902,-2.78742065429685
20901,-1.97716369628904
20900,-0.0690114339192481
20899,-2.62339884440102
20898,-4.52751261393227
20897,-2.33784586588539
20896,-3.44397074381508
20895,-3.78830566406248
20894,-2.44301961263019
20893,-1.77425740559894
20892,-3.26289469401039
20891,-2.89602254231769
20890,-3.14996948242185
20889,-4.71333414713539
20888,-4.15771077473956
20887,-6.08022664388019
20886,-3.31591389973956
20885,-4.74788004557289
20884,-3.3227600097656
20883,-2.41886494954425
20882,-4.83959554036456
20881,-3.9838928222656
20880,-5.98912658691404
20879,-2.10920308430987
20878,-2.40965372721352
20877,-3.13670450846352
20876,-6.17101135253904
20875,-3.01901855468748
20874,-6.0427052815755
20873,-1.96582132975258
20872,-2.19182942708331
20871,-2.36534220377602
20870,-2.27551371256508
20869,-0.952195231119769
20868,-2.86342976888019
20867,-5.72354736328123
20866,-2.79139811197914
20865,-3.32672729492185
20864,-2.71303914388019
20863,-2.61834818522133
20862,-2.04922587076821
20861,-2.168315633138
20860,-1.13717244466144
20859,-3.46266784667966
20858,-1.84731140136716
20857,-1.66872762044269
20856,-2.27636311848956
20855,-2.2802541097005
20854,-3.36207173665362
20853,-2.98177185058591
20852,-2.34173177083331
20851,-2.62723897298175
20850,-4.38273213704425
20849,-2.92555847167966
20848,-1.6240295410156
20847,-2.63894755045571
20846,-4.17076212565102
20845,-2.89040222167966
20844,-2.92592468261716
20843,-3.31135152180987
20842,-1.60728556315102
20841,-3.44346720377602
20840,-2.92853393554685
20839,-1.45623881022133
